Comp,Squad,Number,Player,Pos,Age,Born,Nation,Value,LastClub
Premier League,Burnley FC,15,Peter Crouch,FW,37,1981,ENG,1000000,True
Bundesliga,Hertha BSC,2,Peter Pekarik,DF,31,1986,SVK,800000,False
Serie A,ACF Fiorentina,-,Petko Hristov,DF,19,1999,BGR,500000,True
Premier League,Arsenal FC,1,Petr Cech,GK,36,1982,CZE,2500000,False
Premier League,Burnley FC,26,Phil Bardsley,DF,33,1985,SCO,1500000,False
Premier League,Manchester City,47,Phil Foden,FW,18,2000,ENG,25000000,False
Premier League,Everton FC,6,Phil Jagielka,DF,35,1982,ENG,1000000,False
Premier League,Manchester United,4,Phil Jones,DF,26,1992,ENG,20000000,False
Premier League,Wolverhampton Wanderers,-,Phil Ofosu-Ayeh,DF,26,1991,GHA,300000,True
Premier League,Huddersfield Town,8,Philip Billing,MF,22,1996,DNK,7000000,False
Bundesliga,FC Schalke 04,-,Philip Fontein,MF,24,1993,DEU,0,False
Bundesliga,SV Werder Bremen,44,Philipp Bargfrede,MF,29,1989,DEU,2500000,False
Bundesliga,SC Freiburg,3,Philipp Lienhart,DF,21,1996,AUT,4000000,False
Bundesliga,FC Augsburg,31,Philipp Max,DF,24,1993,DEU,17000000,False
Bundesliga,TSG 1899 Hoffenheim,-,Philipp Ochs,FW,21,1997,DEU,600000,True
Bundesliga,Hannover 96,-,Philipp Tschauner,GK,32,1985,DEU,400000,True
La Liga,FC Barcelona,7,Philippe Coutinho,MF,26,1992,BRA,90000000,False
Premier League,Manchester City,34,Philippe Sandler,DF,21,1997,NLD,2500000,False
Bundesliga,VfL Wolfsburg,36,Phillip Menzel,GK,19,1998,DEU,150000,False
Bundesliga,1.FSV Mainz 05,23,Phillipp Mwene,DF,24,1994,AUT,1500000,False
Serie A,Frosinone Calcio,12,Pier Paolo Salvati,GK,16,2002,ITA,0,False
Serie A,Parma Calcio 1913,1,Pierluigi Frattali,GK,32,1985,ITA,300000,False
Serie A,Atalanta BC,95,Pierluigi Gollini,GK,23,1995,ITA,6000000,False
Serie A,ACF Fiorentina,-,Pierluigi Pinto,DF,19,1998,ITA,200000,True
Bundesliga,1.FSV Mainz 05,14,Pierre Kunde Malong,MF,22,1995,CMR,10000000,False
Ligue 1,OGC Nice,8,Pierre Lees Melou,MF,25,1993,FRA,8000000,False
Premier League,Arsenal FC,14,Pierre-Emerick Aubameyang,FW,29,1989,GAB,70000000,False
Premier League,Southampton FC,23,Pierre-Emile Höjbjerg,MF,22,1995,DNK,15000000,False
Ligue 1,AS Saint-Étienne,3,Pierre-Yves Polomat,DF,24,1993,MTQ,1500000,False
Ligue 1,SCO Angers,15,Pierrick Capelle,MF,31,1987,FRA,2000000,False
Ligue 1,Nîmes Olympique,8,Pierrick Valdivia,MF,30,1988,FRA,600000,False
Serie A,US Sassuolo,-,Pietro Cianci,FW,22,1996,ITA,125000,True
Ligue 1,AS Monaco,23,Pietro Pellegri,FW,17,2001,ITA,7000000,False
Serie A,ACF Fiorentina,23,Pietro Terracciano,GK,28,1990,ITA,800000,False
Serie A,FC Empoli,21,Pietro Terracciano,GK,28,1990,ITA,800000,True
Serie A,SSC Napoli,-,Pio Schiavi,DF,19,1998,ITA,75000,True
La Liga,Celta de Vigo,11,Pione Sisto,FW,23,1995,DNK,8000000,False
Serie A,SSC Napoli,20,Piotr Zielinski,MF,24,1994,POL,40000000,False
La Liga,RCD Espanyol Barcelona,-,Pipa,DF,20,1998,ESP,300000,True
Bundesliga,Hannover 96,27,Pirmin Schwegler,MF,31,1987,CHE,1000000,False
Serie A,US Sassuolo,21,Pol Lirola,DF,20,1997,ESP,13000000,False
Premier League,Watford FC,30,Pontus Dahlberg,GK,19,1999,SWE,1000000,True
La Liga,Girona FC,9,Portu,FW,26,1992,ESP,10000000,False
Ligue 1,Paris Saint-Germain,3,Presnel Kimpembe,DF,22,1995,FRA,30000000,False
Ligue 1,Amiens SC,2,Prince Gouano,DF,24,1993,FRA,7000000,False
Ligue 1,SM Caen,6,Prince Oniangué,MF,29,1988,COG,2500000,False
Bundesliga,RB Leipzig,1,Péter Gulácsi,GK,28,1990,HUN,12000000,False
Ligue 1,FC Toulouse,-,Quentin Boisgard,MF,21,1997,FRA,250000,True
Ligue 1,FC Nantes,40,Quentin Braat,GK,20,1997,FRA,150000,False
Ligue 1,Amiens SC,13,Quentin Cornette,FW,24,1994,FRA,300000,False
La Liga,Sevilla FC,21,Quincy Promes,FW,26,1992,NLD,18000000,False
Bundesliga,FC Schalke 04,14,Rabbi Matondo,FW,17,2000,WAL,9000000,True
Ligue 1,Nîmes Olympique,7,Rachid Alioui,FW,26,1992,MAR,4000000,False
Premier League,Leicester City,31,Rachid Ghezzal,FW,26,1992,DZA,8000000,False
Ligue 1,OGC Nice,12,Racine Coly,DF,22,1995,SEN,2500000,False
Serie A,FC Empoli,33,Rade Krunic,MF,24,1993,BIH,8000000,False
Serie A,Inter Milan,14,Radja Nainggolan,MF,30,1988,BEL,28000000,False
Premier League,Wolverhampton Wanderers,-,Rafa Mir,FW,21,1997,ESP,3000000,True
La Liga,Deportivo Alavés,-,Rafa Navarro,DF,24,1994,ESP,500000,True
La Liga,Deportivo Alavés,-,Rafa Páez,DF,23,1994,ESP,400000,True
Serie A,Cagliari Calcio,1,Rafael,GK,36,1982,BRA,200000,False
Serie A,UC Sampdoria,33,Rafael,GK,28,1990,BRA,500000,False
Ligue 1,Olympique Lyon,4,Rafael,DF,27,1990,BRA,9000000,False
Premier League,Liverpool FC,64,Rafael Camacho,FW,18,2000,PRT,0,False
Ligue 1,LOSC Lille,7,Rafael Leão,FW,19,1999,PRT,15000000,False
Serie A,Atalanta BC,2,Rafael Tolói,DF,27,1990,ITA,11000000,False
Ligue 1,Amiens SC,-,Rafal Kurzawa,FW,25,1993,POL,1500000,True
Bundesliga,Borussia Mönchengladbach,11,Raffael,FW,33,1985,BRA,2500000,False
Serie A,US Sassuolo,-,Raffaele Celia,DF,19,1999,ITA,125000,True
Serie A,Inter Milan,93,Raffaele Di Gennaro,GK,24,1993,ITA,900000,True
Serie A,Frosinone Calcio,8,Raffaele Maiello,MF,26,1991,ITA,1200000,False
Serie A,SSC Napoli,-,Raffaele Russo,FW,19,1999,ITA,50000,True
Ligue 1,Stade Rennais FC,10,Rafik Guitane,MF,19,1999,FRA,5000000,True
Serie A,ACF Fiorentina,98,Rafik Zekhnini,FW,20,1998,NOR,1000000,True
Bundesliga,Bayern Munich,13,Rafinha,DF,32,1985,BRA,3000000,False
La Liga,FC Barcelona,12,Rafinha,MF,25,1993,BRA,15000000,True
Serie A,Cagliari Calcio,15,Ragnar Klavan,DF,32,1985,EST,1500000,False
Premier League,Manchester City,7,Raheem Sterling,FW,23,1994,ENG,140000000,False
Serie A,Frosinone Calcio,4,Rai Vloet,MF,23,1995,NLD,350000,False
Premier League,Huddersfield Town,17,Rajiv van La Parra,FW,27,1991,NLD,4000000,True
La Liga,SD Huesca,-,Rajko Brezancic,DF,28,1989,SRB,400000,False
Bundesliga,FC Schalke 04,1,Ralf Fährmann,GK,29,1988,DEU,5000000,False
Premier League,Huddersfield Town,14,Ramadan Sobhi,FW,21,1997,EGY,5000000,True
Serie A,Frosinone Calcio,66,Raman Chibsah,MF,25,1993,GHA,1500000,False
Bundesliga,Bayer 04 Leverkusen,28,Ramazan Özcan,GK,34,1984,AUT,300000,False
La Liga,Villarreal CF,4,Ramiro Funes Mori,DF,27,1991,ARG,8000000,False
La Liga,Villarreal CF,-,Ramiro Guerra,MF,21,1997,URY,200000,False
Ligue 1,Stade Rennais FC,15,Ramy Bensebaini,DF,23,1995,DZA,8000000,False
Ligue 1,FC Nantes,15,Randal Kolo Muani,FW,19,1998,FRA,300000,False
Bundesliga,FC Augsburg,8,Rani Khedira,MF,24,1994,DEU,10000000,False
Serie A,AC Milan,-,Raoul Bellanova,DF,18,2000,ITA,1000000,False
Ligue 1,FC Girondins Bordeaux,-,Raoul Bellanova,DF,18,2000,ITA,1000000,True
La Liga,Levante UD,20,Raphael Dwamena,FW,22,1995,GHA,2500000,False
Bundesliga,FC Augsburg,32,Raphael Framberger,DF,22,1995,DEU,1000000,False
Bundesliga,Fortuna Düsseldorf,30,Raphael Wolf,GK,30,1988,DEU,500000,False
Bundesliga,Borussia Dortmund,13,Raphaël Guerreiro,DF,24,1993,PRT,25000000,False
La Liga,Real Madrid,5,Raphaël Varane,DF,25,1993,FRA,70000000,False
Ligue 1,SCO Angers,2,Rayan Aït Nouri,DF,17,2001,FRA,500000,False
Serie A,SSC Napoli,33,Raúl Albiol,DF,32,1985,ESP,5000000,False
Serie A,Genoa CFC,-,Raúl Asencio,FW,20,1998,ESP,800000,True
La Liga,CD Leganés,-,Raúl Carnero,DF,29,1989,ESP,1000000,False
La Liga,Girona FC,14,Raúl Carnero,DF,29,1989,ESP,1000000,True
La Liga,Athletic Bilbao,22,Raúl García,FW,31,1986,ESP,7500000,False
Premier League,Wolverhampton Wanderers,9,Raúl Jiménez,FW,27,1991,MEX,35000000,False
La Liga,Real Sociedad,22,Raúl Navas,DF,30,1988,ESP,3000000,False
La Liga,Rayo Vallecano,-,Raúl de Tomás,FW,23,1994,ESP,20000000,False
La Liga,Real Madrid,-,Raúl de Tomás,FW,23,1994,ESP,20000000,True
La Liga,CD Leganés,8,Recio,MF,27,1991,ESP,3000000,False
Serie A,Parma Calcio 1913,44,Redi Kasa,MF,16,2001,ALB,0,False
Premier League,West Ham United,35,Reece Oxford,DF,19,1998,ENG,4000000,True
Bundesliga,FC Augsburg,-,Reece Oxford,DF,19,1998,ENG,4000000,False
Ligue 1,LOSC Lille,-,Reinildo Mandava,DF,24,1994,MOZ,600000,False
Premier League,Arsenal FC,-,Reiss Nelson,FW,18,1999,ENG,17000000,False
Bundesliga,TSG 1899 Hoffenheim,-,Reiss Nelson,FW,18,1999,ENG,17000000,False
Serie A,Atalanta BC,11,Remo Freuler,MF,26,1992,CHE,20000000,False
Bundesliga,Bayern Munich,35,Renato Sanches,MF,20,1997,PRT,18000000,True
Bundesliga,VfL Wolfsburg,8,Renato Steffen,FW,26,1991,CHE,5000000,False
Ligue 1,Nîmes Olympique,20,Renaud Ripart,MF,25,1993,FRA,4000000,False
Ligue 1,FC Nantes,21,Rene Krhin,MF,28,1990,SVN,2000000,False
Bundesliga,1.FSV Mainz 05,1,René Adler,GK,33,1985,DEU,500000,False
Serie A,Inter Milan,-,Rey Manaj,FW,21,1997,ALB,1500000,True
Premier League,Liverpool FC,24,Rhian Brewster,FW,18,2000,ENG,0,False
Premier League,Cardiff City,32,Rhys Healey,FW,23,1994,ENG,250000,True
Serie A,Udinese Calcio,-,Riad Bajić,FW,24,1994,BIH,3000000,True
Serie A,SPAL,96,Ricardo Farcas,DF,18,2000,ROU,50000,False
Serie A,SS Lazio,-,Ricardo Kishna,FW,23,1995,NLD,1000000,True
Premier League,Leicester City,14,Ricardo Pereira,DF,24,1993,PRT,25000000,False
Serie A,AC Milan,68,Ricardo Rodríguez,DF,25,1992,CHE,17000000,False
Serie A,AS Roma,58,Riccardo Cargnelutti,DF,19,1999,ITA,125000,False
Serie A,Cagliari Calcio,12,Riccardo Daga,GK,18,2000,ITA,200000,False
Serie A,Cagliari Calcio,36,Riccardo Doratiotto,MF,19,1999,ITA,250000,False
Serie A,Parma Calcio 1913,28,Riccardo Gagliolo,DF,28,1990,SWE,3000000,False
Serie A,Atalanta BC,-,Riccardo Gatti,DF,21,1997,ITA,125000,True
Serie A,Cagliari Calcio,38,Riccardo Ladinetti,MF,17,2000,ITA,150000,False
Serie A,US Sassuolo,-,Riccardo Marchizza,DF,20,1998,ITA,800000,True
Serie A,SPAL,-,Riccardo Mastrilli,DF,21,1997,ITA,100000,True
Serie A,Chievo Verona,69,Riccardo Meggiorini,FW,32,1985,ITA,500000,False
Serie A,AC Milan,18,Riccardo Montolivo,MF,33,1985,ITA,500000,False
Serie A,Juventus FC,-,Riccardo Orsolini,FW,21,1997,ITA,15000000,True
Serie A,Bologna FC 1909,7,Riccardo Orsolini,FW,21,1997,ITA,15000000,False
Serie A,Parma Calcio 1913,-,Riccardo Santovito,DF,18,1999,ITA,50000,False
Serie A,ACF Fiorentina,-,Riccardo Saponara,MF,26,1991,ITA,8500000,True
Serie A,UC Sampdoria,5,Riccardo Saponara,MF,26,1991,ITA,8500000,False
Serie A,ACF Fiorentina,21,Riccardo Sottil,FW,19,1999,ITA,1500000,True
Premier League,Everton FC,30,Richarlison,FW,21,1997,BRA,50000000,False
Premier League,Brighton & Hove Albion,-,Richie Towell,MF,26,1991,IRL,200000,True
Serie A,AS Roma,2,Rick Karsdorp,DF,23,1995,NLD,7000000,False
Bundesliga,1.FSV Mainz 05,34,Ridle Baku,DF,20,1998,DEU,3500000,False
Bundesliga,VfL Wolfsburg,-,Riechedly Bazoer,DF,21,1996,NLD,2500000,True
Serie A,Inter Milan,-,Rigoberto Rivas,MF,19,1998,HND,200000,True
La Liga,FC Barcelona,28,Riqui Puig,MF,18,1999,ESP,10000000,False
Premier League,Manchester City,26,Riyad Mahrez,FW,27,1991,DZA,60000000,False
Serie A,SS Lazio,14,Riza Durmisi,DF,24,1994,DNK,4000000,False
Premier League,Newcastle United,1,Rob Elliot,GK,32,1986,IRL,1000000,False
Premier League,Chelsea FC,31,Rob Green,GK,38,1980,ENG,250000,False
Premier League,Arsenal FC,16,Rob Holding,DF,22,1995,ENG,12000000,False
Premier League,Burnley FC,12,Robbie Brady,MF,26,1992,IRL,8000000,False
La Liga,Real Betis Balompié,-,Rober González,FW,17,2001,ESP,200000,False
La Liga,Getafe CF,-,Rober Ibáñez,FW,25,1993,ESP,1000000,True
La Liga,Levante UD,4,Rober Pier,DF,23,1995,ESP,2500000,False
Bundesliga,1.FC Nuremberg,-,Robert Bauer,DF,23,1995,DEU,2000000,False
Bundesliga,SV Werder Bremen,-,Robert Bauer,DF,23,1995,DEU,2000000,True
Ligue 1,AS Saint-Étienne,27,Robert Beric,FW,27,1991,SVN,5000000,False
Bundesliga,Bayern Munich,9,Robert Lewandowski,FW,29,1988,POL,65000000,False
La Liga,Celta de Vigo,-,Robert Mazan,DF,24,1994,SVK,300000,True
Ligue 1,AS Monaco,-,Robert Navarro,MF,16,2002,ESP,0,False
Premier League,West Ham United,11,Robert Snodgrass,FW,30,1987,SCO,7000000,False
Premier League,Brighton & Hove Albion,31,Robert Sánchez,GK,20,1997,ESP,0,False
Bundesliga,TSG 1899 Hoffenheim,-,Robert Zulj,MF,26,1992,AUT,1500000,True
La Liga,RCD Espanyol Barcelona,1,Roberto,GK,32,1986,ESP,1500000,True
Serie A,Cagliari Calcio,-,Roberto Biancu,MF,18,2000,ITA,200000,False
La Liga,Real Valladolid CF,-,Roberto Corral,DF,20,1997,ESP,250000,False
Serie A,UC Sampdoria,-,Roberto Criscuolo,MF,21,1997,ITA,75000,True
Serie A,SS Lazio,-,Roberto De Angelis,DF,16,2001,ITA,0,False
Premier League,Liverpool FC,9,Roberto Firmino,FW,26,1991,BRA,80000000,False
Serie A,Inter Milan,5,Roberto Gagliardini,MF,24,1994,ITA,15000000,False
Serie A,SSC Napoli,-,Roberto Inglese,FW,26,1991,ITA,15000000,True
Serie A,Parma Calcio 1913,45,Roberto Inglese,FW,26,1991,ITA,15000000,False
Serie A,SSC Napoli,-,Roberto Insigne,FW,24,1994,ITA,1600000,True
La Liga,Real Sociedad,-,Roberto López,MF,18,2000,ESP,1000000,False
Bundesliga,VfB Stuttgart,-,Roberto Massimo,MF,17,2000,DEU,1500000,True
La Liga,Atlético de Madrid,30,Roberto Olabe,MF,22,1996,ESP,800000,False
Premier League,Watford FC,37,Roberto Pereyra,MF,27,1991,ARG,13000000,False
Serie A,Atalanta BC,17,Roberto Piccoli,FW,17,2001,ITA,0,False
Serie A,Atalanta BC,-,Roberto Ranieri,MF,21,1997,ITA,150000,True
La Liga,RCD Espanyol Barcelona,-,Roberto Rosales,DF,29,1988,VEN,2500000,False
La Liga,SD Huesca,13,Roberto Santamaría,GK,33,1985,ESP,300000,False
La Liga,Villarreal CF,-,Roberto Soriano,MF,27,1991,ITA,7000000,True
Serie A,Bologna FC 1909,21,Roberto Soriano,MF,27,1991,ITA,7000000,False
Serie A,Torino FC,6,Roberto Soriano,MF,27,1991,ITA,7000000,False
Serie A,Atalanta BC,-,Roberto Taliento,GK,18,1999,ITA,75000,True
Bundesliga,Fortuna Düsseldorf,32,Robin Bormuth,DF,22,1995,DEU,1750000,False
Serie A,Atalanta BC,8,Robin Gosens,DF,23,1994,DEU,8000000,False
Bundesliga,TSG 1899 Hoffenheim,37,Robin Hack,FW,19,1998,DEU,500000,False
Bundesliga,VfL Wolfsburg,31,Robin Knoche,DF,26,1992,DEU,8000000,False
Bundesliga,SC Freiburg,25,Robin Koch,DF,21,1996,DEU,10000000,False
La Liga,Real Sociedad,-,Robin Le Normand,DF,21,1996,FRA,4000000,False
Serie A,AS Roma,1,Robin Olsen,GK,28,1990,SWE,7500000,False
Bundesliga,1.FSV Mainz 05,7,Robin Quaison,FW,24,1993,SWE,8000000,False
Bundesliga,1.FSV Mainz 05,27,Robin Zentner,GK,23,1994,DEU,1000000,False
Bundesliga,VfL Wolfsburg,-,Robin Ziegele,DF,21,1997,DEU,150000,False
Premier League,Wolverhampton Wanderers,-,Roderick Miranda,DF,27,1991,PRT,1750000,True
La Liga,Atlético de Madrid,14,Rodri,MF,22,1996,ESP,80000000,False
La Liga,CD Leganés,15,Rodri Tarín,DF,21,1996,ESP,2000000,False
La Liga,Valencia CF,19,Rodrigo,FW,27,1991,ESP,50000000,False
Serie A,Juventus FC,30,Rodrigo Bentancur,MF,21,1997,URY,35000000,False
La Liga,Deportivo Alavés,4,Rodrigo Ely,DF,24,1993,BRA,2000000,False
Serie A,Bologna FC 1909,24,Rodrigo Palacio,FW,36,1982,ARG,500000,False
Serie A,Udinese Calcio,10,Rodrigo de Paul,MF,24,1994,ARG,25000000,False
Serie A,Atalanta BC,41,Roger Ibañez,DF,19,1998,BRA,3000000,True
La Liga,Levante UD,9,Roger Martí,FW,27,1991,ESP,10000000,False
Serie A,US Sassuolo,6,Rogério,DF,20,1998,BRA,10000000,False
Serie A,Juventus FC,-,Rogério,DF,20,1998,BRA,10000000,True
Serie A,Genoa CFC,25,Rok Vodisek,GK,19,1998,SVN,300000,False
Bundesliga,SC Freiburg,22,Roland Sallai,FW,21,1997,HUN,4500000,False
Ligue 1,Olympique Marseille,6,Rolando,DF,32,1985,PRT,750000,False
Premier League,Newcastle United,16,Rolando Aarons,FW,22,1995,ENG,500000,True
Serie A,Udinese Calcio,38,Rolando Mandragora,MF,21,1997,ITA,15000000,False
Ligue 1,Dijon FCO,20,Romain Amalfitano,MF,28,1989,FRA,2000000,False
Ligue 1,Olympique Marseille,1,Romain Cagnon,GK,21,1997,FRA,150000,False
Ligue 1,Stade Rennais FC,29,Romain Danzé,DF,31,1986,FRA,750000,False
Ligue 1,Stade Rennais FC,22,Romain Del Castillo,FW,22,1996,FRA,3500000,False
Ligue 1,AS Monaco,31,Romain Faivre,MF,19,1998,FRA,500000,False
Ligue 1,SM Caen,29,Romain Genevois,DF,30,1987,HTI,1000000,False
Ligue 1,AS Saint-Étienne,21,Romain Hamouma,FW,31,1987,FRA,2500000,False
Ligue 1,Stade Reims,-,Romain Métanire,DF,28,1990,MDG,1750000,False
Ligue 1,OGC Nice,-,Romain Perraud,DF,20,1997,FRA,1500000,True
Premier League,Wolverhampton Wanderers,27,Romain Saïss,DF,28,1990,MAR,5000000,False
Ligue 1,SCO Angers,24,Romain Thomas,DF,30,1988,FRA,3000000,False
Bundesliga,Borussia Dortmund,1,Roman Bürki,GK,27,1990,CHE,14000000,False
Bundesliga,FC Augsburg,29,Romario Rösch,MF,19,1999,DEU,200000,False
Premier League,Manchester United,9,Romelu Lukaku,FW,25,1993,BEL,75000000,False
Ligue 1,LOSC Lille,-,Rominigue Kouamé,MF,21,1996,MLI,1200000,True
Bundesliga,VfB Stuttgart,1,Ron-Robert Zieler,GK,29,1989,DEU,4500000,False
Bundesliga,Bayern Munich,39,Ron-Thorben Hoffmann,GK,19,1999,DEU,200000,False
Serie A,UC Sampdoria,4,Ronaldo Vieira,MF,19,1998,ENG,5000000,False
Ligue 1,AS Monaco,18,Ronaël Pierre-Gabriel,DF,20,1998,FRA,4000000,False
Ligue 1,EA Guingamp,23,Ronny Rodelin,FW,28,1989,FRA,2250000,False
Ligue 1,SM Caen,-,Ronny Rodelin,FW,28,1989,FRA,2250000,False
Ligue 1,AS Monaco,7,Rony Lopes,FW,22,1995,PRT,25000000,False
La Liga,Sevilla FC,7,Roque Mesa,MF,29,1989,ESP,7000000,False
Premier League,Chelsea FC,8,Ross Barkley,MF,24,1993,ENG,30000000,False
Bundesliga,Fortuna Düsseldorf,28,Rouwen Hennings,FW,30,1987,DEU,1500000,False
Ligue 1,Montpellier HSC,2,Ruben Aguilar,DF,25,1993,FRA,8000000,False
Premier League,Chelsea FC,12,Ruben Loftus-Cheek,MF,22,1996,ENG,30000000,False
La Liga,Real Valladolid CF,14,Rubén Alcaraz,MF,27,1991,ESP,10000000,False
La Liga,Celta de Vigo,13,Rubén Blanco,GK,22,1995,ESP,3000000,False
La Liga,Deportivo Alavés,3,Rubén Duarte,DF,22,1995,ESP,5000000,False
La Liga,Real Sociedad,14,Rubén Pardo,MF,25,1992,ESP,4000000,False
La Liga,SD Eibar,11,Rubén Peña,DF,26,1991,ESP,10000000,False
La Liga,CD Leganés,21,Rubén Pérez,MF,29,1989,ESP,7500000,False
La Liga,Levante UD,16,Rubén Rochina,FW,27,1991,ESP,4000000,False
La Liga,Deportivo Alavés,-,Rubén Sobrino,FW,26,1992,ESP,3000000,False
La Liga,Valencia CF,23,Rubén Sobrino,FW,26,1992,ESP,3000000,True
La Liga,Getafe CF,25,Rubén Yáñez,GK,24,1993,ESP,300000,True
Premier League,Fulham FC,17,Rui Fonte,FW,28,1990,PRT,2500000,True
Ligue 1,LOSC Lille,-,Rui Fonte,FW,28,1990,PRT,2500000,False
Premier League,Wolverhampton Wanderers,11,Rui Patrício,GK,30,1988,PRT,20000000,False
Bundesliga,Hertha BSC,22,Rune Jarstein,GK,33,1984,NOR,2000000,False
La Liga,Real Betis Balompié,-,Ryad Boudebouz,MF,28,1990,DZA,6000000,True
La Liga,Celta de Vigo,-,Ryad Boudebouz,MF,28,1990,DZA,6000000,False
Premier League,Fulham FC,12,Ryan Babel,FW,31,1986,NLD,5000000,True
Premier League,Wolverhampton Wanderers,5,Ryan Bennett,DF,28,1990,ENG,7000000,False
Premier League,Southampton FC,21,Ryan Bertrand,DF,28,1989,ENG,15000000,False
Ligue 1,Stade Reims,40,Ryan Bouallak,GK,18,1999,FRA,150000,False
Premier League,AFC Bournemouth,24,Ryan Fraser,FW,24,1994,SCO,30000000,False
Premier League,West Ham United,24,Ryan Fredericks,DF,25,1992,ENG,5000000,False
Premier League,Wolverhampton Wanderers,23,Ryan Giles,MF,18,2000,ENG,0,False
Premier League,Crystal Palace,33,Ryan Inniss,DF,23,1995,ENG,150000,True
Serie A,Inter Milan,-,Ryan Nolan,DF,19,1999,IRL,150000,False
Premier League,Huddersfield Town,31,Ryan Schofield,GK,18,1999,ENG,100000,True
Premier League,Fulham FC,3,Ryan Sessegnon,DF,18,2000,ENG,35000000,False
Serie A,Udinese Calcio,-,Ryder Matos,FW,25,1993,BRA,1500000,True
Ligue 1,Amiens SC,-,Réda Rabeï,MF,23,1994,FRA,250000,True
Ligue 1,Amiens SC,1,Régis Gurtner,GK,31,1986,FRA,1750000,False
Ligue 1,Stade Reims,18,Rémi Oudin,FW,21,1996,FRA,11000000,False
Ligue 1,OGC Nice,6,Rémi Walter,MF,23,1995,FRA,3500000,True
Ligue 1,AS Saint-Étienne,7,Rémy Cabella,MF,28,1990,FRA,14000000,False
Ligue 1,Paris Saint-Germain,-,Rémy Descamps,GK,22,1996,FRA,1200000,True
Serie A,Genoa CFC,8,Rômulo,MF,31,1987,ITA,2500000,True
Serie A,SS Lazio,27,Rômulo,MF,31,1987,ITA,2500000,False
Premier League,Wolverhampton Wanderers,8,Rúben Neves,MF,21,1997,PRT,45000000,False
La Liga,Villarreal CF,-,Rúben Semedo,DF,24,1994,PRT,2000000,True
La Liga,SD Huesca,-,Rúben Semedo,DF,24,1994,PRT,2000000,False
La Liga,Valencia CF,-,Rúben Vezo,DF,24,1994,PRT,6000000,True
La Liga,Levante UD,14,Rúben Vezo,DF,24,1994,PRT,6000000,False
Premier League,Wolverhampton Wanderers,29,Rúben Vinagre,DF,19,1999,PRT,7000000,False
Ligue 1,Dijon FCO,1,Rúnar Alex Rúnarsson,GK,23,1995,ISL,3000000,False
La Liga,Athletic Bilbao,-,Sabin Merino,FW,26,1992,ESP,1000000,True
La Liga,CD Leganés,-,Sabin Merino,FW,26,1992,ESP,1000000,False
Ligue 1,Stade Rennais FC,33,Sacha Boey,DF,17,2000,FRA,250000,False
Ligue 1,Nîmes Olympique,22,Sada Thioub,FW,23,1995,SEN,5500000,False
Premier League,Liverpool FC,10,Sadio Mané,FW,26,1992,SEN,120000000,False
Bundesliga,Eintracht Frankfurt,30,Sahverdi Cetin,MF,17,2000,DEU,200000,False
Bundesliga,FC Schalke 04,26,Salif Sané,DF,27,1990,SEN,12000000,False
Serie A,FC Empoli,48,Salih Ucan,MF,24,1994,TUR,1000000,True
Ligue 1,SCO Angers,-,Saliou Ciss,DF,28,1989,SEN,800000,True
Bundesliga,Hertha BSC,8,Salomon Kalou,FW,32,1985,CIV,3000000,False
Premier League,Newcastle United,9,Salomón Rondón,FW,28,1989,VEN,15000000,False
Serie A,Torino FC,1,Salvador Ichazo,GK,26,1992,URY,400000,False
Serie A,SPAL,21,Salvatore Esposito,MF,17,2000,ITA,300000,True
Serie A,AS Roma,55,Salvatore Pezzella,MF,18,2000,ITA,300000,False
Serie A,Torino FC,39,Salvatore Sirigu,GK,31,1987,ITA,7500000,False
Premier League,West Ham United,-,Sam Byram,DF,24,1993,ENG,3500000,True
Premier League,Southampton FC,15,Sam Gallagher,FW,22,1995,ENG,3000000,False
Premier League,Southampton FC,12,Sam McQueen,DF,23,1995,ENG,1000000,True
Bundesliga,Bayer 04 Leverkusen,30,Sam Schreck,MF,19,1999,DEU,400000,False
Premier League,AFC Bournemouth,44,Sam Surridge,FW,19,1998,ENG,0,False
Premier League,Burnley FC,9,Sam Vokes,FW,28,1989,WAL,5000000,False
Premier League,Crystal Palace,35,Sam Woods,DF,19,1998,ENG,0,False
Ligue 1,Amiens SC,7,Saman Ghoddos,MF,24,1993,IRN,5000000,False
Ligue 1,Stade Reims,14,Sambou Sissoko,DF,19,1999,FRA,500000,True
Ligue 1,Nîmes Olympique,24,Sami Ben Amar,FW,20,1998,MAR,150000,False
Serie A,Juventus FC,6,Sami Khedira,MF,31,1987,DEU,7000000,False
Serie A,Udinese Calcio,3,Samir,DF,23,1994,BRA,6000000,False
Serie A,Inter Milan,1,Samir Handanovic,GK,33,1984,SVN,6000000,False
Premier League,West Ham United,18,Samir Nasri,MF,31,1987,FRA,5000000,True
Serie A,AC Milan,7,Samu Castillejo,FW,23,1995,ESP,18000000,False
La Liga,Levante UD,14,Samu García,FW,27,1990,ESP,0,True
La Liga,Getafe CF,-,Samu Saiz,FW,27,1991,ESP,2000000,False
La Liga,Villarreal CF,30,Samuel Chukwueze,FW,19,1999,NGA,30000000,False
Ligue 1,RC Strasbourg Alsace,-,Samuel Grandsir,FW,21,1996,FRA,3000000,False
Ligue 1,AS Monaco,-,Samuel Grandsir,FW,21,1996,FRA,3000000,True
Serie A,Torino FC,-,Samuel Gustafson,MF,23,1995,SWE,1000000,True
