Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2305,Jonathan Silva,ARG,DF,AS Roma,Serie A,23,1994,1.2,0,1,1,100.0,0.80,0.80,0.00,0.00,23.3,1,0,0,0.0,0.0,0.04,0.0,0.0
2306,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,32,1984,23.5,1,12,6,50.0,0.51,0.26,0.08,0.17,17.0,0,0,0,0.6,0.6,0.05,+0.4,+0.4
2307,Matías Silvestre,ARG,DF,UC Sampdoria,Serie A,32,1984,34.0,1,16,6,37.5,0.47,0.18,0.06,0.17,9.7,0,0,0,1.8,1.8,0.11,-0.8,-0.8
2308,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2309,Giovanni Simeone,ARG,FW,ACF Fiorentina,Serie A,22,1995,33.3,14,107,38,35.5,3.21,1.14,0.13,0.37,13.8,0,0,0,14.4,14.4,0.13,-0.4,-0.4
2310,Lorenco Simic,HRV,DF,SPAL,Serie A,21,1996,3.5,1,2,1,50.0,0.57,0.28,0.50,1.00,9.5,0,0,0,0.1,0.1,0.07,+0.9,+0.9
2311,Stefan Simic,CZE,DF,FC Crotone,Serie A,22,1995,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,8.7,0,0,0,0.2,0.2,0.10,-0.2,-0.2
2312,David Simón,ESP,DF,UD Las Palmas,La Liga,28,1988,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2313,Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,25.6,0,3,1,33.3,0.12,0.04,0.00,0.00,11.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3
2314,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,20,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2315,Josh Sims,ENG,FW,Southampton FC,Premier League,20,1997,1.8,0,11,5,45.5,6.07,2.76,0.00,0.00,17.5,0,0,0,1.1,1.1,0.10,-1.1,-1.1
2316,Jerome Sinclair,ENG,MF,Watford FC,Premier League,20,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2317,Giovanni Sio,CIV,FW,Montpellier HSC,Ligue 1,28,1989,24.4,10,82,39,47.6,3.36,1.60,0.12,0.26,15.0,2,0,1,11.9,11.1,0.14,-1.9,-1.1
2318,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,28,1988,22.8,1,12,2,16.7,0.53,0.09,0.08,0.50,8.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5
2319,Tobias Sippel,DEU,GK,Borussia Mönchengladbach,Bundesliga,29,1988,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2320,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,30,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2321,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,27,1989,15.4,1,20,8,40.0,1.30,0.52,0.05,0.13,14.4,0,0,0,3.2,3.2,0.17,-2.2,-2.2
2322,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,22,1995,27.8,5,52,19,36.5,1.87,0.68,0.10,0.26,20.3,3,0,0,3.8,3.8,0.07,+0.2,+0.2
2323,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,20,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2324,Ellyes Skhiri,TUN,MF,Montpellier HSC,Ligue 1,22,1995,33.9,4,36,10,27.8,1.06,0.30,0.11,0.40,22.5,0,0,0,1.8,1.8,0.05,+2.2,+2.2
2325,Lukasz Skorupski,POL,GK,AS Roma,Serie A,26,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2326,Milan Skriniar,SVK,DF,Inter Milan,Serie A,22,1995,38.0,4,21,10,47.6,0.55,0.26,0.19,0.40,12.1,0,0,0,2.8,2.8,0.13,+1.2,+1.2
2327,Islam Slimani,DZA,FW,Leicester City,Premier League,29,1988,2.8,1,6,3,50.0,2.17,1.08,0.17,0.33,13.4,0,0,0,1.2,1.2,0.20,-0.2,-0.2
2328,Islam Slimani,DZA,FW,Newcastle United,Premier League,29,1988,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2329,Naïm Sliti,TUN,FW,Dijon FCO,Ligue 1,25,1992,25.5,7,57,24,42.1,2.24,0.94,0.09,0.21,21.4,8,2,2,5.5,4.0,0.07,+1.5,+1.0
2330,Chris Smalling,ENG,DF,Manchester United,Premier League,27,1989,28.2,4,16,6,37.5,0.57,0.21,0.25,0.67,6.9,0,0,0,3.2,3.2,0.20,+0.8,+0.8
2331,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,26,1991,23.0,1,12,3,25.0,0.52,0.13,0.08,0.33,21.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
2332,Tommy Smith,ENG,DF,Huddersfield Town,Premier League,25,1992,21.2,0,8,2,25.0,0.38,0.09,0.00,0.00,26.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
2333,Wesley Sneijder,NLD,MF,OGC Nice,Ligue 1,33,1984,4.4,0,16,5,31.3,3.61,1.13,0.00,0.00,25.5,1,0,0,0.6,0.6,0.04,-0.6,-0.6
2334,Cédric Soares,PRT,DF,Southampton FC,Premier League,25,1991,31.0,0,24,4,16.7,0.77,0.13,0.00,0.00,25.2,0,0,0,0.7,0.7,0.03,-0.7,-0.7
2335,Ramadan Sobhi,EGY,MF,Stoke City,Premier League,20,1997,13.8,2,13,6,46.2,0.95,0.44,0.15,0.33,17.8,0,0,0,1.8,1.8,0.14,+0.2,+0.2
2336,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,25,1992,16.4,3,25,13,52.0,1.53,0.79,0.12,0.23,14.2,0,0,0,3.1,3.1,0.12,-0.1,-0.1
2337,Dominic Solanke,ENG,FW,Liverpool FC,Premier League,19,1997,6.6,1,23,7,30.4,3.47,1.06,0.04,0.14,13.8,0,0,0,2.9,2.9,0.13,-1.9,-1.9
2338,Carlos Soler,ESP,MF,Valencia CF,La Liga,20,1997,26.2,1,46,17,37.0,1.76,0.65,0.02,0.06,20.7,0,0,0,4.0,4.0,0.09,-3.0,-3.0
2339,Somália,BRA,MF,FC Toulouse,Ligue 1,28,1988,22.2,1,26,9,34.6,1.17,0.40,0.04,0.11,20.2,0,0,0,2.1,2.1,0.08,-1.1,-1.1
2340,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,28,1988,29.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2341,Kévin Soni,CMR,MF,Girona FC,La Liga,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2342,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,33,1983,29.0,0,9,1,11.1,0.31,0.03,0.00,0.00,12.2,0,0,0,1.3,1.3,0.14,-1.3,-1.3
2343,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,27,1990,18.7,0,8,0,0.0,0.43,0.00,0.00,,22.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2344,David Soria,ESP,GK,Sevilla FC,La Liga,24,1993,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2345,Roberto Soriano,ITA,MF,Villarreal CF,La Liga,26,1991,12.7,0,23,8,34.8,1.82,0.63,0.00,0.00,19.1,0,0,0,2.0,2.0,0.09,-2.0,-2.0
2346,Stefano Sorrentino,ITA,GK,Chievo Verona,Serie A,38,1979,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2347,Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2348,Rayan Souici,FRA,FW,AS Saint-Étienne,Ligue 1,19,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2349,Adama Soumaoro,FRA,DF,LOSC Lille,Ligue 1,25,1992,13.2,0,1,0,0.0,0.08,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2350,Boubakary Soumaré,FRA,MF,LOSC Lille,Ligue 1,18,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2351,Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,17.6,0,5,0,0.0,0.28,0.00,0.00,,26.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2352,Arnaud Souquet,FRA,DF,OGC Nice,Ligue 1,25,1992,26.8,0,7,1,14.3,0.26,0.04,0.00,0.00,18.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2353,Caglar Söyüncü,TUR,DF,SC Freiburg,Bundesliga,21,1996,23.9,1,10,3,30.0,0.42,0.13,0.10,0.33,17.5,1,0,0,1.0,1.0,0.10,0.0,0.0
2354,Luca Sparandeo,ITA,DF,Benevento Calcio,Serie A,17,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2355,Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2356,Leonardo Spinazzola,ITA,DF,Atalanta BC,Serie A,24,1993,16.7,0,9,1,11.1,0.54,0.06,0.00,0.00,16.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2357,Nicolás Spolli,ARG,DF,Genoa CFC,Serie A,34,1983,20.0,0,6,0,0.0,0.30,0.00,0.00,,6.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6
2358,Marco Sportiello,ITA,GK,ACF Fiorentina,Serie A,25,1992,35.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2359,Bassem Srarfi,TUN,FW,OGC Nice,Ligue 1,20,1997,9.7,3,26,7,26.9,2.69,0.72,0.12,0.43,16.7,0,0,0,2.8,2.8,0.11,+0.2,+0.2
2360,Konstantinos Stafylidis,GRC,DF,FC Augsburg,Bundesliga,23,1993,0.4,0,1,0,0.0,2.73,0.00,0.00,,27.9,0,0,0,0.0,0.0,0.01,0.0,0.0
2361,Konstantinos Stafylidis,GRC,DF,Stoke City,Premier League,23,1993,3.7,0,4,0,0.0,1.07,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
2362,Benjamin Stambouli,FRA,DF,FC Schalke 04,Bundesliga,26,1990,24.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2363,Junior Stanislas,ENG,MF,AFC Bournemouth,Premier League,27,1989,14.3,5,44,19,43.2,3.08,1.33,0.09,0.21,21.3,8,1,1,3.5,2.8,0.06,+1.5,+1.2
2364,Caleb Stanko,USA,DF,SC Freiburg,Bundesliga,24,1993,2.1,0,1,0,0.0,0.47,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.01,0.0,0.0
2365,Niklas Stark,DEU,DF,Hertha BSC,Bundesliga,22,1995,24.6,1,12,5,41.7,0.49,0.20,0.08,0.20,10.9,0,0,0,1.6,1.6,0.13,-0.6,-0.6
2366,Tom Starke,DEU,GK,Bayern Munich,Bundesliga,36,1981,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2367,Timo Stavitski,FIN,FW,SM Caen,Ligue 1,18,1999,4.5,0,1,0,0.0,0.22,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.05,0.0,0.0
2368,Renato Steffen,CHE,FW,VfL Wolfsburg,Bundesliga,25,1991,7.3,0,5,1,20.0,0.68,0.14,0.00,0.00,14.5,0,0,0,1.3,1.3,0.26,-1.3,-1.3
2369,Marc Stendera,DEU,MF,Eintracht Frankfurt,Bundesliga,21,1995,4.1,0,8,1,12.5,1.94,0.24,0.00,0.00,20.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
2370,Pascal Stenzel,DEU,DF,SC Freiburg,Bundesliga,21,1996,21.6,1,14,4,28.6,0.65,0.19,0.07,0.25,23.3,0,0,0,0.5,0.5,0.03,+0.5,+0.5
2371,Dale Stephens,ENG,MF,Brighton & Hove Albion,Premier League,28,1989,36.0,0,18,2,11.1,0.50,0.06,0.00,0.00,23.2,0,0,0,1.0,1.0,0.05,-1.0,-1.0
2372,Jack Stephens,ENG,DF,Southampton FC,Premier League,23,1994,22.0,2,11,4,36.4,0.50,0.18,0.18,0.50,10.1,0,0,0,1.4,1.4,0.13,+0.6,+0.6
2373,Mariusz Stepinski,POL,FW,Chievo Verona,Serie A,22,1995,7.9,5,18,7,38.9,2.27,0.88,0.28,0.71,15.0,0,0,0,2.2,2.2,0.12,+2.8,+2.8
2374,Mariusz Stepinski,POL,FW,FC Nantes,Ligue 1,22,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2375,Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,28.7,18,85,33,38.8,2.96,1.15,0.20,0.52,14.7,0,1,1,17.3,16.2,0.19,+0.7,+0.8
2376,Ognjen Stijepovic,MNE,MF,UC Sampdoria,Serie A,17,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2377,Lars Stindl,DEU,FW,Borussia Mönchengladbach,Bundesliga,28,1988,30.3,6,74,26,35.1,2.44,0.86,0.08,0.23,17.8,0,0,0,7.5,7.5,0.10,-1.5,-1.5
2378,Valentin Stocker,CHE,MF,Hertha BSC,Bundesliga,28,1989,0.6,0,3,2,66.7,5.19,3.46,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2379,Adrian Stoian,ROU,MF,FC Crotone,Serie A,26,1991,23.7,2,21,7,33.3,0.89,0.30,0.10,0.29,21.5,0,0,0,2.0,1.5,0.07,0.0,+0.5
2380,John Stones,ENG,DF,Manchester City,Premier League,23,1994,14.5,0,11,4,36.4,0.76,0.28,0.00,0.00,10.3,0,0,0,1.3,1.3,0.12,-1.3,-1.3
2381,Thomas Strakosha,ALB,GK,SS Lazio,Serie A,22,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2382,Ivan Strinic,HRV,DF,UC Sampdoria,Serie A,30,1987,13.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2383,Tobias Strobl,DEU,MF,Borussia Mönchengladbach,Bundesliga,27,1990,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2384,Kevin Strootman,NLD,MF,AS Roma,Serie A,27,1990,25.1,1,23,7,30.4,0.92,0.28,0.04,0.14,14.8,0,0,0,2.9,2.9,0.13,-1.9,-1.9
2385,Jens Stryger Larsen,DNK,DF,Udinese Calcio,Serie A,26,1991,28.1,1,17,5,29.4,0.60,0.18,0.06,0.20,16.8,1,0,0,1.4,1.4,0.08,-0.4,-0.4
2386,Cristhian Stuani,URY,FW,Girona FC,La Liga,30,1986,29.9,21,75,32,42.7,2.51,1.07,0.21,0.50,11.9,0,5,5,17.3,13.5,0.18,+3.7,+2.5
2387,Stefano Sturaro,ITA,MF,Juventus FC,Serie A,24,1993,6.8,0,5,1,20.0,0.73,0.15,0.00,0.00,17.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2388,Daniel Sturridge,ENG,FW,West Bromwich Albion,Premier League,27,1989,1.3,0,5,0,0.0,3.81,0.00,0.00,,14.4,0,0,0,0.6,0.6,0.13,-0.6,-0.6
2389,Daniel Sturridge,ENG,FW,Liverpool FC,Premier League,27,1989,4.8,2,23,8,34.8,4.80,1.67,0.09,0.25,16.6,1,0,0,2.4,2.4,0.11,-0.4,-0.4
2390,Damián Suárez,URY,DF,Getafe CF,La Liga,29,1988,32.0,1,9,4,44.4,0.28,0.13,0.11,0.25,31.0,1,0,0,0.3,0.3,0.03,+0.7,+0.7
2391,Denis Suárez,ESP,MF,FC Barcelona,La Liga,23,1994,6.7,2,12,5,41.7,1.79,0.75,0.17,0.40,14.9,0,0,0,1.8,1.8,0.15,+0.2,+0.2
2392,Leo Suárez,ARG,MF,Villarreal CF,La Liga,21,1996,0.3,0,1,0,0.0,3.00,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2393,Luis Suárez,URY,FW,FC Barcelona,La Liga,30,1987,32.2,25,122,55,45.1,3.79,1.71,0.20,0.44,12.9,12,1,1,21.7,21.0,0.17,+3.3,+3.0
2394,Danijel Subasic,HRV,GK,AS Monaco,Ligue 1,32,1984,32.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2395,Neven Subotic,SRB,DF,Borussia Dortmund,Bundesliga,28,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2396,Neven Subotic,SRB,DF,AS Saint-Étienne,Ligue 1,28,1988,16.0,2,9,3,33.3,0.56,0.19,0.22,0.67,7.2,0,0,0,0.9,0.9,0.11,+1.1,+1.1
2397,Isaac Success,NGA,MF,Málaga CF,La Liga,21,1996,5.4,0,8,2,25.0,1.47,0.37,0.00,0.00,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7
2398,Niklas Süle,DEU,DF,Bayern Munich,Bundesliga,21,1995,21.4,2,19,7,36.8,0.89,0.33,0.11,0.29,12.4,0,0,0,1.5,1.5,0.08,+0.5,+0.5
2399,Sung-yueng Ki,KOR,MF,Swansea City,Premier League,28,1989,20.8,2,20,6,30.0,0.96,0.29,0.10,0.33,24.9,1,0,0,0.9,0.9,0.04,+1.1,+1.1
2400,Gilles Sunu,TGO,MF,SCO Angers,Ligue 1,26,1991,7.3,1,12,2,16.7,1.65,0.27,0.08,0.50,17.3,1,0,0,1.2,1.2,0.10,-0.2,-0.2
2401,Andrew Surman,ENG,MF,AFC Bournemouth,Premier League,30,1986,20.6,2,18,6,33.3,0.87,0.29,0.11,0.33,22.2,0,0,0,1.1,1.1,0.06,+0.9,+0.9
2402,Markel Susaeta,ESP,FW,Athletic Bilbao,La Liga,29,1987,25.1,3,29,12,41.4,1.15,0.48,0.10,0.25,17.6,3,0,0,2.1,2.1,0.07,+0.9,+0.9
2403,Suso,ESP,FW,AC Milan,Serie A,23,1993,31.4,6,98,39,39.8,3.12,1.24,0.06,0.15,24.0,12,0,0,3.8,3.8,0.04,+2.2,+2.2
2404,Markus Suttner,AUT,DF,Brighton & Hove Albion,Premier League,30,1987,13.1,0,4,1,25.0,0.31,0.08,0.00,0.00,25.9,1,0,0,0.1,0.1,0.02,-0.1,-0.1
2405,Seydou Sy,SEN,GK,AS Monaco,Ligue 1,21,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2406,Issiaga Sylla,GIN,DF,FC Toulouse,Ligue 1,23,1994,17.8,1,14,3,21.4,0.79,0.17,0.07,0.33,26.3,0,0,0,0.4,0.4,0.03,+0.6,+0.6
2407,Moussa Sylla,FRA,FW,AS Monaco,Ligue 1,17,1999,3.4,2,10,6,60.0,2.96,1.78,0.20,0.33,13.9,0,0,0,1.9,1.9,0.19,+0.1,+0.1
2408,Ádám Szalai,HUN,FW,TSG 1899 Hoffenheim,Bundesliga,29,1987,10.0,5,28,11,39.3,2.81,1.10,0.18,0.45,11.7,0,0,0,3.1,3.1,0.11,+1.9,+1.9
2409,Wojciech Szczesny,POL,GK,Juventus FC,Serie A,27,1990,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2410,Alexander Söderlund,NOR,FW,AS Saint-Étienne,Ligue 1,29,1987,4.0,0,12,3,25.0,2.97,0.74,0.00,0.00,10.8,0,0,0,1.2,1.2,0.10,-1.2,-1.2
2411,Frederik Sörensen,DNK,DF,1. FC Köln,Bundesliga,25,1992,22.2,2,16,4,25.0,0.72,0.18,0.13,0.50,11.8,0,0,0,2.2,2.2,0.14,-0.2,-0.2
2412,Lasse Sörensen,DNK,MF,Stoke City,Premier League,17,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2413,Alexander Sörloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,0,8,3,37.5,2.00,0.75,0.00,0.00,15.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
2414,Adel Taarabt,MAR,FW,Genoa CFC,Serie A,28,1989,17.9,2,32,11,34.4,1.78,0.61,0.06,0.18,20.9,0,0,0,1.3,1.3,0.04,+0.7,+0.7
2415,Franck Tabanou,FRA,DF,EA Guingamp,Ligue 1,28,1989,11.6,0,1,0,0.0,0.09,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2416,Dusan Tadic,SRB,MF,Southampton FC,Premier League,28,1988,31.0,6,35,10,28.6,1.13,0.32,0.14,0.50,17.7,1,1,1,4.4,3.7,0.11,+1.6,+1.3
2417,Jonathan Tah,DEU,DF,Bayer 04 Leverkusen,Bundesliga,21,1996,27.0,0,6,1,16.7,0.22,0.04,0.00,0.00,10.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
2418,Ervin Taha,FRA,MF,FC Girondins Bordeaux,Ligue 1,18,1999,0.4,0,1,1,100.0,2.31,2.31,0.00,0.00,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0
2419,Mehdi Tahrat,DZA,MF,SCO Angers,Ligue 1,27,1990,4.9,0,5,1,20.0,1.03,0.21,0.00,0.00,21.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2420,Saphir Taider,DZA,MF,Bologna FC 1909,Serie A,25,1992,4.3,0,4,1,25.0,0.94,0.23,0.00,0.00,16.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2421,Flavien Tait,FRA,MF,SCO Angers,Ligue 1,24,1993,24.9,4,58,26,44.8,2.33,1.04,0.07,0.15,22.3,3,0,0,3.9,3.9,0.07,+0.1,+0.1
2422,Adrien Tamèze,CMR,MF,OGC Nice,Ligue 1,23,1994,18.7,0,7,3,42.9,0.37,0.16,0.00,0.00,19.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2423,Tana,ESP,MF,UD Las Palmas,La Liga,26,1990,17.1,1,14,6,42.9,0.82,0.35,0.07,0.17,19.3,0,0,0,1.5,1.5,0.11,-0.5,-0.5
2424,Oussama Tannane,MAR,FW,UD Las Palmas,La Liga,23,1994,6.1,0,13,5,38.5,2.13,0.82,0.00,0.00,24.8,3,0,0,0.7,0.7,0.05,-0.7,-0.7
2425,Oussama Tannane,MAR,FW,AS Saint-Étienne,Ligue 1,23,1994,2.3,0,7,6,85.7,3.03,2.60,0.00,0.00,14.4,0,0,0,1.0,1.0,0.14,-1.0,-1.0
2426,Matt Targett,ENG,DF,Southampton FC,Premier League,21,1995,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2427,James Tarkowski,ENG,DF,Burnley FC,Premier League,24,1992,31.0,0,17,4,23.5,0.55,0.13,0.00,0.00,9.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9
2428,Ciprian Tatarusanu,ROU,GK,FC Nantes,Ligue 1,31,1986,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2429,Julio Tavarès,CPV,FW,Dijon FCO,Ligue 1,28,1988,22.8,12,51,23,45.1,2.23,1.01,0.18,0.39,12.3,1,3,3,9.6,7.3,0.15,+2.4,+1.7
2430,Taleb Tawatha,ISR,DF,Eintracht Frankfurt,Bundesliga,25,1992,4.9,0,3,0,0.0,0.61,0.00,0.00,,21.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2431,Charlie Taylor,ENG,DF,Burnley FC,Premier League,23,1993,10.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2432,Jordan Tell,FRA,FW,Stade Rennais FC,Ligue 1,20,1997,1.3,1,6,1,16.7,4.70,0.78,0.17,1.00,12.3,0,0,0,1.2,1.2,0.20,-0.2,-0.2
2433,Cristian Tello,ESP,FW,Real Betis Balompié,La Liga,25,1991,18.9,4,34,17,50.0,1.80,0.90,0.12,0.24,19.4,1,0,0,2.8,2.8,0.08,+1.2,+1.2
2434,Marc-André ter Stegen,DEU,GK,FC Barcelona,La Liga,25,1992,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2435,Simon Terodde,DEU,FW,VfB Stuttgart,Bundesliga,29,1988,10.6,2,22,6,27.3,2.07,0.57,0.09,0.33,10.4,0,0,1,4.1,3.3,0.15,-2.1,-1.3
2436,Simon Terodde,DEU,FW,1. FC Köln,Bundesliga,29,1988,12.9,5,23,9,39.1,1.78,0.70,0.17,0.44,11.9,0,1,1,5.3,4.6,0.20,-0.3,-0.6
2437,Marco Terrazzino,DEU,MF,SC Freiburg,Bundesliga,26,1991,16.5,0,23,7,30.4,1.39,0.42,0.00,0.00,17.8,2,0,0,2.9,2.9,0.13,-2.9,-2.9
2438,Martin Terrier,FRA,FW,RC Strasbourg Alsace,Ligue 1,20,1997,18.6,3,49,16,32.7,2.64,0.86,0.06,0.19,17.7,0,0,0,4.8,4.8,0.10,-1.8,-1.8
2439,Kenny Tete,NLD,DF,Olympique Lyon,Ligue 1,21,1995,17.9,1,7,3,42.9,0.39,0.17,0.14,0.33,12.8,0,0,0,0.6,0.6,0.08,+0.4,+0.4
2440,Cedric Teuchert,DEU,MF,FC Schalke 04,Bundesliga,20,1997,0.4,0,5,2,40.0,13.24,5.29,0.00,0.00,14.6,0,0,0,1.0,1.0,0.19,-1.0,-1.0
2441,Florian Thauvin,FRA,FW,Olympique Marseille,Ligue 1,24,1993,32.8,22,128,48,37.5,3.91,1.46,0.15,0.40,17.4,6,3,4,15.0,12.0,0.09,+7.0,+7.0
2442,Kévin Théophile-Catherine,FRA,DF,AS Saint-Étienne,Ligue 1,27,1989,24.1,0,4,0,0.0,0.17,0.00,0.00,,7.7,0,0,0,0.5,0.5,0.14,-0.5,-0.5
2443,Cyril Théréau,FRA,FW,Udinese Calcio,Serie A,34,1983,2.0,2,3,1,33.3,1.50,0.50,0.33,1.00,22.3,1,1,1,1.0,0.3,0.09,+1.0,+0.7
2444,Cyril Théréau,FRA,FW,ACF Fiorentina,Serie A,34,1983,12.4,5,28,9,32.1,2.27,0.73,0.07,0.22,18.9,0,3,3,5.6,3.3,0.12,-0.6,-1.3
2445,Vincent Thill,LUX,MF,FC Metz,Ligue 1,17,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2446,Romain Thomas,FRA,DF,SCO Angers,Ligue 1,29,1988,27.4,2,19,7,36.8,0.69,0.26,0.11,0.29,9.4,0,0,0,1.8,1.8,0.09,+0.2,+0.2
2447,Adrien Thomasson,FRA,MF,FC Nantes,Ligue 1,23,1993,28.7,5,60,16,26.7,2.09,0.56,0.08,0.31,16.5,0,0,0,4.7,4.7,0.08,+0.3,+0.3
2448,Erik Thommy,DEU,FW,FC Augsburg,Bundesliga,22,1994,1.9,0,5,1,20.0,2.69,0.54,0.00,0.00,22.6,1,0,0,0.3,0.3,0.06,-0.3,-0.3
