Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
1443,Ruben Loftus-Cheek,ENG,MF,Crystal Palace,Premier League,21,1996,20.8,1,0,0,17,61,3,12,18,11,0,0,0,171,15,26,36.6
1444,Enzo Loiodice,FRA,MF,Dijon FCO,Ligue 1,16,2000,1.9,0,0,0,1,2,0,0,1,4,0,0,0,15,1,2,33.3
1445,Joe Lolley,ENG,MF,Huddersfield Town,Premier League,24,1992,2.5,1,0,0,3,3,0,8,2,1,0,0,0,26,3,2,60.0
1446,David Lombán,ESP,DF,SD Eibar,La Liga,30,1987,11.1,3,0,0,9,5,1,0,10,8,0,0,0,181,25,8,75.8
1447,Cristiano Lombardi,ITA,DF,Benevento Calcio,Serie A,21,1995,12.4,3,0,0,14,20,7,26,13,25,1,0,0,69,10,15,40.0
1448,Kevin Long,IRL,DF,Burnley FC,Premier League,26,1990,16.0,1,0,0,15,21,2,2,13,19,0,1,1,236,39,26,60.0
1449,Shane Long,IRL,FW,Southampton FC,Premier League,30,1987,17.6,6,0,0,34,40,15,28,10,10,1,0,0,89,33,53,38.4
1450,Ademola Lookman,ENG,MF,Everton FC,Premier League,19,1997,1.8,0,0,0,5,3,0,0,3,2,0,0,0,12,0,1,0.0
1451,Ademola Lookman,ENG,MF,RB Leipzig,Bundesliga,19,1997,6.4,1,0,0,12,14,1,6,3,3,0,0,0,59,3,6,33.3
1452,Anthony Lopes,PRT,GK,Olympique Lyon,Ligue 1,26,1990,34.0,1,0,0,2,4,0,0,0,0,0,1,0,139,0,0,
1453,Rony Lopes,PRT,FW,AS Monaco,Ligue 1,21,1995,28.1,2,0,0,39,39,6,82,18,26,1,0,0,155,7,20,25.9
1454,Pedro López,ESP,DF,Levante UD,La Liga,33,1983,17.7,3,0,0,17,29,4,38,19,18,0,0,0,179,6,11,35.3
1455,Adrián López,ESP,FW,Deportivo de La Coruña,La Liga,29,1988,26.0,1,0,0,17,29,12,46,5,14,0,0,0,160,40,41,49.4
1456,Alberto López,ESP,DF,Málaga CF,La Liga,22,1995,0.5,0,0,0,0,1,0,1,1,0,0,0,0,9,0,0,
1457,Andoni López,ESP,DF,Athletic Bilbao,La Liga,21,1996,1.0,0,0,0,1,1,0,0,1,0,0,1,0,8,2,1,66.7
1458,David López,ESP,DF,RCD Espanyol Barcelona,La Liga,27,1989,37.0,7,0,0,44,26,2,4,31,41,0,2,0,485,33,22,60.0
1459,Diego López,ESP,GK,RCD Espanyol Barcelona,La Liga,35,1981,10.5,1,0,0,1,1,0,0,0,0,0,0,0,41,0,0,
1460,Iván López,ESP,DF,Levante UD,La Liga,23,1993,1.9,0,0,0,0,0,0,6,7,2,0,0,0,19,1,0,100.0
1461,Javi López,ESP,DF,RCD Espanyol Barcelona,La Liga,31,1986,10.7,4,0,0,20,20,0,19,19,21,0,0,0,122,11,8,57.9
1462,Lisandro López,ARG,DF,Inter Milan,Serie A,27,1989,0.5,0,0,0,1,1,0,0,1,2,0,0,0,5,2,0,100.0
1463,Maxi López,ARG,FW,Udinese Calcio,Serie A,33,1984,18.7,1,0,0,30,22,16,4,1,8,1,1,0,54,28,81,25.7
1464,Maxime López,FRA,MF,Olympique Marseille,Ligue 1,19,1997,15.3,2,0,0,33,20,1,34,7,18,0,0,0,135,2,5,28.6
1465,Pau López,ESP,GK,RCD Espanyol Barcelona,La Liga,22,1994,27.5,2,0,0,2,5,0,0,0,0,0,0,0,124,0,0,
1466,Pedro López,ESP,GK,Real Betis Balompié,La Liga,22,1995,4.6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,
1467,Víctor López,ESP,MF,Deportivo Alavés,La Liga,20,1997,0.7,0,0,0,0,0,1,1,0,1,0,0,0,8,0,2,0.0
1468,Jonas Lössl,DNK,GK,Huddersfield Town,Premier League,28,1989,38.0,1,0,0,0,6,0,3,0,0,0,0,1,206,0,0,
1469,Dejan Lovren,HRV,DF,Liverpool FC,Premier League,28,1989,23.6,4,0,0,15,7,1,6,27,11,0,1,0,311,61,28,68.5
1470,Chris Löwe,DEU,DF,Huddersfield Town,Premier League,28,1989,17.6,1,0,0,13,8,0,42,32,12,0,1,0,154,10,8,55.6
1471,Matthew Lowton,ENG,DF,Burnley FC,Premier League,28,1989,25.5,1,0,0,19,18,1,50,36,27,0,0,0,267,16,16,50.0
1472,Choco Lozano,HND,FW,Girona FC,La Liga,24,1993,5.3,0,0,0,18,10,4,8,1,3,0,0,0,21,5,13,27.8
1473,Fabio Lucioni,ITA,DF,Benevento Calcio,Serie A,29,1987,8.0,1,0,0,2,3,1,1,7,8,0,0,1,76,9,4,69.2
1474,José Gayà,ESP,DF,Valencia CF,La Liga,22,1995,32.4,11,0,0,35,45,6,79,34,37,2,0,0,292,14,15,48.3
1475,José Luis Morales,ESP,MF,Levante UD,La Liga,30,1987,33.9,7,2,1,28,43,9,97,23,17,2,0,0,208,5,19,20.8
1476,José Luis Palomino,ARG,DF,Atalanta BC,Serie A,27,1990,22.0,3,0,0,33,14,0,8,21,41,0,0,0,246,56,33,62.9
1477,Filipe Luís,BRA,DF,Atlético de Madrid,La Liga,31,1985,18.4,4,0,0,17,27,1,32,22,40,0,1,0,159,9,6,60.0
1478,Luisinho,PRT,DF,Deportivo de La Coruña,La Liga,32,1985,29.1,12,0,0,43,49,2,70,33,48,0,0,0,257,13,14,48.1
1479,David Luiz,BRA,DF,Chelsea FC,Premier League,30,1987,9.3,4,1,0,13,15,0,0,15,8,0,0,0,107,8,12,40.0
1480,Douglas Luiz,BRA,MF,Girona FC,La Liga,19,1998,3.6,4,0,0,11,8,0,2,1,8,0,0,0,34,1,5,16.7
1481,Everton Luiz,BRA,MF,SPAL,Serie A,29,1988,7.1,5,0,0,0,12,0,1,6,16,0,0,0,65,1,6,14.3
1482,Jordan Lukaku,BEL,DF,SS Lazio,Serie A,23,1994,15.1,2,0,0,18,5,6,52,11,19,0,0,0,102,6,14,30.0
1483,Romelu Lukaku,BEL,FW,Manchester United,Premier League,24,1993,31.9,4,0,0,31,16,19,34,5,3,0,0,0,84,65,60,52.0
1484,Lars Lukas Mai,DEU,DF,Bayern Munich,Bundesliga,17,2000,2.0,0,0,,2,,,0,3,2,0,0,,21,3,4,42.9
1485,Dodi Lukebakio,BEL,MF,Watford FC,Premier League,19,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
1486,Sasa Lukic,SRB,MF,Levante UD,La Liga,20,1996,11.0,4,0,0,25,16,0,3,12,12,0,0,0,105,4,6,40.0
1487,Senad Lulic,BIH,DF,SS Lazio,Serie A,31,1986,27.0,7,2,1,44,47,9,89,28,36,1,0,1,274,23,18,56.1
1488,Levi Lumeka,ENG,FW,Crystal Palace,Premier League,18,1998,0.3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0.0
1489,Antonio Luna,ESP,DF,Levante UD,La Liga,26,1991,22.5,5,0,0,21,15,3,47,23,25,0,0,0,190,3,7,30.0
1490,Arnaud Lusamba,FRA,MF,OGC Nice,Ligue 1,20,1997,1.8,0,0,0,2,3,0,0,2,7,0,0,0,13,0,0,
1491,Fabian Lustenberger,CHE,MF,Hertha BSC,Bundesliga,29,1988,17.6,3,0,0,19,34,0,2,23,25,0,1,0,245,36,27,57.1
1492,Andreas Luthe,DEU,GK,FC Augsburg,Bundesliga,30,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
1493,Lyanco,BRA,DF,Torino FC,Serie A,20,1997,3.5,0,0,0,3,7,0,0,4,9,0,0,0,38,9,3,75.0
1494,Charalampos Lykogiannis,GRC,DF,Cagliari Calcio,Serie A,23,1993,7.6,2,0,0,9,13,0,14,7,4,0,0,0,66,22,11,66.7
1495,Cheikh M'Bengue,SEN,DF,AS Saint-Étienne,Ligue 1,29,1988,5.4,2,0,0,10,3,0,2,10,3,0,0,0,43,4,0,100.0
1496,Raïs M'Bolhi,DZA,GK,Stade Rennais FC,Ligue 1,31,1986,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
1497,Yann M'Vila,FRA,MF,AS Saint-Étienne,Ligue 1,27,1990,16.4,1,0,0,11,20,0,4,28,12,0,0,0,180,8,5,61.5
1498,Zinédine Machach,FRA,FW,FC Toulouse,Ligue 1,21,1996,2.1,2,0,0,8,2,0,5,2,4,0,0,0,15,0,3,0.0
1499,Pablo Maffeo,ESP,MF,Girona FC,La Liga,20,1997,29.4,11,0,0,29,35,2,89,30,43,1,1,0,296,35,28,55.6
1500,Christian Maggio,ITA,DF,SSC Napoli,Serie A,35,1982,7.1,0,0,0,5,15,0,11,10,13,1,0,0,66,20,13,60.6
1501,Francesco Magnanelli,ITA,MF,US Sassuolo,Serie A,32,1984,27.7,11,4,2,39,68,0,15,32,36,0,0,0,443,27,22,55.1
1502,Harry Maguire,ENG,DF,Leicester City,Premier League,24,1993,38.0,7,0,0,34,29,4,10,49,40,0,1,0,579,79,33,70.5
1503,Hicham Mahou,FRA,FW,OGC Nice,Ligue 1,18,1999,0.6,0,0,0,1,0,0,1,3,1,0,0,0,4,1,1,50.0
1504,Riyad Mahrez,DZA,MF,Leicester City,Premier League,26,1991,32.8,2,0,0,23,56,11,79,16,24,0,0,0,249,15,25,37.5
1505,Thiago Maia,BRA,MF,LOSC Lille,Ligue 1,20,1997,27.4,3,2,1,30,22,1,7,67,32,0,1,0,319,10,8,55.6
1506,Arne Maier,DEU,MF,Hertha BSC,Bundesliga,18,1999,13.6,1,0,0,4,10,0,6,13,18,1,0,0,181,10,20,33.3
1507,Sebastian Maier,DEU,MF,Hannover 96,Bundesliga,23,1993,2.9,0,0,0,5,1,0,4,4,5,0,1,0,42,3,5,37.5
1508,Domenico Maietta,ITA,DF,Bologna FC 1909,Serie A,34,1982,5.2,1,0,0,5,3,0,0,3,3,0,0,0,50,6,4,60.0
1509,Habib Maïga,CIV,MF,AS Saint-Étienne,Ligue 1,21,1996,7.9,2,0,0,22,9,0,14,19,17,0,0,0,88,4,7,36.4
1510,Mike Maignan,FRA,GK,LOSC Lille,Ligue 1,21,1995,33.7,0,1,0,0,9,0,0,1,0,0,0,0,176,0,1,0.0
1511,Linton Maina,DEU,MF,Hannover 96,Bundesliga,18,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1512,Ainsley Maitland-Niles,ENG,DF,Arsenal FC,Premier League,19,1997,10.2,1,0,0,10,5,0,18,17,15,0,1,0,88,2,9,18.2
1513,Jean-Victor Makengo,FRA,FW,OGC Nice,Ligue 1,19,1998,2.7,1,0,0,4,4,0,4,2,1,0,0,0,15,3,3,50.0
1514,Nemanja Maksimovic,SRB,MF,Valencia CF,La Liga,22,1995,6.2,1,0,0,5,3,0,5,13,11,0,0,0,57,9,12,42.9
1515,Nikola Maksimovic,SRB,DF,SSC Napoli,Serie A,25,1991,1.1,0,0,0,1,0,0,0,1,1,0,0,0,15,1,1,50.0
1516,Malcom,BRA,FW,FC Girondins Bordeaux,Ligue 1,20,1997,31.7,2,0,0,23,92,10,88,20,9,1,0,0,154,7,26,21.2
1517,Kévin Malcuit,MAR,DF,LOSC Lille,Ligue 1,26,1991,20.2,2,0,0,13,31,5,57,43,23,1,0,1,204,4,7,36.4
1518,Yunus Malli,TUR,FW,VfL Wolfsburg,Bundesliga,25,1992,24.9,3,0,0,14,44,3,30,11,14,0,1,0,168,6,29,17.1
1519,Hugo Mallo,ESP,DF,Celta de Vigo,La Liga,26,1991,33.3,12,0,0,45,30,6,94,36,39,0,0,0,394,41,21,66.1
1520,Scott Malone,ENG,DF,Huddersfield Town,Premier League,26,1991,12.4,3,0,0,19,9,0,28,18,22,0,1,0,144,5,8,38.5
1521,Vincent Manceau,FRA,DF,SCO Angers,Ligue 1,28,1989,33.0,0,0,0,25,29,1,54,37,36,0,1,0,342,11,16,40.7
1522,Gianluca Mancini,ITA,DF,Atalanta BC,Serie A,21,1996,7.6,5,2,1,14,7,3,4,10,9,0,0,0,98,15,7,68.2
1523,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,32,1985,29.8,0,1,0,1,3,0,0,0,0,0,0,0,119,0,0,
1524,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,25,1991,33.6,9,1,0,32,25,1,3,49,27,0,0,0,298,37,32,53.6
1525,Georges Mandjeck,CMR,MF,FC Metz,Ligue 1,28,1988,10.7,5,0,0,27,16,0,2,15,13,0,1,0,152,16,9,64.0
1526,Rolando Mandragora,ITA,MF,FC Crotone,Serie A,20,1997,36.0,8,0,0,55,61,2,18,52,52,0,1,0,490,74,62,54.4
1527,Mario Mandzukic,HRV,FW,Juventus FC,Serie A,31,1986,25.8,4,2,1,26,33,13,22,16,25,0,0,0,163,71,49,59.2
1528,Sadio Mané,SEN,FW,Liverpool FC,Premier League,25,1992,24.3,3,1,0,24,50,13,39,11,20,0,0,0,137,17,31,35.4
1529,Eliaquim Mangala,FRA,DF,Manchester City,Premier League,26,1991,5.4,0,0,0,2,1,0,1,0,5,0,0,0,55,4,9,30.8
1530,Eliaquim Mangala,FRA,DF,Everton FC,Premier League,26,1991,1.5,0,0,0,1,0,0,0,2,1,0,0,0,19,2,3,40.0
1531,Orel Mangala,BEL,MF,VfB Stuttgart,Bundesliga,19,1998,8.7,2,0,0,17,12,0,3,10,15,0,1,0,85,3,11,21.4
1532,Kader Mangane,SEN,DF,RC Strasbourg Alsace,Ligue 1,34,1983,19.1,4,0,0,22,8,2,4,23,23,0,0,0,214,15,11,57.7
1533,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,30,1987,33.6,7,0,0,44,30,2,92,41,51,0,0,0,333,11,27,28.9
1534,Konstantinos Manolas,GRC,DF,AS Roma,Serie A,26,1991,26.0,0,0,0,20,18,2,1,32,21,0,2,0,312,58,22,72.5
1535,Javier Manquillo,ESP,DF,Newcastle United,Premier League,23,1994,19.5,2,0,0,22,12,2,20,12,15,0,1,0,169,14,13,51.9
1536,Martín Mantovani,ARG,DF,CD Leganés,La Liga,33,1984,11.3,3,0,0,17,16,1,0,13,5,0,1,0,169,21,11,65.6
1537,José Manuel Jurado,ESP,MF,RCD Espanyol Barcelona,La Liga,31,1986,16.7,1,0,0,6,34,1,18,8,8,0,1,0,109,3,3,50.0
1538,Harrison Manzala,COD,FW,Amiens SC,Ligue 1,23,1994,20.7,3,0,0,15,23,3,41,19,15,0,0,0,136,3,11,21.4
1539,Myziane Maolida,FRA,FW,Olympique Lyon,Ligue 1,18,1999,3.7,0,0,0,2,1,2,6,1,2,0,0,0,17,1,2,33.3
1540,Faitout Maouassa,FRA,MF,Stade Rennais FC,Ligue 1,19,1998,10.7,1,0,0,13,15,1,18,6,4,0,0,0,46,1,1,50.0
1541,Marçal,BRA,DF,Olympique Lyon,Ligue 1,28,1989,14.4,1,0,0,17,25,1,23,26,16,0,1,0,150,15,10,60.0
1542,Vincent Marcel,FRA,FW,OGC Nice,Ligue 1,20,1997,0.5,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,
1543,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,30,1987,34.5,5,1,0,32,8,1,2,47,17,0,0,1,446,62,21,74.7
1544,Marcelo,BRA,DF,Real Madrid,La Liga,29,1988,25.1,3,1,0,27,42,3,142,26,32,1,0,0,204,4,21,16.0
1545,Solly March,ENG,MF,Brighton & Hove Albion,Premier League,23,1994,20.6,3,0,0,29,23,7,68,13,32,1,0,0,173,10,18,35.7
1546,Gabriele Marchegiani,ITA,GK,SPAL,Serie A,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1547,Claudio Marchisio,ITA,MF,Juventus FC,Serie A,31,1986,9.1,1,0,0,7,3,0,2,6,15,0,0,0,77,4,1,80.0
1548,Gian Marco Ferrari,ITA,DF,UC Sampdoria,Serie A,25,1992,29.4,4,0,0,18,11,0,1,18,7,0,1,0,282,58,26,69.0
1549,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,28,1989,18.4,5,0,0,17,10,4,54,12,16,1,0,0,152,12,11,52.2
1550,José María Giménez,URY,DF,Atlético de Madrid,La Liga,22,1995,18.8,6,0,0,19,18,3,1,23,13,0,0,0,193,43,9,82.7
1551,Mariano Díaz,DOM,FW,Olympique Lyon,Ligue 1,23,1993,27.9,6,0,0,34,13,24,7,4,6,1,0,0,83,18,26,40.9
1552,Adrian Mariappa,JAM,DF,Watford FC,Premier League,30,1986,24.6,4,0,0,32,16,0,3,37,17,0,0,0,300,42,31,57.5
1553,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,25,1991,20.9,5,0,0,22,16,1,8,35,40,0,1,0,212,4,15,21.1
1554,Adrián Marín,ESP,DF,Villarreal CF,La Liga,20,1997,2.6,1,0,0,4,0,0,1,3,2,0,0,0,16,2,1,66.7
1555,João Mário,PRT,MF,West Ham United,Premier League,24,1993,11.4,0,0,0,14,20,0,29,6,10,0,0,0,75,4,18,18.2
1556,João Mário,PRT,MF,Inter Milan,Serie A,24,1993,6.2,0,0,0,6,12,2,14,2,5,1,0,0,53,3,11,21.4
1557,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,23,1994,17.0,4,0,0,14,4,0,0,18,13,0,0,0,153,19,14,57.6
1558,Marlon,BRA,DF,OGC Nice,Ligue 1,21,1995,21.4,5,2,1,21,11,0,3,14,16,0,1,1,143,17,14,54.8
1559,Dominic Maroh,SVN,DF,1. FC Köln,Bundesliga,30,1987,10.2,0,0,0,5,10,1,1,14,11,0,0,0,127,23,12,65.7
1560,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,23,1994,25.1,1,0,0,11,8,0,0,11,14,0,0,0,220,22,8,73.3
1561,Bruno Martella,ITA,DF,FC Crotone,Serie A,24,1992,29.1,3,0,0,7,9,1,76,31,10,0,0,0,321,42,34,55.3
1562,Roger Martí,ESP,FW,Levante UD,La Liga,26,1991,10.7,4,0,0,17,14,5,13,1,3,0,0,0,35,5,10,33.3
1563,Anthony Martial,FRA,FW,Manchester United,Premier League,21,1995,17.6,1,0,0,17,28,8,41,3,9,1,0,0,117,11,14,44.0
1564,Aarón Martín,ESP,DF,RCD Espanyol Barcelona,La Liga,20,1997,31.3,6,0,0,29,20,0,91,29,23,0,0,0,289,10,24,29.4
1565,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,27,1990,33.6,6,0,0,53,40,3,27,38,42,1,0,0,304,26,33,44.1
1566,Cuco Martina,CUW,DF,Everton FC,Premier League,27,1989,20.3,2,0,0,26,10,1,41,33,38,0,0,0,233,19,29,39.6
1567,Carlos Martínez,ESP,DF,Real Sociedad,La Liga,31,1986,0.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
1568,Emiliano Martínez,ARG,GK,Getafe CF,La Liga,24,1992,5.0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,
1569,Iñigo Martínez,ESP,DF,Real Sociedad,La Liga,26,1991,11.7,0,0,0,12,17,3,13,12,5,0,1,0,175,19,14,57.6
1570,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,26,1991,16.0,5,0,0,16,18,1,8,23,15,0,0,0,206,24,12,66.7
1571,Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,28,1988,17.9,1,0,0,16,18,0,6,26,14,0,0,0,239,54,26,67.5
1572,Pablo Martinez,FRA,DF,RC Strasbourg Alsace,Ligue 1,28,1989,23.5,4,0,0,23,28,1,10,39,27,0,2,0,232,23,20,53.5
1573,Roger Martínez,COL,FW,Villarreal CF,La Liga,23,1994,2.6,1,0,0,5,10,2,4,1,0,0,0,0,5,2,2,50.0
1574,Bruno Martins Indi,NLD,DF,Stoke City,Premier League,25,1992,13.8,3,0,0,12,6,1,3,17,7,0,0,0,119,15,9,62.5
1575,Jonathan Martins Pereira,FRA,DF,EA Guingamp,Ligue 1,31,1986,12.6,2,0,0,15,17,0,29,28,15,0,0,0,126,11,5,68.8
1576,Christopher Martins Pereira,LUX,MF,Olympique Lyon,Ligue 1,20,1997,0.8,1,0,0,2,0,0,0,1,2,0,0,0,7,0,0,
1577,Adam Marusic,MNE,DF,SS Lazio,Serie A,24,1992,28.0,3,1,0,25,16,6,84,18,20,1,0,0,249,21,9,70.0
1578,Omar Mascarell,ESP,MF,Eintracht Frankfurt,Bundesliga,24,1993,8.6,4,0,0,18,9,0,2,14,18,0,0,0,124,15,13,53.6
1579,Javier Mascherano,ARG,DF,FC Barcelona,La Liga,33,1984,6.0,0,0,0,9,1,0,1,5,9,0,0,0,48,2,3,40.0
1580,Andrea Masiello,ITA,DF,Atalanta BC,Serie A,31,1986,30.1,5,0,0,23,10,5,3,40,36,0,0,0,424,53,24,68.8
1581,Adam Masina,MAR,DF,Bologna FC 1909,Serie A,23,1994,31.4,8,1,0,53,23,4,41,30,61,0,2,0,288,112,39,74.2
1582,Eden Massouema,COG,MF,Dijon FCO,Ligue 1,20,1997,2.1,1,0,0,5,2,0,2,2,0,0,0,0,9,2,1,66.7
1583,Arthur Masuaku,COD,MF,West Ham United,Premier League,23,1993,20.8,5,0,0,30,30,2,65,30,36,0,0,0,193,13,13,50.0
1584,Juan Mata,ESP,FW,Manchester United,Premier League,29,1988,21.4,1,0,0,12,20,18,71,10,8,0,0,0,165,0,3,0.0
1585,Christian Mathenia,DEU,GK,Hamburger SV,Bundesliga,25,1992,24.0,2,0,0,1,2,0,0,0,0,0,0,0,111,0,0,
1586,Nemanja Matic,SRB,MF,Manchester United,Premier League,28,1988,34.6,6,0,0,33,22,2,10,55,50,0,0,0,484,28,19,59.6
1587,Joel Matip,CMR,DF,Liverpool FC,Premier League,25,1991,22.2,3,0,0,19,11,1,0,30,23,0,0,0,286,34,15,69.4
1588,Ryder Matos,BRA,MF,Udinese Calcio,Serie A,24,1993,1.9,0,0,0,1,3,0,2,1,0,0,0,0,18,2,3,40.0
1589,Ryder Matos,BRA,FW,Hellas Verona,Serie A,24,1993,10.9,1,0,0,10,31,9,10,3,12,0,0,0,55,9,27,25.0
1590,Alessandro Matri,ITA,FW,US Sassuolo,Serie A,32,1984,10.2,1,0,0,6,17,13,4,2,1,3,0,0,29,9,19,32.1
1591,Matti Steinmann,DEU,MF,Hamburger SV,Bundesliga,22,1995,6.6,2,0,0,14,10,0,0,14,12,0,0,0,116,17,14,54.8
1592,Federico Mattiello,ITA,DF,SPAL,Serie A,22,1995,24.5,7,2,1,41,43,2,33,49,45,0,0,0,194,19,22,46.3
1593,Blaise Matuidi,FRA,MF,Paris Saint-Germain,Ligue 1,30,1987,0.3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,
1594,Blaise Matuidi,FRA,MF,Juventus FC,Serie A,30,1987,26.2,3,0,0,43,24,4,21,23,36,0,0,0,184,33,32,50.8
1595,José Mauri,ITA,MF,AC Milan,Serie A,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1596,Maurício,BRA,DF,SS Lazio,Serie A,28,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1597,Mergim Mavraj,ALB,DF,Hamburger SV,Bundesliga,31,1986,16.1,3,1,1,20,11,0,4,13,19,0,0,0,247,61,41,59.8
1598,Konstantinos Mavropanos,GRC,DF,Arsenal FC,Premier League,19,1997,2.2,0,1,0,2,3,0,0,4,1,0,0,0,17,1,4,20.0
1599,Alfie Mawson,ENG,DF,Swansea City,Premier League,23,1994,38.0,3,0,0,19,11,1,2,30,22,0,0,0,438,75,45,62.5
1600,Philipp Max,DEU,DF,FC Augsburg,Bundesliga,23,1993,32.9,5,0,0,28,16,3,156,19,31,0,0,0,297,22,34,39.3
1601,Eric Maxim Choupo-Moting,CMR,FW,Stoke City,Premier League,28,1989,25.7,3,0,0,22,24,14,34,22,23,0,0,0,153,33,44,42.9
1602,Alexandru Maxim,ROU,MF,1.FSV Mainz 05,Bundesliga,27,1990,10.6,4,0,0,19,16,1,18,3,10,0,0,0,77,4,16,20.0
1603,Florian Mayer,DEU,DF,Borussia Mönchengladbach,Bundesliga,19,1998,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
1604,Borja Mayoral,ESP,FW,Real Madrid,La Liga,20,1997,3.9,0,0,0,2,5,7,1,1,4,0,0,0,22,4,2,66.7
1605,Robert Mazan,SVK,DF,Celta de Vigo,La Liga,23,1994,0.9,0,0,0,1,0,0,3,1,0,0,0,0,8,1,0,100.0
1606,Luca Mazzitelli,ITA,MF,US Sassuolo,Serie A,21,1995,11.3,4,0,0,32,19,0,10,14,17,0,1,0,119,19,29,39.6
1607,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,18,1998,23.3,2,0,0,9,37,23,62,1,4,1,0,0,98,1,4,20.0
1608,Kylian Mbappé,FRA,FW,AS Monaco,Ligue 1,18,1998,0.8,0,0,0,0,1,2,5,1,1,0,0,0,3,0,0,
1609,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,22,1994,19.6,4,2,1,28,31,2,13,20,32,0,1,1,197,34,24,58.6
1610,Chancel Mbemba,COD,DF,Newcastle United,Premier League,22,1994,7.5,0,0,0,5,4,0,4,11,12,0,0,0,73,15,13,53.6
1611,Adama Mbengue,SEN,DF,SM Caen,Ligue 1,23,1993,17.7,2,1,0,35,24,0,59,26,31,0,0,0,201,11,4,73.3
1612,Isaac Mbenza,BEL,FW,Montpellier HSC,Ligue 1,21,1996,23.3,4,0,0,12,21,14,71,8,15,0,0,0,98,3,2,60.0
1613,Bryan Mbeumo,FRA,FW,ESTAC Troyes,Ligue 1,17,1999,0.7,0,0,0,1,4,0,1,2,0,0,0,0,7,3,1,75.0
1614,Jordi Mboula,ESP,MF,AS Monaco,Ligue 1,18,1999,0.3,0,0,0,1,2,0,3,1,0,0,0,0,3,0,1,0.0
1615,James McArthur,SCO,MF,Crystal Palace,Premier League,29,1987,27.0,5,0,0,45,29,0,7,32,37,0,0,0,291,22,23,48.9
1616,Gareth McAuley,NIR,DF,West Bromwich Albion,Premier League,37,1979,5.1,0,0,0,2,2,0,1,8,4,0,0,0,65,10,7,58.8
1617,Oliver McBurnie,SCO,FW,Swansea City,Premier League,21,1996,3.1,0,0,0,4,4,0,3,0,2,0,0,0,15,20,20,50.0
1618,Alex McCarthy,ENG,GK,Southampton FC,Premier League,27,1989,18.0,2,0,0,0,1,0,0,0,0,0,0,0,72,0,0,
1619,James McCarthy,IRL,MF,Everton FC,Premier League,26,1990,2.3,0,0,0,3,2,0,1,5,8,0,0,0,38,2,3,40.0
1620,James McClean,IRL,MF,West Bromwich Albion,Premier League,28,1989,15.6,7,0,0,35,13,5,59,20,22,0,0,1,123,6,17,26.1
1621,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,18,1998,14.0,3,0,0,37,9,0,5,15,20,0,0,0,185,21,17,55.3
1622,Sam McQueen,ENG,DF,Southampton FC,Premier League,22,1995,1.6,0,0,0,0,0,1,3,2,3,0,0,0,19,0,1,0.0
1623,Scott McTominay,SCO,MF,Manchester United,Premier League,20,1996,7.0,2,0,0,7,15,0,4,14,11,0,0,0,60,6,6,50.0
1624,Iuri Medeiros,PRT,FW,Genoa CFC,Serie A,23,1994,7.1,1,0,0,3,10,4,14,2,3,0,0,0,37,2,11,15.4
1625,Slobodan Medojevic,SRB,MF,Eintracht Frankfurt,Bundesliga,26,1990,0.3,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,
1626,Álvaro Medrán,ESP,MF,Valencia CF,La Liga,23,1994,0.8,0,0,0,2,1,0,0,1,1,0,0,0,7,0,0,
