Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
234,Claudio Beauvue,GLP,FW,CD Leganés,La Liga,29,1988,18.6,206,316,65.2,2773,516,135,177,76.3,57,98,58.2,7,23,30.4,0,0.9,-0.9,10,14,6,1,15
235,Bebé,PRT,MF,SD Eibar,La Liga,27,1990,4.1,91,152,59.9,1731,401,39,52,75.0,35,58,60.3,15,33,45.5,1,0.8,+0.2,8,2,5,5,2
236,Ihlas Bebou,TGO,MF,Hannover 96,Bundesliga,23,1994,23.8,462,652,70.9,7383,2599,254,318,79.9,149,203,73.4,42,81,51.9,2,5.8,-3.8,40,34,26,13,66
237,Andreas Beck,DEU,DF,VfB Stuttgart,Bundesliga,30,1987,21.4,820,1161,70.6,16528,6612,301,374,80.5,383,502,76.3,133,238,55.9,1,1.5,-0.5,12,62,15,8,91
238,Henri Bedimo,CMR,DF,Olympique Marseille,Ligue 1,33,1984,0.5,19,24,79.2,351,92,7,8,87.5,10,12,83.3,2,4,50.0,0,0.0,0.0,0,2,0,0,1
239,Jan Bednarek,POL,DF,Southampton FC,Premier League,21,1996,4.7,137,184,74.5,3000,1067,35,39,89.7,74,90,82.2,26,51,51.0,0,0.0,0.0,0,10,0,0,12
240,Asmir Begovic,BIH,GK,AFC Bournemouth,Premier League,30,1987,38.0,523,891,58.7,18541,12034,58,59,98.3,224,228,98.2,240,602,39.9,0,0.0,0.0,1,6,0,0,0
241,Valon Behrami,CHE,MF,Udinese Calcio,Serie A,32,1985,15.5,419,513,81.7,6747,1726,205,238,86.1,161,188,85.6,34,53,64.2,0,0.2,-0.2,9,23,1,0,31
242,Vid Belec,SVN,GK,UC Sampdoria,Serie A,27,1990,2.0,70,86,81.4,1540,927,29,29,100.0,30,30,100.0,11,27,40.7,0,0.0,0.0,0,2,0,0,0
243,Vid Belec,SVN,GK,Benevento Calcio,Serie A,27,1990,12.4,235,361,65.1,7723,4686,26,27,96.3,112,114,98.2,97,220,44.1,0,0.0,0.0,1,3,0,0,0
244,Ishak Belfodil,DZA,FW,SV Werder Bremen,Bundesliga,25,1992,15.0,273,443,61.6,4057,1112,164,219,74.9,87,159,54.7,17,36,47.2,1,2.1,-1.1,19,19,15,3,40
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,25,1991,24.2,679,892,76.1,16049,5840,170,206,82.5,350,407,86.0,156,265,58.9,0,0.7,-0.7,8,52,5,0,61
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,27,1990,12.7,389,530,73.4,6227,2063,216,254,85.0,129,175,73.7,37,82,45.1,3,4.7,-1.7,29,25,31,12,48
247,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,22,1995,33.9,1758,2121,82.9,28267,8737,893,1010,88.4,739,854,86.5,102,170,60.0,3,3.6,-0.6,36,87,51,11,141
248,François Bellugou,FRA,MF,ESTAC Troyes,Ligue 1,30,1987,24.2,772,975,79.2,15196,3666,285,339,84.1,351,401,87.5,119,196,60.7,0,0.3,-0.3,7,59,5,1,66
249,Andrea Belotti,ITA,FW,Torino FC,Serie A,23,1993,29.8,441,610,72.3,6518,1009,248,326,76.1,153,199,76.9,24,35,68.6,5,4.6,+0.4,28,27,12,1,26
250,Chaouki Ben Saada,TUN,FW,ESTAC Troyes,Ligue 1,33,1984,3.8,150,196,76.5,2798,823,73,80,91.3,53,68,77.9,23,38,60.5,0,0.9,-0.9,8,15,9,2,24
251,Wissam Ben Yedder,FRA,FW,Sevilla FC,La Liga,26,1990,18.9,357,460,77.6,5033,846,227,276,82.2,111,144,77.1,12,24,50.0,3,2.4,+0.6,26,19,20,2,35
252,Diego Benaglio,CHE,GK,AS Monaco,Ligue 1,33,1983,2.5,34,47,72.3,1013,688,9,9,100.0,13,13,100.0,12,25,48.0,0,0.0,0.0,0,1,0,0,0
253,Ahmad Benali,LBY,MF,FC Crotone,Serie A,25,1992,9.0,288,379,76.0,4934,1696,135,157,86.0,118,150,78.7,30,56,53.6,1,0.2,+0.8,5,31,10,0,42
254,Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,19,34,55.9,428,47,5,8,62.5,12,15,80.0,2,9,22.2,0,0.0,0.0,0,0,0,0,1
255,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,22,1994,30.9,994,1322,75.2,16901,5625,484,591,81.9,391,503,77.7,97,172,56.4,3,3.2,-0.2,38,112,36,10,152
256,Medhi Benatia,MAR,DF,Juventus FC,Serie A,30,1987,19.5,1251,1375,91.0,27239,7915,298,316,94.3,738,782,94.4,210,262,80.2,0,0.0,0.0,0,60,3,0,51
257,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,17.7,759,977,77.7,13202,5730,366,425,86.1,296,368,80.4,81,151,53.6,4,3.2,+0.8,20,65,19,6,103
258,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,26.1,1363,1573,86.6,28789,9367,390,429,90.9,731,807,90.6,229,318,72.0,0,0.4,-0.4,6,77,3,0,89
259,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,19,1997,0.4,21,25,84.0,478,188,5,5,100.0,11,13,84.6,5,6,83.3,0,0.1,-0.1,2,4,3,0,6
260,Nicolas Benezet,FRA,FW,EA Guingamp,Ligue 1,26,1991,18.3,705,977,72.2,11681,3238,361,454,79.5,260,332,78.3,69,143,48.3,3,3.3,-0.3,38,53,21,3,75
261,Marcel Benger,DEU,MF,Borussia Mönchengladbach,Bundesliga,19,1998,0.0,1,1,100.0,30,0,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
262,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,24,1993,28.0,365,521,70.1,9911,6309,61,62,98.4,207,215,96.3,97,243,39.9,0,0.0,0.0,0,1,0,0,0
263,Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,37,54,68.5,534,176,25,30,83.3,7,13,53.8,3,7,42.9,0,0.1,-0.1,2,4,0,0,8
264,Ramy Bensebaini,DZA,DF,Stade Rennais FC,Ligue 1,22,1995,26.0,1039,1424,73.0,20183,7502,354,428,82.7,525,644,81.5,137,292,46.9,1,1.3,-0.3,8,73,13,8,99
265,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,22,1994,11.2,438,545,80.4,8477,1658,168,192,87.5,206,237,86.9,60,100,60.0,3,0.7,+2.3,9,35,4,0,37
266,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,20,1997,6.5,474,532,89.1,8866,1923,175,198,88.4,237,259,91.5,58,68,85.3,0,0.5,-0.5,10,42,4,0,37
267,Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,378,647,58.4,5553,1119,210,345,60.9,122,203,60.1,22,41,53.7,5,3.2,+1.8,27,30,11,1,38
268,Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,713,868,82.1,10666,2162,431,508,84.8,215,260,82.7,52,61,85.2,9,5.7,+3.3,45,42,38,2,77
269,Yassine Benzia,DZA,MF,LOSC Lille,Ligue 1,22,1994,25.4,1093,1418,77.1,20103,6115,468,556,84.2,459,548,83.8,150,252,59.5,5,5.1,-0.1,64,134,42,3,173
270,Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,69,95,72.6,1124,157,41,53,77.4,20,25,80.0,7,11,63.6,1,0.7,+0.3,3,2,4,1,5
271,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,22,1994,25.5,647,979,66.1,11505,3847,301,385,78.2,254,356,71.3,76,185,41.1,2,5.2,-3.2,56,49,38,12,101
272,Yuri Berchiche,ESP,DF,Paris Saint-Germain,Ligue 1,27,1990,19.1,969,1129,85.8,14950,5264,512,563,90.9,380,439,86.6,53,71,74.6,3,2.2,+0.8,18,61,19,8,83
273,Álex Berenguer,ESP,FW,Torino FC,Serie A,22,1995,11.6,336,467,71.9,4935,1595,200,238,84.0,97,135,71.9,25,61,41.0,3,1.8,+1.2,21,25,15,2,35
274,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,25,1992,27.6,1265,1592,79.5,21303,8452,602,674,89.3,532,650,81.8,111,207,53.6,1,0.7,+0.3,12,90,17,7,124
275,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,26,1990,31.5,669,1051,63.7,13277,4999,280,351,79.8,245,348,70.4,128,298,43.0,8,5.0,+3.0,66,33,26,16,70
276,Markel Bergara,ESP,MF,Getafe CF,La Liga,31,1986,16.2,272,394,69.0,4288,1067,139,192,72.4,98,129,76.0,23,52,44.2,0,0.1,-0.1,3,18,3,0,23
277,Emil Berggreen,DNK,FW,1.FSV Mainz 05,Bundesliga,24,1993,7.4,98,162,60.5,1203,224,65,95,68.4,20,38,52.6,6,11,54.5,2,0.4,+1.6,6,4,6,0,9
278,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,26,1991,11.6,123,181,68.0,1555,210,66,92,71.7,34,49,69.4,5,9,55.6,1,1.1,-0.1,7,4,1,0,4
279,Kévin Bérigaud,FRA,MF,Montpellier HSC,Ligue 1,29,1988,3.0,57,72,79.2,842,213,34,39,87.2,15,18,83.3,4,7,57.1,0,0.8,-0.8,6,5,3,0,10
280,Etrit Berisha,ALB,GK,Atalanta BC,Serie A,28,1989,31.0,543,801,67.8,19253,12822,56,57,98.2,205,208,98.6,281,534,52.6,0,0.0,0.0,0,6,0,0,2
281,Federico Bernardeschi,ITA,FW,Juventus FC,Serie A,23,1994,9.4,307,380,80.8,6024,1328,137,149,91.9,118,140,84.3,45,74,60.8,3,2.0,+1.0,13,18,14,2,44
282,Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,662,892,74.2,11251,4920,321,376,85.4,275,354,77.7,59,136,43.4,1,0.8,+0.2,5,55,12,5,72
283,Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,490,541,90.6,7656,1816,283,301,94.0,169,186,90.9,31,38,81.6,2,1.3,+0.7,10,24,9,3,30
284,Andrea Bertolacci,ITA,MF,Genoa CFC,Serie A,26,1991,32.2,1310,1641,79.8,25012,7294,517,611,84.6,608,694,87.6,171,293,58.4,0,2.0,-2.0,26,161,35,1,185
285,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,27,1989,34.8,1455,1921,75.7,23795,10458,765,876,87.3,525,651,80.6,126,293,43.0,4,2.7,+1.3,32,127,39,13,159
286,Muhamed Besic,BIH,MF,Everton FC,Premier League,24,1992,0.5,26,28,92.9,544,68,13,13,100.0,7,7,100.0,6,8,75.0,0,0.0,0.0,1,1,1,0,1
287,Daniel Bessa,ITA,MF,Genoa CFC,Serie A,24,1993,4.9,171,214,79.9,2871,727,85,98,86.7,68,80,85.0,16,28,57.1,0,0.8,-0.8,6,13,4,0,22
288,Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,556,687,80.9,10261,2178,240,282,85.1,236,274,86.1,69,102,67.6,1,1.3,-0.3,20,46,10,3,47
289,Vincent Bessat,FRA,DF,SM Caen,Ligue 1,31,1985,17.4,681,920,74.0,12110,5695,296,346,85.5,305,382,79.8,65,148,43.9,0,1.7,-1.7,23,62,28,20,89
290,Quentin Beunardeau,FRA,GK,FC Metz,Ligue 1,23,1994,0.4,8,18,44.4,376,313,1,1,100.0,1,1,100.0,6,16,37.5,0,0.0,0.0,0,1,0,0,0
291,Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,47,67,70.1,785,423,28,31,90.3,16,20,80.0,3,14,21.4,0,0.0,0.0,0,2,1,0,6
292,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,27,1990,6.1,252,297,84.8,5133,1703,76,87,87.4,139,151,92.1,35,51,68.6,0,0.0,0.0,1,18,2,0,19
293,Pedro Bigas,ESP,DF,UD Las Palmas,La Liga,26,1990,9.9,514,592,86.8,10650,4374,165,184,89.7,269,294,91.5,76,104,73.1,0,0.3,-0.3,5,25,2,0,31
294,Lucas Biglia,ARG,MF,AC Milan,Serie A,31,1986,22.7,1469,1634,89.9,29578,6915,507,559,90.7,730,787,92.8,221,263,84.0,0,0.7,-0.7,27,138,14,1,155
295,Philip Billing,DNK,MF,Huddersfield Town,Premier League,21,1996,8.5,283,385,73.5,5205,1180,123,147,83.7,99,128,77.3,46,84,54.8,0,0.4,-0.4,3,23,3,2,26
296,Jean-Claude Billong,FRA,DF,Benevento Calcio,Serie A,23,1993,3.3,141,160,88.1,2891,787,49,50,98.0,69,81,85.2,21,26,80.8,0,0.0,0.0,0,4,0,0,5
297,Davide Biondini,ITA,MF,US Sassuolo,Serie A,34,1983,2.3,93,109,85.3,1689,414,40,43,93.0,45,50,90.0,8,15,53.3,0,0.2,-0.2,3,9,1,1,8
298,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,24,1992,33.1,1246,1762,70.7,24461,9531,492,577,85.3,566,707,80.1,176,424,41.5,4,5.1,-1.1,65,57,44,21,96
299,Mame Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,360,641,56.2,5665,2023,187,302,61.9,143,225,63.6,23,60,38.3,2,0.9,+1.1,15,32,5,1,56
300,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,23,1994,20.0,772,1011,76.4,15336,5678,271,328,82.6,388,453,85.7,107,207,51.7,1,0.4,+0.6,9,77,10,5,59
301,Valter Birsa,SVN,MF,Chievo Verona,Serie A,30,1986,27.8,1079,1503,71.8,19892,5427,515,620,83.1,401,501,80.0,150,332,45.2,6,5.2,+0.8,67,119,45,14,125
302,Milan Bisevac,SRB,DF,FC Metz,Ligue 1,33,1983,7.9,268,326,82.2,6301,2649,67,72,93.1,126,138,91.3,72,108,66.7,0,0.1,-0.1,2,30,1,1,21
303,Yves Bissouma,MLI,MF,LOSC Lille,Ligue 1,20,1996,17.4,859,1031,83.3,15639,4382,362,412,87.9,356,407,87.5,112,161,69.6,0,0.5,-0.5,12,84,7,0,104
304,Leonardo Bittencourt,DEU,MF,1. FC Köln,Bundesliga,23,1993,17.9,499,710,70.3,7802,2080,272,347,78.4,184,237,77.6,35,95,36.8,3,2.6,+0.4,26,37,24,9,64
305,Albano Bizzarri,ARG,GK,Udinese Calcio,Serie A,39,1977,32.0,664,1045,63.5,24203,15565,54,55,98.2,245,247,99.2,365,742,49.2,0,0.0,0.0,1,11,0,0,0
306,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,22,1995,21.6,418,684,61.1,13905,8135,23,23,100.0,236,245,96.3,159,414,38.4,0,0.0,0.0,0,9,0,0,1
307,Ludovic Blas,FRA,MF,EA Guingamp,Ligue 1,19,1997,19.9,795,942,84.4,15113,3635,324,362,89.5,332,374,88.8,120,169,71.0,2,1.3,+0.7,16,77,11,5,81
308,Pablo de Blasis,ARG,FW,1.FSV Mainz 05,Bundesliga,29,1988,18.4,520,718,72.4,9578,2485,248,316,78.5,195,268,72.8,70,106,66.0,2,1.6,+0.4,26,45,20,3,76
309,Jérémy Blayac,FRA,FW,RC Strasbourg Alsace,Ligue 1,34,1983,10.2,228,360,63.3,3311,738,130,190,68.4,83,114,72.8,8,18,44.4,1,1.5,-0.5,16,17,7,1,25
310,Alexis Blin,FRA,MF,FC Toulouse,Ligue 1,20,1996,21.0,579,753,76.9,10443,3406,250,303,82.5,240,298,80.5,69,115,60.0,3,1.1,+1.9,5,76,4,4,58
311,Daley Blind,NLD,DF,Manchester United,Premier League,27,1990,4.0,215,273,78.8,3939,1568,92,102,90.2,88,105,83.8,30,57,52.6,0,0.6,-0.6,7,22,5,3,25
312,Danny Blum,DEU,FW,Eintracht Frankfurt,Bundesliga,26,1991,0.3,8,12,66.7,96,19,5,5,100.0,3,3,100.0,0,2,0.0,0,0.0,0.0,0,0,1,0,1
313,Emmanuel Boateng,GHA,FW,Levante UD,La Liga,21,1996,14.2,146,228,64.0,2212,417,86,124,69.4,44,75,58.7,12,15,80.0,0,1.2,-1.2,6,10,12,2,18
