Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
179,Leon Balogun,NGA,DF,1.FSV Mainz 05,Bundesliga,29,1988,13.0,7,0.54,5,1,0,0,0,1,1,0.08,1,0,0,0,0,0
180,Mario Balotelli,ITA,FW,OGC Nice,Ligue 1,26,1990,25.2,83,3.28,49,3,6,9,14,2,8,0.32,3,0,1,3,1,0
181,Abdoulaye Bamba,CIV,DF,SCO Angers,Ligue 1,27,1990,17.0,16,0.94,13,2,0,0,1,0,2,0.12,1,0,0,0,1,0
182,Jonathan Bamba,FRA,FW,AS Saint-Étienne,Ligue 1,21,1996,28.6,95,3.32,60,15,8,8,4,0,14,0.49,6,1,1,3,3,0
183,Yacine Bammou,MAR,MF,FC Nantes,Ligue 1,25,1991,8.1,18,2.23,13,0,0,2,0,3,0,0.00,0,0,0,0,0,0
184,Éver Banega,ARG,MF,Sevilla FC,La Liga,29,1988,26.7,133,5.00,88,31,5,1,4,4,5,0.19,1,4,0,0,0,0
185,Mattia Bani,ITA,DF,Chievo Verona,Serie A,23,1993,14.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
186,Beni Baningime,COD,MF,Everton FC,Premier League,18,1998,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Leo Baptistão,BRA,FW,RCD Espanyol Barcelona,La Liga,24,1992,29.7,61,2.04,39,1,7,5,4,5,9,0.30,6,1,1,0,0,1
188,Sekou Baradji,FRA,MF,Amiens SC,Ligue 1,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
189,Antonin Barak,CZE,MF,Udinese Calcio,Serie A,22,1994,30.1,65,2.15,54,1,2,6,1,1,7,0.23,5,0,1,0,0,1
190,Andrea Barberis,ITA,MF,FC Crotone,Serie A,23,1993,33.7,58,1.73,31,19,0,5,2,1,5,0.15,2,1,0,1,1,0
191,Mariano Barbosa,ARG,GK,Villarreal CF,La Liga,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Enis Bardhi,MKD,MF,Levante UD,La Liga,22,1995,17.6,52,2.96,34,12,1,1,3,1,7,0.40,7,0,0,0,0,0
193,Phil Bardsley,SCO,DF,Burnley FC,Premier League,32,1985,12.5,18,1.44,15,1,1,0,1,0,0,0.00,0,0,0,0,0,0
194,Nicolò Barella,ITA,MF,Cagliari Calcio,Serie A,20,1997,32.8,72,2.19,53,11,3,0,3,2,5,0.15,5,0,0,0,0,0
195,Philipp Bargfrede,DEU,MF,SV Werder Bremen,Bundesliga,28,1989,20.7,21,1.01,16,0,1,1,1,2,3,0.14,2,0,0,0,0,1
196,Ross Barkley,ENG,MF,Chelsea FC,Premier League,23,1993,1.4,5,3.49,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
197,Aymen Barkok,MAR,MF,Eintracht Frankfurt,Bundesliga,19,1998,3.5,10,2.89,7,0,0,0,1,2,1,0.29,1,0,0,0,0,0
198,Ashley Barnes,ENG,FW,Burnley FC,Premier League,27,1989,24.1,48,2.00,33,0,4,2,9,0,5,0.21,5,0,0,0,0,0
199,Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,1,9.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
200,Antonio Barragán,ESP,DF,Real Betis Balompié,La Liga,30,1987,26.3,46,1.74,40,1,2,1,1,1,13,0.49,12,0,1,0,0,0
201,Antonio Barreca,ITA,DF,Torino FC,Serie A,22,1995,5.2,4,0.78,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
202,Édgar Barreto,PRY,MF,UC Sampdoria,Serie A,33,1984,21.8,33,1.51,31,0,0,1,1,0,0,0.00,0,0,0,0,0,0
203,Diego Barri,ESP,MF,Getafe CF,La Liga,21,1995,1.3,1,0.80,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
204,Musa Barrow,GMB,FW,Atalanta BC,Serie A,18,1998,4.9,21,4.27,14,0,3,4,0,0,1,0.20,1,0,0,0,0,0
205,Gareth Barry,ENG,MF,West Bromwich Albion,Premier League,36,1981,21.4,33,1.54,25,4,0,0,4,0,2,0.09,2,0,0,0,0,0
206,Fin Bartels,DEU,FW,SV Werder Bremen,Bundesliga,30,1987,12.5,45,3.59,34,1,3,2,5,0,5,0.40,3,1,0,0,1,0
207,Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Marc Bartra,ESP,DF,Borussia Dortmund,Bundesliga,26,1991,9.0,8,0.89,7,0,0,1,0,0,2,0.22,1,0,0,1,0,0
209,Marc Bartra,ESP,DF,Real Betis Balompié,La Liga,26,1991,15.8,14,0.89,9,0,2,0,1,2,1,0.06,1,0,0,0,0,0
210,Andrea Barzagli,ITA,DF,Juventus FC,Serie A,36,1981,16.1,11,0.69,7,1,0,1,1,1,2,0.13,2,0,0,0,0,0
211,Daniele Baselli,ITA,MF,Torino FC,Serie A,25,1992,28.0,62,2.20,50,4,1,2,2,3,6,0.21,4,1,0,1,0,0
212,Nicolas Basin,FRA,DF,FC Metz,Ligue 1,19,1998,3.5,4,1.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
213,Dusan Basta,SRB,DF,SS Lazio,Serie A,32,1984,8.6,17,1.97,14,1,1,1,0,0,2,0.23,2,0,0,0,0,0
214,Gil Dias,PRT,FW,AS Monaco,Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
215,Gil Dias,PRT,FW,ACF Fiorentina,Serie A,20,1996,13.2,45,3.43,35,1,4,2,3,0,6,0.46,4,0,1,1,0,0
216,Samuel Bastien,BEL,MF,Chievo Verona,Serie A,20,1996,15.1,17,1.13,15,0,1,0,1,0,1,0.07,1,0,0,0,0,0
217,Borja Bastón,ESP,FW,Málaga CF,La Liga,24,1992,11.0,18,1.66,9,0,1,5,3,0,3,0.28,1,0,0,1,1,0
218,Alessandro Bastoni,ITA,DF,Atalanta BC,Serie A,18,1999,1.0,3,3.10,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
219,Bastos,AGO,DF,SS Lazio,Serie A,26,1991,15.6,7,0.45,6,0,0,1,0,0,1,0.06,1,0,0,0,0,0
220,Michy Batshuayi,BEL,FW,Chelsea FC,Premier League,23,1993,4.0,11,2.75,8,0,2,1,0,0,2,0.50,2,0,0,0,0,0
221,Michy Batshuayi,BEL,FW,Borussia Dortmund,Bundesliga,23,1993,9.3,15,1.61,11,0,0,3,0,1,4,0.43,3,0,0,0,0,1
222,Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,20,1.38,17,2,1,0,0,0,0,0.00,0,0,0,0,0,0
223,Robert Bauer,DEU,DF,SV Werder Bremen,Bundesliga,22,1995,10.6,9,0.85,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0
224,Oliver Baumann,DEU,GK,TSG 1899 Hoffenheim,Bundesliga,27,1990,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
225,Timo Baumgartl,DEU,DF,VfB Stuttgart,Bundesliga,21,1996,29.0,12,0.41,9,1,0,2,0,0,1,0.03,1,0,0,0,0,0
226,Julian Baumgartlinger,AUT,MF,Bayer 04 Leverkusen,Bundesliga,29,1988,15.5,23,1.48,20,1,1,0,1,0,1,0.06,1,0,0,0,0,0
227,Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.1,2,1.05,1,0,0,1,0,0,1,0.53,0,0,0,1,0,0
228,Paul Baysse,FRA,DF,FC Girondins Bordeaux,Ligue 1,29,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Paul Baysse,FRA,DF,Málaga CF,La Liga,29,1988,13.8,2,0.15,1,0,0,1,0,0,1,0.07,0,0,0,1,0,0
230,Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,1,0.81,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
231,Hervé Bazile,HTI,FW,SM Caen,Ligue 1,27,1990,9.8,28,2.88,12,9,2,1,3,1,2,0.21,1,1,0,0,0,0
232,Riechedly Bazoer,NLD,MF,VfL Wolfsburg,Bundesliga,20,1996,6.6,5,0.77,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0
233,Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Claudio Beauvue,GLP,FW,CD Leganés,La Liga,29,1988,18.6,32,1.72,19,0,5,3,5,0,2,0.11,0,0,2,0,0,0
235,Bebé,PRT,MF,SD Eibar,La Liga,27,1990,4.1,11,2.73,5,4,1,0,1,0,0,0.00,0,0,0,0,0,0
236,Ihlas Bebou,TGO,MF,Hannover 96,Bundesliga,23,1994,23.8,87,3.66,63,0,7,5,10,2,7,0.29,5,0,0,1,1,0
237,Andreas Beck,DEU,DF,VfB Stuttgart,Bundesliga,30,1987,21.4,30,1.40,24,2,1,0,3,0,3,0.14,2,1,0,0,0,0
238,Henri Bedimo,CMR,DF,Olympique Marseille,Ligue 1,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Jan Bednarek,POL,DF,Southampton FC,Premier League,21,1996,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
240,Asmir Begovic,BIH,GK,AFC Bournemouth,Premier League,30,1987,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
241,Valon Behrami,CHE,MF,Udinese Calcio,Serie A,32,1985,15.5,23,1.47,14,1,3,0,2,3,2,0.13,2,0,0,0,0,0
242,Vid Belec,SVN,GK,UC Sampdoria,Serie A,27,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
243,Vid Belec,SVN,GK,Benevento Calcio,Serie A,27,1990,12.4,3,0.24,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Ishak Belfodil,DZA,FW,SV Werder Bremen,Bundesliga,25,1992,15.0,47,3.14,31,0,8,4,4,0,4,0.27,2,0,1,1,0,0
245,Stefan Bell,DEU,DF,1.FSV Mainz 05,Bundesliga,25,1991,24.2,11,0.45,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0
246,Karim Bellarabi,DEU,FW,Bayer 04 Leverkusen,Bundesliga,27,1990,12.7,51,4.02,36,2,4,2,5,2,4,0.32,4,0,0,0,0,0
247,Héctor Bellerín,ESP,DF,Arsenal FC,Premier League,22,1995,33.9,81,2.39,76,0,2,1,2,0,8,0.24,7,0,0,1,0,0
248,François Bellugou,FRA,MF,ESTAC Troyes,Ligue 1,30,1987,24.2,15,0.62,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0
249,Andrea Belotti,ITA,FW,Torino FC,Serie A,23,1993,29.8,81,2.73,48,0,5,10,16,1,16,0.54,9,0,2,3,1,0
250,Chaouki Ben Saada,TUN,FW,ESTAC Troyes,Ligue 1,33,1984,3.8,15,4.09,11,2,1,1,0,0,1,0.27,1,0,0,0,0,0
251,Wissam Ben Yedder,FRA,FW,Sevilla FC,La Liga,26,1990,18.9,56,2.97,43,0,6,3,3,1,9,0.48,7,0,1,1,0,0
252,Diego Benaglio,CHE,GK,AS Monaco,Ligue 1,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
253,Ahmad Benali,LBY,MF,FC Crotone,Serie A,25,1992,9.0,15,1.66,9,2,0,3,1,0,3,0.33,2,0,0,1,0,0
254,Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Marco Benassi,ITA,MF,ACF Fiorentina,Serie A,22,1994,30.9,82,2.64,72,0,2,5,0,3,5,0.16,4,0,0,1,0,0
256,Medhi Benatia,MAR,DF,Juventus FC,Serie A,30,1987,19.5,8,0.41,7,0,0,1,0,0,1,0.05,0,0,0,1,0,0
257,Lars Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,17.7,39,2.19,34,1,3,1,0,0,9,0.51,7,0,1,1,0,0
258,Sven Bender,DEU,DF,Bayer 04 Leverkusen,Bundesliga,28,1989,26.1,24,0.92,20,1,0,2,0,1,2,0.08,1,0,0,1,0,0
259,Lászlo Bénes,SVK,MF,Borussia Mönchengladbach,Bundesliga,19,1997,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Nicolas Benezet,FRA,FW,EA Guingamp,Ligue 1,26,1991,18.3,67,3.65,40,16,2,1,8,0,9,0.49,6,1,0,0,2,0
261,Marcel Benger,DEU,MF,Borussia Mönchengladbach,Bundesliga,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
262,Walter Benítez,ARG,GK,OGC Nice,Ligue 1,24,1993,28.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
263,Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,2,0.99,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Ramy Bensebaini,DZA,DF,Stade Rennais FC,Ligue 1,22,1995,26.0,28,1.08,20,1,0,2,3,2,3,0.12,3,0,0,0,0,0
265,Nabil Bentaleb,DZA,MF,FC Schalke 04,Bundesliga,22,1994,11.2,15,1.34,11,1,1,1,0,1,6,0.54,5,0,0,0,0,1
266,Rodrigo Bentancur,URY,MF,Juventus FC,Serie A,20,1997,6.5,21,3.34,21,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,59,2.37,41,0,3,7,8,0,12,0.48,8,0,0,1,3,0
268,Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,91,3.80,77,0,8,5,1,0,23,0.96,17,0,2,3,1,0
269,Yassine Benzia,DZA,MF,LOSC Lille,Ligue 1,22,1994,25.4,114,4.44,76,18,10,2,6,2,14,0.55,11,0,3,0,0,0
270,Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,8,1.46,6,0,0,1,1,0,1,0.18,1,0,0,0,0,0
271,Domenico Berardi,ITA,FW,US Sassuolo,Serie A,22,1994,25.5,117,4.56,73,19,8,10,5,2,5,0.19,3,1,0,1,0,0
272,Yuri Berchiche,ESP,DF,Paris Saint-Germain,Ligue 1,27,1990,19.1,38,2.00,32,0,1,0,4,1,8,0.42,6,0,1,0,1,0
273,Álex Berenguer,ESP,FW,Torino FC,Serie A,22,1995,11.6,40,3.46,24,9,2,1,2,2,4,0.35,3,1,0,0,0,0
274,Bartosz Bereszynski,POL,DF,UC Sampdoria,Serie A,25,1992,27.6,30,1.09,18,9,1,0,1,1,3,0.11,2,1,0,0,0,0
275,Jóhann Berg Gudmundsson,ISL,MF,Burnley FC,Premier League,26,1990,31.5,106,3.37,43,41,4,9,7,2,9,0.29,5,2,0,2,0,0
276,Markel Bergara,ESP,MF,Getafe CF,La Liga,31,1986,16.2,9,0.55,5,1,0,3,0,0,3,0.18,2,0,0,1,0,0
277,Emil Berggreen,DNK,FW,1.FSV Mainz 05,Bundesliga,24,1993,7.4,9,1.21,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0
278,Robert Beric,SVN,FW,AS Saint-Étienne,Ligue 1,26,1991,11.6,12,1.03,7,0,1,1,3,0,2,0.17,1,0,0,0,1,0
279,Kévin Bérigaud,FRA,MF,Montpellier HSC,Ligue 1,29,1988,3.0,11,3.63,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0
280,Etrit Berisha,ALB,GK,Atalanta BC,Serie A,28,1989,31.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
281,Federico Bernardeschi,ITA,FW,Juventus FC,Serie A,23,1994,9.4,33,3.60,25,0,3,0,5,0,9,0.98,6,0,1,0,2,0
282,Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,17,1.13,14,0,1,1,0,1,3,0.20,3,0,0,0,0,0
283,Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,20,2.02,18,0,1,0,1,0,3,0.30,3,0,0,0,0,0
284,Andrea Bertolacci,ITA,MF,Genoa CFC,Serie A,26,1991,32.2,63,1.96,52,3,1,2,3,2,2,0.06,2,0,0,0,0,0
285,Ryan Bertrand,ENG,DF,Southampton FC,Premier League,27,1989,34.8,66,1.90,51,8,3,3,1,0,8,0.23,6,1,0,1,0,0
286,Muhamed Besic,BIH,MF,Everton FC,Premier League,24,1992,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Daniel Bessa,ITA,MF,Genoa CFC,Serie A,24,1993,4.9,13,2.67,12,1,0,0,0,0,1,0.21,1,0,0,0,0,0
288,Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,41,2.69,34,3,1,1,1,1,2,0.13,1,0,0,0,1,0
289,Vincent Bessat,FRA,DF,SM Caen,Ligue 1,31,1985,17.4,35,2.01,26,6,1,2,0,0,2,0.11,2,0,0,0,0,0
290,Quentin Beunardeau,FRA,GK,FC Metz,Ligue 1,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,2,1.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
292,Ermin Bicakcic,BIH,DF,TSG 1899 Hoffenheim,Bundesliga,27,1990,6.1,5,0.82,2,0,1,1,1,0,3,0.49,0,0,1,1,1,0
293,Pedro Bigas,ESP,DF,UD Las Palmas,La Liga,26,1990,9.9,9,0.90,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
294,Lucas Biglia,ARG,MF,AC Milan,Serie A,31,1986,22.7,55,2.42,48,2,0,2,3,0,4,0.18,3,0,0,1,0,0
295,Philip Billing,DNK,MF,Huddersfield Town,Premier League,21,1996,8.5,7,0.82,5,0,1,0,0,1,0,0.00,0,0,0,0,0,0
296,Jean-Claude Billong,FRA,DF,Benevento Calcio,Serie A,23,1993,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
297,Davide Biondini,ITA,MF,US Sassuolo,Serie A,34,1983,2.3,8,3.55,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
298,Cristiano Biraghi,ITA,DF,ACF Fiorentina,Serie A,24,1992,33.1,91,2.75,51,32,0,5,2,1,8,0.24,4,2,0,1,1,0
299,Mame Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,42,1.46,25,0,2,8,7,0,5,0.17,3,0,1,0,1,0
300,Davide Biraschi,ITA,DF,Genoa CFC,Serie A,23,1994,20.0,15,0.75,13,0,2,0,0,0,1,0.05,1,0,0,0,0,0
301,Valter Birsa,SVN,MF,Chievo Verona,Serie A,30,1986,27.8,113,4.04,73,33,3,1,1,2,14,0.50,9,5,0,0,0,0
302,Milan Bisevac,SRB,DF,FC Metz,Ligue 1,33,1983,7.9,7,0.89,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Yves Bissouma,MLI,MF,LOSC Lille,Ligue 1,20,1996,17.4,41,2.37,28,1,5,6,0,1,4,0.23,2,0,0,1,0,1
304,Leonardo Bittencourt,DEU,MF,1. FC Köln,Bundesliga,23,1993,17.9,59,3.29,48,3,3,0,2,3,5,0.28,4,1,0,0,0,0
305,Albano Bizzarri,ARG,GK,Udinese Calcio,Serie A,39,1977,32.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
306,Rubén Blanco,ESP,GK,Celta de Vigo,La Liga,22,1995,21.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
307,Ludovic Blas,FRA,MF,EA Guingamp,Ligue 1,19,1997,19.9,42,2.12,34,0,3,1,4,0,4,0.20,2,0,0,0,2,0
308,Pablo de Blasis,ARG,FW,1.FSV Mainz 05,Bundesliga,29,1988,18.4,51,2.78,43,0,2,1,4,1,6,0.33,4,0,1,0,1,0
309,Jérémy Blayac,FRA,FW,RC Strasbourg Alsace,Ligue 1,34,1983,10.2,34,3.38,27,0,0,2,5,0,3,0.30,2,0,0,0,1,0
310,Alexis Blin,FRA,MF,FC Toulouse,Ligue 1,20,1996,21.0,23,1.10,16,0,0,2,4,1,4,0.19,3,0,0,0,0,1
311,Daley Blind,NLD,DF,Manchester United,Premier League,27,1990,4.0,17,4.23,10,5,0,0,1,1,0,0.00,0,0,0,0,0,0
312,Danny Blum,DEU,FW,Eintracht Frankfurt,Bundesliga,26,1991,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
313,Emmanuel Boateng,GHA,FW,Levante UD,La Liga,21,1996,14.2,34,2.41,15,0,4,4,9,2,8,0.57,1,0,3,0,3,1
314,Jérôme Boateng,DEU,DF,Bayern Munich,Bundesliga,28,1988,18.2,25,1.37,25,0,0,0,0,0,8,0.44,8,0,0,0,0,0
315,Kevin-Prince Boateng,GHA,MF,Eintracht Frankfurt,Bundesliga,30,1987,26.2,53,2.02,41,0,2,3,6,1,7,0.27,5,0,0,0,1,1
316,Raúl Bobadilla,PRY,FW,Borussia Mönchengladbach,Bundesliga,30,1987,5.0,12,2.43,7,0,3,2,0,0,0,0.00,0,0,0,0,0,0
317,Yann Bodiger,FRA,MF,FC Toulouse,Ligue 1,22,1995,2.5,3,1.21,2,0,0,0,0,1,1,0.40,1,0,0,0,0,0
318,Mathieu Bodmer,FRA,DF,Amiens SC,Ligue 1,34,1982,4.4,8,1.86,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
319,Jérémie Boga,CIV,MF,Chelsea FC,Premier League,20,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Quentin Boisgard,FRA,MF,FC Toulouse,Ligue 1,20,1997,2.0,3,1.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
321,Yannick Bolasie,COD,FW,Everton FC,Premier League,28,1989,9.5,8,0.85,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
322,Deian Boldor,ROU,DF,Hellas Verona,Serie A,22,1995,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Giacomo Bonaventura,ITA,MF,AC Milan,Serie A,27,1989,28.2,100,3.53,72,12,3,5,6,1,8,0.28,6,0,0,0,1,0
324,Federico Bonazzoli,ITA,FW,SPAL,Serie A,20,1997,2.0,3,1.59,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
325,Federico Bonazzoli,ITA,FW,UC Sampdoria,Serie A,20,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
326,Daniele Bonera,ITA,DF,Villarreal CF,La Liga,36,1981,13.2,5,0.38,3,0,0,2,0,0,1,0.08,0,0,0,1,0,0
327,Gaëtan Bong,CMR,DF,Brighton & Hove Albion,Premier League,29,1988,24.8,19,0.76,17,2,0,0,0,0,0,0.00,0,0,0,0,0,0
328,Kevin Bonifazi,ITA,DF,Torino FC,Serie A,21,1996,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
329,Landry Bonnefoi,FRA,GK,RC Strasbourg Alsace,Ligue 1,33,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
330,Leonardo Bonucci,ITA,DF,AC Milan,Serie A,30,1987,34.3,34,0.99,29,0,0,2,0,3,1,0.03,1,0,0,0,0,0
331,Wilfried Bony,CIV,FW,Swansea City,Premier League,28,1988,7.9,11,1.40,7,0,1,1,2,0,1,0.13,0,0,0,1,0,0
332,Celso Borges,CRI,MF,Deportivo de La Coruña,La Liga,29,1988,25.5,50,1.95,40,0,5,3,0,2,4,0.16,4,0,0,0,0,0
333,Fabio Borini,ITA,FW,AC Milan,Serie A,26,1991,17.9,43,2.40,33,2,1,2,4,1,4,0.22,4,0,0,0,0,0
334,Marco Borriello,ITA,FW,SPAL,Serie A,35,1982,8.6,14,1.63,12,0,0,1,1,0,1,0.12,0,0,0,1,0,0
335,Gabriel Boschilia,BRA,FW,AS Monaco,Ligue 1,21,1996,0.9,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
336,Ryad Boudebouz,DZA,MF,Real Betis Balompié,La Liga,27,1990,15.2,59,3.90,46,5,4,0,2,2,6,0.40,5,0,0,0,1,0
337,Jean-Christophe Bouet,FRA,GK,Amiens SC,Ligue 1,34,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
338,Sofiane Boufal,MAR,FW,Southampton FC,Premier League,23,1993,13.5,48,3.54,27,3,12,1,4,1,8,0.59,5,0,2,0,1,0
339,Arnold Bouka Moutou,COG,DF,Dijon FCO,Ligue 1,28,1988,3.7,7,1.89,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
340,Farid Boulaya,DZA,FW,FC Metz,Ligue 1,24,1993,2.0,5,2.62,4,1,0,0,0,0,1,0.52,0,1,0,0,0,0
341,Bono,MAR,GK,Girona FC,La Liga,26,1991,29.5,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Emmanuel Bourgaud,FRA,MF,Amiens SC,Ligue 1,29,1987,6.0,28,4.73,13,10,0,1,3,1,2,0.34,0,1,0,0,1,0
343,Benjamin Bourigeaud,FRA,MF,Stade Rennais FC,Ligue 1,23,1994,34.5,148,4.29,71,68,0,6,1,2,13,0.38,9,3,0,0,0,1
344,Eneko Bóveda,ESP,DF,Athletic Bilbao,La Liga,28,1988,5.8,5,0.86,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0
345,Eneko Bóveda,ESP,DF,Deportivo de La Coruña,La Liga,28,1988,7.4,3,0.40,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
346,Lucas Boyé,ARG,FW,Torino FC,Serie A,21,1996,1.7,10,6.34,9,0,1,0,0,0,1,0.63,1,0,0,0,0,0
347,Lucas Boyé,ARG,FW,Celta de Vigo,La Liga,21,1996,3.2,7,2.37,4,0,1,1,0,1,0,0.00,0,0,0,0,0,0
348,Robbie Brady,IRL,MF,Burnley FC,Premier League,25,1992,14.2,52,3.66,18,26,2,3,2,1,5,0.35,3,1,0,1,0,0
349,Martin Braithwaite,DNK,FW,FC Girondins Bordeaux,Ligue 1,26,1991,10.2,15,1.48,12,0,1,2,0,0,5,0.49,5,0,0,0,0,0
350,Brandon Thomas,ESP,MF,Stade Rennais FC,Ligue 1,22,1995,4.0,12,3.09,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
351,Julian Brandt,DEU,FW,Bayer 04 Leverkusen,Bundesliga,21,1996,25.8,102,3.93,78,10,6,3,4,1,11,0.42,10,0,0,0,1,0
352,Darko Brasanac,SRB,MF,CD Leganés,La Liga,25,1992,13.4,32,2.40,22,2,2,4,1,1,2,0.15,1,0,0,0,1,0
353,Claudio Bravo,CHL,GK,Manchester City,Premier League,34,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
354,Josip Brekalo,HRV,MF,VfB Stuttgart,Bundesliga,19,1998,8.1,36,4.46,17,5,2,5,5,2,2,0.25,1,0,0,1,0,0
355,Josip Brekalo,HRV,FW,VfL Wolfsburg,Bundesliga,19,1998,9.7,22,2.37,15,5,1,0,1,0,3,0.32,2,1,0,0,0,0
356,Jimmy Briand,FRA,FW,EA Guingamp,Ligue 1,31,1985,35.7,74,2.07,53,0,1,4,15,1,12,0.34,8,0,0,1,3,0
