Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
2218,Sergio Sánchez,ESP,DF,RCD Espanyol Barcelona,La Liga,31,1986,1.1,40,31,9,1,0,10,2,1,0,0,0,0,18,13,9,1,28,3,8,0,30,1,0,0,0
2219,Víctor Sánchez,ESP,DF,RCD Espanyol Barcelona,La Liga,29,1987,27.2,1389,1244,145,27,0,231,23,39,9,0,0,0,759,248,382,201,931,115,109,6,962,6,45,27,42
2220,Jadon Sancho,ENG,FW,Borussia Dortmund,Bundesliga,17,2000,7.7,372,364,8,3,3,74,6,15,4,2,1,0,280,56,36,40,321,8,1,2,308,0,4,7,13
2221,Sandro,BRA,MF,Benevento Calcio,Serie A,28,1989,12.8,694,687,7,6,0,99,6,1,1,0,0,0,567,71,56,68,591,20,0,5,619,0,16,10,6
2222,Alex Sandro,BRA,DF,Juventus FC,Serie A,26,1991,23.5,1680,1492,188,12,1,227,87,84,0,0,0,0,1050,281,349,1302,108,59,176,5,1423,6,21,28,36
2223,Arona Sané,SEN,MF,Atlético de Madrid,La Liga,22,1995,0.7,14,14,0,0,0,4,0,0,0,0,0,0,10,0,4,0,12,0,0,0,9,0,2,1,0
2224,Lamine Sané,SEN,DF,SV Werder Bremen,Bundesliga,30,1987,8.7,400,387,13,11,0,69,12,0,0,0,0,0,266,56,78,20,323,43,1,1,323,0,8,7,5
2225,Leroy Sané,DEU,FW,Manchester City,Premier League,21,1996,26.9,1179,1107,72,2,5,256,27,88,51,0,1,2,971,72,136,938,186,26,19,5,926,2,17,35,50
2226,Salif Sané,SEN,DF,Hannover 96,Bundesliga,26,1990,32.0,1788,1658,130,119,1,299,62,4,0,0,0,0,1125,226,437,288,1230,152,11,2,1448,5,41,10,18
2227,Ibrahim Sangaré,CIV,MF,FC Toulouse,Ligue 1,19,1997,17.7,835,815,20,11,2,184,32,12,1,0,0,0,560,74,201,35,713,63,5,5,621,0,28,16,17
2228,Younousse Sankharé,SEN,MF,FC Girondins Bordeaux,Ligue 1,27,1989,20.9,879,864,15,11,3,136,9,6,0,0,0,0,739,68,72,717,96,48,4,9,751,6,10,21,10
2229,Baissama Sankoh,GIN,MF,SM Caen,Ligue 1,25,1992,17.1,546,540,6,3,1,100,9,2,0,0,0,0,386,43,117,30,422,68,2,5,432,0,20,11,8
2230,Siriki Sanogo,CIV,MF,Benevento Calcio,Serie A,15,2001,0.4,16,16,0,0,0,5,0,0,0,0,0,0,12,1,3,9,4,2,0,0,12,1,0,1,0
2231,Yaya Sanogo,FRA,FW,FC Toulouse,Ligue 1,24,1993,16.8,302,294,8,0,0,100,5,6,0,0,0,0,154,59,89,44,157,70,0,6,170,0,7,17,21
2232,Morgan Sanson,FRA,MF,Olympique Marseille,Ligue 1,22,1994,24.1,1051,1025,26,9,8,211,43,53,7,0,0,0,757,83,211,178,807,46,9,5,817,7,13,26,27
2233,Nicola Sansone,ITA,FW,Villarreal CF,La Liga,25,1991,7.2,232,219,13,2,1,37,5,12,5,0,0,0,180,19,33,39,180,10,2,0,167,3,3,6,15
2234,Baptiste Santamaria,FRA,MF,SCO Angers,Ligue 1,22,1995,28.8,1169,1168,1,0,3,174,48,14,0,0,0,0,838,76,255,146,908,92,1,3,936,3,31,24,18
2235,Ivan Santini,HRV,FW,SM Caen,Ligue 1,28,1989,30.8,689,680,9,0,2,137,1,4,0,0,0,0,382,137,170,125,342,155,1,26,447,1,19,22,15
2236,Davide Santon,ITA,DF,Inter Milan,Serie A,26,1991,9.3,547,481,66,3,0,79,11,14,0,0,0,0,329,89,129,84,352,32,63,2,439,2,8,10,15
2237,Christian Santos,VEN,FW,Deportivo Alavés,La Liga,29,1988,4.9,141,140,1,0,0,36,0,3,0,0,0,0,64,36,41,54,24,28,0,11,90,0,3,4,0
2238,Douglas Santos,BRA,DF,Hamburger SV,Bundesliga,23,1994,26.4,1493,1136,357,30,3,269,56,66,10,1,5,3,619,361,513,973,85,92,317,2,1048,8,34,38,63
2239,Samir,BRA,DF,Udinese Calcio,Serie A,22,1994,28.5,1376,1227,149,34,0,159,30,16,1,0,0,0,900,152,324,994,169,69,114,6,1107,5,32,9,22
2240,Antonio Santurro,ITA,GK,Bologna FC 1909,Serie A,25,1992,1.0,42,25,17,4,0,2,1,0,0,0,0,0,5,1,36,1,27,0,0,3,18,1,3,0,0
2241,Riccardo Saponara,ITA,MF,ACF Fiorentina,Serie A,25,1991,10.0,434,418,16,2,2,87,23,13,13,0,1,0,286,59,89,114,305,6,1,2,342,1,6,10,16
2242,Pablo Sarabia,ESP,FW,Sevilla FC,La Liga,25,1992,26.6,1155,1058,97,16,4,185,33,80,41,0,0,0,830,135,190,849,215,40,39,9,840,7,42,32,44
2243,Yusuf Sari,TUR,FW,Olympique Marseille,Ligue 1,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Bouna Sarr,GIN,DF,Olympique Marseille,Ligue 1,25,1992,19.9,1289,1139,150,8,3,157,19,65,9,0,0,0,935,145,209,97,1006,28,133,3,1083,0,26,24,32
2245,Ismaïla Sarr,SEN,FW,Stade Rennais FC,Ligue 1,19,1998,20.6,431,424,7,1,2,118,4,42,0,0,0,0,341,40,50,46,357,13,4,3,324,1,9,21,20
2246,Malang Sarr,FRA,DF,OGC Nice,Ligue 1,18,1999,14.7,1056,1018,38,13,0,122,44,6,0,0,0,0,869,44,143,838,151,28,25,2,933,0,13,22,17
2247,Imanol Sarriegi,ESP,MF,SD Eibar,La Liga,22,1995,0.5,23,23,0,0,0,2,0,0,0,0,0,0,20,1,2,4,18,1,0,0,18,0,0,2,0
2248,Marco Sau,ITA,FW,Cagliari Calcio,Serie A,29,1987,14.6,380,361,19,2,0,80,5,9,3,1,0,0,261,79,40,44,305,13,2,10,290,2,4,8,18
2249,Stefan Savic,MNE,DF,Atlético de Madrid,La Liga,26,1991,25.5,1026,1005,21,21,0,141,22,1,0,0,0,0,674,89,263,94,827,78,0,5,812,2,28,8,15
2250,Gianluca Scamacca,ITA,FW,US Sassuolo,Serie A,18,1999,0.3,17,16,1,1,0,3,0,0,0,0,0,0,12,1,4,1,13,1,0,0,12,0,0,1,1
2251,Fabian Schär,CHE,DF,Deportivo de La Coruña,La Liga,25,1991,24.7,958,908,50,50,2,143,47,2,0,0,0,0,619,96,243,115,748,74,0,2,740,10,34,11,8
2252,Ezequiel Schelotto,ITA,DF,Brighton & Hove Albion,Premier League,28,1989,14.6,606,489,117,4,1,121,11,28,0,0,0,0,310,104,192,38,401,41,113,5,441,0,12,12,28
2253,Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,1180,1105,75,48,3,225,39,27,18,0,4,0,785,187,208,180,927,43,9,8,939,8,20,21,28
2254,Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,130,112,18,3,0,32,1,5,0,0,0,0,75,17,38,24,81,7,15,1,85,1,4,4,5
2255,Patrik Schick,CZE,FW,AS Roma,Serie A,21,1996,11.0,293,281,12,0,3,66,4,6,1,1,0,0,201,52,40,219,34,14,4,11,226,1,4,8,10
2256,Julian Schieber,DEU,MF,Hertha BSC,Bundesliga,28,1989,0.6,14,14,0,0,0,6,0,0,0,0,0,0,6,1,7,4,3,2,0,0,5,0,1,1,2
2257,Christopher Schindler,DEU,DF,Huddersfield Town,Premier League,27,1990,36.3,1456,1432,24,19,0,207,26,6,0,0,0,0,926,155,375,249,931,189,5,8,1155,6,36,14,17
2258,Sven Schipplock,DEU,FW,Hamburger SV,Bundesliga,28,1988,3.8,76,70,6,0,0,25,0,1,0,0,0,0,31,29,16,7,36,15,1,1,44,1,0,2,3
2259,Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,807,692,115,3,0,196,8,21,1,0,0,0,461,102,244,480,130,65,111,3,582,1,33,20,36
2260,Kasper Schmeichel,DNK,GK,Leicester City,Premier League,30,1986,32.9,949,625,324,114,0,98,89,0,0,0,0,0,206,54,689,46,749,3,0,79,497,4,62,7,4
2261,Marcel Schmelzer,DEU,DF,Borussia Dortmund,Bundesliga,29,1988,16.6,1291,1085,206,33,0,196,14,21,0,0,0,0,823,219,249,903,128,61,173,5,1069,7,16,12,32
2262,Jonathan Schmid,FRA,DF,FC Augsburg,Bundesliga,27,1990,16.4,622,451,171,16,0,92,34,33,52,12,20,3,268,156,198,73,398,35,103,2,445,3,10,11,22
2263,Manuel Schmiedebach,DEU,MF,Hannover 96,Bundesliga,28,1988,1.8,75,75,0,0,0,9,1,1,0,0,0,0,50,8,17,5,68,2,0,0,50,0,5,5,3
2264,Benno Schmitz,DEU,DF,RB Leipzig,Bundesliga,22,1994,0.9,55,49,6,1,0,6,1,3,0,0,0,0,36,6,13,5,40,4,5,0,41,0,2,1,0
2265,Morgan Schneiderlin,FRA,MF,Everton FC,Premier League,27,1989,23.7,1146,1127,19,11,1,172,37,5,4,0,4,0,805,118,223,132,896,96,1,3,949,5,22,9,17
2266,Alessandro Schöpf,AUT,DF,FC Schalke 04,Bundesliga,23,1994,9.0,412,336,76,7,1,62,2,10,3,1,2,0,246,85,81,90,242,10,66,0,314,3,14,10,13
2267,Nico Schulz,DEU,DF,TSG 1899 Hoffenheim,Bundesliga,24,1993,19.8,1029,865,164,8,0,179,32,71,0,0,0,0,626,194,209,667,174,24,156,3,756,5,17,26,55
2268,André Schürrle,DEU,FW,Borussia Dortmund,Bundesliga,26,1990,13.7,549,513,36,3,3,114,17,33,23,8,10,2,347,102,100,87,411,29,4,3,395,1,9,14,22
2269,Julian Schuster,DEU,DF,SC Freiburg,Bundesliga,32,1985,14.5,748,622,126,71,1,101,27,15,53,13,9,4,487,63,198,80,607,46,2,4,602,2,13,5,5
2270,Pirmin Schwegler,CHE,MF,Hannover 96,Bundesliga,30,1987,25.8,1357,1156,201,111,2,183,55,28,89,26,24,3,695,247,415,93,1115,108,0,10,1023,5,26,18,19
2271,Alexander Schwolow,DEU,GK,SC Freiburg,Bundesliga,25,1992,32.3,1310,926,384,96,0,138,21,0,0,0,0,0,457,45,808,223,905,3,0,116,823,5,29,1,3
2272,Simone Scuffet,ITA,GK,Udinese Calcio,Serie A,21,1996,6.0,149,105,44,8,0,14,6,0,0,0,0,0,48,3,98,5,119,0,0,20,84,1,3,0,0
2273,Ernest Seka,GIN,DF,RC Strasbourg Alsace,Ligue 1,30,1987,24.2,1298,1106,192,7,0,159,14,20,0,0,0,0,773,170,355,263,718,114,185,3,989,2,42,42,31
2274,Vahid Selimovic,LUX,DF,FC Metz,Ligue 1,20,1997,11.7,470,449,21,10,0,66,15,0,1,0,0,0,339,33,98,57,369,29,10,1,369,1,11,6,11
2275,Davie Selke,DEU,FW,Hertha BSC,Bundesliga,22,1995,21.0,463,439,24,0,0,143,0,12,0,0,0,0,187,162,114,40,256,70,0,16,282,3,10,16,24
2276,Ole Selnaes,NOR,MF,AS Saint-Étienne,Ligue 1,23,1994,22.9,1224,1185,39,24,5,180,50,11,14,0,0,0,886,89,249,964,173,75,1,3,996,7,20,27,17
2277,Nélson Semedo,PRT,DF,FC Barcelona,La Liga,23,1993,16.7,1082,973,109,8,1,225,6,25,0,0,0,0,876,107,99,137,815,17,101,3,936,0,15,25,33
2278,Rúben Semedo,PRT,DF,Villarreal CF,La Liga,23,1994,2.5,87,87,0,0,0,9,0,0,0,0,0,0,71,5,11,11,68,5,0,1,76,0,1,2,1
2279,Stefano Sensi,ITA,MF,US Sassuolo,Serie A,21,1995,11.6,551,497,54,27,0,87,24,15,22,7,7,1,360,67,124,91,439,15,1,4,435,1,7,10,18
2280,Luigi Sepe,ITA,GK,SSC Napoli,Serie A,26,1991,1.0,19,13,6,1,0,2,0,0,0,0,0,0,17,0,2,6,10,0,0,2,18,0,0,0,0
2281,Suat Serdar,DEU,MF,1.FSV Mainz 05,Bundesliga,20,1997,18.9,584,576,8,3,1,146,16,4,1,1,0,0,397,105,82,49,474,34,1,6,457,1,10,10,18
2282,Jean Michaël Seri,CIV,MF,OGC Nice,Ligue 1,26,1991,29.1,2667,2529,138,64,3,461,88,48,70,0,0,0,2247,125,295,329,2276,48,3,2,2374,6,26,47,26
2283,Julien Serrano,FRA,DF,AS Monaco,Ligue 1,19,1998,3.1,164,139,25,2,0,15,1,15,0,0,0,0,88,9,67,107,23,10,23,0,103,0,7,1,8
2284,Grégory Sertic,FRA,DF,Olympique Marseille,Ligue 1,27,1989,3.9,192,188,4,4,0,22,3,0,0,0,0,0,144,11,37,15,163,13,0,1,168,1,3,1,5
2285,Stéphane Sessègnon,BEN,MF,Montpellier HSC,Ligue 1,33,1984,10.9,490,442,48,20,0,73,17,11,19,0,0,0,353,31,106,18,438,17,7,7,378,2,10,18,19
2286,Seung-woo Lee,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,162,155,7,1,0,30,6,3,2,0,0,0,109,30,23,24,129,6,2,1,128,0,1,4,7
2287,Stephan El Shaarawy,ITA,FW,AS Roma,Serie A,24,1992,23.9,1006,966,40,2,2,168,20,29,13,7,0,0,729,154,123,68,879,26,22,6,819,2,18,19,28
2288,Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,15,15,0,0,0,5,1,0,0,0,0,0,13,2,0,4,11,0,0,0,11,0,0,1,0
2289,Xherdan Shaqiri,CHE,FW,Stoke City,Premier League,25,1991,33.8,1261,1031,230,81,3,271,94,110,86,4,4,1,762,101,398,964,233,33,23,3,893,7,37,31,38
2290,Luke Shaw,ENG,DF,Manchester United,Premier League,22,1995,8.8,577,506,71,5,0,86,9,20,7,0,4,0,392,55,130,432,33,39,59,1,460,1,7,14,27
2291,Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,689,680,9,9,0,97,15,1,0,0,0,0,302,74,313,89,361,194,0,3,455,1,32,6,9
2292,Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,25,1992,25.2,1425,1278,147,91,1,194,97,39,42,2,1,0,806,101,518,207,1154,50,6,1,998,14,42,27,21
2293,Gaku Shibasaki,JPN,MF,Getafe CF,La Liga,25,1992,11.0,362,333,29,11,1,69,14,14,12,0,0,0,249,42,71,61,271,20,2,3,260,1,8,10,11
2294,Djibril Sidibé,FRA,DF,AS Monaco,Ligue 1,25,1992,23.9,1647,1426,221,20,4,243,33,48,1,0,0,0,1132,219,296,248,1102,75,199,3,1372,2,36,34,44
2295,Sidnei,BRA,DF,Deportivo de La Coruña,La Liga,27,1989,19.8,782,766,16,16,0,141,32,4,0,0,0,0,540,70,172,149,555,57,0,4,626,1,37,9,3
2296,Jaime Sierra,ESP,FW,CD Leganés,La Liga,19,1998,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,1,0,0,5,0,0,0,0
2297,Vincent Sierro,CHE,MF,SC Freiburg,Bundesliga,21,1995,2.4,73,69,4,3,0,23,2,4,0,0,0,0,37,14,22,19,46,5,0,0,46,0,1,2,5
2298,Gylfi Sigurdsson,ISL,MF,Everton FC,Premier League,27,1989,25.1,859,709,150,63,2,158,38,76,74,11,8,1,506,105,248,159,645,37,5,3,566,5,24,17,41
2299,Kolbeinn Sigthórsson,ISL,FW,FC Nantes,Ligue 1,27,1990,0.3,8,8,0,0,0,1,0,0,0,0,0,0,4,2,2,1,4,1,0,1,5,0,0,0,1
2300,Adrien Silva,PRT,MF,Leicester City,Premier League,28,1989,8.5,418,408,10,5,0,61,11,3,0,0,0,0,311,36,71,66,322,25,0,0,341,1,8,11,10
2301,André Silva,PRT,FW,AC Milan,Serie A,21,1995,10.4,296,285,11,1,0,70,0,8,0,0,0,0,210,52,34,31,230,21,0,7,222,3,7,6,20
2302,Bernardo Silva,PRT,FW,Manchester City,Premier League,22,1994,17.0,984,960,24,6,1,166,14,53,9,0,1,0,764,81,139,842,96,33,9,3,830,1,13,9,37
2303,David Silva,ESP,MF,Manchester City,Premier League,31,1986,27.0,2450,2382,68,22,6,382,30,54,41,0,5,1,2094,142,214,2096,299,41,4,3,2136,10,34,37,62
2304,Gabriel Silva,BRA,DF,AS Saint-Étienne,Ligue 1,26,1991,23.1,1059,853,206,11,0,195,25,37,0,0,0,0,629,139,291,569,240,43,195,1,819,4,19,23,41
2305,Jonathan Silva,ARG,DF,AS Roma,Serie A,23,1994,1.2,87,68,19,2,0,6,1,4,1,0,1,0,57,10,20,65,3,1,16,1,72,0,1,1,2
2306,Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,32,1984,23.5,1676,1646,30,28,0,159,29,2,0,0,0,0,1440,88,148,191,1397,61,2,7,1583,6,14,11,8
2307,Matías Silvestre,ARG,DF,UC Sampdoria,Serie A,32,1984,34.0,2258,2153,105,102,0,218,88,3,1,0,0,0,1629,201,428,274,1849,101,2,3,1997,4,17,14,10
2308,Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2.0,49,27,22,2,0,0,0,0,0,0,0,0,22,1,26,4,35,0,0,10,38,1,0,0,0
2309,Giovanni Simeone,ARG,FW,ACF Fiorentina,Serie A,22,1995,33.3,553,522,31,0,3,136,8,15,0,0,0,0,346,118,89,61,410,38,1,17,387,2,11,11,33
2310,Lorenco Simic,HRV,DF,SPAL,Serie A,21,1996,3.5,119,117,2,2,0,15,5,0,0,0,0,0,80,10,29,5,102,9,0,0,91,3,6,1,2
2311,Stefan Simic,CZE,DF,FC Crotone,Serie A,22,1995,6.2,215,198,17,10,0,27,12,0,0,0,0,0,129,26,60,24,157,16,7,1,171,1,6,2,1
2312,David Simón,ESP,DF,UD Las Palmas,La Liga,28,1988,8.0,512,440,72,5,0,78,7,24,1,0,0,0,311,70,131,35,379,29,66,0,402,0,7,15,14
2313,Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,25.6,1144,929,215,11,0,203,18,12,0,0,0,0,549,185,410,122,691,104,204,7,840,1,39,23,32
2314,Jack Simpson,ENG,DF,AFC Bournemouth,Premier League,20,1996,0.8,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,3,0,0,0,0
2315,Josh Sims,ENG,FW,Southampton FC,Premier League,20,1997,1.8,65,63,2,0,0,23,0,3,2,0,0,0,41,12,12,13,42,7,0,0,49,0,0,1,1
2316,Jerome Sinclair,ENG,MF,Watford FC,Premier League,20,1996,0.3,8,8,0,0,0,1,0,0,0,0,0,0,6,1,1,0,8,0,0,0,8,0,0,0,0
2317,Giovanni Sio,CIV,FW,Montpellier HSC,Ligue 1,28,1989,24.4,613,584,29,1,0,167,12,30,0,0,0,0,397,92,124,406,89,72,3,21,410,1,13,29,28
2318,Dimitrios Siovas,GRC,DF,CD Leganés,La Liga,28,1988,22.8,773,751,22,15,0,132,12,4,0,0,0,0,447,85,241,559,77,94,7,6,563,3,37,3,6
2319,Tobias Sippel,DEU,GK,Borussia Mönchengladbach,Bundesliga,29,1988,4.8,177,138,39,10,0,9,11,0,0,0,0,0,87,5,85,21,131,0,0,14,118,1,7,1,0
2320,Salvatore Sirigu,ITA,GK,Torino FC,Serie A,30,1987,37.0,1213,840,373,103,0,155,41,0,0,0,0,0,503,79,631,56,921,1,0,185,856,4,39,3,5
2321,Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,27,1989,15.4,885,865,20,6,0,130,16,26,2,0,0,0,705,88,92,70,741,53,11,3,730,1,19,19,31
2322,Pione Sisto,DNK,FW,Celta de Vigo,La Liga,22,1995,27.8,1091,1033,58,24,1,204,50,56,24,0,0,0,794,100,197,115,952,10,9,3,876,4,14,24,32
2323,Antonio Sivera,ESP,GK,Deportivo Alavés,La Liga,20,1996,0.7,12,8,4,0,0,1,0,0,0,0,0,0,7,0,5,0,10,0,0,2,7,0,0,0,0
2324,Ellyes Skhiri,TUN,MF,Montpellier HSC,Ligue 1,22,1995,33.9,1586,1565,21,16,1,252,64,10,0,0,0,0,1204,105,277,185,1277,100,3,6,1341,4,29,36,31
2325,Lukasz Skorupski,POL,GK,AS Roma,Serie A,26,1991,1.0,36,29,7,1,0,8,2,0,0,0,0,0,13,8,15,2,22,0,0,11,29,0,1,0,0
2326,Milan Skriniar,SVK,DF,Inter Milan,Serie A,22,1995,38.0,2345,2285,60,60,1,276,66,0,0,0,0,0,1945,178,222,307,1899,88,0,23,2143,6,16,27,11
2327,Islam Slimani,DZA,FW,Newcastle United,Premier League,29,1988,1.5,48,48,0,0,0,7,1,0,0,0,0,0,28,14,6,11,27,9,0,1,29,0,2,2,5
2328,Islam Slimani,DZA,FW,Leicester City,Premier League,29,1988,2.8,112,111,1,0,0,17,0,3,0,0,0,0,78,17,17,21,68,17,0,3,78,1,2,3,10
2329,Naïm Sliti,TUN,FW,Dijon FCO,Ligue 1,25,1992,25.5,903,771,132,53,9,149,41,46,67,0,0,0,624,81,198,108,756,23,6,5,616,11,19,44,38
2330,Chris Smalling,ENG,DF,Manchester United,Premier League,27,1989,28.2,1157,1146,11,9,0,110,11,0,0,0,0,0,872,87,198,85,878,142,2,6,993,0,16,7,14
2331,Adam Smith,ENG,DF,AFC Bournemouth,Premier League,26,1991,23.0,1090,938,152,13,1,180,14,34,5,0,0,0,716,108,266,125,757,60,133,3,859,2,25,23,34
2332,Tommy Smith,ENG,DF,Huddersfield Town,Premier League,25,1992,21.2,1100,855,245,13,2,167,18,46,1,0,0,0,519,160,421,123,667,70,231,1,755,3,32,25,41
2333,Wesley Sneijder,NLD,MF,OGC Nice,Ligue 1,33,1984,4.4,301,278,23,9,0,65,16,11,11,0,0,0,222,19,60,53,237,5,2,4,232,2,5,8,6
2334,Cédric Soares,PRT,DF,Southampton FC,Premier League,25,1991,31.0,1722,1410,312,19,2,291,66,107,1,0,0,0,860,249,613,203,1134,83,291,4,1233,5,58,36,60
2335,Ramadan Sobhi,EGY,MF,Stoke City,Premier League,20,1997,13.8,448,429,19,0,1,125,3,15,0,0,0,0,338,33,77,47,350,34,13,1,334,0,10,16,25
2336,Rubén Sobrino,ESP,FW,Deportivo Alavés,La Liga,25,1992,16.4,418,409,9,0,0,123,3,14,1,0,0,0,279,60,79,51,281,43,1,18,300,4,12,6,21
2337,Dominic Solanke,ENG,FW,Liverpool FC,Premier League,19,1997,6.6,198,194,4,0,1,42,1,1,0,0,0,0,152,23,23,22,141,25,0,3,149,1,1,6,10
2338,Carlos Soler,ESP,MF,Valencia CF,La Liga,20,1997,26.2,992,976,16,10,1,182,37,48,4,0,0,0,766,72,154,137,818,28,2,3,799,1,22,27,36
2339,Somália,BRA,MF,FC Toulouse,Ligue 1,28,1988,22.2,631,610,21,0,0,156,8,28,2,0,0,0,449,69,113,112,426,61,18,3,467,3,20,16,22
2340,Yann Sommer,CHE,GK,Borussia Mönchengladbach,Bundesliga,28,1988,29.2,1214,928,286,58,0,136,39,0,0,0,0,0,622,66,526,219,812,1,0,132,876,1,37,5,1
2341,Kévin Soni,CMR,MF,Girona FC,La Liga,19,1998,0.2,6,6,0,0,0,2,0,0,0,0,0,0,3,1,2,3,1,1,0,1,3,0,0,0,0
2342,Jérémy Sorbon,FRA,DF,EA Guingamp,Ligue 1,33,1983,29.0,1088,1052,36,35,0,137,35,0,0,0,0,0,820,57,211,130,860,82,1,4,923,5,34,13,4
2343,Oliver Sorg,DEU,DF,Hannover 96,Bundesliga,27,1990,18.7,743,654,89,14,0,101,27,17,1,0,1,0,312,166,265,123,493,36,74,3,525,3,27,13,15
2344,David Soria,ESP,GK,Sevilla FC,La Liga,24,1993,14.0,284,214,70,14,0,35,6,0,0,0,0,0,133,13,138,20,209,0,0,45,196,0,9,1,1
