Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2074,Jacopo Petriccione,ITA,MF,FC Crotone,Serie A,25,1995,10.6,0,3,1,33.3,0.28,0.09,0.00,0.00,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2075,Jens Petter Hauge,NOR,FW,AC Milan,Serie A,20,1999,5.9,2,7,3,42.9,1.18,0.51,0.29,0.67,14.4,0,0,0,0.7,0.7,0.10,+1.3,+1.3
2076,Germán Pezzella,ARG,DF,ACF Fiorentina,Serie A,29,1991,30.5,1,18,2,11.1,0.59,0.07,0.06,0.50,9.7,0,0,0,1.3,1.3,0.07,-0.3,-0.3
2077,Giuseppe Pezzella,ITA,DF,Parma Calcio 1913,Serie A,22,1997,20.3,1,7,2,28.6,0.34,0.10,0.14,0.50,23.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7
2078,Maximilian Philipp,DEU,MF,VfL Wolfsburg,Bundesliga,26,1994,12.3,6,28,15,53.6,2.27,1.22,0.21,0.40,15.7,0,0,0,3.0,3.0,0.11,+3.0,+3.0
2079,Rayan Philippe,FRA,FW,Dijon FCO,Ligue 1,19,2000,1.0,0,3,2,66.7,2.90,1.94,0.00,0.00,15.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
2080,Romain Philippoteaux,FRA,FW,Nîmes Olympique,Ligue 1,32,1988,2.4,1,2,2,100.0,0.84,0.84,0.50,0.50,11.1,0,0,0,0.6,0.6,0.32,+0.4,+0.4
2081,Romain Philippoteaux,FRA,MF,Stade Brest 29,Ligue 1,32,1988,6.5,1,10,2,20.0,1.55,0.31,0.10,0.50,18.5,0,0,0,0.7,0.7,0.07,+0.3,+0.3
2082,Kalvin Phillips,ENG,MF,Leeds United,Premier League,24,1995,27.0,1,15,5,33.3,0.56,0.19,0.07,0.20,26.2,3,0,0,0.4,0.4,0.02,+0.6,+0.6
2083,Matt Phillips,SCO,MF,West Bromwich Albion,Premier League,29,1991,20.3,2,22,9,40.9,1.08,0.44,0.09,0.22,20.2,1,0,0,2.5,2.5,0.11,-0.5,-0.5
2084,Nathaniel Phillips,ENG,DF,Liverpool FC,Premier League,23,1997,16.2,1,13,1,7.7,0.80,0.06,0.08,1.00,9.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
2085,Jaden Philogene-Bidace,ENG,FW,Aston Villa,Premier League,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2086,Krzysztof Piatek,POL,FW,Hertha BSC,Bundesliga,25,1995,18.1,7,39,18,46.2,2.15,0.99,0.18,0.39,14.5,0,0,1,6.7,5.9,0.15,+0.3,+1.1
2087,Pablo Piatti,ARG,MF,Elche CF,La Liga,31,1989,4.0,0,4,3,75.0,1.00,0.75,0.00,0.00,21.2,0,0,0,0.5,0.5,0.12,-0.5,-0.5
2088,Cristiano Piccini,ITA,DF,Atalanta BC,Serie A,27,1992,0.7,0,1,0,0.0,1.53,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2089,Cristiano Piccini,ITA,DF,Valencia CF,La Liga,27,1992,0.7,0,1,0,0.0,1.34,0.00,0.00,,58.5,0,0,0,0.0,0.0,0.01,0.0,0.0
2090,Roberto Piccoli,ITA,FW,Spezia Calcio,Serie A,19,2001,7.8,5,15,10,66.7,1.92,1.28,0.33,0.50,9.8,0,0,0,3.9,3.9,0.26,+1.1,+1.1
2091,Jordan Pickford,ENG,GK,Everton FC,Premier League,26,1994,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2092,Jérémy Pied,FRA,DF,LOSC Lille,Ligue 1,31,1989,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,23.5,0,0,0,0.0,0.0,0.03,0.0,0.0
2093,Amos Pieper,DEU,DF,Arminia Bielefeld,Bundesliga,22,1998,29.8,1,14,5,35.7,0.47,0.17,0.07,0.20,14.9,0,0,0,1.0,1.0,0.07,0.0,0.0
2094,Ronaël Pierre-Gabriel,FRA,DF,Stade Brest 29,Ligue 1,22,1998,25.6,1,8,2,25.0,0.31,0.08,0.13,0.50,17.7,0,0,0,0.5,0.5,0.06,+0.5,+0.5
2095,Erik Pieters,NLD,DF,Burnley FC,Premier League,31,1988,14.1,0,4,3,75.0,0.28,0.21,0.00,0.00,18.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2096,Tomás Pina,ESP,MF,Deportivo Alavés,La Liga,32,1987,28.6,1,9,1,11.1,0.31,0.03,0.11,1.00,17.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5
2097,Andrea Pinamonti,ITA,FW,Inter Milan,Serie A,21,1999,1.9,1,4,2,50.0,2.13,1.07,0.25,0.50,14.3,0,0,0,1.0,1.0,0.25,0.0,0.0
2098,Yeremi Pino,ESP,FW,Villarreal CF,La Liga,17,2002,8.9,3,14,5,35.7,1.58,0.56,0.21,0.60,14.8,0,0,0,1.5,1.5,0.10,+1.5,+1.5
2099,Carlo Pinsoglio,ITA,GK,Juventus FC,Serie A,30,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2100,Gerard Piqué,ESP,DF,FC Barcelona,La Liga,33,1987,16.5,0,8,2,25.0,0.49,0.12,0.00,0.00,9.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6
2101,Fabio Pisacane,ITA,DF,Cagliari Calcio,Serie A,34,1986,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2102,Lukasz Piszczek,POL,DF,Borussia Dortmund,Bundesliga,35,1985,5.1,0,1,0,0.0,0.20,0.00,0.00,,19.0,0,0,0,0.0,0.0,0.02,0.0,0.0
2103,Marko Pjaca,HRV,FW,Genoa CFC,Serie A,25,1995,15.8,3,30,11,36.7,1.90,0.70,0.10,0.27,16.6,0,0,0,2.9,2.9,0.10,+0.1,+0.1
2104,Miralem Pjanić,BIH,MF,FC Barcelona,La Liga,30,1990,7.0,0,16,3,18.8,2.30,0.43,0.00,0.00,21.0,2,0,0,1.2,1.2,0.08,-1.2,-1.2
2105,Óscar Plano,ESP,MF,Real Valladolid CF,La Liga,29,1991,28.0,5,41,10,24.4,1.47,0.36,0.12,0.50,16.4,0,0,0,4.3,4.3,0.11,+0.7,+0.7
2106,Marvin Plattenhardt,DEU,DF,Hertha BSC,Bundesliga,28,1992,11.9,0,3,0,0.0,0.25,0.00,0.00,,29.5,2,0,0,0.1,0.1,0.02,-0.1,-0.1
2107,Alassane Plea,FRA,FW,Borussia Mönchengladbach,Bundesliga,27,1993,20.0,6,60,25,41.7,3.00,1.25,0.10,0.24,16.7,0,0,0,5.1,5.1,0.09,+0.9,+0.9
2108,Dani Plomer,ESP,FW,Granada CF,La Liga,21,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2109,Tommaso Pobega,ITA,MF,Spezia Calcio,Serie A,21,1999,13.7,6,21,10,47.6,1.54,0.73,0.29,0.60,14.7,0,0,0,3.4,3.4,0.16,+2.6,+2.6
2110,Daniel Podence,PRT,MF,Wolverhampton Wanderers,Premier League,24,1995,18.5,3,32,14,43.8,1.73,0.76,0.09,0.21,16.6,0,0,0,3.1,3.1,0.10,-0.1,-0.1
2111,Paul Pogba,FRA,MF,Manchester United,Premier League,27,1993,21.1,3,31,11,35.5,1.47,0.52,0.10,0.27,15.4,0,0,0,2.1,2.1,0.07,+0.9,+0.9
2112,Joel Pohjanpalo,FIN,FW,1.FC Union Berlin,Bundesliga,25,1994,9.5,6,31,15,48.4,3.28,1.59,0.19,0.40,11.6,0,0,0,6.9,6.9,0.22,-0.9,-0.9
2113,Joel Pohjanpalo,FIN,MF,Bayer 04 Leverkusen,Bundesliga,25,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2114,Andrea Poli,ITA,MF,Bologna FC 1909,Serie A,30,1989,4.3,1,3,2,66.7,0.70,0.47,0.33,0.50,10.5,0,0,0,0.9,0.9,0.30,+0.1,+0.1
2115,Matteo Politano,ITA,FW,SSC Napoli,Serie A,26,1993,21.2,9,62,20,32.3,2.92,0.94,0.15,0.45,18.8,1,0,0,5.2,5.2,0.08,+3.8,+3.8
2116,Jorge Pombo,ESP,FW,Cádiz CF,La Liga,26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,20.7,0,0,0,1.3,1.3,0.09,-0.3,-0.3
2117,Marin Pongracic,HRV,DF,VfL Wolfsburg,Bundesliga,22,1997,6.4,0,1,0,0.0,0.16,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0
2118,Pere Pons,ESP,MF,Deportivo Alavés,La Liga,27,1993,13.2,2,9,4,44.4,0.68,0.30,0.22,0.50,18.1,0,0,0,0.8,0.8,0.09,+1.2,+1.2
2119,Nick Pope,ENG,GK,Burnley FC,Premier League,28,1992,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2120,Manolo Portanova,ITA,DF,Genoa CFC,Serie A,20,2000,0.7,0,1,1,100.0,1.36,1.36,0.00,0.00,68.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2121,Manolo Portanova,ITA,FW,Juventus FC,Serie A,20,2000,0.8,0,5,2,40.0,6.43,2.57,0.00,0.00,20.5,1,0,0,0.6,0.6,0.11,-0.6,-0.6
2122,Francisco Portillo,ESP,MF,Getafe CF,La Liga,30,1990,4.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2123,Portu,ESP,FW,Real Sociedad,La Liga,28,1992,24.3,8,32,12,37.5,1.32,0.49,0.25,0.67,13.0,0,0,0,5.5,5.5,0.17,+2.5,+2.5
2124,Stefan Posch,AUT,DF,TSG 1899 Hoffenheim,Bundesliga,23,1997,23.5,0,10,2,20.0,0.42,0.08,0.00,0.00,20.6,1,0,0,0.8,0.8,0.08,-0.8,-0.8
2125,Sergio Postigo,ESP,DF,Levante UD,La Liga,31,1988,18.0,0,1,0,0.0,0.06,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.04,0.0,0.0
2126,Yussuf Poulsen,DNK,FW,RB Leipzig,Bundesliga,26,1994,15.0,5,45,14,31.1,2.99,0.93,0.11,0.36,13.4,0,0,0,5.0,5.0,0.11,0.0,0.0
2127,Maxime Poundjé,FRA,DF,FC Girondins Bordeaux,Ligue 1,27,1992,5.5,0,1,0,0.0,0.18,0.00,0.00,,22.2,0,0,0,0.0,0.0,0.05,0.0,0.0
2128,Darío Poveda,ESP,FW,Getafe CF,La Liga,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2129,Alejandro Pozo,ESP,DF,SD Eibar,La Liga,21,1999,24.3,0,11,1,9.1,0.45,0.04,0.00,0.00,22.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3
2130,Dennis Praet,BEL,MF,Leicester City,Premier League,26,1994,8.0,1,8,2,25.0,1.00,0.25,0.13,0.50,16.1,0,0,0,0.5,0.5,0.07,+0.5,+0.5
2131,Sanjin Prcic,BIH,MF,RC Strasbourg Alsace,Ligue 1,26,1993,3.9,0,7,1,14.3,1.78,0.25,0.00,0.00,26.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2132,Nicolas de Préville,FRA,FW,FC Girondins Bordeaux,Ligue 1,29,1991,17.9,1,39,11,28.2,2.18,0.61,0.03,0.09,16.1,3,0,0,4.5,4.5,0.12,-3.5,-3.5
2133,Manuel Prietl,AUT,MF,Arminia Bielefeld,Bundesliga,28,1991,28.0,1,18,5,27.8,0.64,0.18,0.06,0.20,25.3,0,0,0,0.7,0.7,0.04,+0.3,+0.3
2134,Grischa Prömel,DEU,MF,1.FC Union Berlin,Bundesliga,25,1995,20.2,3,20,5,25.0,0.99,0.25,0.15,0.60,13.9,0,0,0,1.9,1.9,0.09,+1.1,+1.1
2135,Davy Pröpper,NLD,MF,Brighton & Hove Albion,Premier League,28,1991,2.4,0,4,2,50.0,1.69,0.85,0.00,0.00,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2136,Ivan Provedel,ITA,GK,Spezia Calcio,Serie A,26,1994,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2137,Antonio Puertas,ESP,FW,Granada CF,La Liga,28,1992,24.1,3,28,11,39.3,1.16,0.46,0.11,0.27,15.1,0,0,0,4.1,4.1,0.15,-1.1,-1.1
2138,Riqui Puig,ESP,MF,FC Barcelona,La Liga,20,1999,3.2,1,4,2,50.0,1.23,0.62,0.25,0.50,17.0,0,0,0,0.3,0.3,0.07,+0.7,+0.7
2139,Erick Pulgar,CHL,MF,ACF Fiorentina,Serie A,26,1994,22.2,1,16,3,18.8,0.72,0.13,0.06,0.33,23.0,4,0,0,0.8,0.8,0.05,+0.2,+0.2
2140,Jorge Pulido,ESP,DF,SD Huesca,La Liga,29,1991,32.1,1,17,2,11.8,0.53,0.06,0.06,0.50,13.2,0,0,0,2.6,2.6,0.17,-1.6,-1.6
2141,Christian Pulisic,USA,FW,Chelsea FC,Premier League,21,1998,19.3,4,43,16,37.2,2.23,0.83,0.09,0.25,13.9,0,0,0,5.4,5.4,0.13,-1.4,-1.4
2142,Ignacio Pussetto,ARG,FW,Udinese Calcio,Serie A,24,1995,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,13.8,0,0,0,2.2,2.2,0.13,+0.8,+0.8
2143,Fabio Quagliarella,ITA,FW,UC Sampdoria,Serie A,37,1983,24.5,13,77,25,32.5,3.14,1.02,0.14,0.44,18.1,1,2,3,11.0,8.7,0.11,+2.0,+2.3
2144,Robin Quaison,SWE,FW,1.FSV Mainz 05,Bundesliga,26,1993,16.4,6,34,16,47.1,2.07,0.98,0.15,0.31,17.5,1,1,1,5.9,5.1,0.15,+0.1,-0.1
2145,Domingos Quina,PRT,MF,Granada CF,La Liga,20,1999,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,21.3,0,0,0,0.3,0.3,0.04,+1.7,+1.7
2146,Quini,ESP,DF,Granada CF,La Liga,30,1989,13.2,1,8,3,37.5,0.60,0.23,0.13,0.33,25.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7
2147,Quique González,ESP,FW,SD Eibar,La Liga,30,1990,1.9,0,4,1,25.0,2.16,0.54,0.00,0.00,14.5,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2148,Dani Raba,ESP,MF,Villarreal CF,La Liga,24,1995,1.7,0,6,1,16.7,3.60,0.60,0.00,0.00,17.1,1,0,0,0.4,0.4,0.06,-0.4,-0.4
2149,Simone Rabbi,ITA,FW,Bologna FC 1909,Serie A,18,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2150,Adrien Rabiot,FRA,MF,Juventus FC,Serie A,25,1995,25.7,4,34,12,35.3,1.32,0.47,0.12,0.33,16.3,0,0,0,3.0,3.0,0.09,+1.0,+1.0
2151,Uros Racic,SRB,MF,Valencia CF,La Liga,22,1998,24.3,1,35,10,28.6,1.44,0.41,0.03,0.10,22.2,0,0,0,1.6,1.6,0.04,-0.6,-0.6
2152,Anthony Racioppi,CHE,GK,Dijon FCO,Ligue 1,21,1998,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2153,Nemanja Radoja,SRB,MF,Levante UD,La Liga,27,1993,12.5,0,7,0,0.0,0.56,0.00,0.00,,22.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2154,Nemanja Radonjic,SRB,FW,Hertha BSC,Bundesliga,24,1996,6.8,1,16,7,43.8,2.36,1.03,0.06,0.14,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8
2155,Nemanja Radonjic,SRB,FW,Olympique Marseille,Ligue 1,24,1996,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,15.8,0,0,0,1.8,1.8,0.15,+0.2,+0.2
2156,Aleksandar Radovanovic,SRB,DF,RC Lens,Ligue 1,26,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2157,Ivan Radovanovic,SRB,DF,Genoa CFC,Serie A,31,1988,24.8,0,6,1,16.7,0.24,0.04,0.00,0.00,17.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
2158,Ionut Radu,ROU,GK,Inter Milan,Serie A,23,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2159,Stefan Radu,ROU,DF,SS Lazio,Serie A,33,1986,27.3,0,6,0,0.0,0.22,0.00,0.00,,11.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2160,Rafael,BRA,GK,Spezia Calcio,Serie A,38,1982,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2161,Rafinha,BRA,MF,Paris Saint-Germain,Ligue 1,27,1993,15.1,0,24,8,33.3,1.59,0.53,0.00,0.00,18.1,0,0,0,1.3,1.3,0.06,-1.3,-1.3
2162,Antonio Raimondo,ITA,FW,Bologna FC 1909,Serie A,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2163,Predrag Rajkovic,SRB,GK,Stade Reims,Ligue 1,24,1995,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2164,Ivan Rakitic,HRV,MF,Sevilla FC,La Liga,32,1988,24.8,4,38,8,21.1,1.53,0.32,0.05,0.25,19.2,2,2,2,5.2,3.7,0.10,-1.2,-1.7
2165,Jonás Ramalho,ESP,DF,CA Osasuna,La Liga,27,1993,3.4,0,2,1,50.0,0.59,0.30,0.00,0.00,14.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2166,Benito Raman,BEL,FW,FC Schalke 04,Bundesliga,25,1994,13.8,2,26,7,26.9,1.88,0.51,0.08,0.29,18.0,1,0,0,2.3,2.2,0.09,-0.3,-0.2
2167,Gastón Ramírez,URY,MF,UC Sampdoria,Serie A,29,1990,10.8,0,13,5,38.5,1.21,0.46,0.00,0.00,21.0,1,0,0,0.7,0.7,0.05,-0.7,-0.7
2168,Sandro Ramírez,ESP,FW,SD Huesca,La Liga,25,1995,14.3,5,30,19,63.3,2.10,1.33,0.17,0.26,19.4,4,0,0,2.4,2.4,0.08,+2.6,+2.6
2169,Sergio Ramos,ESP,DF,Real Madrid,La Liga,34,1986,14.2,2,15,4,26.7,1.06,0.28,0.00,0.00,12.1,3,2,2,3.8,2.3,0.15,-1.8,-2.3
2170,Aaron Ramsdale,ENG,GK,Sheffield United,Premier League,22,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2171,Aaron Ramsey,WAL,MF,Juventus FC,Serie A,29,1990,12.1,2,23,10,43.5,1.90,0.83,0.09,0.20,13.8,0,0,0,5.0,5.0,0.22,-3.0,-3.0
2172,Jacob Ramsey,ENG,MF,Aston Villa,Premier League,19,2001,7.0,0,11,1,9.1,1.58,0.14,0.00,0.00,18.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
2173,Kayne Ramsay,ENG,DF,Southampton FC,Premier League,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2174,Darren Randolph,IRL,GK,West Ham United,Premier League,33,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2175,Andrea Ranocchia,ITA,DF,Inter Milan,Serie A,32,1988,7.8,0,9,2,22.2,1.15,0.26,0.00,0.00,6.4,0,0,0,1.1,1.1,0.12,-1.1,-1.1
2176,Marcus Rashford,ENG,FW,Manchester United,Premier League,22,1997,32.4,11,79,36,45.6,2.43,1.11,0.14,0.31,18.4,5,0,0,9.3,9.3,0.12,+1.7,+1.7
2177,Milot Rashica,XXK,FW,SV Werder Bremen,Bundesliga,24,1996,16.2,3,41,14,34.1,2.52,0.86,0.05,0.14,20.4,3,1,1,4.4,3.6,0.09,-1.4,-1.6
2178,Giacomo Raspadori,ITA,FW,US Sassuolo,Serie A,20,2000,13.7,6,23,12,52.2,1.68,0.88,0.26,0.50,13.6,1,0,0,4.3,4.3,0.19,+1.7,+1.7
2179,Federico Ravaglia,ITA,GK,Bologna FC 1909,Serie A,20,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2180,Tim Ream,USA,DF,Fulham FC,Premier League,32,1987,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2181,Ante Rebic,HRV,FW,AC Milan,Serie A,26,1993,19.7,11,44,23,52.3,2.23,1.17,0.25,0.48,14.1,0,0,0,7.7,7.3,0.17,+3.3,+3.7
2182,Arkadiusz Reca,POL,DF,FC Crotone,Serie A,25,1995,25.7,2,30,7,23.3,1.17,0.27,0.07,0.29,18.3,0,0,0,1.6,1.6,0.05,+0.4,+0.4
2183,Recio,ESP,MF,SD Eibar,La Liga,29,1991,8.2,1,13,2,15.4,1.59,0.25,0.00,0.00,21.2,1,1,1,1.2,0.5,0.04,-0.2,-0.5
2184,Daishawn Redan,NLD,FW,Hertha BSC,Bundesliga,19,2001,1.1,0,3,2,66.7,2.65,1.76,0.00,0.00,11.8,0,0,0,0.6,0.6,0.21,-0.6,-0.6
2185,Nathan Redmond,ENG,MF,Southampton FC,Premier League,26,1994,19.3,2,45,14,31.1,2.33,0.72,0.04,0.14,17.9,0,0,0,3.3,3.3,0.07,-1.3,-1.3
2186,Harrison Reed,ENG,MF,Fulham FC,Premier League,25,1995,25.0,0,13,4,30.8,0.52,0.16,0.00,0.00,25.6,0,0,0,0.3,0.3,0.02,-0.3,-0.3
2187,Vasco Regini,ITA,DF,UC Sampdoria,Serie A,29,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2188,Sergio Reguilón,ESP,DF,Tottenham Hotspur,Premier League,23,1996,24.9,0,21,4,19.0,0.84,0.16,0.00,0.00,18.3,0,0,0,1.6,1.6,0.08,-1.6,-1.6
2189,Bobby Reid,JAM,MF,Fulham FC,Premier League,27,1993,26.4,5,34,8,23.5,1.29,0.30,0.15,0.63,16.8,1,0,0,4.8,4.8,0.14,+0.2,+0.2
2190,Pepe Reina,ESP,GK,SS Lazio,Serie A,37,1982,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2191,Jeff Reine-Adélaïde,FRA,MF,OGC Nice,Ligue 1,22,1998,11.8,1,15,6,40.0,1.28,0.51,0.07,0.17,19.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2
2192,Jeff Reine-Adélaïde,FRA,FW,Olympique Lyon,Ligue 1,22,1998,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,18.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1
2193,Reinier,BRA,MF,Borussia Dortmund,Bundesliga,18,2002,2.9,1,3,1,33.3,1.05,0.35,0.33,1.00,10.7,0,0,0,0.9,0.9,0.29,+0.1,+0.1
2194,Ferro,PRT,DF,Valencia CF,La Liga,23,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2195,Rocco Reitz,DEU,MF,Borussia Mönchengladbach,Bundesliga,18,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2196,Karim Rekik,NLD,DF,Sevilla FC,La Liga,25,1994,7.3,0,3,0,0.0,0.41,0.00,0.00,,8.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2197,Álex Remiro,ESP,GK,Real Sociedad,La Liga,25,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2198,Panagiotis Retsos,GRC,DF,AS Saint-Étienne,Ligue 1,21,1998,3.0,0,1,0,0.0,0.33,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.02,0.0,0.0
2199,Marco Reus,DEU,MF,Borussia Dortmund,Bundesliga,31,1989,25.3,8,54,24,44.4,2.13,0.95,0.15,0.33,16.1,6,0,2,10.0,7.4,0.14,-2.0,+0.6
2200,Elvis Rexhbecaj,DEU,MF,1. FC Köln,Bundesliga,22,1997,20.4,5,28,10,35.7,1.37,0.49,0.18,0.50,20.7,3,0,0,2.1,2.1,0.08,+2.9,+2.9
2201,Oriol Rey,ESP,MF,Real Valladolid CF,La Liga,22,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2202,Giovanni Reyna,USA,FW,Borussia Dortmund,Bundesliga,17,2002,22.0,4,38,12,31.6,1.73,0.55,0.11,0.33,15.9,0,0,0,4.5,4.5,0.12,-0.5,-0.5
2203,Baptiste Reynet,FRA,GK,Nîmes Olympique,Ligue 1,29,1990,38.0,0,2,0,0.0,0.05,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2204,Bryan Reynolds,USA,DF,AS Roma,Serie A,19,2001,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2205,Franck Ribéry,FRA,FW,ACF Fiorentina,Serie A,37,1983,23.9,2,21,10,47.6,0.88,0.42,0.10,0.20,15.2,0,0,0,3.0,3.0,0.14,-1.0,-1.0
2206,Ricard Sánchez,ESP,DF,Atlético de Madrid,La Liga,20,2000,0.3,0,1,0,0.0,3.00,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.02,0.0,0.0
2207,Federico Ricci,ITA,FW,US Sassuolo,Serie A,26,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2208,Giacomo Ricci,ITA,DF,Parma Calcio 1913,Serie A,23,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2209,Matteo Ricci,ITA,MF,Spezia Calcio,Serie A,26,1994,24.8,0,21,5,23.8,0.85,0.20,0.00,0.00,25.6,3,0,0,0.9,0.9,0.04,-0.9,-0.9
2210,Declan Rice,ENG,MF,West Ham United,Premier League,21,1999,32.0,2,24,7,29.2,0.75,0.22,0.04,0.14,19.9,2,1,2,3.0,1.5,0.06,-1.0,-0.5
2211,Chris Richards,USA,DF,TSG 1899 Hoffenheim,Bundesliga,20,2000,10.5,0,3,0,0.0,0.29,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2212,Chris Richards,USA,DF,Bayern Munich,Bundesliga,20,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2213,Lewis Richardson,ENG,FW,Burnley FC,Premier League,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2214,Richarlison,BRA,FW,Everton FC,Premier League,23,1997,31.8,7,82,32,39.0,2.58,1.01,0.07,0.19,14.5,1,1,1,11.5,10.7,0.13,-4.5,-4.7
2215,Marco Richter,DEU,FW,FC Augsburg,Bundesliga,22,1997,15.7,3,55,20,36.4,3.50,1.27,0.05,0.15,19.9,0,0,0,4.9,4.9,0.09,-1.9,-1.9
2216,Mikel Rico,ESP,MF,SD Huesca,La Liga,35,1984,24.3,1,20,6,30.0,0.82,0.25,0.05,0.17,15.1,0,0,0,2.3,2.3,0.12,-1.3,-1.3
2217,Sergio Rico,ESP,GK,Paris Saint-Germain,Ligue 1,26,1993,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
