Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
2036,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,it Serie A,36,1983,25.3,77,3.05,54,0,3,10,9,1,8,0.32,5,0,0,0,3,0
2037,Robin Quaison\Robin-Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,25,1993,28.9,57,1.97,37,0,10,5,5,0,4,0.14,3,0,1,0,0,0
2038,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,eng Premier League,19,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2039,Quini\Quini,es ESP,DF,Granada,es La Liga,29,1989,8.0,12,1.50,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2040,Xavi Quintillà\Xavi-Quintilla,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,32,1.83,28,3,0,0,0,0,3,0.17,2,0,0,0,0,0
2041,Quique\Quique,es ESP,FW,Eibar,es La Liga,29,1990,5.4,14,2.57,10,0,2,0,2,0,2,0.37,1,0,1,0,0,0
2042,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,51,2.40,39,0,2,3,5,2,6,0.28,3,0,1,1,1,0
2043,Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Levante,es La Liga,26,1993,22.1,21,0.95,15,0,3,0,2,1,3,0.14,2,0,1,0,0,0
2044,Nemanja Radonjić\Nemanja-Radonjic,rs SRB,FWMF,Marseille,fr Ligue 1,23,1996,9.8,28,2.86,18,1,4,1,4,0,3,0.31,2,0,1,0,0,0
2045,Ivan Radovanović\Ivan-Radovanovic,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,24,1.64,21,1,0,2,0,0,2,0.14,2,0,0,0,0,0
2046,Ionuț Radu\Ionut-Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,4,0.24,4,0,0,0,0,0,2,0.12,2,0,0,0,0,0
2047,Ștefan Radu\Stefan-Radu,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,22,0.86,20,0,0,0,0,2,0,0.00,0,0,0,0,0,0
2048,Boris Radunović\Boris-Radunovic,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2049,Rafael\Rafael,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,10,1.29,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2050,Rafael\Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2051,Raffael\Raffael,br BRA,MF,M'Gladbach,de Bundesliga,34,1985,0.7,8,11.25,2,2,1,1,2,0,0,0.00,0,0,0,0,0,0
2052,Rafinha\Rafinha,br BRA,FWMF,Barcelona,es La Liga,26,1993,2.1,13,6.29,6,3,3,0,1,0,0,0.00,0,0,0,0,0,0
2053,Rafinha\Rafinha,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,63,2.69,48,0,5,2,7,1,6,0.26,4,0,0,0,2,0
2054,Daniele Ragatzu\Daniele-Ragatzu,it ITA,MFFW,Cagliari,it Serie A,27,1991,3.5,16,4.60,13,0,3,0,0,0,0,0.00,0,0,0,0,0,0
2055,Baba Rahman\Baba-Rahman,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2056,Antonio Raillo\Antonio-Raillo,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,13,0.42,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0
2057,Predrag Rajković\Predrag-Rajkovic,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2058,Ivan Rakitić\Ivan-Rakitic,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,42,2.38,33,5,0,0,3,1,5,0.28,5,0,0,0,0,0
2059,Benito Raman\Benito-Raman,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,32,1.80,21,0,4,3,3,1,5,0.28,4,0,0,0,1,0
2060,Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,it Serie A,28,1990,15.5,77,4.98,34,24,3,2,12,2,4,0.26,2,0,0,1,1,0
2061,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Valladolid,es La Liga,24,1995,14.5,34,2.34,20,2,5,1,5,1,2,0.14,2,0,0,0,0,0
2062,Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,es La Liga,34,1984,5.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2063,Adrián Ramos\Adrian-Ramos,co COL,FW,Granada,es La Liga,33,1986,2.5,4,1.59,2,0,0,1,1,0,1,0.40,0,0,0,1,0,0
2064,Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,20,0.60,17,0,2,0,1,0,2,0.06,1,0,0,0,1,0
2065,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2066,Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Juventus,it Serie A,28,1990,11.7,44,3.77,40,0,2,0,2,0,4,0.34,3,0,0,0,1,0
2067,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2068,Luca Ranieri\Luca-Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,8,3.10,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
2069,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,2,0.34,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2070,Tobias Raschl\Tobias-Raschl,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2071,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,93,3.17,65,2,11,4,10,0,20,0.68,11,0,4,0,4,0
2072,Milot Rashica\Milot-Rashica,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,87,3.46,45,13,14,6,7,2,11,0.44,6,2,1,2,0,0
2073,Giacomo Raspadori\Giacomo-Raspadori,it ITA,MFFW,Sassuolo,it Serie A,19,2000,2.9,12,4.09,11,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2074,Raúl\Raul,es ESP,FWMF,Betis,es La Liga,18,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2075,Ante Rebić\Ante-Rebic,hr CRO,FW,Milan,it Serie A,25,1993,15.5,58,3.74,43,0,6,5,4,0,9,0.58,3,0,1,3,2,0
2076,Ante Rebić\Ante-Rebic,hr CRO,FW,Eint Frankfurt,de Bundesliga,25,1993,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2077,Arkadiusz Reca\Arkadiusz-Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,43,2.01,29,6,5,2,1,0,4,0.19,3,0,1,0,0,0
2078,Recio\Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,27,1.55,20,1,2,1,3,0,0,0.00,0,0,0,0,0,0
2079,Daishawn Redan\Daishawn-Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2080,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,eng Premier League,25,1994,30.7,96,3.13,65,0,13,4,9,5,6,0.20,5,0,0,0,1,0
2081,Fabian Reese\Fabian-Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,2,2.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2082,Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2083,Vasco Regini\Vasco-Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2084,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,67,2.40,54,2,3,3,2,3,8,0.29,5,1,0,1,1,0
2085,Ken Reichel\Ken-Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,6,1.01,3,1,0,1,1,0,1,0.17,1,0,0,0,0,0
2086,Manolo Reina\Manolo-Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2087,Pepe Reina\Pepe-Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,2,0.17,2,0,0,0,0,0,1,0.08,1,0,0,0,0,0
2088,Pepe Reina\Pepe-Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2089,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,3,3.42,3,0,0,0,0,0,1,1.14,1,0,0,0,0,0
2090,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,8.7,35,4.02,26,2,5,0,1,1,5,0.57,3,0,2,0,0,0
2091,Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,7,0.50,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0
2092,Álex Remiro\Alex-Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,4,0.16,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2093,Loïc Rémy\Loic-Remy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,28,2.62,18,0,4,4,2,0,3,0.28,1,0,1,1,0,0
2094,Panagiotis Retsos\Panagiotis-Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,1,0.79,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2095,Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,de Bundesliga,30,1989,16.6,53,3.19,41,3,2,6,1,0,8,0.48,8,0,0,0,0,0
2096,Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,20,2.89,13,2,1,3,0,1,8,1.16,6,1,0,1,0,0
2097,Gio Reyna\Gio-Reyna,us USA,MFFW,Dortmund,de Bundesliga,16,2002,3.9,16,4.06,12,0,1,0,3,0,4,1.01,4,0,0,0,0,0
2098,Baptiste Reynet\Baptiste-Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,5,0.22,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2099,Nico Ribaudo\Nico-Ribaudo,es ESP,FWMF,Espanyol,es La Liga,18,2001,2.0,6,2.97,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2100,Franck Ribéry\Franck-Ribery,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,83,5.30,59,3,11,3,7,0,10,0.64,4,0,4,2,0,0
2101,Davide Riccardi\Davide-Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2102,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,47,1.24,41,0,2,2,0,2,7,0.18,5,0,0,2,0,0
2103,Chris Richards\Chris-Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2104,Richarlison\Richarlison,br BRA,FW,Everton,eng Premier League,22,1997,34.1,81,2.37,45,0,10,8,14,3,10,0.29,5,0,2,1,1,0
2105,Marco Richter\Marco-Richter,de GER,MFFW,Augsburg,de Bundesliga,21,1997,25.3,56,2.21,35,2,8,5,5,1,6,0.24,4,0,0,0,2,0
2106,Diego Rico\Diego-Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,52,2.01,23,28,0,0,0,0,7,0.27,4,2,0,0,0,0
2107,Sergio Rico\Sergio-Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2108,Jaïro Riedewald\Jairo-Riedewald,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,8.5,5,0.59,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2109,Emiliano Rigoni\Emiliano-Rigoni,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,4.8,24,5.01,12,7,2,2,1,0,2,0.42,1,1,0,0,0,0
2110,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,it Serie A,31,1988,30.0,49,1.63,41,2,0,0,2,3,4,0.13,3,0,0,0,0,0
2111,Luis Rioja\Luis-Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,27,1.49,18,4,1,0,3,1,1,0.06,1,0,0,0,0,0
2112,Renaud Ripart\Renaud-Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,22.5,39,1.73,26,1,3,3,5,1,2,0.09,2,0,0,0,0,0
2113,Rodrigo Riquelme\Rodrigo-Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2114,Andrea Rispoli\Andrea-Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,30,1.41,26,4,0,0,0,0,0,0.00,0,0,0,0,0,0
2115,Marcel Risse\Marcel-Risse,de GER,MFFW,Köln,de Bundesliga,29,1989,1.5,7,4.77,3,4,0,0,0,0,2,1.36,0,2,0,0,0,0
2116,Mihailo Ristić\Mihailo-Ristic,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,9.0,19,2.11,15,0,1,2,0,1,2,0.22,2,0,0,0,0,0
2117,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,14.6,44,3.01,17,25,0,1,1,0,2,0.14,2,0,0,0,0,0
2118,Marlon Ritter\Marlon-Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,17,3.52,11,4,1,1,0,0,3,0.62,2,0,0,1,0,0
2119,Cristian Rivera\Cristian-Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2120,Maxence Rivera\Maxence-Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2121,Rober\Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2122,Roberto\Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2123,Roberto\Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2124,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,es La Liga,27,1992,26.0,52,2.00,49,0,1,0,2,0,9,0.35,9,0,0,0,0,0
2125,Patrick Roberts\Patrick-Roberts,eng ENG,MFFW,Norwich City,eng Premier League,22,1997,0.3,1,3.46,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2126,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,eng Premier League,25,1994,34.6,112,3.24,89,13,5,1,0,4,20,0.58,16,1,3,0,0,0
2127,Callum Robinson\Callum-Robinson,ie IRL,FW,Sheffield Utd,eng Premier League,24,1995,7.5,11,1.46,9,0,0,1,0,0,2,0.27,1,0,0,0,0,0
2128,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,4,0.71,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2129,Joel Robles\Joel-Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2130,Marc Roca\Marc-Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,60,1.80,45,10,2,2,0,1,4,0.12,3,1,0,0,0,0
2131,Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,59,2.83,42,3,2,4,5,3,7,0.34,5,0,0,1,1,0
2132,Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,57,2.65,43,5,1,1,5,2,5,0.23,3,2,0,0,0,0
2133,Rodri\Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,65,2.35,57,0,2,2,3,1,3,0.11,2,0,0,1,0,0
2134,Rodrigo\Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,44,2.11,38,0,1,1,4,0,12,0.57,9,0,1,0,2,0
2135,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DFMF,Leganés,es La Liga,25,1994,21.5,52,2.42,31,11,4,2,4,0,3,0.14,2,1,0,0,0,0
2136,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2137,Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,es La Liga,21,1998,21.3,69,3.24,44,9,7,2,6,1,5,0.24,3,0,0,1,1,0
2138,Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,35,2.24,23,0,3,2,7,0,6,0.38,3,0,2,0,1,0
2139,Dani Rodríguez\Dani-Rodriguez,es ESP,MFFW,Mallorca,es La Liga,31,1988,33.8,79,2.34,54,9,4,3,9,0,10,0.30,4,0,0,2,4,0
2140,Guido Rodríguez\Guido-Rodriguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,9,0.87,7,0,0,0,1,1,1,0.10,1,0,0,0,0,0
2141,James Rodríguez\James-Rodriguez,co COL,MF,Real Madrid,es La Liga,28,1991,4.7,24,5.16,18,4,0,0,2,0,1,0.21,1,0,0,0,0,0
2142,Jay Rodriguez\Jay-Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,31,1.38,21,0,3,4,3,0,5,0.22,4,0,0,1,0,0
2143,Mario Rodriguez\Mario-Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2144,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,5,1.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2145,Rodrygo\Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,31,2.74,27,1,1,0,2,0,1,0.09,1,0,0,0,0,0
2146,Jack Rodwell\Jack-Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2147,Marko Rog\Marko-Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,70,2.72,46,6,6,5,6,1,8,0.31,6,0,0,2,0,0
2148,Agustín Rogel\Agustin-Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2149,Rogério\Rogerio,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,29,2.57,20,2,0,3,2,2,3,0.27,2,0,0,1,0,0
2150,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2151,Filippo Romagna\Filippo-Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,12,0.73,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0
2152,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,30,0.87,24,1,1,2,2,0,3,0.09,3,0,0,0,0,0
2153,Alaixys Romao\Alaixys-Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,36,1.82,33,0,0,0,3,0,2,0.10,1,0,0,0,1,0
2154,Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,23,0.80,16,0,2,1,3,1,4,0.14,2,0,0,1,1,0
2155,Luka Romero\Luka-Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2156,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,33,1.60,27,1,1,1,1,2,0,0.00,0,0,0,0,0,0
2157,Rômulo\Romulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,38,1.98,31,4,0,2,1,0,3,0.16,3,0,0,0,0,0
2158,Rômulo\Romulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2159,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,143,4.41,88,2,17,27,9,0,19,0.59,10,0,3,4,2,0
2160,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,10,0.70,7,0,1,0,1,1,0,0.00,0,0,0,0,0,0
2161,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,52,2.61,40,0,1,5,2,4,3,0.15,2,0,0,0,0,1
2162,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,14,4.67,9,1,1,0,1,2,1,0.33,1,0,0,0,0,0
2163,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,64,2.12,58,1,0,1,1,3,10,0.33,10,0,0,0,0,0
2164,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,44,2.12,29,12,1,2,0,0,4,0.19,4,0,0,0,0,0
2165,Antonio Rosati\Antonio-Rosati,it ITA,GK,Torino,it Serie A,36,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2166,Danny Rose\Danny-Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,16,1.61,11,2,0,0,2,1,0,0.00,0,0,0,0,0,0
2167,Danny Rose\Danny-Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,7,0.73,6,1,0,0,0,0,1,0.10,0,1,0,0,0,0
2168,Luca Rossettini\Luca-Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,8,0.32,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
2169,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2170,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,48,1.83,38,0,7,0,2,1,5,0.19,4,0,1,0,0,0
2171,Nolan Roux\Nolan-Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,16,2.47,13,0,0,2,0,1,2,0.31,1,0,0,1,0,0
2172,Nicolò Rovella\Nicolo-Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2173,Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,30,0.84,23,0,4,3,0,0,3,0.08,1,0,1,1,0,0
2174,Rubén\Ruben,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,2,0.11,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2175,Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,9.8,35,3.59,22,0,7,2,2,2,3,0.31,1,0,0,2,0,0
2176,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,9,0.47,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2177,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,29,1990,30.4,90,2.96,62,16,1,3,6,2,9,0.30,7,1,0,0,0,1
2178,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2179,Dion Ruffo Luci\Dion-Ruffo-Luci,it ITA,MF,Bologna,it Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2180,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,3,0.39,3,0,0,0,0,0,1,0.13,1,0,0,0,0,0
2181,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,76,3.48,62,3,2,2,3,4,4,0.18,2,2,0,0,0,0
2182,Aitor Ruibal\Aitor-Ruibal,es ESP,DFFW,Leganés,es La Liga,23,1996,13.6,32,2.36,21,1,6,3,1,0,1,0.07,1,0,0,0,0,0
2183,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Napoli,it Serie A,23,1996,29.8,112,3.76,100,1,6,2,2,1,12,0.40,10,0,0,1,1,0
2184,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,7,0.28,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0
2185,Lukas Rupp\Lukas-Rupp,de GER,MFFW,Hoffenheim,de Bundesliga,28,1991,3.8,5,1.32,5,0,0,0,0,0,1,0.26,1,0,0,0,0,0
2186,Lukas Rupp\Lukas-Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,7.7,14,1.81,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0
2187,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,4,0.11,3,1,0,0,0,0,3,0.08,2,1,0,0,0,0
2188,Julian Ryerson\Julian-Ryerson,no NOR,DF,Union Berlin,de Bundesliga,21,1997,4.1,2,0.49,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2189,Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2190,João Victor Santos Sá\Joao-Victor-Santos-Sa,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,18.1,43,2.38,27,1,5,6,3,1,4,0.22,3,0,1,0,0,0
2191,Roli Pereira de Sa\Roli-Pereira-de-Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,2,30.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2192,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,21,2.07,17,0,0,0,4,0,1,0.10,1,0,0,0,0,0
