Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
2006,Marin Pongracic,HRV,DF,VfL Wolfsburg,Bundesliga,21,1997,10.3,4,0.39,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2007,Pere Pons,ESP,MF,Deportivo Alavés,La Liga,26,1993,12.1,10,0.83,9,0,0,0,1,0,2,0.17,1,0,0,0,1,0
2008,Nick Pope,ENG,GK,Burnley FC,Premier League,27,1992,38.0,8,0.21,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
2009,Pedro Porro,ESP,DF,Real Valladolid CF,La Liga,19,1999,8.2,8,0.97,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0
2010,Francisco Portillo,ESP,MF,Getafe CF,La Liga,29,1990,4.2,14,3.35,12,0,0,0,2,0,3,0.72,2,0,0,0,1,0
2011,Portu,ESP,FW,Real Sociedad,La Liga,27,1992,26.6,70,2.63,55,4,4,5,1,1,12,0.45,9,0,2,0,0,1
2012,Stefan Posch,AUT,DF,TSG 1899 Hoffenheim,Bundesliga,22,1997,25.6,24,0.94,15,0,2,4,2,1,3,0.12,2,0,0,1,0,0
2013,Sergio Postigo,ESP,DF,Levante UD,La Liga,30,1988,26.4,11,0.42,10,0,1,0,0,0,2,0.08,2,0,0,0,0,0
2014,Florent Poulolo,FRA,MF,Getafe CF,La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2015,Yussuf Poulsen,DNK,FW,RB Leipzig,Bundesliga,25,1994,13.6,35,2.58,27,1,2,2,2,1,9,0.66,6,1,0,1,1,0
2016,Maxime Poundjé,FRA,DF,FC Girondins Bordeaux,Ligue 1,26,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2017,Darío Poveda,ESP,FW,Atlético de Madrid,La Liga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2018,Alejandro Pozo,ESP,DF,RCD Mallorca,La Liga,20,1999,16.6,29,1.74,25,0,2,0,2,0,3,0.18,2,0,1,0,0,0
2019,Alejandro Pozo,ESP,FW,Sevilla FC,La Liga,20,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2020,Percy Prado,PER,DF,FC Nantes,Ligue 1,23,1996,2.1,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2021,Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,12.6,24,1.90,15,1,2,3,1,1,5,0.40,3,0,0,0,0,1
2022,Abdón Prats,ESP,FW,RCD Mallorca,La Liga,26,1992,3.1,2,0.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2023,Sanjin Prcic,BIH,MF,RC Strasbourg Alsace,Ligue 1,25,1993,0.9,1,1.15,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2024,Nicolas de Préville,FRA,MF,FC Girondins Bordeaux,Ligue 1,28,1991,22.2,93,4.20,44,22,6,5,11,5,11,0.50,5,2,2,2,0,0
2025,Sebastian Prödl,AUT,DF,Watford FC,Premier League,32,1987,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2026,Kai Pröger,DEU,MF,SC Paderborn 07,Bundesliga,27,1992,23.1,85,3.68,28,28,14,5,8,2,9,0.39,4,2,1,0,2,0
2027,Grischa Prömel,DEU,MF,1.FC Union Berlin,Bundesliga,24,1995,10.3,15,1.46,10,0,2,0,2,1,0,0.00,0,0,0,0,0,0
2028,Davy Pröpper,NLD,MF,Brighton & Hove Albion,Premier League,27,1991,31.4,63,2.00,56,0,1,3,2,1,4,0.13,4,0,0,0,0,0
2029,Antonio Puertas,ESP,FW,Granada CF,La Liga,27,1992,28.5,60,2.11,38,2,10,3,6,1,9,0.32,6,0,1,1,1,0
2030,Riqui Puig,ESP,MF,FC Barcelona,La Liga,19,1999,5.7,20,3.53,16,1,0,0,3,0,2,0.35,2,0,0,0,0,0
2031,Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,32.1,56,1.75,41,0,5,4,2,3,5,0.16,3,0,1,0,0,0
2032,Erick Pulgar,CHL,MF,ACF Fiorentina,Serie A,25,1994,32.8,123,3.75,59,56,0,3,2,3,10,0.31,3,7,0,0,0,0
2033,Christian Pulisic,USA,FW,Chelsea FC,Premier League,20,1998,19.1,79,4.13,51,0,16,4,8,0,13,0.68,7,0,2,1,3,0
2034,Ignacio Pussetto,ARG,FW,Udinese Calcio,Serie A,23,1995,3.8,19,5.01,15,1,2,0,1,0,0,0.00,0,0,0,0,0,0
2035,Ignacio Pussetto,ARG,FW,Watford FC,Premier League,23,1995,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2036,Fabio Quagliarella,ITA,FW,UC Sampdoria,Serie A,36,1983,25.3,77,3.05,54,0,3,10,9,1,8,0.32,5,0,0,0,3,0
2037,Robin Quaison,SWE,FW,1.FSV Mainz 05,Bundesliga,25,1993,28.9,57,1.97,37,0,10,5,5,0,4,0.14,3,0,1,0,0,0
2038,Domingos Quina,PRT,MF,Watford FC,Premier League,19,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2039,Quini,ESP,DF,Granada CF,La Liga,29,1989,8.0,12,1.50,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0
2040,Xavi Quintillà,ESP,DF,Villarreal CF,La Liga,22,1996,17.5,32,1.83,28,3,0,0,0,0,3,0.17,2,0,0,0,0,0
2041,Quique González,ESP,FW,SD Eibar,La Liga,29,1990,5.4,14,2.57,10,0,2,0,2,0,2,0.37,1,0,1,0,0,0
2042,Adrien Rabiot,FRA,MF,Juventus FC,Serie A,24,1995,21.2,51,2.40,39,0,2,3,5,2,6,0.28,3,0,1,1,1,0
2043,Nemanja Radoja,SRB,MF,Levante UD,La Liga,26,1993,22.1,21,0.95,15,0,3,0,2,1,3,0.14,2,0,1,0,0,0
2044,Nemanja Radonjic,SRB,FW,Olympique Marseille,Ligue 1,23,1996,9.8,28,2.86,18,1,4,1,4,0,3,0.31,2,0,1,0,0,0
2045,Ivan Radovanovic,SRB,MF,Genoa CFC,Serie A,30,1988,14.6,24,1.64,21,1,0,2,0,0,2,0.14,2,0,0,0,0,0
2046,Ionut Radu,ROU,GK,Genoa CFC,Serie A,22,1997,17.0,4,0.24,4,0,0,0,0,0,2,0.12,2,0,0,0,0,0
2047,Stefan Radu,ROU,DF,SS Lazio,Serie A,32,1986,25.6,22,0.86,20,0,0,0,0,2,0,0.00,0,0,0,0,0,0
2048,Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2049,Rafael,BRA,DF,Olympique Lyon,Ligue 1,29,1990,7.8,10,1.29,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0
2050,Rafael,BRA,GK,Cagliari Calcio,Serie A,37,1982,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2051,Raffael,BRA,MF,Borussia Mönchengladbach,Bundesliga,34,1985,0.7,8,11.25,2,2,1,1,2,0,0,0.00,0,0,0,0,0,0
2052,Rafinha,BRA,FW,FC Barcelona,La Liga,26,1993,2.1,13,6.29,6,3,3,0,1,0,0,0.00,0,0,0,0,0,0
2053,Rafinha,BRA,MF,Celta de Vigo,La Liga,26,1993,23.5,63,2.69,48,0,5,2,7,1,6,0.26,4,0,0,0,2,0
2054,Daniele Ragatzu,ITA,MF,Cagliari Calcio,Serie A,27,1991,3.5,16,4.60,13,0,3,0,0,0,0,0.00,0,0,0,0,0,0
2055,Abdul Rahman Baba,GHA,DF,RCD Mallorca,La Liga,25,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2056,Antonio Raíllo,ESP,DF,RCD Mallorca,La Liga,27,1991,30.8,13,0.42,11,0,0,0,1,1,0,0.00,0,0,0,0,0,0
2057,Predrag Rajkovic,SRB,GK,Stade Reims,Ligue 1,23,1995,27.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2058,Ivan Rakitic,HRV,MF,FC Barcelona,La Liga,31,1988,17.7,42,2.38,33,5,0,0,3,1,5,0.28,5,0,0,0,0,0
2059,Benito Raman,BEL,FW,FC Schalke 04,Bundesliga,24,1994,17.8,32,1.80,21,0,4,3,3,1,5,0.28,4,0,0,0,1,0
2060,Gastón Ramírez,URY,MF,UC Sampdoria,Serie A,28,1990,15.5,77,4.98,34,24,3,2,12,2,4,0.26,2,0,0,1,1,0
2061,Sandro Ramírez,ESP,FW,Real Valladolid CF,La Liga,24,1995,14.5,34,2.34,20,2,5,1,5,1,2,0.14,2,0,0,0,0,0
2062,Iván Ramis,ESP,DF,SD Eibar,La Liga,34,1984,5.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2063,Adrián Ramos,COL,FW,Granada CF,La Liga,33,1986,2.5,4,1.59,2,0,0,1,1,0,1,0.40,0,0,0,1,0,0
2064,Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,33.5,20,0.60,17,0,2,0,1,0,2,0.06,1,0,0,0,1,0
2065,Aaron Ramsdale,ENG,GK,AFC Bournemouth,Premier League,21,1998,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2066,Aaron Ramsey,WAL,MF,Juventus FC,Serie A,28,1990,11.7,44,3.77,40,0,2,0,2,0,4,0.34,3,0,0,0,1,0
2067,Darren Randolph,IRL,GK,West Ham United,Premier League,32,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2068,Luca Ranieri,ITA,DF,ACF Fiorentina,Serie A,20,1999,2.6,8,3.10,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0
2069,Andrea Ranocchia,ITA,DF,Inter Milan,Serie A,31,1988,5.8,2,0.34,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2070,Tobias Raschl,DEU,MF,Borussia Dortmund,Bundesliga,19,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2071,Marcus Rashford,ENG,FW,Manchester United,Premier League,21,1997,29.4,93,3.17,65,2,11,4,10,0,20,0.68,11,0,4,0,4,0
2072,Milot Rashica,XXK,FW,SV Werder Bremen,Bundesliga,23,1996,25.2,87,3.46,45,13,14,6,7,2,11,0.44,6,2,1,2,0,0
2073,Giacomo Raspadori,ITA,MF,US Sassuolo,Serie A,19,2000,2.9,12,4.09,11,0,1,0,0,0,0,0.00,0,0,0,0,0,0
2074,Raúl García,ESP,FW,Real Betis Balompié,La Liga,18,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2075,Ante Rebic,HRV,FW,AC Milan,Serie A,25,1993,15.5,58,3.74,43,0,6,5,4,0,9,0.58,3,0,1,3,2,0
2076,Ante Rebic,HRV,FW,Eintracht Frankfurt,Bundesliga,25,1993,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2077,Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,21.4,43,2.01,29,6,5,2,1,0,4,0.19,3,0,1,0,0,0
2078,Recio,ESP,MF,CD Leganés,La Liga,28,1991,17.4,27,1.55,20,1,2,1,3,0,0,0.00,0,0,0,0,0,0
2079,Daishawn Redan,NLD,FW,Hertha BSC,Bundesliga,18,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2080,Nathan Redmond,ENG,MF,Southampton FC,Premier League,25,1994,30.7,96,3.13,65,0,13,4,9,5,6,0.20,5,0,0,0,1,0
2081,Fabian Reese,DEU,FW,FC Schalke 04,Bundesliga,21,1997,1.0,2,2.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2082,Vasco Regini,ITA,DF,UC Sampdoria,Serie A,28,1990,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2083,Vasco Regini,ITA,DF,Parma Calcio 1913,Serie A,28,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2084,Sergio Reguilón,ESP,DF,Sevilla FC,La Liga,22,1996,27.9,67,2.40,54,2,3,3,2,3,8,0.29,5,1,0,1,1,0
2085,Ken Reichel,DEU,DF,1.FC Union Berlin,Bundesliga,32,1986,5.9,6,1.01,3,1,0,1,1,0,1,0.17,1,0,0,0,0,0
2086,Manolo Reina,ESP,GK,RCD Mallorca,La Liga,34,1985,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2087,Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12.0,2,0.17,2,0,0,0,0,0,1,0.08,1,0,0,0,0,0
2088,Pepe Reina,ESP,GK,AC Milan,Serie A,36,1982,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2089,Jeff Reine-Adélaïde,FRA,MF,SCO Angers,Ligue 1,21,1998,0.9,3,3.42,3,0,0,0,0,0,1,1.14,1,0,0,0,0,0
2090,Jeff Reine-Adélaïde,FRA,MF,Olympique Lyon,Ligue 1,21,1998,8.7,35,4.02,26,2,5,0,1,1,5,0.57,3,0,2,0,0,0
2091,Karim Rekik,NLD,DF,Hertha BSC,Bundesliga,24,1994,14.0,7,0.50,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0
2092,Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25.0,4,0.16,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2093,Loïc Rémy,FRA,FW,LOSC Lille,Ligue 1,32,1987,10.7,28,2.62,18,0,4,4,2,0,3,0.28,1,0,1,1,0,0
2094,Panagiotis Retsos,GRC,DF,Bayer 04 Leverkusen,Bundesliga,20,1998,1.3,1,0.79,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2095,Marco Reus,DEU,MF,Borussia Dortmund,Bundesliga,30,1989,16.6,53,3.19,41,3,2,6,1,0,8,0.48,8,0,0,0,0,0
2096,Elvis Rexhbecaj,DEU,MF,1. FC Köln,Bundesliga,21,1997,6.9,20,2.89,13,2,1,3,0,1,8,1.16,6,1,0,1,0,0
2097,Giovanni Reyna,USA,MF,Borussia Dortmund,Bundesliga,16,2002,3.9,16,4.06,12,0,1,0,3,0,4,1.01,4,0,0,0,0,0
2098,Baptiste Reynet,FRA,GK,FC Toulouse,Ligue 1,28,1990,22.6,5,0.22,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2099,Nico Melamed,ESP,FW,RCD Espanyol Barcelona,La Liga,18,2001,2.0,6,2.97,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
2100,Franck Ribéry,FRA,FW,ACF Fiorentina,Serie A,36,1983,15.7,83,5.30,59,3,11,3,7,0,10,0.64,4,0,4,2,0,0
2101,Davide Riccardi,ITA,DF,US Lecce,Serie A,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2102,Declan Rice,ENG,MF,West Ham United,Premier League,20,1999,38.0,47,1.24,41,0,2,2,0,2,7,0.18,5,0,0,2,0,0
2103,Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2104,Richarlison,BRA,FW,Everton FC,Premier League,22,1997,34.1,81,2.37,45,0,10,8,14,3,10,0.29,5,0,2,1,1,0
2105,Marco Richter,DEU,MF,FC Augsburg,Bundesliga,21,1997,25.3,56,2.21,35,2,8,5,5,1,6,0.24,4,0,0,0,2,0
2106,Diego Rico,ESP,DF,AFC Bournemouth,Premier League,26,1993,25.9,52,2.01,23,28,0,0,0,0,7,0.27,4,2,0,0,0,0
2107,Sergio Rico,ESP,GK,Paris Saint-Germain,Ligue 1,25,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2108,Jairo Riedewald,NLD,DF,Crystal Palace,Premier League,22,1996,8.5,5,0.59,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2109,Emiliano Rigoni,ARG,MF,UC Sampdoria,Serie A,26,1993,4.8,24,5.01,12,7,2,2,1,0,2,0.42,1,1,0,0,0,0
2110,Tomás Rincón,VEN,MF,Torino FC,Serie A,31,1988,30.0,49,1.63,41,2,0,0,2,3,4,0.13,3,0,0,0,0,0
2111,Luis Rioja,ESP,MF,Deportivo Alavés,La Liga,25,1993,18.2,27,1.49,18,4,1,0,3,1,1,0.06,1,0,0,0,0,0
2112,Renaud Ripart,FRA,FW,Nîmes Olympique,Ligue 1,26,1993,22.5,39,1.73,26,1,3,3,5,1,2,0.09,2,0,0,0,0,0
2113,Rodrigo Riquelme,ESP,MF,Atlético de Madrid,La Liga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2114,Andrea Rispoli,ITA,DF,US Lecce,Serie A,30,1988,21.2,30,1.41,26,4,0,0,0,0,0,0.00,0,0,0,0,0,0
2115,Marcel Risse,DEU,MF,1. FC Köln,Bundesliga,29,1989,1.5,7,4.77,3,4,0,0,0,0,2,1.36,0,2,0,0,0,0
2116,Mihailo Ristic,SRB,DF,Montpellier HSC,Ligue 1,23,1995,9.0,19,2.11,15,0,1,2,0,1,2,0.22,2,0,0,0,0,0
2117,Matt Ritchie,SCO,DF,Newcastle United,Premier League,29,1989,14.6,44,3.01,17,25,0,1,1,0,2,0.14,2,0,0,0,0,0
2118,Marlon Ritter,DEU,MF,SC Paderborn 07,Bundesliga,24,1994,4.8,17,3.52,11,4,1,1,0,0,3,0.62,2,0,0,1,0,0
2119,Christian Rivera,ESP,MF,CD Leganés,La Liga,22,1997,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2120,Maxence Rivera,FRA,MF,AS Saint-Étienne,Ligue 1,17,2002,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2121,Rober Pier,ESP,DF,Levante UD,La Liga,24,1995,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2122,Roberto,ESP,GK,West Ham United,Premier League,33,1986,7.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2123,Roberto,ESP,GK,Deportivo Alavés,La Liga,33,1986,8.8,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2124,Sergi Roberto,ESP,DF,FC Barcelona,La Liga,27,1992,26.0,52,2.00,49,0,1,0,2,0,9,0.35,9,0,0,0,0,0
2125,Patrick Roberts,ENG,MF,Norwich City,Premier League,22,1997,0.3,1,3.46,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
2126,Andrew Robertson,SCO,DF,Liverpool FC,Premier League,25,1994,34.6,112,3.24,89,13,5,1,0,4,20,0.58,16,1,3,0,0,0
2127,Callum Robinson,IRL,FW,Sheffield United,Premier League,24,1995,7.5,11,1.46,9,0,0,1,0,0,2,0.27,1,0,0,0,0,0
2128,Jack Robinson,ENG,DF,Sheffield United,Premier League,25,1993,5.6,4,0.71,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2129,Joel Robles,ESP,GK,Real Betis Balompié,La Liga,29,1990,32.1,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
2130,Marc Roca,ESP,MF,RCD Espanyol Barcelona,La Liga,22,1996,33.4,60,1.80,45,10,2,2,0,1,4,0.12,3,1,0,0,0,0
2131,Rubén Rochina,ESP,MF,Levante UD,La Liga,28,1991,20.8,59,2.83,42,3,2,4,5,3,7,0.34,5,0,0,1,1,0
2132,Sebastian Rode,DEU,MF,Eintracht Frankfurt,Bundesliga,28,1990,21.5,57,2.65,43,5,1,1,5,2,5,0.23,3,2,0,0,0,0
2133,Rodri,ESP,MF,Manchester City,Premier League,23,1996,27.6,65,2.35,57,0,2,2,3,1,3,0.11,2,0,0,1,0,0
2134,Rodrigo,ESP,FW,Valencia CF,La Liga,28,1991,20.9,44,2.11,38,0,1,1,4,0,12,0.57,9,0,1,0,2,0
2135,Kévin Rodrigues,PRT,DF,CD Leganés,La Liga,25,1994,21.5,52,2.42,31,11,4,2,4,0,3,0.14,2,1,0,0,0,0
2136,Kévin Rodrigues,PRT,DF,Real Sociedad,La Liga,25,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2137,Óscar Rodríguez,ESP,MF,CD Leganés,La Liga,21,1998,21.3,69,3.24,44,9,7,2,6,1,5,0.24,3,0,0,1,1,0
2138,Ángel Rodríguez,ESP,FW,Getafe CF,La Liga,32,1987,15.6,35,2.24,23,0,3,2,7,0,6,0.38,3,0,2,0,1,0
2139,Dani Rodríguez,ESP,MF,RCD Mallorca,La Liga,31,1988,33.8,79,2.34,54,9,4,3,9,0,10,0.30,4,0,0,2,4,0
2140,Guido Rodríguez,ARG,MF,Real Betis Balompié,La Liga,25,1994,10.4,9,0.87,7,0,0,0,1,1,1,0.10,1,0,0,0,0,0
2141,James Rodríguez,COL,MF,Real Madrid,La Liga,28,1991,4.7,24,5.16,18,4,0,0,2,0,1,0.21,1,0,0,0,0,0
2142,Jay Rodríguez,ENG,FW,Burnley FC,Premier League,30,1989,22.4,31,1.38,21,0,3,4,3,0,5,0.22,4,0,0,1,0,0
2143,Mario Rodríguez,ESP,FW,Granada CF,La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2144,Ricardo Rodríguez,CHE,DF,AC Milan,Serie A,26,1992,4.3,5,1.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2145,Rodrygo,BRA,FW,Real Madrid,La Liga,18,2001,11.3,31,2.74,27,1,1,0,2,0,1,0.09,1,0,0,0,0,0
2146,Jack Rodwell,ENG,MF,Sheffield United,Premier League,28,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2147,Marko Rog,HRV,MF,Cagliari Calcio,Serie A,24,1995,25.7,70,2.72,46,6,6,5,6,1,8,0.31,6,0,0,2,0,0
2148,Agustín Rogel,URY,DF,FC Toulouse,Ligue 1,21,1997,9.5,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2149,Rogério,BRA,DF,US Sassuolo,Serie A,21,1998,11.3,29,2.57,20,2,0,3,2,2,3,0.27,2,0,0,1,0,0
2150,Marcos Rojo,ARG,DF,Manchester United,Premier League,29,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2151,Filippo Romagna,ITA,DF,US Sassuolo,Serie A,22,1997,16.4,12,0.73,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0
2152,Alessio Romagnoli,ITA,DF,AC Milan,Serie A,24,1995,34.3,30,0.87,24,1,1,2,2,0,3,0.09,3,0,0,0,0,0
2153,Alaixys Romao,TGO,MF,Stade Reims,Ligue 1,35,1984,19.8,36,1.82,33,0,0,0,3,0,2,0.10,1,0,0,0,1,0
2154,Cristian Romero,ARG,DF,Genoa CFC,Serie A,21,1998,28.6,23,0.80,16,0,2,1,3,1,4,0.14,2,0,0,1,1,0
2155,Luka Romero,ARG,MF,RCD Mallorca,La Liga,14,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2156,Oriol Romeu,ESP,MF,Southampton FC,Premier League,27,1991,20.7,33,1.60,27,1,1,1,1,2,0,0.00,0,0,0,0,0,0
2157,Rômulo,ITA,MF,Brescia Calcio,Serie A,32,1987,19.1,38,1.98,31,4,0,2,1,0,3,0.16,3,0,0,0,0,0
2158,Rômulo,ITA,DF,Genoa CFC,Serie A,32,1987,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2159,Cristiano Ronaldo,PRT,FW,Juventus FC,Serie A,34,1985,32.4,143,4.41,88,2,17,27,9,0,19,0.59,10,0,3,4,2,0
2160,Facundo Roncaglia,ARG,DF,CA Osasuna,La Liga,32,1987,14.2,10,0.70,7,0,1,0,1,1,0,0.00,0,0,0,0,0,0
2161,Valentin Rongier,FRA,MF,Olympique Marseille,Ligue 1,24,1994,19.9,52,2.61,40,0,1,5,2,4,3,0.15,2,0,0,0,0,1
2162,Valentin Rongier,FRA,MF,FC Nantes,Ligue 1,24,1994,3.0,14,4.67,9,1,1,0,1,2,1,0.33,1,0,0,0,0,0
2163,Marten de Roon,NLD,MF,Atalanta BC,Serie A,28,1991,30.2,64,2.12,58,1,0,1,1,3,10,0.33,10,0,0,0,0,0
2164,Roberto Rosales,VEN,DF,CD Leganés,La Liga,30,1988,20.8,44,2.12,29,12,1,2,0,0,4,0.19,4,0,0,0,0,0
2165,Antonio Rosati,ITA,GK,Torino FC,Serie A,36,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2166,Danny Rose,ENG,DF,Tottenham Hotspur,Premier League,29,1990,9.9,16,1.61,11,2,0,0,2,1,0,0.00,0,0,0,0,0,0
2167,Danny Rose,ENG,DF,Newcastle United,Premier League,29,1990,9.6,7,0.73,6,1,0,0,0,0,1,0.10,0,1,0,0,0,0
2168,Luca Rossettini,ITA,DF,US Lecce,Serie A,34,1985,25.1,8,0.32,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0
2169,Francesco Rossi,ITA,GK,Atalanta BC,Serie A,28,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2170,Jérôme Roussillon,FRA,DF,VfL Wolfsburg,Bundesliga,26,1993,26.3,48,1.83,38,0,7,0,2,1,5,0.19,4,0,1,0,0,0
2171,Nolan Roux,FRA,FW,Nîmes Olympique,Ligue 1,31,1988,6.5,16,2.47,13,0,0,2,0,1,2,0.31,1,0,0,1,0,0
2172,Nicolò Rovella,ITA,MF,Genoa CFC,Serie A,17,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2173,Amir Rrahmani,XXK,DF,Hellas Verona,Serie A,25,1994,35.9,30,0.84,23,0,4,3,0,0,3,0.08,1,0,1,1,0,0
2174,Rubén Martínez,ESP,GK,CA Osasuna,La Liga,35,1984,17.6,2,0.11,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
2175,Waldo Rubio,ESP,MF,Real Valladolid CF,La Liga,23,1995,9.8,35,3.59,22,0,7,2,2,2,3,0.31,1,0,0,2,0,0
2176,Antonio Rüdiger,DEU,DF,Chelsea FC,Premier League,26,1993,19.0,9,0.47,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
2177,Sebastian Rudy,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,29,1990,30.4,90,2.96,62,16,1,3,6,2,9,0.30,7,1,0,0,0,1
2178,Stéphane Ruffier,FRA,GK,AS Saint-Étienne,Ligue 1,32,1986,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2179,Dion Ruffo Luci,ITA,MF,Bologna FC 1909,Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
2180,Daniele Rugani,ITA,DF,Juventus FC,Serie A,25,1994,7.7,3,0.39,3,0,0,0,0,0,1,0.13,1,0,0,0,0,0
2181,Mário Rui,PRT,DF,SSC Napoli,Serie A,28,1991,21.8,76,3.48,62,3,2,2,3,4,4,0.18,2,2,0,0,0,0
2182,Aitor Ruibal,ESP,DF,CD Leganés,La Liga,23,1996,13.6,32,2.36,21,1,6,3,1,0,1,0.07,1,0,0,0,0,0
2183,Fabián Ruiz,ESP,MF,SSC Napoli,Serie A,23,1996,29.8,112,3.76,100,1,6,2,2,1,12,0.40,10,0,0,1,1,0
