Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1538,Faitout Maouassa,FRA,DF,Stade Rennais FC,Ligue 1,21,1998,20.0,3,12,7,58.3,0.60,0.35,0.25,0.43,24.8,0,0,0,0.5,0.5,0.04,+2.5,+2.5
1539,Marçal,BRA,DF,Olympique Lyon,Ligue 1,30,1989,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,27.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1540,Marcelo,BRA,DF,Real Madrid,La Liga,31,1988,14.4,1,17,6,35.3,1.18,0.42,0.06,0.17,22.5,0,0,0,0.5,0.5,0.03,+0.5,+0.5
1541,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,32,1987,16.7,0,8,2,25.0,0.48,0.12,0.00,0.00,10.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1542,Solly March,ENG,DF,Brighton & Hove Albion,Premier League,25,1994,12.7,0,21,8,38.1,1.65,0.63,0.00,0.00,18.5,1,0,0,1.4,1.4,0.07,-1.4,-1.4
1543,Gian Marco Ferrari,ITA,DF,US Sassuolo,Serie A,27,1992,21.1,0,11,2,18.2,0.52,0.09,0.00,0.00,7.4,0,0,0,1.6,1.6,0.15,-1.6,-1.6
1544,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,30,1989,6.0,0,1,0,0.0,0.17,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1545,Dario Maresic,AUT,DF,Stade Reims,Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1546,Miguel Marí,ESP,MF,SD Eibar,La Liga,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1547,Pablo Marí,ESP,DF,Arsenal FC,Premier League,25,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1548,José María Giménez,URY,DF,Atlético de Madrid,La Liga,24,1995,19.5,0,11,2,18.2,0.56,0.10,0.00,0.00,11.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1549,Mariano Díaz,DOM,FW,Real Madrid,La Liga,25,1993,0.5,1,5,2,40.0,10.00,4.00,0.20,0.50,11.5,0,0,0,0.5,0.5,0.10,+0.5,+0.5
1550,Adrian Mariappa,JAM,DF,Watford FC,Premier League,32,1986,16.8,0,3,0,0.0,0.18,0.00,0.00,,8.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1551,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,27,1991,2.2,0,1,0,0.0,0.45,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0
1552,Federico Marigosu,ITA,MF,Cagliari Calcio,Serie A,18,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1553,Adrián Marín,ESP,DF,Deportivo Alavés,La Liga,22,1997,9.5,0,3,0,0.0,0.32,0.00,0.00,,15.0,0,0,0,0.6,0.6,0.20,-0.6,-0.6
1554,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,25,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1555,Guillermo Maripán,CHL,DF,AS Monaco,Ligue 1,25,1994,19.5,2,10,4,40.0,0.51,0.21,0.20,0.50,13.7,0,0,0,1.6,1.6,0.16,+0.4,+0.4
1556,Marlon,BRA,DF,US Sassuolo,Serie A,23,1995,20.2,0,5,1,20.0,0.25,0.05,0.00,0.00,13.2,0,0,0,0.9,0.9,0.19,-0.9,-0.9
1557,Omar Marmoush,EGY,MF,VfL Wolfsburg,Bundesliga,20,1999,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,10.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1558,Gonzalo Maroni,ARG,MF,UC Sampdoria,Serie A,20,1999,2.0,0,4,1,25.0,1.99,0.50,0.00,0.00,25.9,1,0,1,1.1,0.3,0.09,-1.1,-0.3
1559,Marquinhos,BRA,MF,Paris Saint-Germain,Ligue 1,25,1994,16.4,3,11,3,27.3,0.67,0.18,0.27,1.00,8.2,0,0,0,1.8,1.8,0.16,+1.2,+1.2
1560,Bruno Martella,ITA,DF,Brescia Calcio,Serie A,26,1992,14.1,0,10,2,20.0,0.71,0.14,0.00,0.00,22.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1561,Roger Martí,ESP,FW,Levante UD,La Liga,28,1991,25.2,11,53,20,37.7,2.10,0.79,0.13,0.35,17.4,0,4,4,10.4,7.4,0.14,+0.6,-0.4
1562,Anthony Martial,FRA,FW,Manchester United,Premier League,23,1995,29.2,17,79,38,48.1,2.71,1.30,0.22,0.45,16.0,0,0,1,10.9,10.1,0.13,+6.1,+6.9
1563,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,22,1997,19.9,0,9,3,33.3,0.45,0.15,0.00,0.00,24.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2
1564,Dani Martín,ESP,GK,Real Betis Balompié,La Liga,21,1998,5.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1565,David Martin,ENG,GK,West Ham United,Premier League,33,1986,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1566,Jonas Martin,FRA,MF,Stade Rennais FC,Ligue 1,29,1990,1.3,0,1,0,0.0,0.80,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1567,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,29,1990,2.7,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0
1568,Josh Martin,ENG,FW,Norwich City,Premier League,17,2001,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,13.0,0,0,0,0.3,0.3,0.31,-0.3,-0.3
1569,Gabriel Martinelli,BRA,FW,Arsenal FC,Premier League,18,2001,7.4,3,12,5,41.7,1.63,0.68,0.25,0.60,13.2,0,0,0,2.3,2.3,0.19,+0.7,+0.7
1570,Álex Martínez,ESP,DF,Granada CF,La Liga,28,1990,0.2,0,1,0,0.0,6.00,0.00,0.00,,20.6,1,0,0,0.0,0.0,0.04,0.0,0.0
1571,Emiliano Martínez,ARG,GK,Arsenal FC,Premier League,26,1992,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1572,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,28,1991,33.0,1,27,4,14.8,0.82,0.12,0.04,0.25,15.0,4,0,0,1.7,1.7,0.06,-0.7,-0.7
1573,Javi Martínez,ESP,MF,CA Osasuna,La Liga,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1574,Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,30,1988,7.5,0,1,0,0.0,0.13,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.18,-0.2,-0.2
1575,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,21,1997,27.2,14,122,42,34.4,4.48,1.54,0.10,0.29,15.2,1,2,3,15.9,13.6,0.11,-1.9,-1.6
1576,Pablo Martinez,FRA,DF,Nîmes Olympique,Ligue 1,30,1989,26.0,2,12,3,25.0,0.46,0.12,0.17,0.67,16.5,0,0,0,0.9,0.9,0.08,+1.1,+1.1
1577,Pablo Martínez,ESP,MF,Levante UD,La Liga,21,1998,0.4,0,1,0,0.0,2.73,0.00,0.00,,22.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
1578,Gelson Martins,PRT,DF,AS Monaco,Ligue 1,24,1995,18.6,4,28,11,39.3,1.51,0.59,0.14,0.36,15.0,0,0,0,5.5,5.5,0.20,-1.5,-1.5
1579,Adam Marusic,MNE,DF,SS Lazio,Serie A,26,1992,10.5,2,11,6,54.5,1.05,0.57,0.18,0.33,12.0,0,0,0,1.6,1.6,0.14,+0.4,+0.4
1580,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,26,1993,22.5,0,10,2,20.0,0.44,0.09,0.00,0.00,23.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1581,Andrea Masiello,ITA,DF,Genoa CFC,Serie A,33,1986,14.7,0,6,1,16.7,0.41,0.07,0.00,0.00,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1582,Andrea Masiello,ITA,DF,Atalanta BC,Serie A,33,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1583,Adam Masina,MAR,DF,Watford FC,Premier League,25,1994,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,20.8,1,0,0,0.7,0.7,0.05,+0.3,+0.3
1584,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,30,1989,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1585,Arthur Masuaku,COD,DF,West Ham United,Premier League,25,1993,10.4,0,5,2,40.0,0.48,0.19,0.00,0.00,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1586,Jaime Mata,ESP,FW,Getafe CF,La Liga,30,1988,30.5,11,51,20,39.2,1.67,0.66,0.16,0.40,13.8,0,3,4,9.3,6.3,0.12,+1.7,+1.7
1587,Juan Mata,ESP,MF,Manchester United,Premier League,31,1988,8.4,0,9,1,11.1,1.07,0.12,0.00,0.00,17.8,2,0,0,1.1,1.1,0.13,-1.1,-1.1
1588,Ales Mateju,CZE,DF,Brescia Calcio,Serie A,23,1996,28.3,0,6,4,66.7,0.21,0.14,0.00,0.00,12.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1589,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,22,1997,11.7,3,34,11,32.4,2.91,0.94,0.06,0.18,11.0,0,1,1,6.3,5.7,0.17,-3.3,-3.7
1590,Nemanja Matic,SRB,MF,Manchester United,Premier League,30,1988,17.6,0,7,2,28.6,0.40,0.11,0.00,0.00,25.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1591,Joel Matip,CMR,DF,Liverpool FC,Premier League,27,1991,7.8,1,4,1,25.0,0.51,0.13,0.25,1.00,9.3,0,0,0,0.3,0.3,0.08,+0.7,+0.7
1592,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,18,2000,12.9,2,24,7,29.2,1.86,0.54,0.08,0.29,17.6,0,0,0,2.4,2.4,0.10,-0.4,-0.4
1593,Alessandro Matri,ITA,FW,Brescia Calcio,Serie A,34,1984,1.0,0,6,1,16.7,6.07,1.01,0.00,0.00,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1594,Federico Mattiello,ITA,DF,Cagliari Calcio,Serie A,24,1995,10.3,0,7,2,28.6,0.68,0.19,0.00,0.00,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1595,Blaise Matuidi,FRA,MF,Juventus FC,Serie A,32,1987,24.9,0,13,4,30.8,0.52,0.16,0.00,0.00,19.1,0,0,0,1.1,1.1,0.08,-1.1,-1.1
1596,Neal Maupay,FRA,FW,Brighton & Hove Albion,Premier League,22,1996,30.7,10,90,34,37.8,2.93,1.11,0.10,0.26,14.9,0,1,2,11.6,10.1,0.11,-1.6,-1.1
1597,Stephy Mavididi,ENG,FW,Dijon FCO,Ligue 1,21,1998,15.5,5,26,11,42.3,1.68,0.71,0.19,0.45,15.5,0,0,0,3.0,3.0,0.11,+2.0,+2.0
1598,Philipp Max,DEU,DF,FC Augsburg,Bundesliga,25,1993,30.1,8,35,12,34.3,1.16,0.40,0.20,0.58,24.9,14,1,1,4.0,3.2,0.09,+4.0,+3.8
1599,Eric Maxim Choupo-Moting,CMR,FW,Paris Saint-Germain,Ligue 1,30,1989,5.0,3,18,7,38.9,3.59,1.40,0.17,0.43,11.3,0,0,0,2.4,2.4,0.13,+0.6,+0.6
1600,Alexandru Maxim,ROU,MF,1.FSV Mainz 05,Bundesliga,29,1990,1.3,0,3,0,0.0,2.31,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1601,Kevin Mayi,GAB,FW,Stade Brest 29,Ligue 1,26,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1602,Borja Mayoral,ESP,FW,Levante UD,La Liga,22,1997,23.8,8,45,18,40.0,1.89,0.76,0.18,0.44,12.7,0,0,0,7.7,7.7,0.17,+0.3,+0.3
1603,Luca Mazzitelli,ITA,MF,US Sassuolo,Serie A,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1604,Kevin Mbabu,CHE,DF,VfL Wolfsburg,Bundesliga,24,1995,18.8,3,9,3,33.3,0.48,0.16,0.33,1.00,11.0,0,0,0,0.8,0.8,0.09,+2.2,+2.2
1605,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,20,1998,16.8,18,88,49,55.7,5.23,2.91,0.20,0.37,13.9,0,0,0,17.1,17.1,0.20,+0.9,+0.9
1606,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,24,1994,16.7,0,5,1,20.0,0.30,0.06,0.00,0.00,8.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1607,Loïc Mbe Soh,FRA,DF,Paris Saint-Germain,Ligue 1,18,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1608,Isaac Mbenza,BEL,FW,Amiens SC,Ligue 1,23,1996,0.9,0,4,1,25.0,4.29,1.07,0.00,0.00,23.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1609,Nathanaël Mbuku,FRA,MF,Stade Reims,Ligue 1,17,2002,4.4,0,8,1,12.5,1.82,0.23,0.00,0.00,16.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1610,James McArthur,SCO,MF,Crystal Palace,Premier League,31,1987,34.3,0,29,6,20.7,0.84,0.17,0.00,0.00,17.9,0,0,0,2.5,2.5,0.08,-2.5,-2.5
1611,Oliver McBurnie,SCO,FW,Sheffield United,Premier League,23,1996,23.5,6,49,24,49.0,2.09,1.02,0.12,0.25,9.2,0,0,0,7.7,7.7,0.16,-1.7,-1.7
1612,Alex McCarthy,ENG,GK,Southampton FC,Premier League,29,1989,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1613,James McCarthy,IRL,MF,Crystal Palace,Premier League,28,1990,18.7,0,11,3,27.3,0.59,0.16,0.00,0.00,22.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1614,John McGinn,SCO,MF,Aston Villa,Premier League,24,1994,25.7,3,55,19,34.5,2.14,0.74,0.05,0.16,20.5,0,0,0,3.8,3.8,0.07,-0.8,-0.8
1615,David McGoldrick,IRL,FW,Sheffield United,Premier League,31,1987,20.2,2,46,19,41.3,2.28,0.94,0.04,0.11,14.3,0,0,0,6.8,6.8,0.15,-4.8,-4.8
1616,Michael McGovern,NIR,GK,Norwich City,Premier League,35,1984,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1617,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,20,1998,23.0,3,32,7,21.9,1.39,0.30,0.09,0.43,17.3,0,0,0,2.4,2.4,0.08,+0.6,+0.6
1618,Kenny McLean,SCO,MF,Norwich City,Premier League,27,1992,33.0,1,30,10,33.3,0.91,0.30,0.03,0.10,20.7,2,0,0,1.5,1.5,0.05,-0.5,-0.5
1619,Dwight McNeil,ENG,MF,Burnley FC,Premier League,19,1999,37.1,2,48,14,29.2,1.29,0.38,0.04,0.14,23.5,10,0,0,2.1,2.1,0.04,-0.1,-0.1
1620,Scott McTominay,SCO,MF,Manchester United,Premier League,22,1996,19.7,4,30,10,33.3,1.52,0.51,0.13,0.40,19.8,0,0,0,1.5,1.5,0.05,+2.5,+2.5
1621,Biagio Meccariello,ITA,DF,US Lecce,Serie A,28,1991,8.5,1,5,2,40.0,0.59,0.23,0.20,0.50,15.6,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1622,Gary Medel,CHL,MF,Bologna FC 1909,Serie A,31,1987,19.8,0,5,1,20.0,0.25,0.05,0.00,0.00,24.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4
1623,Ben Mee,ENG,DF,Burnley FC,Premier League,29,1989,32.0,1,18,5,27.8,0.56,0.16,0.06,0.20,7.6,0,0,0,1.7,1.7,0.10,-0.7,-0.7
1624,Joshua Mees,DEU,MF,1.FC Union Berlin,Bundesliga,23,1996,3.6,0,9,3,33.3,2.49,0.83,0.00,0.00,21.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1625,Admir Mehmedi,CHE,MF,VfL Wolfsburg,Bundesliga,28,1991,13.3,2,23,9,39.1,1.72,0.68,0.09,0.22,16.8,0,0,0,1.7,1.7,0.07,+0.3,+0.3
1626,Soualiho Meïté,FRA,MF,Torino FC,Serie A,25,1994,24.5,0,22,3,13.6,0.90,0.12,0.00,0.00,22.8,0,0,0,0.8,0.8,0.04,-0.8,-0.8
1627,Farid El Melali,DZA,MF,SCO Angers,Ligue 1,22,1997,3.4,3,6,5,83.3,1.76,1.47,0.50,0.60,14.7,0,0,0,0.9,0.9,0.14,+2.1,+2.1
1628,Óscar Melendo,ESP,MF,RCD Espanyol Barcelona,La Liga,21,1997,12.4,0,3,0,0.0,0.24,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1629,Gonzalo Melero,ESP,MF,Levante UD,La Liga,25,1994,13.7,2,17,7,41.2,1.24,0.51,0.06,0.14,13.8,0,1,1,2.4,1.6,0.09,-0.4,-0.6
1630,Arthur,BRA,MF,FC Barcelona,La Liga,22,1996,13.1,3,8,5,62.5,0.61,0.38,0.38,0.60,23.2,0,0,0,1.3,1.3,0.16,+1.7,+1.7
1631,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,28,1990,15.3,1,9,3,33.3,0.59,0.20,0.11,0.33,13.4,0,0,0,1.0,1.0,0.12,0.0,0.0
1632,Thiago Mendes,BRA,MF,Olympique Lyon,Ligue 1,27,1992,20.1,0,26,3,11.5,1.29,0.15,0.00,0.00,24.7,0,0,0,1.2,1.2,0.04,-1.2,-1.2
1633,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,22,1997,16.4,0,24,8,33.3,1.46,0.49,0.00,0.00,22.0,0,0,0,1.5,1.5,0.06,-1.5,-1.5
1634,Edgar Méndez,ESP,MF,Deportivo Alavés,La Liga,29,1990,9.6,1,9,4,44.4,0.94,0.42,0.11,0.25,20.7,0,0,0,0.5,0.5,0.05,+0.5,+0.5
1635,Stiven Mendoza,COL,FW,Amiens SC,Ligue 1,27,1992,12.2,5,23,9,39.1,1.88,0.74,0.22,0.56,19.5,1,0,0,3.5,3.5,0.15,+1.5,+1.5
1636,Alexandre Mendy,GNB,FW,Stade Brest 29,Ligue 1,25,1994,10.0,3,29,9,31.0,2.90,0.90,0.10,0.33,14.4,0,0,1,3.6,2.9,0.10,-0.6,+0.1
1637,Benjamin Mendy,FRA,DF,Manchester City,Premier League,25,1994,16.6,0,10,1,10.0,0.60,0.06,0.00,0.00,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1638,Edouard Mendy,SEN,GK,Stade Rennais FC,Ligue 1,27,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1639,Ferland Mendy,FRA,DF,Real Madrid,La Liga,24,1995,20.1,1,7,2,28.6,0.35,0.10,0.14,0.50,21.4,0,0,0,0.5,0.5,0.07,+0.5,+0.5
1640,Nampalys Mendy,SEN,MF,Leicester City,Premier League,27,1992,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,26.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1641,Hamza Mendyl,MAR,DF,Dijon FCO,Ligue 1,21,1997,16.0,1,10,1,10.0,0.62,0.06,0.10,1.00,20.8,1,0,0,0.6,0.6,0.06,+0.4,+0.4
1642,Chris Mepham,WAL,DF,AFC Bournemouth,Premier League,21,1997,10.1,1,6,1,16.7,0.59,0.10,0.17,1.00,8.6,0,0,0,0.7,0.7,0.11,+0.3,+0.3
1643,Levent Mercan,DEU,MF,FC Schalke 04,Bundesliga,18,2000,0.8,0,1,0,0.0,1.27,0.00,0.00,,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0
1644,Jorge Meré,ESP,DF,1. FC Köln,Bundesliga,22,1997,6.9,1,3,1,33.3,0.44,0.15,0.33,1.00,17.1,0,0,0,0.7,0.7,0.25,+0.3,+0.3
1645,Alex Meret,ITA,GK,SSC Napoli,Serie A,22,1997,21.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1646,Fran Mérida,ESP,MF,CA Osasuna,La Liga,29,1990,12.9,0,13,2,15.4,1.01,0.16,0.00,0.00,27.3,0,0,0,0.3,0.3,0.02,-0.3,-0.3
1647,Mikel Merino,ESP,MF,Real Sociedad,La Liga,23,1996,34.9,5,44,14,31.8,1.26,0.40,0.11,0.36,18.0,1,0,0,2.8,2.8,0.06,+2.2,+2.2
1648,Sabin Merino,ESP,FW,CD Leganés,La Liga,27,1992,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1649,Mert Cetin,TUR,DF,AS Roma,Serie A,22,1997,2.9,0,3,0,0.0,1.05,0.00,0.00,,9.3,0,0,0,0.3,0.3,0.10,-0.3,-0.3
1650,Dries Mertens,BEL,FW,SSC Napoli,Serie A,32,1987,18.8,9,75,24,32.0,4.00,1.28,0.12,0.38,19.4,4,0,0,5.2,5.2,0.07,+3.8,+3.8
1651,Roque Mesa,ESP,MF,CD Leganés,La Liga,30,1989,22.4,1,26,9,34.6,1.16,0.40,0.04,0.11,24.6,1,0,0,1.4,1.4,0.05,-0.4,-0.4
1652,Lionel Messi,ARG,FW,FC Barcelona,La Liga,32,1987,32.0,25,154,63,40.9,4.81,1.97,0.13,0.32,20.1,43,5,5,19.2,15.4,0.10,+5.8,+4.6
1653,Thomas Meunier,BEL,DF,Paris Saint-Germain,Ligue 1,27,1991,13.8,0,4,2,50.0,0.29,0.14,0.00,0.00,16.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1654,Mexer,MOZ,DF,FC Girondins Bordeaux,Ligue 1,30,1988,16.5,0,9,0,0.0,0.54,0.00,0.00,,20.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1655,Max Meyer,DEU,MF,Crystal Palace,Premier League,23,1995,7.3,0,9,2,22.2,1.24,0.27,0.00,0.00,17.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
1656,Kingsley Michael,NGA,MF,Bologna FC 1909,Serie A,19,1999,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1657,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,31,1988,24.2,1,11,2,18.2,0.45,0.08,0.00,0.00,25.2,2,1,1,1.2,0.5,0.04,-0.2,-0.5
1658,Sven Michel,DEU,FW,SC Paderborn 07,Bundesliga,29,1990,15.3,5,43,19,44.2,2.81,1.24,0.12,0.26,16.7,0,0,0,5.9,5.9,0.14,-0.9,-0.9
1659,Miguel de la Fuente,ESP,FW,Real Valladolid CF,La Liga,19,1999,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0
1660,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,22,1996,22.8,1,17,2,11.8,0.74,0.09,0.06,0.50,19.0,0,0,0,1.3,1.3,0.07,-0.3,-0.3
1661,Georges Mikautadze,GEO,FW,FC Metz,Ligue 1,18,2000,0.1,0,1,0,0.0,11.25,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.04,0.0,0.0
1662,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,21,1997,36.2,5,29,13,44.8,0.80,0.36,0.17,0.38,12.8,0,0,0,2.9,2.9,0.10,+2.1,+2.1
1663,Arkadiusz Milik,POL,FW,SSC Napoli,Serie A,25,1994,19.4,11,67,27,40.3,3.45,1.39,0.16,0.41,12.7,3,0,0,10.2,10.2,0.16,+0.8,+0.8
1664,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,24,1995,33.7,7,84,23,27.4,2.50,0.68,0.08,0.30,16.8,7,0,0,6.8,6.8,0.08,+0.2,+0.2
1665,Éder Militão,BRA,DF,Real Madrid,La Liga,21,1998,11.4,0,3,1,33.3,0.26,0.09,0.00,0.00,11.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1666,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,28,1991,27.9,3,29,7,24.1,1.04,0.25,0.03,0.14,27.7,11,2,2,2.5,1.0,0.03,+0.5,0.0
1667,Vincenzo Millico,ITA,MF,Torino FC,Serie A,18,2000,2.4,0,6,0,0.0,2.50,0.00,0.00,,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1668,James Milner,ENG,MF,Liverpool FC,Premier League,33,1986,10.4,2,10,1,10.0,0.96,0.10,0.00,0.00,24.7,0,2,2,2.1,0.6,0.06,-0.1,-0.6
1669,Santi Mina,ESP,FW,Celta de Vigo,La Liga,23,1995,21.6,6,48,14,29.2,2.22,0.65,0.13,0.43,15.5,1,0,0,5.7,5.7,0.12,+0.3,+0.3
1670,Yerry Mina,COL,DF,Everton FC,Premier League,24,1994,25.4,2,30,10,33.3,1.18,0.39,0.07,0.20,9.6,0,0,0,2.5,2.5,0.08,-0.5,-0.5
1671,Takumi Minamino,JPN,FW,Liverpool FC,Premier League,24,1995,2.8,0,9,2,22.2,3.25,0.72,0.00,0.00,18.1,0,0,0,1.4,1.4,0.16,-1.4,-1.4
1672,Tyrone Mings,ENG,DF,Aston Villa,Premier League,26,1993,32.2,2,9,4,44.4,0.28,0.12,0.22,0.50,9.0,0,0,0,1.1,1.1,0.12,+0.9,+0.9
1673,Jorge Miramón,ESP,DF,Levante UD,La Liga,30,1989,27.0,0,9,2,22.2,0.33,0.07,0.00,0.00,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1674,Juan Miranda,ESP,DF,FC Schalke 04,Bundesliga,19,2000,8.7,0,5,1,20.0,0.58,0.12,0.00,0.00,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1675,Antonio Mirante,ITA,GK,AS Roma,Serie A,36,1983,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1676,Simone Missiroli,ITA,MF,SPAL,Serie A,33,1986,31.1,1,13,3,23.1,0.42,0.10,0.08,0.33,16.5,0,0,0,1.2,1.2,0.09,-0.2,-0.2
1677,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,19,1999,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1678,Stefan Mitrovic,SRB,DF,RC Strasbourg Alsace,Ligue 1,29,1990,22.8,1,4,2,50.0,0.18,0.09,0.25,0.50,8.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1679,Maximilian Mittelstädt,DEU,DF,Hertha BSC,Bundesliga,22,1997,21.0,1,22,5,22.7,1.05,0.24,0.05,0.20,21.3,0,0,0,0.9,0.9,0.04,+0.1,+0.1
1680,Henrikh Mkhitaryan,ARM,FW,Arsenal FC,Premier League,30,1989,1.2,0,2,0,0.0,1.61,0.00,0.00,,14.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3
