Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,CrdY,CrdR,2CrdY,FlsCom,FlsRec,Off,Crs,Int,TklW,PKRec,PKCom,OG,Recov,AWon,ALost,AWon%
1526,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,34,1985,26.3,1,0,0,0,2,0,0,0,0,0,0,0,144,0,1,0.0
1527,Reinildo Mandava,MOZ,DF,LOSC Lille,Ligue 1,25,1994,12.3,4,0,0,21,21,1,21,13,32,0,1,1,123,17,16,51.5
1528,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,27,1991,28.6,9,0,0,29,18,5,3,24,16,0,0,0,231,53,41,56.4
1529,Rolando Mandragora,ITA,MF,Udinese Calcio,Serie A,22,1997,22.8,2,0,0,40,22,1,26,19,33,0,0,0,206,22,22,50.0
1530,Sadio Mané,SEN,FW,Liverpool FC,Premier League,27,1992,30.5,3,0,0,46,51,14,52,11,35,2,0,0,169,35,79,30.7
1531,Eliaquim Mangala,FRA,DF,Valencia CF,La Liga,28,1991,7.5,3,1,1,13,1,1,0,2,4,0,1,0,61,16,8,66.7
1532,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,32,1987,20.8,0,0,0,25,22,1,47,11,23,0,0,0,209,18,27,40.0
1533,Massimiliano Mangraviti,ITA,DF,Brescia Calcio,Serie A,21,1998,10.8,2,0,0,9,5,0,8,2,5,0,1,0,77,20,21,48.8
1534,Konstantinos Manolas,GRC,DF,SSC Napoli,Serie A,28,1991,24.2,2,0,0,24,16,0,1,15,17,0,1,0,230,62,33,65.3
1535,Javier Manquillo,ESP,DF,Newcastle United,Premier League,25,1994,17.8,5,0,0,19,11,1,34,13,32,0,1,0,119,18,22,45.0
1536,Giacomo Manzari,ITA,FW,US Sassuolo,Serie A,18,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0
1537,Myziane Maolida,FRA,FW,OGC Nice,Ligue 1,20,1999,7.5,0,0,0,10,6,1,12,5,11,0,1,0,47,4,8,33.3
1538,Faitout Maouassa,FRA,DF,Stade Rennais FC,Ligue 1,21,1998,20.0,3,0,0,14,32,2,48,15,29,0,1,0,150,21,14,60.0
1539,Marçal,BRA,DF,Olympique Lyon,Ligue 1,30,1989,9.2,1,2,0,17,10,0,26,14,17,0,0,2,132,20,5,80.0
1540,Marcelo,BRA,DF,Real Madrid,La Liga,31,1988,14.4,2,0,0,7,18,0,52,15,12,2,0,0,130,10,7,58.8
1541,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,32,1987,16.7,4,0,0,13,8,0,1,17,16,0,0,0,194,75,21,78.1
1542,Solly March,ENG,DF,Brighton & Hove Albion,Premier League,25,1994,12.7,2,0,0,11,12,2,48,12,17,0,0,0,99,15,15,50.0
1543,Gian Marco Ferrari,ITA,DF,US Sassuolo,Serie A,27,1992,21.1,5,0,0,18,13,0,5,20,9,1,0,0,163,32,29,52.5
1544,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,30,1989,6.0,1,0,0,9,3,2,13,4,0,0,0,0,40,7,13,35.0
1545,Dario Maresic,AUT,DF,Stade Reims,Ligue 1,19,1999,1.0,0,0,0,0,1,0,0,1,0,0,0,0,8,1,2,33.3
1546,Miguel Marí,ESP,MF,SD Eibar,La Liga,22,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1547,Pablo Marí,ESP,DF,Arsenal FC,Premier League,25,1993,1.3,0,0,0,2,0,0,0,2,1,0,0,0,8,4,3,57.1
1548,José María Giménez,URY,DF,Atlético de Madrid,La Liga,24,1995,19.5,2,0,0,14,15,2,0,9,11,0,0,0,177,55,17,76.4
1549,Mariano Díaz,DOM,FW,Real Madrid,La Liga,25,1993,0.5,1,0,0,2,0,0,0,0,0,0,0,0,5,2,3,40.0
1550,Adrian Mariappa,JAM,DF,Watford FC,Premier League,32,1986,16.8,6,1,1,20,7,2,18,7,12,0,0,1,133,41,32,56.2
1551,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,27,1991,2.2,0,0,0,7,2,0,1,5,5,0,0,0,25,1,5,16.7
1552,Federico Marigosu,ITA,MF,Cagliari Calcio,Serie A,18,2001,0.3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0.0
1553,Adrián Marín,ESP,DF,Deportivo Alavés,La Liga,22,1997,9.5,1,0,0,25,4,0,16,10,6,0,1,0,69,8,8,50.0
1554,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,25,1994,1.0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,75.0
1555,Guillermo Maripán,CHL,DF,AS Monaco,Ligue 1,25,1994,19.5,2,0,0,14,5,1,5,21,28,0,1,0,164,38,33,53.5
1556,Marlon,BRA,DF,US Sassuolo,Serie A,23,1995,20.2,8,0,0,24,11,0,0,20,20,0,1,0,156,21,28,42.9
1557,Omar Marmoush,EGY,MF,VfL Wolfsburg,Bundesliga,20,1999,0.9,0,0,0,2,0,0,1,0,0,0,0,0,10,0,1,0.0
1558,Gonzalo Maroni,ARG,MF,UC Sampdoria,Serie A,20,1999,2.0,0,0,0,3,1,0,2,2,1,0,0,0,14,1,2,33.3
1559,Marquinhos,BRA,MF,Paris Saint-Germain,Ligue 1,25,1994,16.4,1,0,0,19,6,0,5,11,25,0,0,0,179,41,32,56.2
1560,Bruno Martella,ITA,DF,Brescia Calcio,Serie A,26,1992,14.1,3,0,0,7,4,1,41,14,9,0,0,0,88,12,16,42.9
1561,Roger Martí,ESP,FW,Levante UD,La Liga,28,1991,25.2,6,1,1,57,32,10,23,7,11,2,0,1,88,31,67,31.6
1562,Anthony Martial,FRA,FW,Manchester United,Premier League,23,1995,29.2,1,0,0,28,41,12,20,5,12,1,0,0,76,21,60,25.9
1563,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,22,1997,19.9,2,0,0,18,12,2,59,14,15,0,0,0,161,17,25,40.5
1564,Dani Martín,ESP,GK,Real Betis Balompié,La Liga,21,1998,5.9,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,
1565,David Martin,ENG,GK,West Ham United,Premier League,33,1986,4.8,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,
1566,Jonas Martin,FRA,MF,Stade Rennais FC,Ligue 1,29,1990,1.3,1,0,0,3,1,0,2,0,3,0,0,0,20,6,2,75.0
1567,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,29,1990,2.7,0,0,0,4,4,0,5,1,7,0,0,0,31,2,2,50.0
1568,Josh Martin,ENG,FW,Norwich City,Premier League,17,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,
1569,Gabriel Martinelli,BRA,FW,Arsenal FC,Premier League,18,2001,7.4,1,0,0,9,10,2,16,2,13,0,0,0,34,7,32,17.9
1570,Álex Martínez,ESP,DF,Granada CF,La Liga,28,1990,0.2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
1571,Emiliano Martínez,ARG,GK,Arsenal FC,Premier League,26,1992,8.6,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,
1572,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,28,1991,33.0,10,0,0,30,36,3,15,26,31,1,1,1,351,101,57,63.9
1573,Javi Martínez,ESP,MF,CA Osasuna,La Liga,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1574,Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,30,1988,7.5,5,1,1,12,4,1,0,10,8,0,0,0,91,27,10,73.0
1575,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,21,1997,27.2,8,1,0,54,74,22,23,14,13,2,0,0,132,26,62,29.5
1576,Pablo Martínez,ESP,MF,Levante UD,La Liga,21,1998,0.4,0,0,0,1,1,0,0,1,2,0,0,0,8,0,1,0.0
1577,Pablo Martinez,FRA,DF,Nîmes Olympique,Ligue 1,30,1989,26.0,5,1,1,25,32,0,0,37,28,0,2,0,247,62,42,59.6
1578,Gelson Martins,PRT,DF,AS Monaco,Ligue 1,24,1995,18.6,3,1,0,14,22,2,49,24,20,0,1,0,137,8,19,29.6
1579,Adam Marusic,MNE,DF,SS Lazio,Serie A,26,1992,10.5,3,0,0,8,11,0,16,8,8,0,0,0,66,12,14,46.2
1580,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,26,1993,22.5,4,0,0,26,18,0,5,38,41,0,0,0,304,57,35,62.0
1581,Andrea Masiello,ITA,DF,Genoa CFC,Serie A,33,1986,14.7,4,0,0,11,5,0,10,17,14,0,0,0,136,12,13,48.0
1582,Andrea Masiello,ITA,DF,Atalanta BC,Serie A,33,1986,6.0,1,0,0,10,1,0,2,3,13,0,0,0,51,11,5,68.8
1583,Adam Masina,MAR,DF,Watford FC,Premier League,25,1994,20.2,3,0,0,26,12,2,60,23,25,0,1,0,230,66,29,69.5
1584,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,30,1989,35.0,2,0,0,0,2,0,0,0,0,0,0,0,169,0,0,
1585,Arthur Masuaku,COD,DF,West Ham United,Premier League,25,1993,10.4,6,1,1,10,9,0,21,12,27,0,0,0,112,11,10,52.4
1586,Jaime Mata,ESP,FW,Getafe CF,La Liga,30,1988,30.5,14,0,0,85,53,38,47,4,12,1,0,0,140,101,138,42.3
1587,Juan Mata,ESP,MF,Manchester United,Premier League,31,1988,8.4,1,0,0,7,10,4,14,1,7,0,0,0,48,3,7,30.0
1588,Ales Mateju,CZE,DF,Brescia Calcio,Serie A,23,1996,28.3,10,1,1,47,29,1,20,23,29,0,2,1,272,52,34,60.5
1589,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,22,1997,11.7,2,1,1,9,7,12,3,2,3,0,0,0,43,36,42,46.2
1590,Nemanja Matic,SRB,MF,Manchester United,Premier League,30,1988,17.6,3,0,0,27,18,0,2,18,21,0,0,0,242,27,18,60.0
1591,Joel Matip,CMR,DF,Liverpool FC,Premier League,27,1991,7.8,0,0,0,7,6,0,0,5,9,0,0,0,92,46,5,90.2
1592,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,18,2000,12.9,1,0,0,22,17,15,12,5,4,0,0,0,68,12,42,22.2
1593,Alessandro Matri,ITA,FW,Brescia Calcio,Serie A,34,1984,1.0,1,1,0,1,1,3,1,0,0,0,0,0,3,4,3,57.1
1594,Federico Mattiello,ITA,DF,Cagliari Calcio,Serie A,24,1995,10.3,3,0,0,16,24,2,22,17,20,0,0,0,82,10,15,40.0
1595,Blaise Matuidi,FRA,MF,Juventus FC,Serie A,32,1987,24.9,2,0,0,40,26,3,33,20,36,0,0,0,155,21,32,39.6
1596,Neal Maupay,FRA,FW,Brighton & Hove Albion,Premier League,22,1996,30.7,3,0,0,37,46,15,15,3,17,0,0,0,141,17,85,16.7
1597,Stephy Mavididi,ENG,FW,Dijon FCO,Ligue 1,21,1998,15.5,0,0,0,23,22,1,11,5,14,0,0,0,95,7,26,21.2
1598,Philipp Max,DEU,DF,FC Augsburg,Bundesliga,25,1993,30.1,5,0,0,13,17,4,84,21,25,0,0,0,253,24,29,45.3
1599,Eric Maxim Choupo-Moting,CMR,FW,Paris Saint-Germain,Ligue 1,30,1989,5.0,0,0,0,2,6,5,5,3,4,0,0,0,22,5,5,50.0
1600,Alexandru Maxim,ROU,MF,1.FSV Mainz 05,Bundesliga,29,1990,1.3,1,0,0,3,0,0,2,0,1,0,0,0,13,0,4,0.0
1601,Kevin Mayi,GAB,FW,Stade Brest 29,Ligue 1,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1602,Borja Mayoral,ESP,FW,Levante UD,La Liga,22,1997,23.8,2,0,0,18,26,14,17,7,4,0,0,0,102,25,67,27.2
1603,Luca Mazzitelli,ITA,MF,US Sassuolo,Serie A,23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,
1604,Kevin Mbabu,CHE,DF,VfL Wolfsburg,Bundesliga,24,1995,18.8,4,0,0,31,17,0,64,14,42,1,0,0,186,35,25,58.3
1605,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,20,1998,16.8,0,0,0,11,22,18,67,1,2,1,0,0,69,4,4,50.0
1606,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,24,1994,16.7,5,0,0,23,18,2,7,3,11,0,1,0,123,24,18,57.1
1607,Loïc Mbe Soh,FRA,DF,Paris Saint-Germain,Ligue 1,18,2001,0.6,0,0,0,0,0,0,1,1,1,0,0,0,6,1,2,33.3
1608,Isaac Mbenza,BEL,FW,Amiens SC,Ligue 1,23,1996,0.9,0,0,0,2,0,0,3,0,1,0,0,0,3,0,0,
1609,Nathanaël Mbuku,FRA,MF,Stade Reims,Ligue 1,17,2002,4.4,0,0,0,7,18,1,4,0,4,0,0,0,26,3,5,37.5
1610,James McArthur,SCO,MF,Crystal Palace,Premier League,31,1987,34.3,6,0,0,56,35,4,34,40,70,1,0,0,345,44,61,41.9
1611,Oliver McBurnie,SCO,FW,Sheffield United,Premier League,23,1996,23.5,4,0,0,28,28,4,11,7,21,0,0,0,141,188,193,49.3
1612,Alex McCarthy,ENG,GK,Southampton FC,Premier League,29,1989,28.0,0,0,0,1,3,0,0,0,0,0,0,0,117,0,0,
1613,James McCarthy,IRL,MF,Crystal Palace,Premier League,28,1990,18.7,9,0,0,31,18,0,9,14,42,0,0,0,244,15,18,45.5
1614,John McGinn,SCO,MF,Aston Villa,Premier League,24,1994,25.7,3,0,0,37,65,0,42,20,40,0,0,0,205,22,30,42.3
1615,David McGoldrick,IRL,FW,Sheffield United,Premier League,31,1987,20.2,2,0,0,29,18,12,11,3,26,0,0,0,112,73,120,37.8
1616,Michael McGovern,NIR,GK,Norwich City,Premier League,35,1984,1.8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
1617,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,20,1998,23.0,8,0,0,37,15,0,13,32,35,0,1,0,245,62,35,63.9
1618,Kenny McLean,SCO,MF,Norwich City,Premier League,27,1992,33.0,5,0,0,24,58,1,30,24,31,0,1,0,327,87,87,50.0
1619,Dwight McNeil,ENG,MF,Burnley FC,Premier League,19,1999,37.1,5,0,0,29,41,0,130,24,28,0,0,0,327,27,27,50.0
1620,Scott McTominay,SCO,MF,Manchester United,Premier League,22,1996,19.7,2,0,0,36,53,0,9,23,31,1,0,0,237,42,29,59.2
1621,Biagio Meccariello,ITA,DF,US Lecce,Serie A,28,1991,8.5,2,0,0,7,3,1,7,10,15,0,0,0,70,12,18,40.0
1622,Gary Medel,CHL,MF,Bologna FC 1909,Serie A,31,1987,19.8,10,1,0,40,27,1,2,17,22,0,0,0,265,27,21,56.3
1623,Ben Mee,ENG,DF,Burnley FC,Premier League,29,1989,32.0,7,0,0,26,21,3,3,22,16,0,3,0,343,143,78,64.7
1624,Joshua Mees,DEU,MF,1.FC Union Berlin,Bundesliga,23,1996,3.6,1,0,0,5,1,0,2,0,4,0,0,0,27,9,11,45.0
1625,Admir Mehmedi,CHE,MF,VfL Wolfsburg,Bundesliga,28,1991,13.3,0,0,0,25,25,9,17,2,5,0,0,0,97,23,32,41.8
1626,Soualiho Meïté,FRA,MF,Torino FC,Serie A,25,1994,24.5,5,0,0,35,35,1,15,19,34,0,1,0,227,60,44,57.7
1627,Farid El Melali,DZA,MF,SCO Angers,Ligue 1,22,1997,3.4,0,0,0,7,7,0,6,6,6,0,0,0,36,2,2,50.0
1628,Óscar Melendo,ESP,MF,RCD Espanyol Barcelona,La Liga,21,1997,12.4,0,0,0,7,40,0,8,2,6,0,0,0,65,7,20,25.9
1629,Gonzalo Melero,ESP,MF,Levante UD,La Liga,25,1994,13.7,4,0,0,32,29,3,2,7,16,0,0,0,126,23,34,40.4
1630,Arthur,BRA,MF,FC Barcelona,La Liga,22,1996,13.1,1,0,0,11,44,1,4,6,13,0,0,0,95,1,7,12.5
1631,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,28,1990,15.3,10,1,1,25,22,0,8,14,29,0,1,0,142,18,22,45.0
1632,Thiago Mendes,BRA,MF,Olympique Lyon,Ligue 1,27,1992,20.1,4,1,1,21,19,0,6,25,31,0,0,0,222,17,6,73.9
1633,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,22,1997,16.4,4,0,0,28,36,5,21,5,13,0,0,0,113,25,38,39.7
1634,Edgar Méndez,ESP,MF,Deportivo Alavés,La Liga,29,1990,9.6,3,0,0,22,18,11,11,3,8,0,0,0,52,13,24,35.1
1635,Stiven Mendoza,COL,FW,Amiens SC,Ligue 1,27,1992,12.2,2,0,0,21,21,1,14,7,11,0,0,0,72,8,19,29.6
1636,Alexandre Mendy,GNB,FW,Stade Brest 29,Ligue 1,25,1994,10.0,3,0,0,22,11,3,5,0,2,0,0,0,50,31,37,45.6
1637,Benjamin Mendy,FRA,DF,Manchester City,Premier League,25,1994,16.6,3,0,0,12,1,1,69,7,17,0,0,0,122,17,16,51.5
1638,Edouard Mendy,SEN,GK,Stade Rennais FC,Ligue 1,27,1992,24.0,1,0,0,1,5,0,0,0,0,0,0,0,131,0,0,
1639,Ferland Mendy,FRA,DF,Real Madrid,La Liga,24,1995,20.1,8,1,1,25,29,1,51,17,16,1,0,0,180,23,20,53.5
1640,Nampalys Mendy,SEN,MF,Leicester City,Premier League,27,1992,3.2,0,0,0,4,8,0,1,4,4,0,0,0,34,5,1,83.3
1641,Hamza Mendyl,MAR,DF,Dijon FCO,Ligue 1,21,1997,16.0,7,1,0,24,5,0,37,20,27,0,0,0,121,6,15,28.6
1642,Chris Mepham,WAL,DF,AFC Bournemouth,Premier League,21,1997,10.1,1,0,0,11,5,1,0,12,14,0,0,0,106,36,21,63.2
1643,Levent Mercan,DEU,MF,FC Schalke 04,Bundesliga,18,2000,0.8,0,0,0,2,3,0,1,0,0,0,0,0,6,0,1,0.0
1644,Jorge Meré,ESP,DF,1. FC Köln,Bundesliga,22,1997,6.9,4,1,0,7,10,0,2,5,5,0,0,1,74,10,18,35.7
1645,Alex Meret,ITA,GK,SSC Napoli,Serie A,22,1997,21.7,0,0,0,0,3,0,0,0,0,0,0,0,97,0,0,
1646,Fran Mérida,ESP,MF,CA Osasuna,La Liga,29,1990,12.9,9,1,1,17,17,0,14,15,14,0,0,0,162,10,9,52.6
1647,Mikel Merino,ESP,MF,Real Sociedad,La Liga,23,1996,34.9,9,0,0,76,91,2,22,34,63,1,0,0,410,158,92,63.2
1648,Sabin Merino,ESP,FW,CD Leganés,La Liga,27,1992,0.9,0,0,0,0,1,0,1,1,0,0,0,0,3,2,3,40.0
1649,Mert Cetin,TUR,DF,AS Roma,Serie A,22,1997,2.9,4,1,1,6,6,0,0,2,3,0,0,0,27,6,4,60.0
1650,Dries Mertens,BEL,FW,SSC Napoli,Serie A,32,1987,18.8,5,0,0,29,25,7,48,3,20,2,0,0,90,3,10,23.1
1651,Roque Mesa,ESP,MF,CD Leganés,La Liga,30,1989,22.4,11,0,0,36,50,1,33,7,29,0,0,0,204,6,31,16.2
1652,Lionel Messi,ARG,FW,FC Barcelona,La Liga,32,1987,32.0,4,0,0,20,70,13,62,4,10,1,0,0,127,6,4,60.0
1653,Thomas Meunier,BEL,DF,Paris Saint-Germain,Ligue 1,27,1991,13.8,3,0,0,20,2,0,50,11,16,0,0,0,143,14,13,51.9
1654,Mexer,MOZ,DF,FC Girondins Bordeaux,Ligue 1,30,1988,16.5,5,0,0,14,13,1,6,12,15,0,0,0,167,44,24,64.7
1655,Max Meyer,DEU,MF,Crystal Palace,Premier League,23,1995,7.3,1,0,0,6,16,2,8,4,8,0,0,0,50,3,7,30.0
1656,Kingsley Michael,NGA,MF,Bologna FC 1909,Serie A,19,1999,0.8,0,0,0,4,0,0,0,0,0,0,0,0,13,3,2,60.0
1657,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,31,1988,24.2,6,0,0,35,16,2,34,27,32,0,0,0,282,16,22,42.1
1658,Sven Michel,DEU,FW,SC Paderborn 07,Bundesliga,29,1990,15.3,7,0,0,30,15,14,17,2,7,0,0,0,78,28,50,35.9
1659,Miguel de la Fuente,ESP,FW,Real Valladolid CF,La Liga,19,1999,2.6,1,0,0,5,8,1,3,0,1,0,0,0,5,6,27,18.2
1660,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,22,1996,22.8,8,1,1,44,49,2,45,27,32,1,0,0,159,35,29,54.7
1661,Georges Mikautadze,GEO,FW,FC Metz,Ligue 1,18,2000,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
1662,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,21,1997,36.2,9,0,0,61,18,1,1,20,48,0,0,0,311,83,25,76.9
1663,Arkadiusz Milik,POL,FW,SSC Napoli,Serie A,25,1994,19.4,5,0,0,25,28,13,6,1,9,0,0,0,59,36,35,50.7
1664,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,24,1995,33.7,9,0,0,69,43,8,40,25,59,0,1,0,269,120,84,58.8
1665,Éder Militão,BRA,DF,Real Madrid,La Liga,21,1998,11.4,3,0,0,18,15,2,1,14,14,0,0,0,106,39,10,79.6
1666,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,28,1991,27.9,12,0,0,49,27,1,35,27,37,0,1,0,331,31,21,59.6
1667,Vincenzo Millico,ITA,MF,Torino FC,Serie A,18,2000,2.4,0,0,0,5,3,0,16,0,1,0,0,0,6,0,0,
1668,James Milner,ENG,MF,Liverpool FC,Premier League,33,1986,10.4,4,0,0,11,12,1,14,7,10,0,0,0,102,16,8,66.7
1669,Santi Mina,ESP,FW,Celta de Vigo,La Liga,23,1995,21.6,4,0,0,45,40,11,20,11,8,2,1,0,115,88,112,44.0
1670,Yerry Mina,COL,DF,Everton FC,Premier League,24,1994,25.4,3,0,0,20,13,2,4,15,20,0,0,1,279,112,63,64.0
1671,Takumi Minamino,JPN,FW,Liverpool FC,Premier League,24,1995,2.8,0,0,0,7,3,0,4,0,3,0,0,0,11,5,5,50.0
1672,Tyrone Mings,ENG,DF,Aston Villa,Premier League,26,1993,32.2,7,0,0,20,11,2,6,20,17,0,1,0,330,66,40,62.3
1673,Jorge Miramón,ESP,DF,Levante UD,La Liga,30,1989,27.0,4,1,0,18,22,0,61,40,32,0,2,0,251,22,26,45.8
1674,Juan Miranda,ESP,DF,FC Schalke 04,Bundesliga,19,2000,8.7,2,0,0,11,17,1,22,4,7,0,1,1,78,9,21,30.0
1675,Antonio Mirante,ITA,GK,AS Roma,Serie A,36,1983,5.0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,
1676,Simone Missiroli,ITA,MF,SPAL,Serie A,33,1986,31.1,7,0,0,26,26,0,6,37,28,2,0,0,321,57,33,63.3
1677,Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,19,1999,2.2,1,0,0,1,1,0,4,1,2,0,0,0,18,1,6,14.3
1678,Stefan Mitrovic,SRB,DF,RC Strasbourg Alsace,Ligue 1,29,1990,22.8,4,0,0,18,10,0,0,10,15,0,1,0,169,53,31,63.1
1679,Maximilian Mittelstädt,DEU,DF,Hertha BSC,Bundesliga,22,1997,21.0,4,0,0,24,21,0,68,32,35,0,0,0,221,44,24,64.7
1680,Henrikh Mkhitaryan,ARM,FW,Arsenal FC,Premier League,30,1989,1.2,1,0,0,2,2,1,3,1,0,0,0,0,12,2,1,66.7
1681,Henrikh Mkhitaryan,ARM,MF,AS Roma,Serie A,30,1989,17.0,5,0,0,17,26,1,18,9,28,0,0,0,133,6,13,31.6
1682,Anthony Modeste,FRA,FW,1. FC Köln,Bundesliga,31,1988,12.6,1,0,0,25,17,8,5,2,6,0,0,0,37,61,57,51.7
1683,Luka Modric,HRV,MF,Real Madrid,La Liga,33,1985,22.2,7,1,0,32,28,1,30,15,17,1,0,0,187,11,23,32.4
1684,Kevin Möhwald,DEU,MF,SV Werder Bremen,Bundesliga,26,1993,0.8,0,0,0,2,1,0,2,0,1,0,0,0,4,0,0,
1685,Niklas Moisander,FIN,DF,SV Werder Bremen,Bundesliga,33,1985,22.0,5,1,1,31,14,0,1,29,24,0,0,0,279,28,28,50.0
1686,Jorge Molina,ESP,FW,Getafe CF,La Liga,37,1982,21.0,6,1,0,34,47,16,24,4,6,1,0,0,104,73,112,39.5
1687,Florent Mollet,FRA,MF,Montpellier HSC,Ligue 1,27,1991,18.7,5,0,0,23,25,2,49,8,5,0,1,0,123,14,22,38.9
1688,Jon Moncayola,ESP,MF,CA Osasuna,La Liga,21,1998,16.6,4,0,0,29,7,0,8,7,31,0,0,0,201,24,29,45.3
1689,Gabriele Moncini,ITA,FW,SPAL,Serie A,23,1996,1.7,0,0,0,1,2,0,0,0,0,0,0,0,8,5,3,62.5
1690,Thomas Monconduit,FRA,MF,Amiens SC,Ligue 1,28,1991,15.2,8,0,0,32,21,2,12,12,14,0,0,0,149,23,16,59.0
1691,Nacho Monreal,ESP,DF,Arsenal FC,Premier League,33,1986,3.0,0,0,0,1,1,2,3,4,4,0,0,0,17,7,7,50.0
1692,Nacho Monreal,ESP,DF,Real Sociedad,La Liga,33,1986,26.6,3,0,0,35,17,2,47,23,24,0,0,0,196,61,32,65.6
1693,Joan Monterde,ESP,MF,Levante UD,La Liga,21,1997,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0.0
1694,Ilario Monterisi,ITA,DF,US Lecce,Serie A,17,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1695,Ángel Montoro,ESP,MF,Granada CF,La Liga,31,1988,10.8,6,0,0,21,18,1,18,8,11,0,0,0,102,4,6,40.0
1696,Martín Montoya,ESP,DF,Brighton & Hove Albion,Premier League,28,1991,21.1,5,0,0,27,15,4,46,17,28,0,0,0,161,27,19,58.7
1697,Simon Moore,ENG,GK,Sheffield United,Premier League,29,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
1698,Aaron Mooy,AUS,MF,Brighton & Hove Albion,Premier League,28,1990,23.2,3,1,1,13,11,0,53,18,31,0,0,0,189,14,28,33.3
1699,Wesley,BRA,FW,Aston Villa,Premier League,22,1996,19.8,3,0,0,43,14,14,7,5,10,0,0,0,60,58,92,38.7
1700,Alfredo Morales,USA,MF,Fortuna Düsseldorf,Bundesliga,29,1990,19.2,6,0,0,28,29,2,10,17,26,1,0,0,180,78,57,57.8
1701,Álvaro Morata,ESP,FW,Atlético de Madrid,La Liga,26,1992,23.3,6,1,1,54,59,37,15,4,15,1,0,0,109,116,100,53.7
1702,Jan Morávek,CZE,MF,FC Augsburg,Bundesliga,29,1989,5.3,1,0,0,13,3,0,0,10,14,0,0,0,68,3,2,60.0
1703,Steven Moreira,FRA,DF,FC Toulouse,Ligue 1,24,1994,15.4,3,2,0,29,10,1,22,12,27,0,0,0,137,8,18,30.8
1704,Jérémy Morel,MDG,DF,Stade Rennais FC,Ligue 1,35,1984,20.1,2,0,0,10,18,0,13,16,16,0,2,0,182,32,25,56.1
1705,Alberto Moreno,ESP,DF,Villarreal CF,La Liga,27,1992,16.3,6,0,0,20,7,0,31,11,21,1,0,0,134,16,17,48.5
1706,Álex Moreno,ESP,DF,Real Betis Balompié,La Liga,26,1993,25.2,5,0,0,31,32,4,65,17,24,0,2,0,206,19,30,38.8
1707,Gerard Moreno,ESP,FW,Villarreal CF,La Liga,27,1992,30.5,5,0,0,36,51,16,54,8,14,2,0,0,133,54,85,38.8
1708,Mateu Morey Bauzà,ESP,DF,Borussia Dortmund,Bundesliga,19,2000,2.2,0,0,0,3,4,0,9,2,4,0,0,0,14,1,4,20.0
1709,Wes Morgan,JAM,DF,Leicester City,Premier League,35,1984,4.8,0,0,0,4,1,0,0,2,4,0,0,0,43,15,14,51.7
