Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,SCA,SCA/90,PassLiveSh,PassDeadSh,DribSh,ShSh,FldSh,DefSh,GCA,GCA/90,PassLiveG,PassDeadG,DribG,ShG,FldG,DefG
1460,Sasa Lukic,SRB,MF,Torino FC,Serie A,21,1996,11.0,33,3.00,19,7,3,0,2,2,3,0.27,0,1,1,0,0,1
1461,Senad Lulic,BIH,DF,SS Lazio,Serie A,32,1986,32.5,105,3.23,93,5,3,1,1,2,5,0.15,5,0,0,0,0,0
1462,Antonio Luna,ESP,DF,Levante UD,La Liga,27,1991,14.0,21,1.50,17,2,1,1,0,0,4,0.29,4,0,0,0,0,0
1463,Andriy Lunin,UKR,GK,CD Leganés,La Liga,19,1999,4.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1464,Sebastiano Luperto,ITA,DF,SSC Napoli,Serie A,21,1996,8.1,5,0.62,5,0,0,0,0,0,2,0.25,2,0,0,0,0,0
1465,Fabian Lustenberger,CHE,DF,Hertha BSC,Bundesliga,30,1988,24.1,16,0.66,13,1,0,1,1,0,2,0.08,2,0,0,0,0,0
1466,Andreas Luthe,DEU,GK,FC Augsburg,Bundesliga,31,1987,14.6,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1467,Lyanco,BRA,DF,Torino FC,Serie A,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1468,Lyanco,BRA,DF,Bologna FC 1909,Serie A,21,1997,12.4,11,0.88,7,0,4,0,0,0,1,0.08,1,0,0,0,0,0
1469,Hervé Lybohy,NER,DF,Nîmes Olympique,Ligue 1,35,1983,16.4,4,0.24,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1470,Charalampos Lykogiannis,GRC,DF,Cagliari Calcio,Serie A,24,1993,9.2,13,1.41,8,5,0,0,0,0,1,0.11,0,1,0,0,0,0
1471,Yann M'Vila,FRA,MF,AS Saint-Étienne,Ligue 1,28,1990,36.2,57,1.57,50,1,0,2,2,2,5,0.14,5,0,0,0,0,0
1472,Darwin Machís,VEN,FW,Udinese Calcio,Serie A,25,1993,5.1,19,3.69,14,0,4,0,1,0,1,0.19,1,0,0,0,0,0
1473,James Maddison,ENG,MF,Leicester City,Premier League,21,1996,31.5,162,5.15,74,50,8,9,19,2,12,0.38,8,2,1,0,1,0
1474,Gary Madine,ENG,FW,Cardiff City,Premier League,27,1990,0.4,4,9.73,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1475,Pablo Maffeo,ESP,DF,VfB Stuttgart,Bundesliga,21,1997,6.6,13,1.96,5,2,3,1,2,0,0,0.00,0,0,0,0,0,0
1476,Francesco Magnanelli,ITA,MF,US Sassuolo,Serie A,33,1984,20.7,34,1.65,33,0,1,0,0,0,2,0.10,2,0,0,0,0,0
1477,Giangiacomo Magnani,ITA,DF,US Sassuolo,Serie A,22,1995,16.8,5,0.30,4,0,0,0,0,1,2,0.12,1,0,0,0,0,1
1478,Harry Maguire,ENG,DF,Leicester City,Premier League,25,1993,28.8,39,1.35,31,1,2,3,1,1,2,0.07,1,0,0,1,0,0
1479,Riyad Mahrez,DZA,FW,Manchester City,Premier League,27,1991,14.9,55,3.69,33,7,6,6,2,1,10,0.67,6,1,1,1,0,1
1480,Thiago Maia,BRA,MF,LOSC Lille,Ligue 1,21,1997,11.3,17,1.50,14,0,0,0,1,2,1,0.09,1,0,0,0,0,0
1481,Raffaele Maiello,ITA,MF,Frosinone Calcio,Serie A,27,1991,22.7,47,2.07,37,6,1,1,2,0,2,0.09,2,0,0,0,0,0
1482,Arne Maier,DEU,MF,Hertha BSC,Bundesliga,19,1999,22.9,36,1.57,30,0,3,1,1,1,2,0.09,2,0,0,0,0,0
1483,Domenico Maietta,ITA,DF,FC Empoli,Serie A,35,1982,19.0,16,0.84,11,0,1,0,0,4,0,0.00,0,0,0,0,0,0
1484,Mike Maignan,FRA,GK,LOSC Lille,Ligue 1,22,1995,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1485,Linton Maina,DEU,MF,Hannover 96,Bundesliga,19,1999,15.7,42,2.67,29,1,5,4,2,1,4,0.25,4,0,0,0,0,0
1486,Ainsley Maitland-Niles,ENG,DF,Arsenal FC,Premier League,20,1997,11.0,16,1.46,14,0,1,1,0,0,2,0.18,2,0,0,0,0,0
1487,Josh Maja,NGA,FW,FC Girondins Bordeaux,Ligue 1,19,1998,2.2,3,1.36,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1488,Majeed Waris,GHA,FW,FC Nantes,Ligue 1,26,1991,25.0,68,2.72,41,4,7,3,13,0,7,0.28,3,0,0,0,4,0
1489,Jean-Victor Makengo,FRA,FW,OGC Nice,Ligue 1,20,1998,11.4,28,2.45,23,0,2,1,1,1,2,0.17,2,0,0,0,0,0
1490,Nemanja Maksimovic,SRB,MF,Getafe CF,La Liga,23,1995,35.7,30,0.84,27,0,0,2,1,0,4,0.11,4,0,0,0,0,0
1491,Nikola Maksimovic,SRB,DF,SSC Napoli,Serie A,26,1991,15.3,11,0.72,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1492,Malcom,BRA,FW,FC Barcelona,La Liga,21,1997,6.8,20,2.93,16,1,1,2,0,0,4,0.59,4,0,0,0,0,0
1493,Kévin Malcuit,MAR,DF,SSC Napoli,Serie A,27,1991,20.1,40,1.99,33,0,4,1,0,2,3,0.15,3,0,0,0,0,0
1494,Yunus Malli,TUR,MF,VfL Wolfsburg,Bundesliga,26,1992,7.8,30,3.85,21,5,3,0,1,0,3,0.39,3,0,0,0,0,0
1495,Hugo Mallo,ESP,DF,Celta de Vigo,La Liga,27,1991,34.4,60,1.75,48,8,2,0,1,1,7,0.20,7,0,0,0,0,0
1496,Antonio Mance,HRV,FW,FC Nantes,Ligue 1,22,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1497,Vincent Manceau,FRA,DF,SCO Angers,Ligue 1,29,1989,31.0,40,1.29,32,2,1,0,2,3,3,0.10,2,0,1,0,0,0
1498,Gianluca Mancini,ITA,DF,Atalanta BC,Serie A,22,1996,25.0,22,0.88,16,0,0,4,0,2,1,0.04,1,0,0,0,0,0
1499,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,33,1985,30.4,5,0.16,3,2,0,0,0,0,2,0.07,1,1,0,0,0,0
1500,Reinildo Mandava,MOZ,DF,LOSC Lille,Ligue 1,24,1994,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1501,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,26,1991,34.0,32,0.94,32,0,0,0,0,0,2,0.06,2,0,0,0,0,0
1502,Rolando Mandragora,ITA,MF,Udinese Calcio,Serie A,21,1997,32.4,57,1.76,42,9,0,2,1,3,4,0.12,3,1,0,0,0,0
1503,Mario Mandzukic,HRV,FW,Juventus FC,Serie A,32,1986,22.4,51,2.28,42,0,0,5,3,1,11,0.49,6,0,0,3,1,1
1504,Sadio Mané,SEN,FW,Liverpool FC,Premier League,26,1992,34.2,107,3.13,78,0,11,7,8,2,15,0.44,8,0,4,1,1,0
1505,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,31,1987,17.8,47,2.65,24,18,1,3,1,0,3,0.17,1,0,0,2,0,0
1506,Konstantinos Manolas,GRC,DF,AS Roma,Serie A,27,1991,25.8,9,0.35,6,1,1,0,0,1,2,0.08,1,1,0,0,0,0
1507,Javier Manquillo,ESP,DF,Newcastle United,Premier League,24,1994,12.2,21,1.72,16,3,0,0,2,0,3,0.25,3,0,0,0,0,0
1508,Martín Mantovani,ARG,DF,SD Huesca,La Liga,34,1984,7.8,2,0.26,1,0,0,1,0,0,1,0.13,0,0,0,1,0,0
1509,Juan Manuel Valencia,COL,FW,Bologna FC 1909,Serie A,20,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1510,Harrison Manzala,COD,MF,SCO Angers,Ligue 1,24,1994,0.8,1,1.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1511,Fran Manzanara,ESP,DF,Levante UD,La Liga,21,1996,1.7,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1512,Myziane Maolida,FRA,FW,OGC Nice,Ligue 1,19,1999,10.6,31,2.93,22,1,4,1,1,1,4,0.38,3,0,0,0,0,0
1513,Faitout Maouassa,FRA,DF,Nîmes Olympique,Ligue 1,20,1998,23.7,33,1.39,19,1,5,2,5,1,5,0.21,2,0,1,0,2,0
1514,Marçal,BRA,DF,Olympique Lyon,Ligue 1,29,1989,9.8,10,1.03,9,1,0,0,0,0,3,0.31,3,0,0,0,0,0
1515,Iván Marcano,ESP,DF,AS Roma,Serie A,31,1987,9.0,8,0.89,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1516,Marcelo,BRA,DF,Real Madrid,La Liga,30,1988,20.6,65,3.16,56,1,5,3,0,0,7,0.34,5,0,1,1,0,0
1517,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,31,1987,32.0,32,1.00,25,2,0,4,1,0,2,0.06,1,0,0,1,0,0
1518,Solly March,ENG,FW,Brighton & Hove Albion,Premier League,24,1994,27.4,75,2.74,44,10,7,7,6,1,7,0.26,4,1,0,0,2,0
1519,Federico Marchetti,ITA,GK,Genoa CFC,Serie A,35,1983,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1520,Gian Marco Ferrari,ITA,DF,US Sassuolo,Serie A,26,1992,31.0,19,0.61,18,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1521,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,29,1989,26.9,49,1.82,41,4,2,0,1,1,3,0.11,2,1,0,0,0,0
1522,Georg Margreitter,AUT,DF,1.FC Nuremberg,Bundesliga,29,1988,22.9,14,0.61,12,0,0,0,1,1,1,0.04,1,0,0,0,0,0
1523,Miguel Marí,ESP,MF,SD Eibar,La Liga,21,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1524,José María Giménez,URY,DF,Atlético de Madrid,La Liga,23,1995,19.7,6,0.30,4,1,0,0,0,1,0,0.00,0,0,0,0,0,0
1525,Mariano Díaz,DOM,FW,Real Madrid,La Liga,24,1993,5.0,9,1.81,6,0,1,2,0,0,0,0.00,0,0,0,0,0,0
1526,Mariano Díaz,DOM,FW,Olympique Lyon,Ligue 1,24,1993,1.6,2,1.26,2,0,0,0,0,0,1,0.63,1,0,0,0,0,0
1527,Adrian Mariappa,JAM,DF,Watford FC,Premier League,31,1986,21.4,11,0.51,7,1,0,3,0,0,0,0.00,0,0,0,0,0,0
1528,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,26,1991,20.0,33,1.65,29,1,1,1,1,0,2,0.10,2,0,0,0,0,0
1529,Adrián Marín,ESP,DF,Deportivo Alavés,La Liga,21,1997,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1530,João Mário,PRT,MF,Inter Milan,Serie A,25,1993,12.0,46,3.83,36,3,1,3,2,1,4,0.33,4,0,0,0,0,0
1531,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,24,1994,22.3,13,0.58,6,2,0,4,1,0,5,0.22,2,1,0,2,0,0
1532,Lazar Markovic,SRB,FW,Fulham FC,Premier League,24,1994,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1533,Marlon,BRA,DF,US Sassuolo,Serie A,22,1995,16.8,11,0.66,9,0,0,1,1,0,1,0.06,0,0,0,0,1,0
1534,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,24,1994,29.9,27,0.90,21,0,0,1,1,3,4,0.13,2,0,0,1,0,0
1535,Roger Martí,ESP,FW,Levante UD,La Liga,27,1991,21.0,32,1.53,20,0,3,3,6,0,2,0.10,0,0,1,0,1,0
1536,Anthony Martial,FRA,FW,Manchester United,Premier League,22,1995,18.0,69,3.83,51,0,7,1,8,2,11,0.61,6,0,2,1,2,0
1537,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,21,1997,32.0,95,2.97,72,17,3,1,1,1,9,0.28,5,2,1,0,1,0
1538,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,28,1990,22.9,45,1.97,32,3,4,4,2,0,5,0.22,3,0,1,1,0,0
1539,Marvin Martin,FRA,MF,Stade Reims,Ligue 1,30,1988,6.9,19,2.74,14,3,0,1,1,0,2,0.29,1,1,0,0,0,0
1540,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,27,1991,32.2,12,0.37,8,1,0,1,2,0,1,0.03,0,0,0,0,1,0
1541,Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,29,1988,14.5,17,1.17,10,0,1,3,2,1,0,0.00,0,0,0,0,0,0
1542,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,20,1997,14.9,33,2.37,26,1,1,4,1,0,4,0.29,3,0,0,1,0,0
1543,Pablo Martinez,FRA,DF,RC Strasbourg Alsace,Ligue 1,29,1989,31.3,19,0.61,13,1,2,1,2,0,3,0.10,2,0,0,0,1,0
1544,Gelson Martins,PRT,FW,Atlético de Madrid,La Liga,23,1995,2.5,7,2.75,4,0,0,0,3,0,2,0.79,1,0,0,0,1,0
1545,Gelson Martins,PRT,FW,AS Monaco,Ligue 1,23,1995,15.4,41,2.66,31,0,2,3,5,0,2,0.13,1,0,0,1,0,0
1546,Adam Marusic,MNE,DF,SS Lazio,Serie A,25,1992,23.5,43,1.83,38,1,2,0,2,0,3,0.13,3,0,0,0,0,0
1547,Omar Mascarell,ESP,MF,FC Schalke 04,Bundesliga,25,1993,11.0,13,1.18,11,0,0,2,0,0,2,0.18,1,0,0,1,0,0
1548,Andrea Masiello,ITA,DF,Atalanta BC,Serie A,32,1986,20.4,18,0.88,17,0,0,0,1,0,3,0.15,2,0,0,0,1,0
1549,Adam Masina,MAR,DF,Watford FC,Premier League,24,1994,11.2,5,0.45,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0
1550,Jordi Masip,ESP,GK,Real Valladolid CF,La Liga,29,1989,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
1551,Han-Noah Massengo,FRA,FW,AS Monaco,Ligue 1,17,2001,0.7,3,4.43,3,0,0,0,0,0,1,1.48,1,0,0,0,0,0
1552,Arthur Masuaku,COD,DF,West Ham United,Premier League,24,1993,19.5,29,1.48,26,0,0,0,0,3,1,0.05,1,0,0,0,0,0
1553,Jaime Mata,ESP,FW,Getafe CF,La Liga,29,1988,27.0,37,1.37,27,0,3,2,5,0,6,0.22,5,0,0,0,1,0
1554,Juan Mata,ESP,FW,Manchester United,Premier League,30,1988,14.3,50,3.49,37,8,1,0,4,0,7,0.49,5,0,0,0,2,0
1555,Luca Matarese,ITA,FW,Frosinone Calcio,Serie A,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1556,Jean-Philippe Mateta,FRA,FW,1.FSV Mainz 05,Bundesliga,21,1997,27.6,61,2.21,37,0,11,7,5,1,9,0.33,3,0,5,0,1,0
1557,Christian Mathenia,DEU,GK,1.FC Nuremberg,Bundesliga,26,1992,21.5,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1558,Nemanja Matic,SRB,MF,Manchester United,Premier League,29,1988,27.1,47,1.74,42,0,1,1,0,3,3,0.11,3,0,0,0,0,0
1559,Joel Matip,CMR,DF,Liverpool FC,Premier League,26,1991,17.1,9,0.53,6,0,1,0,1,1,1,0.06,0,0,0,0,0,1
1560,Rabbi Matondo,WAL,FW,FC Schalke 04,Bundesliga,17,2000,2.1,4,1.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1561,Alessandro Matri,ITA,FW,US Sassuolo,Serie A,33,1984,6.7,14,2.09,9,0,2,2,0,1,1,0.15,0,0,0,1,0,0
1562,Federico Mattiello,ITA,MF,Bologna FC 1909,Serie A,23,1995,14.8,36,2.43,29,2,5,0,0,0,1,0.07,1,0,0,0,0,0
1563,Blaise Matuidi,FRA,MF,Juventus FC,Serie A,31,1987,26.9,52,1.94,45,0,0,1,5,1,6,0.22,4,0,0,1,1,0
1564,José Mauri,ITA,MF,AC Milan,Serie A,22,1996,2.3,5,2.16,5,0,0,0,0,0,1,0.43,1,0,0,0,0,0
1565,Stephy Mavididi,ENG,FW,Juventus FC,Serie A,20,1998,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1566,Konstantinos Mavropanos,GRC,DF,Arsenal FC,Premier League,20,1997,1.6,2,1.22,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1567,Alfie Mawson,ENG,DF,Fulham FC,Premier League,24,1994,12.6,3,0.24,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1568,Philipp Max,DEU,DF,FC Augsburg,Bundesliga,24,1993,28.5,91,3.19,46,35,1,6,1,1,4,0.14,2,1,0,0,0,0
1569,Eric Maxim Choupo-Moting,CMR,FW,Paris Saint-Germain,Ligue 1,29,1989,8.9,32,3.59,20,1,5,3,1,2,3,0.34,3,0,0,0,0,0
1570,Alexandru Maxim,ROU,MF,1.FSV Mainz 05,Bundesliga,28,1990,6.4,37,5.75,22,9,3,2,1,0,1,0.16,1,0,0,0,0,0
1571,Borja Mayoral,ESP,FW,Levante UD,La Liga,21,1997,18.0,32,1.78,27,1,1,0,3,0,5,0.28,5,0,0,0,0,0
1572,Robert Mazan,SVK,DF,Celta de Vigo,La Liga,24,1994,1.0,2,2.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1573,Luca Mazzitelli,ITA,MF,Genoa CFC,Serie A,22,1995,3.6,8,2.23,7,0,0,0,1,0,1,0.28,1,0,0,0,0,0
1574,Kylian Mbappé,FRA,FW,Paris Saint-Germain,Ligue 1,19,1998,26.0,111,4.26,70,1,16,10,13,1,22,0.85,12,0,3,3,4,0
1575,Ibrahima Mbaye,SEN,DF,Bologna FC 1909,Serie A,23,1994,22.3,18,0.81,12,4,0,1,0,1,1,0.04,1,0,0,0,0,0
1576,Loïc Mbe Soh,FRA,DF,Paris Saint-Germain,Ligue 1,17,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1577,Nolan Mbemba,COG,MF,Stade Reims,Ligue 1,23,1995,4.0,5,1.26,4,0,0,1,0,0,1,0.25,1,0,0,0,0,0
1578,Adama Mbengue,SEN,DF,SM Caen,Ligue 1,24,1993,8.2,12,1.46,7,2,1,0,0,2,1,0.12,1,0,0,0,0,0
1579,Isaac Mbenza,BEL,FW,Huddersfield Town,Premier League,22,1996,11.0,17,1.55,11,0,2,2,2,0,1,0.09,1,0,0,0,0,0
1580,Stéphane Mbia,CMR,DF,FC Toulouse,Ligue 1,32,1986,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1581,Kara Mbodj,SEN,DF,FC Nantes,Ligue 1,28,1989,5.6,5,0.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1582,Jordi Mboula,ESP,FW,AS Monaco,Ligue 1,19,1999,3.1,7,2.28,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1583,James McArthur,SCO,MF,Crystal Palace,Premier League,30,1987,34.0,64,1.88,52,4,3,2,2,1,11,0.32,7,1,1,1,1,0
1584,Alex McCarthy,ENG,GK,Southampton FC,Premier League,28,1989,25.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1585,James McCarthy,IRL,MF,Everton FC,Premier League,27,1990,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1586,Kevin McDonald,SCO,MF,Fulham FC,Premier League,29,1988,9.3,10,1.07,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1587,Levan Mchedlidze,GEO,FW,FC Empoli,Serie A,28,1990,2.3,5,2.16,4,0,1,0,0,0,1,0.43,1,0,0,0,0,0
1588,Weston McKennie,USA,MF,FC Schalke 04,Bundesliga,19,1998,19.4,40,2.06,30,2,2,2,3,1,5,0.26,4,0,0,1,0,0
1589,Dwight McNeil,ENG,MF,Burnley FC,Premier League,18,1999,17.7,43,2.43,18,21,2,0,2,0,10,0.57,6,3,1,0,0,0
1590,Scott McTominay,SCO,MF,Manchester United,Premier League,21,1996,9.6,5,0.52,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1591,Iuri Medeiros,PRT,MF,Genoa CFC,Serie A,24,1994,1.2,7,5.94,4,1,2,0,0,0,0,0.00,0,0,0,0,0,0
1592,Nicky Beloko,CHE,MF,ACF Fiorentina,Serie A,18,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1593,Álvaro Medrán,ESP,MF,Rayo Vallecano,La Liga,24,1994,12.8,41,3.21,21,15,0,0,2,3,0,0.00,0,0,0,0,0,0
1594,Ben Mee,ENG,DF,Burnley FC,Premier League,28,1989,38.0,19,0.50,17,0,1,1,0,0,3,0.08,3,0,0,0,0,0
1595,Riccardo Meggiorini,ITA,FW,Chievo Verona,Serie A,32,1985,17.2,23,1.34,16,0,1,2,4,0,3,0.17,0,0,0,2,1,0
1596,Admir Mehmedi,CHE,FW,VfL Wolfsburg,Bundesliga,27,1991,18.8,65,3.46,40,15,0,2,5,3,10,0.53,5,1,0,2,1,1
1597,Soualiho Meïté,FRA,MF,Torino FC,Serie A,24,1994,29.5,78,2.64,62,1,7,4,3,1,8,0.27,7,0,1,0,0,0
1598,Farid El Melali,DZA,FW,SCO Angers,Ligue 1,21,1997,3.6,14,3.84,9,0,1,0,3,1,2,0.55,1,0,0,0,1,0
1599,Óscar Melendo,ESP,MF,RCD Espanyol Barcelona,La Liga,20,1997,22.2,69,3.11,58,3,3,1,3,0,10,0.45,8,0,0,0,1,0
1600,Gonzalo Melero,ESP,MF,SD Huesca,La Liga,24,1994,14.9,41,2.74,36,0,0,1,3,1,4,0.27,3,0,0,0,1,0
1601,Arthur,BRA,MF,FC Barcelona,La Liga,21,1996,15.9,26,1.64,23,0,0,0,3,0,2,0.13,1,0,0,0,1,0
1602,Pedro Mendes,PRT,DF,Montpellier HSC,Ligue 1,27,1990,29.6,32,1.08,25,4,1,0,2,0,2,0.07,1,0,0,0,1,0
1603,Thiago Mendes,BRA,MF,LOSC Lille,Ligue 1,26,1992,34.2,106,3.10,61,39,1,2,1,2,9,0.26,6,3,0,0,0,0
1604,Brais Méndez,ESP,MF,Celta de Vigo,La Liga,21,1997,26.1,80,3.07,50,16,1,6,7,0,14,0.54,8,3,1,1,1,0
1605,Nathaniel Mendez-Laing,ENG,MF,Cardiff City,Premier League,26,1992,10.9,41,3.75,27,1,10,1,1,1,5,0.46,2,0,2,0,1,0
1606,Stiven Mendoza,COL,FW,Amiens SC,Ligue 1,26,1992,20.9,68,3.26,41,9,6,3,7,2,7,0.34,6,0,1,0,0,0
1607,Alexandre Mendy,GNB,FW,EA Guingamp,Ligue 1,24,1994,8.5,13,1.53,9,0,0,2,2,0,0,0.00,0,0,0,0,0,0
1608,Benjamin Mendy,FRA,DF,Manchester City,Premier League,24,1994,10.0,21,2.10,18,1,1,1,0,0,5,0.50,5,0,0,0,0,0
1609,Edouard Mendy,SEN,GK,Stade Reims,Ligue 1,26,1992,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1610,Ferland Mendy,FRA,DF,Olympique Lyon,Ligue 1,23,1995,28.1,80,2.84,67,2,8,0,3,0,6,0.21,5,0,1,0,0,0
1611,Nampalys Mendy,SEN,MF,Leicester City,Premier League,26,1992,23.2,23,0.99,20,0,0,0,2,1,2,0.09,0,0,0,0,2,0
1612,Hamza Mendyl,MAR,DF,FC Schalke 04,Bundesliga,20,1997,6.0,4,0.66,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1613,Chris Mepham,WAL,DF,AFC Bournemouth,Premier League,20,1997,9.4,2,0.21,0,0,0,1,0,1,1,0.11,0,0,0,1,0,0
1614,Gabriel Mercado,ARG,DF,Sevilla FC,La Liga,31,1987,19.3,7,0.36,4,1,0,0,1,1,1,0.05,0,0,0,0,1,0
1615,Alex Meret,ITA,GK,SSC Napoli,Serie A,21,1997,12.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1616,Mehdi Merghem,FRA,FW,EA Guingamp,Ligue 1,21,1997,8.0,15,1.87,9,0,1,2,2,1,2,0.25,2,0,0,0,0,0
1617,Mikel Merino,ESP,MF,Real Sociedad,La Liga,22,1996,22.8,40,1.75,31,1,2,0,6,0,6,0.26,4,0,0,0,2,0
1618,Sabin Merino,ESP,FW,CD Leganés,La Liga,26,1992,3.3,5,1.53,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1619,Martín Merquelanz,ESP,MF,Real Sociedad,La Liga,23,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,Dries Mertens,BEL,FW,SSC Napoli,Serie A,31,1987,25.0,114,4.56,81,9,10,6,4,4,18,0.72,10,2,2,3,1,0
1621,Roque Mesa,ESP,MF,Sevilla FC,La Liga,29,1989,19.4,51,2.63,33,2,2,5,3,6,6,0.31,4,0,1,0,0,1
1622,Lionel Messi,ARG,FW,FC Barcelona,La Liga,31,1987,30.1,221,7.33,130,15,35,11,28,1,36,1.19,20,1,5,5,4,0
1623,Romain Métanire,MDG,DF,Stade Reims,Ligue 1,28,1990,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1624,Thomas Meunier,BEL,DF,Paris Saint-Germain,Ligue 1,26,1991,17.9,39,2.18,32,0,1,5,1,0,8,0.45,6,0,0,1,1,0
1625,Mexer,MOZ,DF,Stade Rennais FC,Ligue 1,29,1988,27.4,14,0.51,13,0,0,1,0,0,1,0.04,0,0,0,1,0,0
1626,Max Meyer,DEU,MF,Crystal Palace,Premier League,22,1995,15.7,45,2.86,36,2,0,3,4,0,3,0.19,2,0,0,0,1,0
1627,Matt Miazga,USA,DF,FC Nantes,Ligue 1,23,1995,8.0,4,0.50,4,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1628,Míchel Herrero,ESP,MF,Real Valladolid CF,La Liga,30,1988,28.4,85,3.00,52,26,2,0,1,4,4,0.14,2,2,0,0,0,0
1629,Clément Michelin,FRA,DF,FC Toulouse,Ligue 1,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1630,Petar Micin,SRB,MF,Udinese Calcio,Serie A,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1631,Miguel de la Fuente,ESP,MF,Real Valladolid CF,La Liga,18,1999,0.1,1,7.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1632,Florian Miguel,FRA,DF,Nîmes Olympique,Ligue 1,21,1996,12.4,11,0.89,9,1,1,0,0,0,1,0.08,1,0,0,0,0,0
1633,Nikola Milenkovic,SRB,DF,ACF Fiorentina,Serie A,20,1997,33.4,24,0.72,17,1,1,2,1,2,2,0.06,1,0,1,0,0,0
1634,Arkadiusz Milik,POL,FW,SSC Napoli,Serie A,24,1994,26.6,70,2.63,52,0,2,9,2,5,7,0.26,4,0,0,1,1,1
1635,Sergej Milinković-Savić,SRB,MF,SS Lazio,Serie A,23,1995,26.6,107,4.02,90,1,2,10,2,1,9,0.34,8,0,0,0,0,0
1636,Vanja Milinković-Savić,SRB,GK,SPAL,Serie A,21,1997,1.8,1,0.55,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1637,Luka Milivojevic,SRB,MF,Crystal Palace,Premier League,27,1991,38.0,102,2.68,53,37,0,4,3,3,6,0.16,2,2,0,0,0,0
