Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1400,Stephan Lichtsteiner,CHE,DF,Arsenal FC,Premier League,34,1984,10.4,0,1,0,0.0,0.10,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0
1401,Dimitri Liénard,FRA,MF,RC Strasbourg Alsace,Ligue 1,30,1988,14.3,0,23,7,30.4,1.60,0.49,0.00,0.00,26.0,5,0,0,1.1,1.1,0.05,-1.1,-1.1
1402,Philipp Lienhart,AUT,DF,SC Freiburg,Bundesliga,22,1996,6.8,0,3,0,0.0,0.44,0.00,0.00,,14.9,0,0,0,0.5,0.5,0.17,-0.5,-0.5
1403,Lucas Lima,BRA,DF,FC Nantes,Ligue 1,26,1991,27.7,0,21,3,14.3,0.76,0.11,0.00,0.00,23.6,5,0,0,0.9,0.9,0.04,-0.9,-0.9
1404,Anthony Limbombe,BEL,FW,FC Nantes,Ligue 1,24,1994,13.7,1,43,12,27.9,3.13,0.87,0.02,0.08,19.1,1,0,0,3.2,3.2,0.07,-2.2,-2.2
1405,Victor Lindelöf,SWE,DF,Manchester United,Premier League,24,1994,28.9,1,7,1,14.3,0.24,0.03,0.14,1.00,7.1,0,0,0,0.6,0.6,0.09,+0.4,+0.4
1406,Karol Linetty,POL,MF,UC Sampdoria,Serie A,23,1995,27.9,3,35,14,40.0,1.26,0.50,0.09,0.21,20.8,0,0,0,2.7,2.7,0.08,+0.3,+0.3
1407,Jesse Lingard,ENG,FW,Manchester United,Premier League,25,1992,18.5,4,31,12,38.7,1.68,0.65,0.10,0.25,17.5,0,1,1,5.0,4.2,0.14,-1.0,-1.2
1408,Pol Lirola,ESP,DF,US Sassuolo,Serie A,20,1997,33.1,2,16,3,18.8,0.48,0.09,0.13,0.67,19.6,0,0,0,0.9,0.9,0.05,+1.1,+1.1
1409,Adem Ljajic,SRB,FW,Torino FC,Serie A,26,1991,0.3,0,2,1,50.0,6.00,3.00,0.00,0.00,18.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1410,Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,1993,19.5,0,7,1,14.3,0.36,0.05,0.00,0.00,20.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3
1411,Fernando Llorente,ESP,FW,Tottenham Hotspur,Premier League,33,1985,7.7,1,23,5,21.7,2.98,0.65,0.04,0.20,9.5,0,0,0,3.0,3.0,0.13,-2.0,-2.0
1412,Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,1995,6.0,0,2,2,100.0,0.33,0.33,0.00,0.00,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1413,Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,31,1986,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1414,Giovani Lo Celso,ARG,MF,Real Betis Balompié,La Liga,22,1996,26.6,9,62,25,40.3,2.33,0.94,0.11,0.28,19.6,2,2,4,8.8,5.7,0.09,+0.2,+1.3
1415,Giovani Lo Celso,ARG,MF,Paris Saint-Germain,Ligue 1,22,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1416,Stanislav Lobotka,SVK,MF,Celta de Vigo,La Liga,23,1994,27.7,0,11,2,18.2,0.40,0.07,0.00,0.00,21.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1417,Jürgen Locadia,NLD,FW,Brighton & Hove Albion,Premier League,24,1993,13.7,2,26,9,34.6,1.89,0.66,0.08,0.22,16.3,1,0,0,3.1,3.1,0.12,-1.1,-1.1
1418,Manuel Locatelli,ITA,MF,US Sassuolo,Serie A,20,1998,20.5,2,31,7,22.6,1.51,0.34,0.06,0.29,21.5,0,0,0,2.3,2.3,0.07,-0.3,-0.3
1419,Ruben Loftus-Cheek,ENG,MF,Chelsea FC,Premier League,22,1996,11.1,6,27,8,29.6,2.43,0.72,0.22,0.75,15.9,0,0,0,2.9,2.9,0.11,+3.1,+3.1
1420,Enzo Loiodice,FRA,MF,Dijon FCO,Ligue 1,17,2000,9.4,0,6,2,33.3,0.64,0.21,0.00,0.00,23.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1421,Kevin Long,IRL,DF,Burnley FC,Premier League,27,1990,5.7,0,1,0,0.0,0.18,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1422,Shane Long,IRL,FW,Southampton FC,Premier League,31,1987,14.1,5,30,9,30.0,2.12,0.64,0.17,0.56,14.1,0,0,0,4.6,4.6,0.17,+0.4,+0.4
1423,Samuele Longo,ITA,FW,SD Huesca,La Liga,26,1992,6.2,1,12,6,50.0,1.94,0.97,0.08,0.17,8.2,0,0,0,2.3,2.3,0.19,-1.3,-1.3
1424,Sean Longstaff,ENG,MF,Newcastle United,Premier League,20,1997,7.6,1,8,2,25.0,1.05,0.26,0.13,0.50,23.0,0,0,0,0.4,0.4,0.05,+0.6,+0.6
1425,Ademola Lookman,ENG,FW,Everton FC,Premier League,20,1997,6.9,0,12,3,25.0,1.75,0.44,0.00,0.00,17.7,0,0,0,1.2,1.2,0.10,-1.2,-1.2
1426,Anthony Lopes,PRT,GK,Olympique Lyon,Ligue 1,27,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1427,Rony Lopes,PRT,FW,AS Monaco,Ligue 1,22,1995,20.5,2,53,23,43.4,2.58,1.12,0.04,0.09,19.4,6,0,0,5.0,5.0,0.10,-3.0,-3.0
1428,Pedro López,ESP,DF,Levante UD,La Liga,34,1983,5.2,0,2,1,50.0,0.39,0.19,0.00,0.00,20.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1429,Álex López,ESP,MF,RCD Espanyol Barcelona,La Liga,21,1997,1.2,0,1,0,0.0,0.80,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.01,0.0,0.0
1430,Cristian López,ESP,FW,SCO Angers,Ligue 1,29,1989,4.1,2,11,3,27.3,2.66,0.73,0.18,0.67,11.6,0,0,1,2.3,1.5,0.14,-0.3,+0.5
1431,David López,ESP,DF,RCD Espanyol Barcelona,La Liga,28,1989,20.2,0,11,2,18.2,0.54,0.10,0.00,0.00,16.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9
1432,Diego López,ESP,GK,RCD Espanyol Barcelona,La Liga,36,1981,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1433,Javi López,ESP,DF,RCD Espanyol Barcelona,La Liga,32,1986,21.6,0,7,1,14.3,0.32,0.05,0.00,0.00,19.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1434,Lluís López,ESP,DF,RCD Espanyol Barcelona,La Liga,21,1997,5.8,0,1,1,100.0,0.17,0.17,0.00,0.00,4.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
1435,Maxime López,FRA,MF,Olympique Marseille,Ligue 1,20,1997,24.2,1,13,4,30.8,0.54,0.17,0.08,0.25,25.8,1,0,0,0.5,0.5,0.04,+0.5,+0.5
1436,Pau López,ESP,GK,Real Betis Balompié,La Liga,23,1994,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1437,Roberto López,ESP,MF,Real Sociedad,La Liga,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1438,Unai López,ESP,MF,Athletic Bilbao,La Liga,22,1995,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,21.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1439,Jonas Lössl,DNK,GK,Huddersfield Town,Premier League,29,1989,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1440,Albert Lottin,FRA,MF,FC Girondins Bordeaux,Ligue 1,16,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1441,Imrân Louza,FRA,MF,FC Nantes,Ligue 1,19,1999,1.0,0,1,0,0.0,1.02,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1442,Davor Lovren,HRV,MF,Fortuna Düsseldorf,Bundesliga,19,1998,0.5,0,1,1,100.0,1.96,1.96,0.00,0.00,26.7,0,0,0,0.1,0.1,0.13,-0.1,-0.1
1443,Dejan Lovren,HRV,DF,Liverpool FC,Premier League,29,1989,11.0,1,6,1,16.7,0.55,0.09,0.17,1.00,13.1,0,0,0,0.7,0.7,0.12,+0.3,+0.3
1444,Chris Löwe,DEU,DF,Huddersfield Town,Premier League,29,1989,22.9,0,18,6,33.3,0.79,0.26,0.00,0.00,23.9,1,0,0,0.5,0.5,0.03,-0.5,-0.5
1445,Eduard Löwen,DEU,MF,1.FC Nuremberg,Bundesliga,21,1997,18.0,3,37,13,35.1,2.05,0.72,0.08,0.23,24.5,6,0,0,2.0,2.0,0.05,+1.0,+1.0
1446,Matthew Lowton,ENG,DF,Burnley FC,Premier League,29,1989,19.4,0,5,0,0.0,0.26,0.00,0.00,,25.5,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1447,Choco Lozano,HND,FW,Girona FC,La Liga,25,1993,8.1,0,24,10,41.7,2.96,1.23,0.00,0.00,12.9,0,0,0,2.1,2.1,0.09,-2.1,-2.1
1448,Derrick Luckassen,NLD,DF,Hertha BSC,Bundesliga,23,1995,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1449,José Gayà,ESP,DF,Valencia CF,La Liga,23,1995,34.9,1,14,3,21.4,0.40,0.09,0.07,0.33,20.5,1,0,0,0.8,0.8,0.05,+0.2,+0.2
1450,José Luis Morales,ESP,FW,Levante UD,La Liga,31,1987,35.5,12,61,27,44.3,1.72,0.76,0.15,0.33,15.8,1,3,5,13.6,9.7,0.16,-1.6,-0.7
1451,José Luis Palomino,ARG,DF,Atalanta BC,Serie A,28,1990,25.1,1,7,3,42.9,0.28,0.12,0.14,0.33,13.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4
1452,Filipe Luís,BRA,DF,Atlético de Madrid,La Liga,32,1985,22.6,2,11,6,54.5,0.49,0.27,0.18,0.33,20.0,0,0,0,0.7,0.7,0.06,+1.3,+1.3
1453,Luisinho,PRT,DF,SD Huesca,La Liga,33,1985,5.6,0,3,1,33.3,0.53,0.18,0.00,0.00,28.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1454,David Luiz,BRA,DF,Chelsea FC,Premier League,31,1987,36.0,3,33,8,24.2,0.92,0.22,0.09,0.38,18.6,9,0,0,1.9,1.9,0.06,+1.1,+1.1
1455,Douglas Luiz,BRA,MF,Girona FC,La Liga,20,1998,16.6,0,16,0,0.0,0.97,0.00,0.00,,25.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
1456,Everton Luiz,BRA,MF,SPAL,Serie A,30,1988,3.5,0,2,0,0.0,0.57,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1457,Jordan Lukaku,BEL,MF,SS Lazio,Serie A,24,1994,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1458,Romelu Lukaku,BEL,FW,Manchester United,Premier League,25,1993,23.7,12,59,33,55.9,2.49,1.39,0.20,0.36,11.5,0,0,0,11.1,11.1,0.19,+0.9,+0.9
1459,Dodi Lukebakio,BEL,FW,Fortuna Düsseldorf,Bundesliga,20,1997,21.9,10,51,27,52.9,2.33,1.23,0.12,0.22,17.2,0,4,6,12.7,8.1,0.16,-2.7,-2.1
1460,Sasa Lukic,SRB,MF,Torino FC,Serie A,21,1996,11.0,2,10,4,40.0,0.91,0.36,0.20,0.50,19.0,0,0,0,1.8,1.8,0.18,+0.2,+0.2
1461,Senad Lulic,BIH,DF,SS Lazio,Serie A,32,1986,32.5,4,28,9,32.1,0.86,0.28,0.14,0.44,17.7,0,0,0,2.7,2.7,0.09,+1.3,+1.3
1462,Antonio Luna,ESP,DF,Levante UD,La Liga,27,1991,14.0,0,3,1,33.3,0.21,0.07,0.00,0.00,16.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3
1463,Andriy Lunin,UKR,GK,CD Leganés,La Liga,19,1999,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1464,Sebastiano Luperto,ITA,DF,SSC Napoli,Serie A,21,1996,8.1,0,3,0,0.0,0.37,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1465,Fabian Lustenberger,CHE,DF,Hertha BSC,Bundesliga,30,1988,24.1,0,1,0,0.0,0.04,0.00,0.00,,5.7,0,0,0,0.0,0.0,0.04,0.0,0.0
1466,Andreas Luthe,DEU,GK,FC Augsburg,Bundesliga,31,1987,14.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1467,Lyanco,BRA,DF,Torino FC,Serie A,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1468,Lyanco,BRA,DF,Bologna FC 1909,Serie A,21,1997,12.4,1,8,2,25.0,0.64,0.16,0.13,0.50,20.3,0,0,0,0.5,0.5,0.06,+0.5,+0.5
1469,Hervé Lybohy,NER,DF,Nîmes Olympique,Ligue 1,35,1983,16.4,2,3,2,66.7,0.18,0.12,0.67,1.00,7.0,0,0,0,0.6,0.6,0.20,+1.4,+1.4
1470,Charalampos Lykogiannis,GRC,DF,Cagliari Calcio,Serie A,24,1993,9.2,0,7,2,28.6,0.76,0.22,0.00,0.00,26.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2
1471,Yann M'Vila,FRA,MF,AS Saint-Étienne,Ligue 1,28,1990,36.2,0,14,2,14.3,0.39,0.06,0.00,0.00,24.8,0,0,0,0.7,0.7,0.05,-0.7,-0.7
1472,Darwin Machís,VEN,FW,Udinese Calcio,Serie A,25,1993,5.1,0,18,3,16.7,3.50,0.58,0.00,0.00,21.4,0,0,0,1.3,1.3,0.07,-1.3,-1.3
1473,James Maddison,ENG,MF,Leicester City,Premier League,21,1996,31.5,7,82,27,32.9,2.61,0.86,0.07,0.22,21.2,14,1,2,7.4,5.9,0.07,-0.4,+0.1
1474,Gary Madine,ENG,FW,Cardiff City,Premier League,27,1990,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1475,Pablo Maffeo,ESP,DF,VfB Stuttgart,Bundesliga,21,1997,6.6,0,4,1,25.0,0.60,0.15,0.00,0.00,20.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1476,Francesco Magnanelli,ITA,MF,US Sassuolo,Serie A,33,1984,20.7,0,9,0,0.0,0.44,0.00,0.00,,27.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1477,Giangiacomo Magnani,ITA,DF,US Sassuolo,Serie A,22,1995,16.8,0,2,0,0.0,0.12,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1478,Harry Maguire,ENG,DF,Leicester City,Premier League,25,1993,28.8,3,29,11,37.9,1.01,0.38,0.10,0.27,13.8,0,0,0,1.5,1.5,0.05,+1.5,+1.5
1479,Riyad Mahrez,DZA,FW,Manchester City,Premier League,27,1991,14.9,7,54,24,44.4,3.62,1.61,0.13,0.29,17.1,1,0,1,5.6,4.8,0.09,+1.4,+2.2
1480,Thiago Maia,BRA,MF,LOSC Lille,Ligue 1,21,1997,11.3,0,2,1,50.0,0.18,0.09,0.00,0.00,5.4,0,0,0,0.7,0.3,0.16,-0.7,-0.3
1481,Raffaele Maiello,ITA,MF,Frosinone Calcio,Serie A,27,1991,22.7,0,9,2,22.2,0.40,0.09,0.00,0.00,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1482,Arne Maier,DEU,MF,Hertha BSC,Bundesliga,19,1999,22.9,0,21,6,28.6,0.92,0.26,0.00,0.00,22.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
1483,Domenico Maietta,ITA,DF,FC Empoli,Serie A,35,1982,19.0,0,7,2,28.6,0.37,0.11,0.00,0.00,27.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1484,Mike Maignan,FRA,GK,LOSC Lille,Ligue 1,22,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1485,Linton Maina,DEU,MF,Hannover 96,Bundesliga,19,1999,15.7,1,23,2,8.7,1.46,0.13,0.04,0.50,17.8,0,0,0,2.1,2.1,0.09,-1.1,-1.1
1486,Ainsley Maitland-Niles,ENG,DF,Arsenal FC,Premier League,20,1997,11.0,1,6,3,50.0,0.55,0.27,0.17,0.33,18.6,0,0,0,0.9,0.9,0.15,+0.1,+0.1
1487,Josh Maja,NGA,FW,FC Girondins Bordeaux,Ligue 1,19,1998,2.2,1,5,2,40.0,2.27,0.91,0.20,0.50,13.9,0,0,0,0.6,0.6,0.12,+0.4,+0.4
1488,Majeed Waris,GHA,FW,FC Nantes,Ligue 1,26,1991,25.0,5,37,14,37.8,1.48,0.56,0.11,0.29,17.9,0,1,1,5.6,4.8,0.13,-0.6,-0.8
1489,Jean-Victor Makengo,FRA,FW,OGC Nice,Ligue 1,20,1998,11.4,1,13,5,38.5,1.14,0.44,0.08,0.20,17.2,0,0,0,1.3,1.3,0.10,-0.3,-0.3
1490,Nemanja Maksimovic,SRB,MF,Getafe CF,La Liga,23,1995,35.7,1,35,7,20.0,0.98,0.20,0.03,0.14,16.9,0,0,0,2.2,2.2,0.06,-1.2,-1.2
1491,Nikola Maksimovic,SRB,DF,SSC Napoli,Serie A,26,1991,15.3,0,2,1,50.0,0.13,0.07,0.00,0.00,10.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1492,Malcom,BRA,FW,FC Barcelona,La Liga,21,1997,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,14.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5
1493,Kévin Malcuit,MAR,DF,SSC Napoli,Serie A,27,1991,20.1,0,11,3,27.3,0.55,0.15,0.00,0.00,23.3,0,0,0,0.3,0.3,0.02,-0.3,-0.3
1494,Yunus Malli,TUR,MF,VfL Wolfsburg,Bundesliga,26,1992,7.8,1,7,2,28.6,0.90,0.26,0.00,0.00,18.8,0,1,1,1.4,0.7,0.09,-0.4,-0.7
1495,Hugo Mallo,ESP,DF,Celta de Vigo,La Liga,27,1991,34.4,1,24,9,37.5,0.70,0.26,0.04,0.11,19.3,0,0,0,1.4,1.4,0.06,-0.4,-0.4
1496,Antonio Mance,HRV,FW,FC Nantes,Ligue 1,22,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1497,Vincent Manceau,FRA,DF,SCO Angers,Ligue 1,29,1989,31.0,1,15,1,6.7,0.48,0.03,0.07,1.00,25.0,0,0,0,0.7,0.7,0.05,+0.3,+0.3
1498,Gianluca Mancini,ITA,DF,Atalanta BC,Serie A,22,1996,25.0,5,41,12,29.3,1.64,0.48,0.12,0.42,9.8,0,0,0,4.1,4.1,0.10,+0.9,+0.9
1499,Steve Mandanda,FRA,GK,Olympique Marseille,Ligue 1,33,1985,30.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1500,Reinildo Mandava,MOZ,DF,LOSC Lille,Ligue 1,24,1994,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1501,Aïssa Mandi,DZA,DF,Real Betis Balompié,La Liga,26,1991,34.0,1,6,3,50.0,0.18,0.09,0.17,0.33,11.8,0,0,0,0.7,0.7,0.11,+0.3,+0.3
1502,Rolando Mandragora,ITA,MF,Udinese Calcio,Serie A,21,1997,32.4,3,46,11,23.9,1.42,0.34,0.07,0.27,23.9,3,0,0,1.8,1.8,0.04,+1.2,+1.2
1503,Mario Mandzukic,HRV,FW,Juventus FC,Serie A,32,1986,22.4,9,33,18,54.5,1.47,0.80,0.27,0.50,8.7,0,0,0,5.0,5.0,0.15,+4.0,+4.0
1504,Sadio Mané,SEN,FW,Liverpool FC,Premier League,26,1992,34.2,22,88,42,47.7,2.57,1.23,0.25,0.52,11.9,0,0,0,16.1,16.1,0.18,+5.9,+5.9
1505,Thomas Mangani,FRA,MF,SCO Angers,Ligue 1,31,1987,17.8,3,17,5,29.4,0.96,0.28,0.00,0.00,28.3,5,3,4,4.0,0.9,0.05,-1.0,-0.9
1506,Konstantinos Manolas,GRC,DF,AS Roma,Serie A,27,1991,25.8,1,12,1,8.3,0.46,0.04,0.08,1.00,8.7,0,0,0,1.2,1.2,0.10,-0.2,-0.2
1507,Javier Manquillo,ESP,DF,Newcastle United,Premier League,24,1994,12.2,0,2,1,50.0,0.16,0.08,0.00,0.00,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1508,Martín Mantovani,ARG,DF,SD Huesca,La Liga,34,1984,7.8,2,5,3,60.0,0.64,0.39,0.40,0.67,9.1,0,0,0,0.5,0.5,0.10,+1.5,+1.5
1509,Juan Manuel Valencia,COL,FW,Bologna FC 1909,Serie A,20,1998,0.3,0,1,0,0.0,3.21,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
1510,Harrison Manzala,COD,MF,SCO Angers,Ligue 1,24,1994,0.8,0,2,0,0.0,2.43,0.00,0.00,,11.1,0,0,0,0.6,0.6,0.30,-0.6,-0.6
1511,Fran Manzanara,ESP,DF,Levante UD,La Liga,21,1996,1.7,0,1,0,0.0,0.57,0.00,0.00,,3.0,0,0,0,0.4,0.4,0.40,-0.4,-0.4
1512,Myziane Maolida,FRA,FW,OGC Nice,Ligue 1,19,1999,10.6,0,19,7,36.8,1.80,0.66,0.00,0.00,14.2,0,0,0,1.8,1.8,0.09,-1.8,-1.8
1513,Faitout Maouassa,FRA,DF,Nîmes Olympique,Ligue 1,20,1998,23.7,0,8,3,37.5,0.34,0.13,0.00,0.00,21.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1514,Marçal,BRA,DF,Olympique Lyon,Ligue 1,29,1989,9.8,0,5,1,20.0,0.51,0.10,0.00,0.00,24.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1515,Iván Marcano,ESP,DF,AS Roma,Serie A,31,1987,9.0,0,3,1,33.3,0.33,0.11,0.00,0.00,10.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1516,Marcelo,BRA,DF,Real Madrid,La Liga,30,1988,20.6,2,35,12,34.3,1.70,0.58,0.06,0.17,21.3,0,0,0,1.5,1.5,0.04,+0.5,+0.5
1517,Marcelo,BRA,DF,Olympique Lyon,Ligue 1,31,1987,32.0,0,28,6,21.4,0.88,0.19,0.00,0.00,8.9,0,0,0,1.8,1.8,0.07,-1.8,-1.8
1518,Solly March,ENG,FW,Brighton & Hove Albion,Premier League,24,1994,27.4,1,42,9,21.4,1.53,0.33,0.02,0.11,20.2,3,0,0,2.6,2.6,0.06,-1.6,-1.6
1519,Federico Marchetti,ITA,GK,Genoa CFC,Serie A,35,1983,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1520,Gian Marco Ferrari,ITA,DF,US Sassuolo,Serie A,26,1992,31.0,4,22,7,31.8,0.71,0.23,0.18,0.57,8.9,0,0,0,2.8,2.8,0.13,+1.2,+1.2
1521,Óscar de Marcos,ESP,DF,Athletic Bilbao,La Liga,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.50,11.4,0,0,0,1.2,1.2,0.14,-0.2,-0.2
1522,Georg Margreitter,AUT,DF,1.FC Nuremberg,Bundesliga,29,1988,22.9,2,12,4,33.3,0.52,0.17,0.17,0.50,10.4,0,0,0,1.0,1.0,0.08,+1.0,+1.0
1523,Miguel Marí,ESP,MF,SD Eibar,La Liga,21,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1524,José María Giménez,URY,DF,Atlético de Madrid,La Liga,23,1995,19.7,0,16,4,25.0,0.81,0.20,0.00,0.00,12.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8
1525,Mariano Díaz,DOM,FW,Real Madrid,La Liga,24,1993,5.0,3,22,8,36.4,4.43,1.61,0.14,0.38,12.4,1,0,0,2.9,2.9,0.13,+0.1,+0.1
1526,Mariano Díaz,DOM,FW,Olympique Lyon,Ligue 1,24,1993,1.6,0,3,0,0.0,1.89,0.00,0.00,,13.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1527,Adrian Mariappa,JAM,DF,Watford FC,Premier League,31,1986,21.4,0,5,1,20.0,0.23,0.05,0.00,0.00,8.0,0,0,0,0.8,0.8,0.17,-0.8,-0.8
1528,Jordan Marié,FRA,MF,Dijon FCO,Ligue 1,26,1991,20.0,1,15,7,46.7,0.75,0.35,0.07,0.14,22.8,0,0,0,1.0,1.0,0.07,0.0,0.0
1529,Adrián Marín,ESP,DF,Deportivo Alavés,La Liga,21,1997,3.2,0,2,0,0.0,0.62,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2
1530,João Mário,PRT,MF,Inter Milan,Serie A,25,1993,12.0,1,16,3,18.8,1.33,0.25,0.06,0.33,19.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1
1531,Guillermo Maripán,CHL,DF,Deportivo Alavés,La Liga,24,1994,22.3,2,15,5,33.3,0.67,0.22,0.13,0.40,10.5,0,0,0,1.2,1.2,0.08,+0.8,+0.8
1532,Lazar Markovic,SRB,FW,Fulham FC,Premier League,24,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1533,Marlon,BRA,DF,US Sassuolo,Serie A,22,1995,16.8,1,5,2,40.0,0.30,0.12,0.20,0.50,16.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8
1534,Marquinhos,BRA,DF,Paris Saint-Germain,Ligue 1,24,1994,29.9,3,13,3,23.1,0.43,0.10,0.23,1.00,9.8,0,0,0,1.2,1.2,0.09,+1.8,+1.8
1535,Roger Martí,ESP,FW,Levante UD,La Liga,27,1991,21.0,13,68,27,39.7,3.24,1.29,0.16,0.41,15.3,0,2,2,12.8,11.0,0.16,+0.2,0.0
1536,Anthony Martial,FRA,FW,Manchester United,Premier League,22,1995,18.0,10,37,22,59.5,2.05,1.22,0.24,0.41,14.9,0,1,1,6.1,5.4,0.15,+3.9,+3.6
1537,Aarón Martín,ESP,DF,1.FSV Mainz 05,Bundesliga,21,1997,32.0,0,16,4,25.0,0.50,0.13,0.00,0.00,23.3,2,0,0,0.7,0.7,0.05,-0.7,-0.7
1538,Jonas Martin,FRA,MF,RC Strasbourg Alsace,Ligue 1,28,1990,22.9,3,19,9,47.4,0.83,0.39,0.05,0.11,20.7,0,2,3,4.0,1.7,0.09,-1.0,-0.7
1539,Marvin Martin,FRA,MF,Stade Reims,Ligue 1,30,1988,6.9,0,7,1,14.3,1.01,0.14,0.00,0.00,22.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3
1540,Iñigo Martínez,ESP,DF,Athletic Bilbao,La Liga,27,1991,32.2,0,24,5,20.8,0.74,0.16,0.00,0.00,18.9,2,0,0,1.4,1.4,0.06,-1.4,-1.4
1541,Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,29,1988,14.5,3,16,8,50.0,1.10,0.55,0.19,0.38,12.9,0,0,0,1.5,1.5,0.10,+1.5,+1.5
1542,Lautaro Martínez,ARG,FW,Inter Milan,Serie A,20,1997,14.9,6,59,18,30.5,3.95,1.21,0.08,0.28,13.4,0,1,1,6.7,6.0,0.10,-1.7,-2.0
