Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Att,P_Live,P_Dead,P_FK,P_TB,P_Press,P_Sw,P_Crs,P_CK,P_InCK,P_OutCK,P_StrCK,P_Ground,P_Low,P_High,P_Left,P_Right,P_Head,P_TI,P_Other,P_Cmp,P_Off,P_Out,P_Int,P_Blocks
832,Raphael Framberger,DEU,DF,FC Augsburg,Bundesliga,22,1995,6.1,281,215,66,4,1,58,5,20,0,0,0,0,140,62,79,15,191,9,62,2,181,2,8,14,19
833,Simon Francis,ENG,DF,AFC Bournemouth,Premier League,33,1985,13.7,815,676,139,16,1,102,20,37,2,0,0,0,422,146,247,76,519,71,121,2,598,3,22,23,24
834,Mike Frantz,DEU,MF,SC Freiburg,Bundesliga,31,1986,24.6,671,628,43,11,0,94,13,30,0,0,0,0,423,97,151,106,439,62,30,5,509,0,14,10,24
835,Ryan Fraser,SCO,MF,AFC Bournemouth,Premier League,24,1994,35.2,1505,1289,216,59,3,239,75,156,112,9,13,2,923,195,387,251,1173,55,16,5,1019,6,31,49,76
836,Pierluigi Frattali,ITA,GK,Parma Calcio 1913,Serie A,32,1985,1.0,38,23,15,0,0,0,0,0,0,0,0,0,21,2,15,2,28,0,0,6,27,0,1,0,0
837,Fred,BRA,MF,Manchester United,Premier League,25,1993,11.6,769,741,28,21,0,136,35,6,4,0,0,0,573,89,107,534,217,13,2,2,656,5,17,11,16
838,Ryan Fredericks,ENG,DF,West Ham United,Premier League,25,1992,12.1,548,442,106,7,0,103,5,20,0,0,0,0,297,89,162,43,359,37,99,0,397,1,15,8,20
839,Remo Freuler,CHE,MF,Atalanta BC,Serie A,26,1992,33.6,2262,2145,117,100,4,317,41,17,1,0,0,0,1887,197,178,332,1812,75,15,6,1987,9,29,41,30
840,Nicolas Frey,FRA,DF,Chievo Verona,Serie A,34,1984,2.5,122,97,25,4,0,14,1,1,0,0,0,0,58,14,50,10,86,3,21,0,98,0,3,1,2
841,Marco Friedl,AUT,DF,SV Werder Bremen,Bundesliga,20,1998,5.3,264,230,34,4,0,17,7,2,0,0,0,0,187,31,46,161,64,7,30,2,230,0,4,6,4
842,Alexander Fuchs,DEU,MF,1.FC Nuremberg,Bundesliga,21,1997,7.3,243,240,3,2,1,49,6,3,0,0,0,0,199,19,25,28,195,15,1,2,182,1,3,11,11
843,Christian Fuchs,AUT,DF,Leicester City,Premier League,32,1986,2.3,158,130,28,3,0,20,5,14,0,0,0,0,75,37,46,114,10,6,25,2,121,1,3,2,8
844,Javi Fuego,ESP,MF,Villarreal CF,La Liga,34,1984,2.6,136,125,11,11,0,19,3,0,0,0,0,0,92,15,29,28,102,4,0,0,108,0,2,0,6
845,Angelo Fulgini,FRA,MF,SCO Angers,Ligue 1,21,1996,18.2,785,726,59,27,9,177,25,18,24,2,4,1,570,97,118,88,650,25,8,2,595,4,14,21,28
846,Niclas Füllkrug,DEU,FW,Hannover 96,Bundesliga,25,1993,12.4,379,345,34,0,1,103,6,4,0,0,0,0,207,103,69,66,201,60,3,10,258,2,5,11,18
847,Ramiro Funes Mori,ARG,DF,Villarreal CF,La Liga,27,1991,29.2,1211,1176,35,29,0,153,40,3,1,0,0,0,818,126,267,523,578,77,5,1,995,2,34,13,16
848,Manolo Gabbiadini,ITA,FW,Southampton FC,Premier League,26,1991,5.3,119,117,2,0,0,34,0,3,0,0,0,0,79,20,20,81,21,12,0,1,83,2,3,2,7
849,Manolo Gabbiadini,ITA,FW,UC Sampdoria,Serie A,26,1991,9.0,315,284,31,9,3,67,8,19,13,5,2,0,198,70,47,252,42,4,3,6,225,3,4,5,17
850,Mijat Gacinovic,SRB,MF,Eintracht Frankfurt,Bundesliga,23,1995,18.1,608,581,27,11,2,105,18,19,11,3,1,0,424,94,90,125,421,48,5,4,427,5,12,21,31
851,Gianluca Gaetano,ITA,FW,SSC Napoli,Serie A,18,2000,0.1,11,11,0,0,0,2,0,0,0,0,0,0,9,2,0,3,8,0,0,0,10,0,0,0,0
852,Roberto Gagliardini,ITA,MF,Inter Milan,Serie A,24,1994,12.1,798,783,15,10,1,114,16,7,0,0,0,0,616,79,103,83,651,36,2,3,699,2,18,7,10
853,Riccardo Gagliolo,SWE,DF,Parma Calcio 1913,Serie A,28,1990,33.8,1376,1190,186,42,1,200,25,28,0,0,0,0,835,179,362,840,306,72,144,6,1030,8,29,29,41
854,Milan Gajic,SRB,DF,FC Girondins Bordeaux,Ligue 1,22,1996,1.0,47,35,12,0,0,10,0,3,0,0,0,0,25,16,6,13,18,2,12,0,38,0,1,0,2
855,Javi Galán,ESP,DF,SD Huesca,La Liga,23,1994,16.0,627,458,169,3,2,88,15,60,1,0,1,0,247,180,200,394,33,30,165,0,421,5,21,16,32
856,Sam Gallagher,ENG,FW,Southampton FC,Premier League,22,1995,0.4,8,8,0,0,0,1,0,0,0,0,0,0,1,3,4,0,3,4,0,0,2,0,0,0,0
857,Álex Gallar,ESP,MF,SD Huesca,La Liga,26,1992,11.2,470,401,69,32,0,73,21,24,24,1,2,0,314,54,102,387,60,9,12,0,345,3,8,20,16
858,Enric Gallego,ESP,FW,SD Huesca,La Liga,31,1986,17.1,383,350,33,0,0,115,3,9,0,0,0,0,172,116,95,204,58,49,0,15,222,1,5,13,22
859,Alejandro Gálvez,ESP,DF,Rayo Vallecano,La Liga,29,1989,15.7,676,628,48,41,0,83,11,1,0,0,0,0,485,55,136,57,575,29,7,2,556,2,16,10,7
860,Kévin Gameiro,FRA,FW,Valencia CF,La Liga,31,1987,17.9,434,402,32,1,4,86,5,17,0,0,0,0,323,74,37,44,349,21,6,5,334,1,6,12,28
861,Idrissa Gueye,SEN,MF,Everton FC,Premier League,28,1989,31.4,1758,1709,49,34,1,370,44,7,0,0,0,0,1344,196,218,179,1435,111,3,9,1478,7,35,34,22
862,Ignatius Ganago,CMR,FW,OGC Nice,Ligue 1,19,1999,11.5,224,208,16,1,0,50,0,6,0,0,0,0,186,21,17,30,179,7,0,1,176,0,4,7,7
863,Cristian Ganea,ROU,MF,Athletic Bilbao,La Liga,26,1992,0.5,11,10,1,0,0,1,0,1,0,0,0,0,7,2,2,8,1,1,1,0,10,0,0,0,0
864,Ganso,BRA,MF,Amiens SC,Ligue 1,28,1989,5.8,329,288,41,24,1,70,6,5,6,0,0,0,256,36,37,262,43,8,9,4,282,2,2,4,9
865,Ezequiel Garay,ARG,DF,Valencia CF,La Liga,31,1986,23.7,1066,1020,46,44,0,116,30,3,0,0,0,0,773,104,189,70,906,60,2,2,908,2,10,9,8
866,Borja Garcés,ESP,FW,Atlético de Madrid,La Liga,18,1999,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,2,0,0,0,2
867,Alberto García,ESP,GK,Rayo Vallecano,La Liga,33,1985,17.0,532,344,188,64,0,30,18,0,0,0,0,0,224,25,283,10,420,0,0,82,381,1,12,1,1
868,Aleix García,ESP,MF,Girona FC,La Liga,21,1997,18.5,1126,1036,90,48,3,163,59,29,35,5,10,0,801,140,185,172,894,38,7,4,929,3,29,28,14
869,Álvaro García,ESP,FW,Rayo Vallecano,La Liga,25,1992,19.6,507,490,17,2,1,100,21,59,4,0,0,0,313,93,101,313,147,32,10,2,309,1,13,13,36
870,Borja García,ESP,FW,Girona FC,La Liga,27,1990,29.2,1350,1308,42,21,10,282,51,29,7,0,1,0,938,183,229,174,1097,45,13,10,1102,5,23,31,32
871,Dani García,ESP,MF,Athletic Bilbao,La Liga,28,1990,27.5,1391,1353,38,31,0,197,46,2,2,0,0,0,911,185,295,214,1030,108,4,5,1165,2,19,10,19
872,Javi García,ESP,DF,Real Betis Balompié,La Liga,31,1987,5.8,451,444,7,7,0,52,5,0,0,0,0,0,395,30,26,99,324,19,0,1,424,0,2,0,4
873,Manu García,ESP,MF,Deportivo Alavés,La Liga,32,1986,25.9,951,932,19,13,0,186,26,13,0,0,0,0,600,131,220,508,260,123,5,6,718,4,36,12,29
874,Manu García,ESP,MF,FC Toulouse,Ligue 1,20,1998,20.5,950,934,16,9,5,201,22,7,3,0,0,1,735,105,110,132,790,20,1,5,748,5,12,27,24
875,Raúl Carnero,ESP,DF,CD Leganés,La Liga,29,1989,4.2,131,99,32,7,0,20,8,2,0,0,0,0,48,26,57,77,6,20,25,0,74,2,6,0,7
876,Raúl Carnero,ESP,DF,Girona FC,La Liga,29,1989,9.4,500,373,127,16,0,69,19,49,4,0,1,0,225,123,152,322,48,18,107,0,352,1,15,11,17
877,Raúl García,ESP,MF,Athletic Bilbao,La Liga,32,1986,26.3,935,922,13,4,7,213,24,33,0,0,0,0,423,197,315,163,522,130,4,12,545,9,52,19,43
878,Sergio García,ESP,FW,RCD Espanyol Barcelona,La Liga,35,1983,16.5,515,461,54,14,4,110,25,43,30,0,1,0,306,89,120,100,376,20,6,2,328,4,8,15,37
879,James Garner,ENG,MF,Manchester United,Premier League,17,2001,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
880,Mario Gaspar,ESP,DF,Villarreal CF,La Liga,27,1990,28.9,1326,1067,259,18,1,186,14,46,0,0,0,0,742,290,294,86,891,71,241,3,1068,2,18,12,36
881,Paulo Gazzaniga,ARG,GK,Tottenham Hotspur,Premier League,26,1992,3.0,105,75,30,5,0,3,6,0,0,0,0,0,53,1,51,1,86,0,0,12,70,0,7,1,0
882,Marcello Gazzola,ITA,DF,Parma Calcio 1913,Serie A,33,1985,10.2,388,320,68,2,0,82,6,23,0,0,0,0,155,93,140,14,252,38,66,0,248,3,6,9,27
883,Jean-Philippe Gbamin,CIV,MF,1.FSV Mainz 05,Bundesliga,22,1995,29.7,1347,1309,38,32,3,255,56,16,0,0,0,0,958,155,234,163,1078,68,6,4,1065,3,24,19,48
884,David de Gea,ESP,GK,Manchester United,Premier League,27,1990,38.0,1087,672,415,84,0,86,29,0,0,0,0,0,364,57,666,36,842,1,0,143,712,4,25,5,2
885,Theodor Gebre Selassie,CZE,DF,SV Werder Bremen,Bundesliga,31,1986,31.3,1685,1381,304,15,2,267,10,35,1,0,0,0,1060,397,228,60,1172,102,288,8,1383,1,23,26,60
886,Dennis Geiger,DEU,MF,TSG 1899 Hoffenheim,Bundesliga,20,1998,2.7,147,136,11,5,1,27,6,2,5,0,0,0,120,14,13,7,135,1,1,2,132,0,1,1,2
887,Jérémy Gélin,FRA,DF,Stade Rennais FC,Ligue 1,21,1997,14.2,813,790,23,21,2,80,33,1,1,0,0,0,612,66,135,53,706,46,1,3,703,1,18,9,10
888,Romain Genevois,HTI,DF,SM Caen,Ligue 1,30,1987,4.0,164,146,18,2,1,22,5,3,0,0,0,0,90,30,44,24,114,9,16,0,127,0,7,2,4
889,Christian Gentner,DEU,MF,VfB Stuttgart,Bundesliga,32,1985,22.4,1018,992,26,20,2,153,38,27,1,0,0,0,598,182,238,154,747,89,4,8,723,5,31,15,50
890,Yannick Gerhardt,DEU,MF,VfL Wolfsburg,Bundesliga,24,1994,27.3,1026,999,27,9,1,198,29,39,0,0,0,0,714,147,165,694,229,73,17,3,789,6,27,21,44
891,Valère Germain,FRA,FW,Olympique Marseille,Ligue 1,28,1990,24.1,605,570,35,4,2,171,6,17,0,0,0,0,356,149,100,60,420,58,7,6,468,0,11,8,28
892,Gerson,BRA,MF,ACF Fiorentina,Serie A,21,1997,27.0,1134,1095,39,28,4,194,23,14,3,0,0,0,835,119,180,888,158,53,5,10,934,1,22,23,15
893,Gervinho,CIV,FW,Parma Calcio 1913,Serie A,31,1987,25.6,537,524,13,3,4,135,3,16,4,0,0,0,444,71,22,126,393,4,4,10,443,1,4,9,28
894,Willem Geubbels,FRA,MF,AS Monaco,Ligue 1,16,2001,0.1,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,0,3,0,0,1,0
895,Lamine Ghezali,FRA,FW,AS Saint-Étienne,Ligue 1,19,1999,0.5,26,25,1,0,0,3,0,2,0,0,0,0,15,5,6,3,21,1,1,0,17,1,1,1,3
896,Rachid Ghezzal,DZA,FW,Leicester City,Premier League,26,1992,8.3,466,424,42,14,1,81,26,24,23,0,0,0,306,66,94,373,55,30,4,0,355,1,6,10,17
897,Paolo Ghiglione,ITA,MF,Frosinone Calcio,Serie A,21,1997,5.7,238,200,38,1,0,38,10,20,2,0,0,0,113,60,65,25,172,4,35,0,159,4,3,4,17
898,Saman Ghoddos,IRN,FW,Amiens SC,Ligue 1,24,1993,20.3,610,486,124,40,1,114,24,35,63,5,8,3,350,94,166,38,519,25,12,6,401,4,11,15,22
899,Faouzi Ghoulam,DZA,DF,SSC Napoli,Serie A,27,1991,12.8,1004,822,182,27,3,106,37,51,53,17,4,2,645,132,227,762,94,29,102,0,811,5,16,18,23
900,Emanuele Giaccherini,ITA,MF,Chievo Verona,Serie A,33,1985,22.3,1090,962,128,37,2,200,51,61,61,4,7,1,678,158,254,157,884,27,10,7,778,2,22,39,48
901,Morgan Gibbs-White,ENG,MF,Wolverhampton Wanderers,Premier League,18,2000,7.4,336,319,17,4,2,73,15,7,8,0,3,0,216,72,48,12,289,25,0,2,271,1,2,8,10
902,Ben Gibson,ENG,DF,Burnley FC,Premier League,25,1993,0.7,32,31,1,0,0,12,0,0,0,0,0,0,18,4,10,27,1,1,1,0,21,0,0,0,1
903,Fabian Giefer,DEU,GK,FC Augsburg,Bundesliga,28,1990,4.0,109,80,29,5,0,9,2,0,0,0,0,0,44,4,61,3,79,0,0,15,72,1,3,1,1
904,Niko Gießelmann,DEU,DF,Fortuna Düsseldorf,Bundesliga,26,1991,28.8,1381,1124,257,37,2,204,42,51,10,0,1,0,745,213,423,974,116,60,210,2,1014,1,29,21,49
905,Daniel Ginczek,DEU,FW,VfL Wolfsburg,Bundesliga,27,1991,14.2,337,330,7,2,3,52,10,19,0,0,0,0,185,79,73,31,250,35,1,7,199,6,8,13,21
906,Matthias Ginter,DEU,DF,Borussia Mönchengladbach,Bundesliga,24,1994,26.4,1781,1728,53,43,1,222,77,7,0,0,0,0,1347,123,311,238,1445,60,10,2,1545,5,25,15,10
907,Andrei Girotto,BRA,MF,FC Nantes,Ligue 1,26,1992,16.4,814,789,25,23,0,162,27,7,1,0,0,0,527,128,159,66,646,68,1,6,636,0,17,14,20
908,Olivier Giroud,FRA,FW,Chelsea FC,Premier League,31,1986,9.4,251,246,5,0,1,46,4,0,0,0,0,0,156,50,45,155,53,23,0,3,174,1,2,9,8
909,Kamil Glik,POL,DF,AS Monaco,Ligue 1,30,1988,33.0,1606,1546,60,57,0,170,57,2,0,0,0,0,1158,127,321,233,1225,101,3,9,1356,3,32,9,9
910,Serge Gnabry,DEU,FW,Bayern Munich,Bundesliga,23,1995,19.6,840,820,20,2,5,144,16,43,2,0,0,0,655,120,65,189,609,21,16,2,689,3,8,23,29
911,Joris Gnagnon,FRA,DF,Sevilla FC,La Liga,21,1997,5.0,260,246,14,13,1,34,7,1,0,0,0,0,216,10,34,18,224,12,1,0,231,0,1,3,1
912,Eddy Gnahoré,FRA,MF,Amiens SC,Ligue 1,24,1993,24.9,1157,1116,41,31,2,250,24,6,1,0,0,0,982,111,64,73,1026,27,8,5,1028,2,12,17,19
913,Massimo Gobbi,ITA,DF,Parma Calcio 1913,Serie A,37,1980,13.1,623,489,134,7,0,117,10,17,0,0,0,0,305,131,187,365,104,20,127,2,469,2,12,18,21
914,Kevin Goden,DEU,DF,1.FC Nuremberg,Bundesliga,19,1999,3.0,112,85,27,0,0,16,2,3,0,0,0,0,41,28,43,7,58,15,27,1,71,0,2,3,2
915,Diego Godín,URY,DF,Atlético de Madrid,La Liga,32,1986,27.9,1054,1001,53,48,2,135,14,1,0,0,0,0,669,107,278,156,762,87,5,7,856,9,21,16,9
916,Mauro Goicoechea,URY,GK,FC Toulouse,Ligue 1,30,1988,7.9,254,152,102,30,0,9,3,0,0,0,0,0,105,11,138,18,179,0,0,37,163,0,6,0,0
917,Edoardo Goldaniga,ITA,DF,Frosinone Calcio,Serie A,24,1993,29.0,1162,974,188,53,0,153,26,11,0,0,0,0,592,146,424,85,831,82,135,4,839,4,32,9,17
918,Pierluigi Gollini,ITA,GK,Atalanta BC,Serie A,23,1995,20.0,586,408,178,46,1,50,22,0,0,0,0,0,284,42,260,36,447,0,0,82,404,3,10,5,1
919,Aleksandr Golovin,RUS,MF,AS Monaco,Ligue 1,22,1996,25.4,1139,1100,39,16,4,284,27,54,18,8,3,1,821,170,148,187,896,35,4,9,890,8,20,20,24
920,André Gomes,PRT,MF,Everton FC,Premier League,25,1993,22.0,1230,1190,40,20,1,292,62,18,0,0,0,0,913,137,180,291,867,41,5,2,1025,2,25,28,23
921,Angel Gomes,ENG,MF,Manchester United,Premier League,17,2000,0.3,23,23,0,0,0,1,0,0,0,0,0,0,17,2,4,1,21,1,0,0,20,0,0,0,0
922,Ibai Gómez,ESP,FW,Athletic Bilbao,La Liga,28,1989,6.4,292,252,40,16,0,65,13,33,19,6,5,0,149,50,93,39,232,12,3,1,202,0,7,5,15
923,Ibai Gómez,ESP,MF,Deportivo Alavés,La Liga,28,1989,16.1,570,494,76,32,0,72,22,38,26,0,0,0,337,70,163,82,456,18,9,1,389,4,12,19,22
924,Joe Gomez,ENG,DF,Liverpool FC,Premier League,21,1997,11.8,828,775,53,12,0,105,22,9,0,0,0,0,624,61,143,66,660,46,41,1,705,4,14,8,11
925,Mario Gómez,DEU,FW,VfB Stuttgart,Bundesliga,33,1985,24.6,483,411,72,0,3,92,4,11,0,0,0,0,272,140,71,74,269,88,2,10,319,1,13,9,19
926,Maxi Gómez,URY,FW,Celta de Vigo,La Liga,21,1996,32.9,705,628,77,1,5,179,19,10,0,0,0,0,386,166,153,44,503,73,3,15,516,4,13,22,28
927,Moi Gómez,ESP,MF,SD Huesca,La Liga,24,1994,33.9,1557,1426,131,67,1,206,85,59,55,6,6,0,980,210,367,473,996,65,6,4,1234,9,26,29,26
928,Papu Gómez,ARG,MF,Atalanta BC,Serie A,30,1988,32.2,1974,1666,308,78,14,282,104,114,190,27,22,17,1253,217,504,340,1549,44,31,6,1496,7,38,39,51
929,Sergi Gómez,ESP,DF,Sevilla FC,La Liga,26,1992,30.7,1437,1399,38,30,0,221,81,3,0,0,0,0,1072,118,247,176,1129,84,8,7,1239,3,18,7,24
930,Alfred Gomis,SEN,GK,SPAL,Serie A,24,1993,19.2,682,468,214,67,0,56,15,0,1,0,0,0,352,21,309,34,508,1,0,120,481,5,13,1,0
931,Maxime Gonalons,FRA,MF,Sevilla FC,La Liga,29,1989,6.0,333,324,9,9,0,65,24,0,0,0,0,0,231,51,51,94,209,15,0,0,274,2,6,6,9
932,Anthony Gonçalves,FRA,MF,RC Strasbourg Alsace,Ligue 1,32,1986,11.8,499,452,47,4,1,92,18,50,2,0,0,0,268,101,130,59,368,21,40,4,341,1,17,7,26
933,Jérôme Gondorf,DEU,MF,SC Freiburg,Bundesliga,30,1988,14.4,529,478,51,24,1,98,25,27,22,0,1,0,288,86,155,95,374,42,2,7,367,6,19,10,15
934,Álvaro González,ESP,DF,Villarreal CF,La Liga,28,1990,32.9,1508,1466,42,37,0,181,54,7,0,0,0,0,971,138,399,173,1207,95,5,5,1208,9,42,14,15
935,Bruno González,ESP,DF,Getafe CF,La Liga,28,1990,18.9,531,492,39,27,0,65,31,3,0,0,0,0,267,101,163,78,322,93,12,3,386,0,16,4,13
936,Cristo,ESP,FW,Real Madrid,La Liga,20,1997,0.5,11,9,2,0,0,5,0,0,0,0,0,0,4,7,0,1,10,0,0,0,10,1,0,0,0
937,Giancarlo González,CRI,DF,Bologna FC 1909,Serie A,30,1988,8.3,334,313,21,11,0,43,8,0,0,0,0,0,199,33,102,20,258,29,10,3,258,0,8,1,7
938,Nicolás González,ARG,FW,VfB Stuttgart,Bundesliga,20,1998,24.0,634,613,21,0,0,156,13,34,1,0,1,0,355,137,142,413,80,61,11,8,404,4,20,19,36
939,Jon Gorenc Stankovic,SVN,MF,Huddersfield Town,Premier League,22,1996,7.9,287,274,13,10,0,76,4,1,0,0,0,0,193,33,61,38,219,20,2,0,226,2,8,4,7
940,Leon Goretzka,DEU,MF,Bayern Munich,Bundesliga,23,1995,22.5,1186,1148,38,10,1,199,16,16,0,0,0,0,921,119,146,60,1016,61,20,14,1037,4,9,17,21
941,Mathieu Gorgelin,FRA,GK,Olympique Lyon,Ligue 1,27,1990,4.0,100,72,28,5,0,8,3,0,0,0,0,0,74,8,18,64,14,1,0,21,90,0,1,0,0
942,Mirko Gori,ITA,MF,Frosinone Calcio,Serie A,25,1993,3.7,145,140,5,1,0,18,7,9,0,0,0,0,84,19,42,44,90,9,1,0,106,0,2,1,4
943,Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,21,1996,5.1,283,223,60,1,0,43,3,5,0,0,0,0,177,65,41,14,195,13,59,0,229,0,6,9,15
944,Robin Gosens,DEU,DF,Atalanta BC,Serie A,24,1994,21.6,1256,1073,183,21,0,194,27,72,1,0,0,0,769,258,229,956,69,43,161,4,936,10,26,22,48
945,Dan Gosling,ENG,MF,AFC Bournemouth,Premier League,28,1990,19.3,951,920,31,21,3,161,25,4,1,0,0,0,668,140,143,74,802,53,4,2,755,1,24,19,19
946,Felix Götze,DEU,MF,FC Augsburg,Bundesliga,20,1998,1.4,37,37,0,0,0,11,0,0,0,0,0,0,26,6,5,4,30,3,0,0,26,1,3,1,2
947,Mario Götze,DEU,FW,Borussia Dortmund,Bundesliga,26,1992,18.6,889,857,32,4,3,154,7,29,0,0,0,0,698,131,60,83,759,21,9,14,731,1,11,23,28
948,Prince Gouano,FRA,DF,Amiens SC,Ligue 1,24,1993,29.1,1061,1039,22,21,0,123,37,0,0,0,0,0,730,95,236,85,866,73,1,1,872,1,26,3,13
949,Yoann Gourcuff,FRA,MF,Dijon FCO,Ligue 1,32,1986,1.5,85,79,6,1,0,9,1,2,4,0,0,0,66,5,14,22,60,2,1,0,66,1,0,1,5
950,Jeffrey Gouweleeuw,NLD,DF,FC Augsburg,Bundesliga,27,1991,23.2,1216,1157,59,54,1,196,60,4,0,0,0,0,756,104,356,88,1001,92,5,7,940,5,37,19,18
951,Paolo Gozzi,ITA,DF,Juventus FC,Serie A,17,2001,1.0,55,53,2,2,0,5,0,0,0,0,0,0,47,4,4,42,12,1,0,0,50,0,1,0,0
952,Max Gradel,CIV,FW,FC Toulouse,Ligue 1,30,1987,36.0,1297,1162,135,39,4,287,36,96,36,7,2,1,801,226,270,354,855,32,23,6,891,9,30,29,66
953,Jonathan Gradit,FRA,DF,SM Caen,Ligue 1,25,1992,22.3,931,845,86,10,2,133,16,13,0,0,0,0,624,130,177,36,752,50,76,2,765,4,14,11,12
954,Samuel Grandsir,FRA,FW,RC Strasbourg Alsace,Ligue 1,21,1996,2.6,86,80,6,0,0,17,3,6,0,0,0,0,54,20,12,14,65,1,6,0,60,1,1,1,9
955,Samuel Grandsir,FRA,FW,AS Monaco,Ligue 1,21,1996,5.2,193,182,11,2,0,46,11,30,4,0,0,0,115,33,45,44,132,9,5,1,106,2,13,6,19
956,Álex Granell,ESP,MF,Girona FC,La Liga,29,1988,26.6,1520,1290,230,126,3,232,101,76,61,11,13,3,804,222,494,1271,119,67,42,4,1084,10,38,43,34
957,Esteban Granero,ESP,MF,RCD Espanyol Barcelona,La Liga,31,1987,22.4,1182,1042,140,77,1,178,42,20,62,3,8,0,871,123,188,110,1023,31,1,6,983,3,20,26,14
958,Karlan Grant,ENG,FW,Huddersfield Town,Premier League,20,1997,9.7,213,195,18,0,0,43,0,8,0,0,0,0,122,50,41,26,160,21,1,1,147,0,3,7,18
959,Alberto Grassi,ITA,MF,Parma Calcio 1913,Serie A,23,1995,5.1,111,110,1,1,0,18,2,0,0,0,0,0,87,16,8,17,87,3,0,0,90,0,1,2,6
960,Andre Gray,JAM,FW,Watford FC,Premier League,27,1991,15.2,255,250,5,0,0,52,5,9,0,0,0,0,173,50,32,56,166,18,1,6,171,1,6,8,14
961,Demarai Gray,ENG,FW,Leicester City,Premier League,22,1996,22.1,709,692,17,2,3,162,19,38,9,0,0,0,517,81,111,60,604,31,4,3,523,3,9,10,41
962,Mason Greenwood,ENG,FW,Manchester United,Premier League,16,2001,1.3,61,58,3,0,1,9,0,3,2,0,0,0,54,5,2,44,16,0,1,0,51,0,0,3,2
963,Michael Gregoritsch,AUT,MF,FC Augsburg,Bundesliga,24,1994,27.6,941,903,38,10,2,210,23,19,3,0,0,0,584,187,170,598,188,100,6,14,653,8,28,17,34
964,Clément Grenier,FRA,MF,Stade Rennais FC,Ligue 1,27,1991,29.6,1802,1644,158,83,5,276,92,43,68,10,6,3,1226,195,381,223,1485,76,5,10,1410,3,39,30,31
965,Antoine Griezmann,FRA,FW,Atlético de Madrid,La Liga,27,1991,35.5,1510,1358,152,52,14,309,48,65,59,3,7,3,994,251,265,1205,196,62,12,13,1136,9,24,46,53
966,Vincenzo Grifo,ITA,MF,TSG 1899 Hoffenheim,Bundesliga,25,1993,3.7,191,168,23,1,2,25,8,6,18,0,0,0,122,19,50,15,165,6,4,1,134,0,2,3,6
967,Vincenzo Grifo,ITA,MF,SC Freiburg,Bundesliga,25,1993,15.9,752,667,85,31,2,130,48,38,37,19,0,1,493,112,147,83,626,20,14,6,569,3,25,18,23
968,Florian Grillitsch,AUT,MF,TSG 1899 Hoffenheim,Bundesliga,22,1995,26.6,1542,1474,68,52,3,247,55,9,1,0,0,0,1092,218,232,187,1231,87,11,6,1293,4,31,19,37
969,Jérémy Grimm,FRA,MF,RC Strasbourg Alsace,Ligue 1,31,1987,1.9,77,76,1,1,0,16,4,1,0,0,0,0,61,8,8,32,39,4,0,0,66,0,1,3,1
970,Pascal Groß,DEU,MF,Brighton & Hove Albion,Premier League,27,1991,20.7,948,824,124,50,2,146,99,65,57,10,5,1,531,125,292,171,722,47,3,1,654,10,27,21,26
971,Sergej Grubac,MNE,FW,Chievo Verona,Serie A,18,2000,1.7,28,26,2,0,0,10,1,0,0,0,0,0,16,5,7,2,16,3,0,0,15,0,1,1,1
972,Marko Grujic,SRB,MF,Hertha BSC,Bundesliga,22,1996,19.8,953,940,13,13,2,222,29,12,0,0,0,0,665,109,179,147,706,65,0,2,780,2,23,5,22
973,Vicente Guaita,ESP,GK,Crystal Palace,Premier League,31,1987,19.5,592,348,244,53,0,53,12,0,0,0,0,0,147,33,412,30,417,0,0,84,297,7,17,1,1
974,Andrés Guardado,MEX,MF,Real Betis Balompié,La Liga,31,1986,25.9,1659,1553,106,44,7,279,60,26,28,2,8,0,1183,211,265,1412,151,49,33,7,1439,5,17,24,26
975,Sergi Guardiola,ESP,FW,Real Valladolid CF,La Liga,27,1991,16.8,333,298,35,1,0,93,10,14,0,0,0,0,190,82,61,235,46,29,0,6,217,3,9,9,30
976,Sergi Guardiola,ESP,MF,Getafe CF,La Liga,27,1991,0.3,14,14,0,0,0,2,1,1,0,0,0,0,9,1,4,11,2,1,0,0,7,0,0,1,3
977,Metehan Güçlü,TUR,FW,Paris Saint-Germain,Ligue 1,19,1999,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,4,0,0,0,0
978,Gonçalo Guedes,PRT,MF,Valencia CF,La Liga,21,1996,16.3,655,637,18,3,7,99,16,45,3,0,0,0,440,103,112,61,545,33,11,2,466,4,11,18,35
979,Mattéo Guendouzi,FRA,MF,Arsenal FC,Premier League,19,1999,23.9,1623,1579,44,38,5,248,31,11,2,0,0,0,1321,152,150,89,1454,60,4,4,1412,5,17,23,39
980,Javi Guerra,ESP,FW,Rayo Vallecano,La Liga,36,1982,2.6,73,71,2,0,0,11,0,1,0,0,0,0,48,15,10,8,54,3,0,2,61,1,1,0,2
