Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Min/90,P_Cmp,P_Att,P_Cmp%,P_TotDist,P_PrgDist,PS_Cmp,PS_Att,PS_Cmp%,PM_Cmp,PM_Att,PM_Cmp%,PL_Cmp,PL_Att,PL_Cmp%,Ast,xA,A-xA,P_KP,P_1/3,P_PPA,P_CrsPA,P_Prog
1289,Vincent Kompany,BEL,DF,Manchester City,Premier League,32,1986,13.6,1127,1212,93.0,24149,7772,318,340,93.5,598,628,95.2,207,236,87.7,0,0.1,-0.1,3,109,1,0,68
1290,Ghislain Konan,CIV,DF,Stade Reims,Ligue 1,22,1995,20.0,760,1024,74.2,13368,6702,359,415,86.5,317,413,76.8,75,149,50.3,1,1.4,-0.4,20,57,19,15,88
1291,Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,19,1999,27.0,822,1032,79.7,17056,6673,247,299,82.6,430,504,85.3,134,207,64.7,1,0.4,+0.6,5,90,5,2,97
1292,Moussa Konaté,SEN,FW,Amiens SC,Ligue 1,25,1993,20.8,268,400,67.0,4105,789,154,207,74.4,85,135,63.0,20,35,57.1,2,2.4,-0.4,10,28,8,0,21
1293,Geoffrey Kondogbia,CAF,MF,Valencia CF,La Liga,25,1993,13.8,638,752,84.8,14025,3252,209,236,88.6,297,332,89.5,128,166,77.1,1,0.9,+0.1,6,77,11,0,69
1294,Manu Koné,FRA,MF,FC Toulouse,Ligue 1,17,2001,0.8,42,47,89.4,680,179,18,20,90.0,20,21,95.2,3,4,75.0,0,0.0,0.0,1,5,0,0,2
1295,Lamine Koné,CIV,DF,RC Strasbourg Alsace,Ligue 1,29,1989,23.9,914,1072,85.3,19065,6589,287,316,90.8,478,517,92.5,143,221,64.7,1,0.5,+0.5,4,69,8,3,84
1296,Youssouf Koné,MLI,DF,LOSC Lille,Ligue 1,23,1995,19.0,858,1060,80.9,15269,6228,407,443,91.9,354,432,81.9,92,165,55.8,1,1.3,-0.3,16,92,22,14,95
1297,Terence Kongolo,NLD,DF,Huddersfield Town,Premier League,24,1994,30.2,952,1253,76.0,18738,8386,350,407,86.0,459,552,83.2,138,264,52.3,1,0.9,+0.1,9,74,11,4,79
1298,Yevgen Konoplyanka,UKR,FW,FC Schalke 04,Bundesliga,28,1989,7.3,147,207,71.0,2372,481,76,89,85.4,57,82,69.5,10,24,41.7,1,0.7,+0.3,11,3,10,3,10
1299,Pascal Köpke,DEU,FW,Hertha BSC,Bundesliga,22,1995,0.8,21,25,84.0,344,161,7,9,77.8,8,9,88.9,3,3,100.0,0,0.0,0.0,0,1,2,1,5
1300,Julian Korb,DEU,DF,Hannover 96,Bundesliga,26,1992,11.2,387,539,71.8,7115,3604,149,175,85.1,193,246,78.5,40,90,44.4,0,1.1,-1.1,10,35,12,2,58
1301,Laurent Koscielny,FRA,DF,Arsenal FC,Premier League,32,1985,14.8,805,871,92.4,18690,4802,187,198,94.4,422,443,95.3,192,220,87.3,0,0.1,-0.1,2,27,2,0,25
1302,Filip Kostic,SRB,DF,Eintracht Frankfurt,Bundesliga,25,1992,32.8,973,1598,60.9,19113,9732,378,516,73.3,453,701,64.6,134,328,40.9,10,9.3,+0.7,49,88,59,34,148
1304,Christian Kouamé,CIV,FW,Genoa CFC,Serie A,20,1997,34.1,641,957,67.0,9546,1897,378,524,72.1,198,300,66.0,41,64,64.1,5,4.2,+0.8,44,32,28,10,58
1305,Tomas Koubek,CZE,GK,Stade Rennais FC,Ligue 1,25,1992,32.5,597,880,67.8,21630,14159,54,57,94.7,250,252,99.2,293,571,51.3,0,0.0,0.0,1,9,0,0,0
1306,Kalidou Koulibaly,SEN,DF,SSC Napoli,Serie A,27,1991,34.8,2242,2531,88.6,45203,18114,824,880,93.6,1081,1166,92.7,322,454,70.9,2,0.2,+1.8,7,220,6,1,176
1307,Jules Koundé,FRA,DF,FC Girondins Bordeaux,Ligue 1,19,1998,37.0,1635,1995,82.0,34541,14230,480,552,87.0,870,948,91.8,270,462,58.4,1,0.7,+0.3,8,129,13,2,124
1308,Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,28,1989,21.1,639,798,80.1,10031,3257,352,414,85.0,223,273,81.7,47,75,62.7,2,0.9,+1.1,15,67,6,3,66
1309,Mateo Kovacic,HRV,MF,Chelsea FC,Premier League,24,1994,19.3,1355,1485,91.2,21641,5134,742,792,93.7,503,539,93.3,91,121,75.2,2,2.4,-0.4,25,136,21,1,98
1310,Dawid Kownacki,POL,FW,UC Sampdoria,Serie A,21,1997,1.9,67,83,80.7,822,141,51,61,83.6,14,17,82.4,2,3,66.7,1,0.8,+0.2,7,1,4,1,5
1311,Dawid Kownacki,POL,MF,Fortuna Düsseldorf,Bundesliga,21,1997,6.4,106,153,69.3,1908,472,58,74,78.4,29,42,69.0,16,28,57.1,0,0.3,-0.3,5,7,5,3,11
1312,Thomas Kraft,DEU,GK,Hertha BSC,Bundesliga,30,1988,3.5,74,123,60.2,2891,2200,9,9,100.0,24,24,100.0,41,90,45.6,0,0.0,0.0,0,0,0,0,0
1313,Emil Krafth,SWE,DF,Amiens SC,Ligue 1,23,1994,33.0,1043,1485,70.2,20936,10331,383,460,83.3,477,639,74.6,171,328,52.1,1,2.5,-1.5,20,72,21,13,87
1314,Luka Krajnc,SVN,DF,Frosinone Calcio,Serie A,23,1994,8.8,298,372,80.1,5754,2170,111,125,88.8,151,172,87.8,35,68,51.5,0,0.1,-0.1,1,22,1,1,15
1315,Andrej Kramaric,HRV,MF,TSG 1899 Hoffenheim,Bundesliga,27,1991,26.6,829,1078,76.9,13845,3638,453,519,87.3,282,345,81.7,83,173,48.0,4,5.5,-1.5,48,72,52,9,97
1316,Christoph Kramer,DEU,MF,Borussia Mönchengladbach,Bundesliga,27,1991,12.6,656,752,87.2,11617,2697,283,308,91.9,318,357,89.1,53,75,70.7,1,0.9,+0.1,9,65,9,0,58
1317,Vasyl Kravets,UKR,DF,CD Leganés,La Liga,20,1997,5.3,158,222,71.2,2673,969,78,88,88.6,67,91,73.6,11,36,30.6,0,0.5,-0.5,6,8,6,3,14
1318,Ladislav Krejci,CZE,MF,Bologna FC 1909,Serie A,26,1992,11.8,491,603,81.4,8612,3105,210,234,89.7,223,259,86.1,48,87,55.2,3,1.7,+1.3,18,25,20,6,49
1319,Rene Krhin,SVN,MF,FC Nantes,Ligue 1,28,1990,11.7,452,546,82.8,8151,2510,178,206,86.4,224,259,86.5,46,70,65.7,0,0.2,-0.2,3,28,0,0,40
1320,Toni Kroos,DEU,MF,Real Madrid,La Liga,28,1990,24.7,1966,2204,89.2,39897,11028,829,866,95.7,741,795,93.2,367,490,74.9,4,3.6,+0.4,60,225,17,3,163
1321,Rade Krunic,BIH,MF,FC Empoli,Serie A,24,1993,30.8,1060,1342,79.0,18046,5046,524,628,83.4,424,512,82.8,94,142,66.2,7,4.0,+3.0,44,119,48,3,164
1322,Max Kruse,DEU,FW,SV Werder Bremen,Bundesliga,30,1988,31.5,1317,1741,75.6,26190,6175,544,669,81.3,518,645,80.3,233,363,64.2,9,6.3,+2.7,68,128,64,20,171
1323,Lukas Kübler,DEU,DF,SC Freiburg,Bundesliga,25,1992,13.2,383,566,67.7,8041,2678,108,137,78.8,210,276,76.1,60,133,45.1,2,0.8,+1.2,7,25,10,7,30
1324,Yuya Kubo,JPN,FW,1.FC Nuremberg,Bundesliga,24,1993,15.1,296,407,72.7,5392,1113,128,160,80.0,122,161,75.8,37,60,61.7,0,0.8,-0.8,12,22,13,2,31
1325,Juraj Kucka,SVK,MF,Parma Calcio 1913,Serie A,31,1987,17.1,400,582,68.7,6679,2293,204,263,77.6,151,220,68.6,37,72,51.4,3,1.1,+1.9,14,45,9,5,59
1326,Dejan Kulusevski,SWE,DF,Atalanta BC,Serie A,18,2000,1.2,45,64,70.3,628,158,27,35,77.1,15,17,88.2,2,2,100.0,0,0.0,0.0,0,4,1,0,6
1327,Pierre Kunde Malong,CMR,MF,1.FSV Mainz 05,Bundesliga,23,1995,21.2,952,1181,80.6,21237,5992,314,358,87.7,403,454,88.8,222,338,65.7,0,1.1,-1.1,17,132,14,4,99
1328,Jasmin Kurtic,SVN,MF,SPAL,Serie A,29,1989,28.4,1104,1377,80.2,19758,4330,540,600,90.0,407,488,83.4,142,241,58.9,5,2.9,+2.1,35,71,14,7,84
1329,Layvin Kurzawa,FRA,DF,Paris Saint-Germain,Ligue 1,25,1992,11.2,489,567,86.2,7102,2293,292,315,92.7,169,198,85.4,21,35,60.0,2,2.4,-0.4,9,31,10,4,37
1330,Rafal Kurzawa,POL,FW,Amiens SC,Ligue 1,25,1993,2.7,93,134,69.4,1619,359,45,59,76.3,33,40,82.5,12,29,41.4,0,0.1,-0.1,1,6,0,0,4
1331,Ahmed Kutucu,TUR,FW,FC Schalke 04,Bundesliga,18,2000,4.7,67,101,66.3,1047,268,37,49,75.5,20,29,69.0,7,14,50.0,0,0.1,-0.1,2,6,0,0,8
1332,Enock Kwateng,FRA,DF,FC Nantes,Ligue 1,21,1997,22.7,928,1298,71.5,15660,7982,440,518,84.9,408,548,74.5,65,177,36.7,1,1.6,-0.6,20,75,30,18,130
1333,Grejohn Kyei,FRA,FW,Stade Reims,Ligue 1,22,1995,0.0,1,2,50.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1334,Antonino La Gumina,ITA,FW,FC Empoli,Serie A,22,1996,12.1,117,145,80.7,1626,162,72,81,88.9,39,52,75.0,4,4,100.0,2,0.4,+1.6,6,3,2,0,6
1335,Rajiv van La Parra,NLD,MF,Huddersfield Town,Premier League,27,1991,4.5,94,121,77.7,1632,295,41,51,80.4,40,45,88.9,10,17,58.8,0,0.1,-0.1,5,6,1,0,8
1336,Gaëtan Laborde,FRA,FW,FC Girondins Bordeaux,Ligue 1,24,1994,1.0,11,23,47.8,206,2,7,17,41.2,0,2,0.0,3,3,100.0,0,0.1,-0.1,1,0,0,0,0
1337,Gaëtan Laborde,FRA,FW,Montpellier HSC,Ligue 1,24,1994,32.2,625,940,66.5,9848,2342,334,448,74.6,233,351,66.4,43,82,52.4,4,5.5,-1.5,39,57,24,3,73
1338,Alexandre Lacazette,FRA,FW,Arsenal FC,Premier League,27,1991,27.8,579,797,72.6,8085,2130,346,435,79.5,164,219,74.9,30,59,50.8,8,2.9,+5.1,29,32,45,3,76
1339,Alban Lafont,FRA,GK,ACF Fiorentina,Serie A,19,1999,33.5,673,1008,66.8,21631,12992,80,81,98.8,321,330,97.3,271,596,45.5,0,0.4,-0.4,1,11,2,0,0
1340,Víctor Laguardia,ESP,DF,Deportivo Alavés,La Liga,28,1989,36.0,919,1252,73.4,22649,10080,230,278,82.7,440,510,86.3,245,446,54.9,2,1.1,+0.9,7,89,8,0,92
1341,Abdou Diakhate,SEN,FW,Parma Calcio 1913,Serie A,19,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1342,Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,21,1997,20.8,594,821,72.4,9261,3706,322,394,81.7,205,288,71.2,46,93,49.5,1,2.4,-1.4,20,55,28,8,92
1343,Diego Lainez,MEX,MF,Real Betis Balompié,La Liga,18,2000,3.9,111,133,83.5,1423,312,71,73,97.3,34,42,81.0,3,7,42.9,1,0.4,+0.6,6,9,3,0,8
1344,Kenny Lala,FRA,DF,RC Strasbourg Alsace,Ligue 1,26,1991,34.0,1661,2183,76.1,35884,13053,620,706,87.8,676,835,81.0,354,573,61.8,9,4.3,+4.7,62,147,56,22,211
1345,Adam Lallana,ENG,MF,Liverpool FC,Premier League,30,1988,5.2,253,304,83.2,3360,881,175,199,87.9,57,67,85.1,12,22,54.5,0,0.5,-0.5,9,13,9,0,33
1346,Erik Lamela,ARG,FW,Tottenham Hotspur,Premier League,26,1992,10.8,368,449,82.0,5672,1246,221,245,90.2,106,132,80.3,33,49,67.3,2,2.7,-0.7,24,26,20,2,36
1347,Lamine Diaby-Fadiga,FRA,FW,OGC Nice,Ligue 1,17,2001,1.8,20,24,83.3,283,20,13,16,81.3,6,6,100.0,1,1,100.0,0,0.0,0.0,1,1,0,0,0
1348,Loïck Landre,FRA,DF,Nîmes Olympique,Ligue 1,26,1992,17.7,438,545,80.4,9223,3061,120,143,83.9,236,260,90.8,75,129,58.1,0,0.0,0.0,0,17,1,0,21
1349,Michael Lang,CHE,DF,Borussia Mönchengladbach,Bundesliga,27,1991,13.9,651,805,80.9,12001,3666,246,280,87.9,321,394,81.5,77,110,70.0,0,0.4,-0.4,5,42,8,3,52
1350,Sebastian Langkamp,DEU,DF,SV Werder Bremen,Bundesliga,30,1988,15.7,860,956,90.0,18671,5602,211,229,92.1,494,530,93.2,150,187,80.2,0,0.9,-0.9,3,65,3,0,72
1351,Manuel Lanzini,ARG,MF,West Ham United,Premier League,25,1993,7.6,408,471,86.6,5682,1754,239,257,93.0,134,155,86.5,16,32,50.0,1,1.1,-0.1,6,28,7,0,39
1352,Gianluca Lapadula,PER,FW,Genoa CFC,Serie A,28,1990,4.5,52,78,66.7,676,110,31,49,63.3,18,24,75.0,1,1,100.0,0,0.1,-0.1,3,3,1,0,1
1353,Aymeric Laporte,FRA,DF,Manchester City,Premier League,24,1994,34.0,2793,3028,92.2,59118,19695,797,837,95.2,1548,1625,95.3,437,545,80.2,3,1.1,+1.9,14,322,7,0,242
1354,Danilo,BRA,DF,Bologna FC 1909,Serie A,34,1984,34.2,1136,1467,77.4,28043,10647,262,299,87.6,570,640,89.1,301,517,58.2,0,1.2,-1.2,9,113,10,1,104
1355,Johan Larsson,SWE,DF,EA Guingamp,Ligue 1,28,1990,1.0,28,41,68.3,459,218,11,13,84.6,10,16,62.5,3,8,37.5,0,0.0,0.0,0,4,0,0,4
1356,Kevin Lasagna,ITA,FW,Udinese Calcio,Serie A,25,1992,27.3,324,478,67.8,4850,766,197,254,77.6,96,146,65.8,23,42,54.8,2,2.1,-0.1,19,9,7,2,22
1357,Jamaal Lascelles,ENG,DF,Newcastle United,Premier League,24,1993,30.5,836,1087,76.9,18344,6066,226,285,79.3,442,528,83.7,161,252,63.9,1,0.3,+0.7,2,42,0,0,51
1358,Paul Lasne,FRA,MF,Montpellier HSC,Ligue 1,29,1989,19.9,796,1000,79.6,14285,4903,370,423,87.5,328,391,83.9,92,155,59.4,0,1.4,-1.4,21,69,15,7,96
1359,Toni Lato,ESP,DF,Valencia CF,La Liga,20,1997,3.0,141,176,80.1,2556,1152,51,60,85.0,71,82,86.6,16,30,53.3,0,0.0,0.0,1,11,4,0,11
1360,Danny Latza,DEU,MF,1.FSV Mainz 05,Bundesliga,28,1989,20.7,821,1012,81.1,15565,3982,329,389,84.6,365,428,85.3,112,169,66.3,3,1.8,+1.2,23,97,20,1,110
1361,Alexandre Lauray,FRA,DF,FC Girondins Bordeaux,Ligue 1,21,1997,2.9,190,217,87.6,3930,1249,54,57,94.7,111,121,91.7,25,38,65.8,0,0.0,0.0,0,10,0,0,15
1362,Armand Laurienté,FRA,FW,Stade Rennais FC,Ligue 1,19,1998,0.0,3,4,75.0,44,14,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
1363,Vincent Laurini,FRA,DF,ACF Fiorentina,Serie A,29,1989,10.2,449,576,78.0,9051,3923,155,180,86.1,227,265,85.7,61,113,54.0,0,0.5,-0.5,7,49,14,8,58
1364,Wesley Lautoa,NCL,DF,Dijon FCO,Ligue 1,30,1987,33.6,1373,1575,87.2,29920,9961,379,428,88.6,738,794,92.9,247,333,74.2,0,0.3,-0.3,3,96,8,1,100
1365,Diego Laxalt,URY,DF,AC Milan,Serie A,25,1993,7.2,294,389,75.6,5181,1697,149,178,83.7,107,137,78.1,37,58,63.8,0,0.4,-0.4,7,24,9,5,19
1366,Miguel Layún,MEX,MF,Villarreal CF,La Liga,30,1988,5.6,201,286,70.3,3968,1349,91,107,85.0,76,105,72.4,32,71,45.1,1,1.3,-0.3,12,20,6,4,18
1367,Valentino Lazaro,AUT,DF,Hertha BSC,Bundesliga,22,1996,30.5,1204,1645,73.2,22598,10298,520,615,84.6,509,644,79.0,163,340,47.9,6,5.6,+0.4,57,80,30,11,141
1368,Darko Lazovic,SRB,MF,Genoa CFC,Serie A,27,1990,28.2,753,1078,69.9,13817,6234,337,393,85.8,310,445,69.7,95,197,48.2,4,3.5,+0.5,42,66,40,14,124
1369,Manuel Lazzari,ITA,MF,SPAL,Serie A,24,1993,31.5,1102,1471,74.9,17564,5930,626,726,86.2,390,513,76.0,77,169,45.6,8,5.5,+2.5,55,40,67,49,70
1370,Mickaël Le Bihan,FRA,FW,OGC Nice,Ligue 1,28,1990,2.3,46,56,82.1,706,106,23,26,88.5,17,22,77.3,3,5,60.0,0,0.0,0.0,1,2,0,0,3
1371,Maxime Le Marchand,FRA,DF,Fulham FC,Premier League,28,1989,25.0,1195,1448,82.5,23779,9349,436,473,92.2,586,652,89.9,168,299,56.2,1,0.6,+0.4,7,57,9,3,67
1372,Robin Le Normand,FRA,DF,Real Sociedad,La Liga,21,1996,3.2,200,223,89.7,4516,1154,46,47,97.9,108,114,94.7,45,58,77.6,1,0.0,+1.0,1,8,1,0,9
1373,Damien Le Tallec,FRA,MF,Montpellier HSC,Ligue 1,28,1990,31.2,1006,1243,80.9,18945,5063,430,512,84.0,406,490,82.9,147,197,74.6,0,1.2,-1.2,20,99,11,1,105
1374,James Léa Siliki,FRA,MF,Stade Rennais FC,Ligue 1,22,1996,13.6,308,452,68.1,6098,2079,146,177,82.5,115,159,72.3,45,99,45.5,3,2.3,+0.7,16,42,12,5,46
1375,Rafael Leão,PRT,FW,LOSC Lille,Ligue 1,19,1999,14.3,174,253,68.8,2724,386,99,132,75.0,61,84,72.6,12,20,60.0,3,1.6,+1.4,11,10,6,2,10
1376,Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,27,1991,10.5,240,357,67.2,3723,896,134,177,75.7,80,125,64.0,17,35,48.6,0,1.4,-1.4,12,21,13,3,25
1377,Benjamin Lecomte,FRA,GK,Montpellier HSC,Ligue 1,27,1991,37.0,835,1262,66.2,31283,21782,72,72,100.0,274,279,98.2,489,910,53.7,0,0.2,-0.2,4,17,0,0,1
1378,Pierre Lees Melou,FRA,MF,OGC Nice,Ligue 1,25,1993,26.6,1234,1466,84.2,23478,5685,528,589,89.6,513,567,90.5,177,277,63.9,1,2.4,-1.4,30,123,11,0,98
1379,Jordan Lefort,FRA,DF,Amiens SC,Ligue 1,24,1993,20.0,632,911,69.4,13047,5789,220,263,83.7,300,393,76.3,105,236,44.5,1,0.3,+0.7,4,53,7,2,79
1380,Lei Wu,CHN,FW,RCD Espanyol Barcelona,La Liga,26,1991,11.8,156,221,70.6,2041,569,110,137,80.3,34,52,65.4,5,12,41.7,1,0.7,+0.3,9,6,14,3,16
1381,Tim Leibold,DEU,DF,1.FC Nuremberg,Bundesliga,24,1993,30.7,1215,1583,76.8,23206,8958,552,629,87.8,486,589,82.5,162,318,50.9,2,2.9,-0.9,37,66,26,6,120
1382,Lucas Leiva,BRA,MF,SS Lazio,Serie A,31,1987,22.1,1262,1446,87.3,23898,7726,499,548,91.1,578,648,89.2,171,221,77.4,2,2.1,-0.1,26,158,19,1,171
1383,Florian Lejeune,FRA,DF,Newcastle United,Premier League,27,1991,11.7,427,554,77.1,10966,3864,105,130,80.8,199,230,86.5,123,186,66.1,0,0.3,-0.3,3,49,3,0,32
1384,Iñigo Lekue,ESP,DF,Athletic Bilbao,La Liga,25,1993,2.3,90,119,75.6,1573,658,46,54,85.2,33,43,76.7,9,20,45.0,0,0.1,-0.1,2,5,0,0,4
1385,Thomas Lemar,FRA,MF,Atlético de Madrid,La Liga,22,1995,20.2,820,1013,80.9,13101,3530,472,536,88.1,260,305,85.2,73,132,55.3,3,2.9,+0.1,37,59,28,4,81
1386,Mario Lemina,GAB,MF,Southampton FC,Premier League,24,1993,17.9,704,833,84.5,12903,3282,306,338,90.5,303,353,85.8,86,123,69.9,1,0.4,+0.6,11,67,12,1,70
1387,Mauricio Lemos,URY,DF,US Sassuolo,Serie A,22,1995,2.0,63,69,91.3,1405,295,16,18,88.9,33,35,94.3,13,15,86.7,0,0.0,0.0,0,0,0,0,4
1388,Clément Lenglet,FRA,DF,FC Barcelona,La Liga,23,1995,21.5,1024,1146,89.4,21201,8387,340,361,94.2,508,540,94.1,172,232,74.1,0,0.0,0.0,0,40,0,0,48
1389,Aaron Lennon,ENG,FW,Burnley FC,Premier League,31,1987,13.5,235,316,74.4,3720,765,130,159,81.8,89,108,82.4,15,33,45.5,1,0.6,+0.4,7,7,7,2,17
1390,Bernd Leno,DEU,GK,Arsenal FC,Premier League,26,1992,31.5,779,1102,70.7,22158,12515,102,104,98.1,428,430,99.5,245,561,43.7,0,0.0,0.0,0,4,0,0,2
1391,Pedro León,ESP,MF,SD Eibar,La Liga,31,1986,4.7,93,168,55.4,1667,666,51,68,75.0,26,46,56.5,16,45,35.6,0,0.2,-0.2,4,8,6,5,13
1392,Sergio León,ESP,FW,Real Betis Balompié,La Liga,29,1989,7.1,80,106,75.5,1158,130,46,57,80.7,26,32,81.3,5,9,55.6,1,0.5,+0.5,6,0,1,1,2
1393,Lukas Lerager,DNK,MF,FC Girondins Bordeaux,Ligue 1,25,1993,14.4,524,660,79.4,9076,2810,255,305,83.6,210,248,84.7,54,93,58.1,1,0.3,+0.7,8,61,12,2,66
1394,Lukas Lerager,DNK,MF,Genoa CFC,Serie A,25,1993,12.5,287,388,74.0,5064,1490,130,163,79.8,116,141,82.3,32,62,51.6,0,0.9,-0.9,16,37,13,5,37
1395,Mehdi Léris,FRA,MF,Chievo Verona,Serie A,20,1998,17.9,552,741,74.5,9306,2913,265,308,86.0,218,274,79.6,53,117,45.3,2,0.9,+1.1,15,36,15,6,67
1396,Jefferson Lerma,COL,MF,AFC Bournemouth,Premier League,23,1994,27.8,1320,1566,84.3,24967,6790,536,611,87.7,601,671,89.6,168,246,68.3,0,0.9,-0.9,15,116,13,1,111
1397,Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,29,1988,32.9,599,764,78.4,9219,1806,342,401,85.3,191,237,80.6,47,59,79.7,7,8.3,-1.3,44,43,33,1,56
1398,Igor Lewczuk,POL,DF,FC Girondins Bordeaux,Ligue 1,33,1985,5.0,167,198,84.3,3760,1316,41,48,85.4,87,96,90.6,39,51,76.5,0,0.0,0.0,0,6,0,0,7
1399,Aaron Leya Iseka,BEL,FW,FC Toulouse,Ligue 1,20,1997,16.0,213,267,79.8,2955,487,125,149,83.9,66,81,81.5,9,12,75.0,0,0.7,-0.7,11,11,5,0,15
1400,Stephan Lichtsteiner,CHE,DF,Arsenal FC,Premier League,34,1984,10.4,460,600,76.7,8056,2628,200,229,87.3,220,263,83.7,37,78,47.4,0,0.0,0.0,2,22,7,1,28
1401,Dimitri Liénard,FRA,MF,RC Strasbourg Alsace,Ligue 1,30,1988,14.3,676,868,77.9,13814,3158,273,305,89.5,268,303,88.4,125,232,53.9,2,1.0,+1.0,15,47,11,3,46
1402,Philipp Lienhart,AUT,DF,SC Freiburg,Bundesliga,22,1996,6.8,240,300,80.0,5976,1668,28,32,87.5,155,167,92.8,56,98,57.1,0,0.1,-0.1,2,18,2,1,22
1403,Lucas Lima,BRA,DF,FC Nantes,Ligue 1,26,1991,27.7,1213,1755,69.1,22596,11291,535,625,85.6,509,685,74.3,157,378,41.5,4,4.2,-0.2,47,111,46,21,169
1404,Anthony Limbombe,BEL,FW,FC Nantes,Ligue 1,24,1994,13.7,333,466,71.5,4894,1314,195,245,79.6,115,156,73.7,19,41,46.3,1,2.6,-1.6,24,12,18,9,27
1405,Victor Lindelöf,SWE,DF,Manchester United,Premier League,24,1994,28.9,1323,1481,89.3,25954,9015,450,483,93.2,695,734,94.7,166,237,70.0,1,1.0,0.0,4,57,6,0,70
1406,Karol Linetty,POL,MF,UC Sampdoria,Serie A,23,1995,27.9,1056,1274,82.9,16767,4513,588,666,88.3,378,450,84.0,77,114,67.5,3,3.1,-0.1,30,80,36,6,113
1407,Jesse Lingard,ENG,FW,Manchester United,Premier League,25,1992,18.5,668,788,84.8,9707,1844,388,430,90.2,214,253,84.6,36,56,64.3,2,2.1,-0.1,17,59,14,1,47
1408,Pol Lirola,ESP,DF,US Sassuolo,Serie A,20,1997,33.1,1366,1769,77.2,23183,9462,662,750,88.3,545,697,78.2,129,240,53.8,6,6.1,-0.1,40,82,32,22,117
1409,Adem Ljajic,SRB,FW,Torino FC,Serie A,26,1991,0.3,17,22,77.3,235,83,10,12,83.3,7,8,87.5,0,2,0.0,0,0.0,0.0,0,1,0,0,2
1410,Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,1993,19.5,931,1091,85.3,21455,5973,211,232,90.9,523,564,92.7,197,289,68.2,0,0.1,-0.1,2,52,3,0,50
1411,Fernando Llorente,ESP,FW,Tottenham Hotspur,Premier League,33,1985,7.7,152,220,69.1,2050,282,96,131,73.3,44,63,69.8,6,15,40.0,4,1.3,+2.7,11,9,2,0,6
1412,Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,1995,6.0,344,372,92.5,6978,1257,121,132,91.7,152,158,96.2,65,71,91.5,0,0.3,-0.3,4,16,0,0,10
1413,Hugo Lloris,FRA,GK,Tottenham Hotspur,Premier League,31,1986,33.0,890,1169,76.1,28106,16314,80,80,100.0,451,460,98.0,359,629,57.1,0,0.0,0.0,1,10,0,0,0
1414,Giovani Lo Celso,ARG,MF,Paris Saint-Germain,Ligue 1,22,1996,0.1,12,12,100.0,186,80,5,5,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,1
1415,Giovani Lo Celso,ARG,MF,Real Betis Balompié,La Liga,22,1996,26.6,1199,1452,82.6,20062,4599,582,653,89.1,484,565,85.7,110,167,65.9,4,3.6,+0.4,25,102,47,2,124
1416,Stanislav Lobotka,SVK,MF,Celta de Vigo,La Liga,23,1994,27.7,1284,1439,89.2,22612,5626,608,670,90.7,519,565,91.9,146,181,80.7,1,0.9,+0.1,20,105,12,1,106
1417,Jürgen Locadia,NLD,FW,Brighton & Hove Albion,Premier League,24,1993,13.7,263,357,73.7,4464,995,149,193,77.2,79,104,76.0,30,44,68.2,0,1.0,-1.0,13,12,11,3,21
1418,Manuel Locatelli,ITA,MF,US Sassuolo,Serie A,20,1998,20.5,1056,1233,85.6,18735,5108,497,541,91.9,421,479,87.9,122,182,67.0,4,4.0,0.0,37,94,23,1,93
1419,Ruben Loftus-Cheek,ENG,MF,Chelsea FC,Premier League,22,1996,11.1,549,624,88.0,8297,1589,316,343,92.1,189,215,87.9,32,37,86.5,2,1.4,+0.6,17,45,8,0,49
1420,Enzo Loiodice,FRA,MF,Dijon FCO,Ligue 1,17,2000,9.4,354,423,83.7,6505,1393,137,157,87.3,183,203,90.1,29,50,58.0,1,0.3,+0.7,5,34,2,0,29
1421,Kevin Long,IRL,DF,Burnley FC,Premier League,27,1990,5.7,139,177,78.5,3437,1180,29,37,78.4,67,76,88.2,42,61,68.9,1,0.0,+1.0,0,8,0,0,10
1422,Shane Long,IRL,FW,Southampton FC,Premier League,31,1987,14.1,211,329,64.1,2897,574,128,181,70.7,65,97,67.0,9,27,33.3,1,1.0,0.0,13,13,5,2,20
1423,Samuele Longo,ITA,FW,SD Huesca,La Liga,26,1992,6.2,56,84,66.7,784,191,35,50,70.0,15,21,71.4,3,7,42.9,2,0.6,+1.4,3,5,1,0,5
1424,Sean Longstaff,ENG,MF,Newcastle United,Premier League,20,1997,7.6,236,295,80.0,4937,1046,90,104,86.5,106,116,91.4,39,70,55.7,0,0.7,-0.7,5,29,6,1,26
