Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog
1886,Mateo Pavlović\Mateo-Pavlovic,ba BIH,DF,Angers,fr Ligue 1,28,1990,27.7,1213,215,779,451,42,28,1189,2,2,100.0,2,0,679,3280,1459,19,3,0,2,5,739,712,96.3,20
1887,Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,it Serie A,29,1988,30.4,1199,21,93,598,553,155,1188,22,34,64.7,23,0,669,1658,426,21,7,6,80,39,1588,943,59.4,363
1888,Dimitri Payet\Dimitri-Payet,fr FRA,MFFW,Marseille,fr Ligue 1,31,1987,21.2,1401,7,99,680,698,45,1175,21,34,61.8,23,0,992,3927,2369,127,48,4,38,32,1203,998,83.0,178
1889,Nehuén Paz\Nehuen-Paz,ar ARG,DF,Bologna,it Serie A,25,1993,1.3,52,4,35,21,1,0,51,1,1,100.0,1,0,36,167,108,0,0,0,0,0,38,38,100.0,0
1890,Alfonso Pedraza\Alfonso-Pedraza,es ESP,DFFW,Villarreal,es La Liga,22,1996,23.3,1299,73,333,548,514,79,1138,40,67,59.7,46,5,821,4593,2857,141,42,24,34,22,945,766,81.1,117
1891,Pedro\Pedro,es ESP,FW,Chelsea,eng Premier League,31,1987,19.8,1350,21,160,564,714,114,1328,38,55,69.1,38,3,1161,5792,2794,162,42,19,27,29,1315,1122,85.3,195
1892,João Pedro\Joao-Pedro,br BRA,FWMF,Cagliari,it Serie A,26,1992,28.4,1136,25,96,516,586,132,1044,27,64,42.2,30,2,743,3341,1449,91,29,11,63,44,1382,809,58.5,293
1893,Pedrosa\Pedrosa,es ESP,DF,Espanyol,es La Liga,20,1998,8.5,422,31,151,189,121,16,351,11,18,61.1,11,1,253,1368,753,34,17,2,12,21,255,224,87.8,27
1894,Stef Peeters\Stef-Peeters,be BEL,MF,Caen,fr Ligue 1,26,1992,4.5,219,8,45,139,48,4,211,1,2,50.0,1,0,159,637,308,16,3,1,0,2,174,157,90.2,11
1895,Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,it Serie A,37,1981,2.3,79,73,79,0,0,0,45,0,0,,0,0,30,138,86,0,0,0,0,0,22,22,100.0,0
1896,Peter Pekarík\Peter-Pekarik,sk SVK,DF,Hertha BSC,de Bundesliga,31,1986,2.4,157,4,34,75,54,2,133,1,1,100.0,1,0,94,423,184,9,3,0,0,1,110,98,89.1,2
1897,Pelé\Pele,gw GNB,MF,Monaco,fr Ligue 1,26,1991,5.2,260,15,64,169,52,4,256,12,15,80.0,12,0,192,953,480,19,5,0,7,4,185,162,87.6,9
1898,Yohann Pelé\Yohann-Pele,fr FRA,GK,Marseille,fr Ligue 1,35,1982,7.6,241,224,241,0,0,0,181,0,0,,0,0,126,509,237,0,0,0,0,0,115,112,97.4,0
1899,Maxime Pélican\Maxime-Pelican,fr FRA,FW,Nice,fr Ligue 1,20,1998,1.0,21,0,3,15,5,1,19,1,1,100.0,1,0,14,37,2,0,0,0,4,3,35,12,34.3,1
1900,Pietro Pellegri\Pietro-Pellegri,it ITA,FWMF,Monaco,fr Ligue 1,17,2001,0.9,17,0,4,6,8,4,17,1,2,50.0,1,0,12,78,28,2,0,1,0,0,23,9,39.1,5
1901,Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Roma,it Serie A,22,1996,20.2,1246,35,175,608,546,61,1121,31,53,58.5,36,2,880,4200,1915,86,40,9,40,32,1045,852,81.5,186
1902,Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Roma,it Serie A,19,1999,1.8,136,4,33,73,38,2,117,1,2,50.0,1,0,100,447,277,16,3,1,0,4,93,86,92.5,4
1903,Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Cagliari,it Serie A,19,1999,10.4,620,33,200,275,189,10,511,9,20,45.0,11,0,361,2078,1264,57,16,6,14,8,361,333,92.2,17
1904,Théo Pellenard\Theo-Pellenard,fr FRA,DF,Angers,fr Ligue 1,24,1994,5.5,378,18,102,206,101,3,328,7,10,70.0,7,1,244,1393,833,37,14,1,4,5,252,238,94.4,6
1905,Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,it Serie A,39,1979,10.6,304,8,24,127,174,71,288,9,11,81.8,9,1,206,795,258,15,8,2,23,19,447,225,50.3,124
1906,Andy Pelmard\Andy-Pelmard,fr FRA,DF,Nice,fr Ligue 1,18,2000,3.1,210,8,84,121,12,0,169,1,3,33.3,2,0,141,719,306,14,1,0,2,2,128,121,94.5,0
1907,Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,eng Premier League,31,1986,17.2,588,68,198,274,133,4,483,4,4,100.0,4,0,214,550,199,9,5,1,6,4,235,197,83.8,5
1908,Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,it Serie A,34,1984,15.1,971,82,481,533,39,2,919,9,9,100.0,9,0,653,4072,2379,55,3,0,1,1,679,667,98.2,5
1909,Rubén Peña\Ruben-Pena,es ESP,DF,Eibar,es La Liga,27,1991,29.7,2279,67,442,1199,825,36,1878,62,100,62.0,72,7,1428,8247,4478,224,98,12,31,29,1337,1218,91.1,65
1910,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Lille,fr Ligue 1,23,1995,36.9,1909,19,154,898,1055,190,1828,121,201,60.2,131,10,1628,8377,4744,232,90,38,111,126,2035,1499,73.7,344
1911,Pepín\Pepin,gq EQG,MF,Parma,it Serie A,21,1996,0.9,38,4,12,16,11,1,35,3,3,100.0,3,0,23,81,24,2,1,0,1,1,28,21,75.0,3
1912,Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,eng Premier League,22,1996,6.7,430,13,102,254,106,3,418,10,15,66.7,10,0,339,1397,634,23,8,2,7,13,345,308,89.3,22
1913,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,Nürnberg,de Bundesliga,22,1996,13.7,660,14,115,332,286,25,629,48,60,80.0,49,3,550,3442,1783,85,30,4,24,25,593,456,76.9,82
1914,Pedro Pereira\Pedro-Pereira,pt POR,DFMF,Genoa,it Serie A,20,1998,15.4,859,57,218,389,323,15,695,15,28,53.6,15,1,519,3020,1982,95,42,4,20,17,529,458,86.6,38
1915,Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,eng Premier League,24,1993,34.7,2464,102,665,1201,767,81,2161,62,95,65.3,72,0,1591,7773,4949,234,85,25,44,52,1604,1409,87.8,117
1916,Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,eng Premier League,27,1991,31.3,1585,36,251,709,760,141,1501,46,93,49.5,54,2,1237,6682,3664,203,59,25,69,71,1418,1109,78.2,195
1917,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,eng Premier League,25,1993,32.4,1300,40,222,618,562,139,1281,63,98,64.3,67,4,977,4379,2578,138,41,22,83,92,1374,834,60.7,247
1918,Carles Pérez\Carles-Perez,es ESP,FW,Barcelona,es La Liga,20,1998,0.2,10,0,2,3,6,2,10,1,1,100.0,1,0,8,30,23,1,1,0,0,0,9,8,88.9,0
1919,Hernán Pérez\Hernan-Perez,py PAR,FWMF,Espanyol,es La Liga,29,1989,8.8,415,15,92,172,192,38,406,21,43,48.8,24,0,321,1960,1233,58,13,7,23,19,401,286,71.3,79
1920,Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,eng Premier League,29,1988,5.3,196,4,17,78,107,20,191,5,7,71.4,5,0,149,541,209,11,4,0,9,9,260,143,55.0,51
1921,Rubén Pérez\Ruben-Perez,es ESP,MF,Leganés,es La Liga,29,1989,27.5,1632,64,391,1143,181,4,1590,20,28,71.4,21,2,1044,4376,1843,61,9,0,15,8,983,938,95.4,17
1922,Stipe Perica\Stipe-Perica,hr CRO,FW,Frosinone,it Serie A,23,1995,5.3,148,5,15,87,55,15,143,3,6,50.0,3,0,104,359,138,7,4,1,10,6,209,117,56.0,41
1923,Mattia Perin\Mattia-Perin,it ITA,GK,Juventus,it Serie A,25,1992,9.0,236,221,236,0,0,0,158,1,1,100.0,1,0,115,564,246,0,0,0,0,0,98,98,100.0,0
1924,Ivan Perišić\Ivan-Perisic,hr CRO,FWMF,Inter,it Serie A,29,1989,30.0,1778,62,203,655,1027,229,1666,34,57,59.6,34,4,1211,7747,4580,240,65,50,52,29,1635,1290,78.9,300
1925,Diego Perotti\Diego-Perotti,ar ARG,FWMF,Roma,it Serie A,30,1988,7.4,444,9,66,200,232,41,416,23,31,74.2,23,1,352,2617,1532,76,29,14,12,12,395,339,85.8,45
1926,Loïc Perrin\Loic-Perrin,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,30.0,1894,203,1061,838,70,27,1856,4,6,66.7,4,0,1235,4674,2650,76,12,1,6,6,1289,1261,97.8,17
1927,Pavao Pervan\Pavao-Pervan,at AUT,GK,Wolfsburg,de Bundesliga,30,1987,8.5,367,318,365,2,0,0,281,0,0,,0,0,220,785,348,0,0,0,0,0,207,205,99.0,0
1928,Matteo Pessina\Matteo-Pessina,it ITA,MF,Atalanta,it Serie A,21,1997,2.6,212,5,38,124,64,2,206,0,0,,0,0,154,903,513,17,5,0,3,1,170,155,91.2,6
1929,Andrea Petagna\Andrea-Petagna,it ITA,FW,SPAL,it Serie A,23,1995,33.7,1189,27,104,550,643,168,1147,43,80,53.8,48,4,927,5488,2148,111,40,24,85,74,1384,930,67.2,297
1930,Nils Petersen\Nils-Petersen,de GER,FW,Freiburg,de Bundesliga,29,1988,21.4,783,33,102,352,360,94,749,11,27,40.7,12,0,430,1306,463,26,8,3,62,24,966,529,54.8,185
1931,Ondřej Petrák\Ondrej-Petrak,cz CZE,MF,Nürnberg,de Bundesliga,26,1992,18.0,890,48,284,538,109,10,873,11,15,73.3,12,1,573,2333,960,20,5,0,12,10,548,518,94.5,25
1932,Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,it Serie A,27,1991,31.7,1997,224,1098,948,73,41,1921,6,7,85.7,6,0,1166,6732,3504,68,9,0,10,6,1216,1197,98.4,35
1933,Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Udinese,it Serie A,20,1997,2.0,90,10,30,49,14,1,71,1,2,50.0,1,0,42,261,142,5,1,1,1,1,40,36,90.0,1
1934,Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Genoa,it Serie A,20,1997,1.2,54,5,20,19,17,0,49,0,0,,0,0,33,136,61,3,1,0,0,1,39,31,79.5,1
1935,Matthias Phaeton\Matthias-Phaeton,fr FRA,FWMF,Guingamp,fr Ligue 1,18,2000,0.6,18,0,0,11,9,1,17,0,2,0.0,1,0,13,104,24,2,1,0,1,1,30,12,40.0,4
1936,Maximilian Philipp\Maximilian-Philipp,de GER,FWMF,Dortmund,de Bundesliga,24,1994,8.4,312,6,24,151,147,19,303,6,10,60.0,7,1,232,711,318,18,5,3,15,13,364,251,69.0,88
1937,Lebogang Phiri\Lebogang-Phiri,za RSA,MF,Guingamp,fr Ligue 1,23,1994,21.4,1203,34,295,803,170,8,1186,18,23,78.3,19,0,858,4177,1960,73,18,2,13,13,838,785,93.7,20
1938,Krzysztof Piątek\Krzysztof-Piatek,pl POL,FW,Milan,it Serie A,23,1995,15.3,431,14,34,177,233,87,403,7,19,36.8,8,0,291,881,272,22,2,7,49,21,698,322,46.1,120
1939,Krzysztof Piątek\Krzysztof-Piatek,pl POL,FW,Genoa,it Serie A,23,1995,17.7,558,19,49,223,319,105,534,15,25,60.0,17,1,375,1947,906,32,13,9,44,27,825,405,49.1,172
1940,Pablo Piatti\Pablo-Piatti,ar ARG,FWMF,Espanyol,es La Liga,29,1989,8.3,433,8,69,170,234,35,403,21,31,67.7,22,0,339,1808,1074,60,17,10,25,25,370,284,76.8,67
1941,Lucas Piazon\Lucas-Piazon,br BRA,MFFW,Chievo,it Serie A,24,1994,0.9,50,0,11,28,16,1,44,1,3,33.3,1,0,34,194,90,3,1,0,1,5,41,30,73.2,7
1942,Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Valencia,es La Liga,25,1992,20.8,1240,78,355,623,366,15,1045,28,49,57.1,31,0,774,4644,2725,132,46,5,20,17,765,699,91.4,26
1943,Roberto Piccoli\Roberto-Piccoli,it ITA,FW,Atalanta,it Serie A,17,2001,0.5,20,0,0,6,15,5,20,0,0,,0,0,10,20,16,1,0,0,7,1,30,16,53.3,10
1944,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,eng Premier League,24,1994,38.0,1349,1161,1335,15,0,0,926,0,0,,0,0,676,3545,1916,0,0,0,0,0,565,563,99.6,0
1945,Jérémy Pied\Jeremy-Pied,fr FRA,DF,Lille,fr Ligue 1,29,1989,5.2,391,12,99,208,114,4,330,2,4,50.0,2,0,233,1272,762,31,15,2,5,0,259,232,89.6,17
1946,Ronaël Pierre-Gabriel\Ronael-Pierre-Gabriel,fr FRA,DF,Monaco,fr Ligue 1,20,1998,3.9,238,10,123,97,28,0,203,5,7,71.4,5,0,144,566,346,7,2,0,2,2,145,136,93.8,2
1947,Erik Pieters\Erik-Pieters,nl NED,DF,Amiens,fr Ligue 1,29,1988,14.0,928,60,253,478,234,9,732,9,17,52.9,11,2,465,2105,1153,52,13,2,13,11,431,405,94.0,8
1948,Tomás Pina Isla\Tomas-Pina-Isla,es ESP,MF,Alavés,es La Liga,30,1987,26.0,1289,73,315,859,178,22,1277,13,19,68.4,14,1,811,3279,1353,52,11,1,10,17,840,752,89.5,31
1949,Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Frosinone,it Serie A,19,1999,18.1,630,15,61,308,293,82,618,16,30,53.3,17,1,429,1683,704,45,12,10,43,30,906,467,51.5,195
1950,Carlo Pinsoglio\Carlo-Pinsoglio,it ITA,GK,Juventus,it Serie A,28,1990,1.0,37,36,37,0,0,0,23,0,0,,0,0,15,80,36,0,0,0,0,0,14,14,100.0,0
1951,Virgile Pinson\Virgile-Pinson,fr FRA,FW,Reims,fr Ligue 1,22,1996,0.1,5,0,0,1,5,1,5,0,0,,0,0,5,19,0,0,0,0,0,0,6,3,50.0,2
1952,Lenny Pintor\Lenny-Pintor,fr FRA,FW,Lyon,fr Ligue 1,17,2000,0.0,1,0,0,0,1,0,1,0,0,,0,0,1,3,0,0,0,0,0,0,2,1,50.0,1
1953,Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,es La Liga,31,1987,35.0,2760,385,1417,1447,94,32,2687,16,21,76.2,16,0,1915,10931,6477,169,31,1,11,9,1963,1889,96.2,29
1954,Facundo Píriz\Facundo-Piriz,uy URU,MF,Montpellier,fr Ligue 1,28,1990,1.3,78,6,20,50,12,1,75,2,2,100.0,2,0,41,146,39,1,0,0,2,3,48,41,85.4,0
1955,Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,1405,189,771,651,63,19,1358,3,7,42.9,4,0,865,4960,2204,50,3,1,5,9,834,813,97.5,9
1956,Łukasz Piszczek\Lukasz-Piszczek,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,1564,88,409,930,323,28,1374,11,18,61.1,11,1,955,4973,2603,112,46,2,9,15,991,941,95.0,23
1957,Claudio Pizarro\Claudio-Pizarro,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,367,9,30,168,185,44,357,8,17,47.1,10,1,244,1092,426,27,6,2,15,16,437,280,64.1,91
1958,Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Fiorentina,it Serie A,23,1995,8.3,352,6,37,142,198,42,346,16,35,45.7,18,1,279,1317,856,48,9,9,19,17,341,262,76.8,71
1959,Miralem Pjanić\Miralem-Pjanic,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,2272,47,431,1344,627,25,2035,16,22,72.7,17,0,1602,6602,3300,136,40,3,14,21,1717,1628,94.8,42
1960,Carles Planas\Carles-Planas,es ESP,DFMF,Girona,es La Liga,27,1991,4.7,260,12,86,123,64,5,227,2,3,66.7,2,0,146,664,390,15,3,1,1,1,176,154,87.5,13
1961,Óscar Plano\Oscar-Plano,es ESP,MFFW,Valladolid,es La Liga,27,1991,29.9,1238,33,194,624,505,86,1189,28,46,60.9,32,0,865,4965,2335,108,43,10,56,41,1120,791,70.6,214
1962,Jaroslav Plašil\Jaroslav-Plasil,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,1064,28,243,702,203,11,1033,10,13,76.9,11,0,750,3839,1917,74,24,1,12,11,783,731,93.4,60
1963,Marvin Plattenhardt\Marvin-Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,1314,69,337,680,369,13,1031,12,18,66.7,13,0,778,4081,2422,90,33,4,14,15,783,712,90.9,32
1964,Stiven Plaza\Stiven-Plaza,ec ECU,FWMF,Valladolid,es La Liga,19,1999,0.4,9,0,1,4,4,0,9,0,0,,0,0,7,25,11,1,0,0,0,1,18,9,50.0,0
1965,Alassane Pléa\Alassane-Plea,fr FRA,FW,M'Gladbach,de Bundesliga,25,1993,27.8,968,14,87,401,537,142,937,31,58,53.4,33,1,753,3139,1628,96,16,26,72,63,1185,751,63.4,304
1966,Luca Plogmann\Luca-Plogmann,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,5,4,5,0,0,0,2,0,0,,0,0,2,15,15,0,0,0,0,0,0,0,,0
1967,Morgan Poaty\Morgan-Poaty,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,60,3,14,33,20,0,54,3,5,60.0,3,0,45,292,159,8,4,0,1,0,42,39,92.9,3
1968,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,2601,53,392,1523,870,121,2556,60,95,63.2,62,0,2114,9483,5226,239,69,18,74,77,2341,2075,88.6,275
1969,Denis-Will Poha\Denis-Will-Poha,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,16,0,2,10,6,0,16,0,0,,0,0,13,105,72,4,2,0,0,0,12,12,100.0,1
1970,Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,it Serie A,28,1989,21.5,1021,21,248,542,295,50,996,15,29,51.7,18,2,751,3226,1603,68,22,7,26,22,773,645,83.4,41
1971,Matteo Politano\Matteo-Politano,it ITA,FWMF,Inter,it Serie A,24,1993,28.3,1789,14,149,658,1137,118,1623,45,82,54.9,50,0,1371,9276,5441,305,83,41,36,55,1587,1341,84.5,213
1972,Pierre-Yves Polomat\Pierre-Yves-Polomat,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,24,1993,10.6,683,16,195,325,205,15,584,8,21,38.1,12,0,438,1808,1098,54,12,7,9,14,452,405,89.6,27
1973,Giacomo Poluzzi\Giacomo-Poluzzi,it ITA,GK,SPAL,it Serie A,30,1988,0.1,3,3,3,0,0,0,3,0,0,,0,0,2,3,0,0,0,0,0,0,2,2,100.0,0
1974,Pere Pons\Pere-Pons,es ESP,MF,Girona,es La Liga,25,1993,31.0,1581,52,339,1027,322,34,1559,31,65,47.7,37,1,1032,4476,2372,91,39,5,33,43,1117,988,88.5,79
1975,Pedro Porro\Pedro-Porro,es ESP,DFMF,Girona,es La Liga,18,1999,24.6,1537,65,427,736,493,40,1291,41,75,54.7,47,2,995,5913,3894,180,62,10,36,29,946,823,87.0,88
1976,Manolo Portanova\Manolo-Portanova,it ITA,MF,Juventus,it Serie A,18,2000,0.4,17,1,4,12,3,1,17,1,2,50.0,1,1,12,39,20,3,1,0,0,2,11,9,81.8,1
1977,Francisco Portillo\Francisco-Portillo,es ESP,MFFW,Getafe,es La Liga,28,1990,22.2,1039,11,126,530,468,31,1013,45,77,58.4,46,0,874,4041,1927,90,49,3,28,57,961,751,78.1,135
1978,Portu\Portu,es ESP,FWMF,Girona,es La Liga,26,1992,31.3,1055,4,86,475,585,144,1035,35,74,47.3,42,2,834,4297,2674,163,49,24,69,72,1388,804,57.9,307
1979,Stefan Posch\Stefan-Posch,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,1171,104,527,656,60,8,1151,1,1,100.0,1,0,779,4487,2354,75,11,0,4,8,828,816,98.6,9
1980,Sergio Postigo\Sergio-Postigo,es ESP,DF,Levante,es La Liga,29,1988,16.1,659,123,362,314,22,12,635,2,3,66.7,2,0,341,1912,1188,28,1,0,4,2,326,315,96.6,8
1981,Yussuf Poulsen\Yussuf-Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,1228,30,77,637,589,137,1207,32,66,48.5,34,4,764,2867,1567,77,31,15,110,59,1650,955,57.9,358
1982,Maxime Poundjé\Maxime-Poundje,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,1722,65,486,920,441,15,1435,17,31,54.8,17,1,1040,5963,3638,161,64,4,23,14,1071,991,92.5,29
1983,Gaëtan Poussin\Gaetan-Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,37,31,36,1,0,0,18,0,0,,0,0,14,71,46,0,0,0,0,0,10,10,100.0,0
1984,José Pozo\Jose-Pozo,es ESP,MFFW,Rayo Vallecano,es La Liga,22,1996,18.0,971,13,126,567,390,46,949,57,83,68.7,62,0,859,4878,2951,152,55,12,36,57,905,765,84.5,137
1985,Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,2220,70,391,1177,807,76,2134,53,86,61.6,55,2,1703,7664,4296,218,79,18,33,37,1792,1613,90.0,160
1986,Sanjin Prcić\Sanjin-Prcic,ba BIH,MF,Levante,es La Liga,24,1993,5.9,346,20,86,221,62,0,342,6,7,85.7,6,1,211,1200,583,24,9,0,3,3,207,198,95.7,7
1987,Sanjin Prcić\Sanjin-Prcic,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,857,26,193,556,169,6,801,10,13,76.9,12,0,602,3349,1776,67,19,1,7,6,619,584,94.3,16
1988,Nicolas de Préville\Nicolas-de-Preville,fr FRA,FWMF,Bordeaux,fr Ligue 1,27,1991,14.1,757,23,106,389,341,46,706,30,58,51.7,36,1,553,3400,1802,93,38,12,40,45,668,509,76.2,132
1989,Edgar Prib\Edgar-Prib,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,136,2,15,72,61,4,115,4,4,100.0,4,0,87,537,301,14,5,1,4,1,91,80,87.9,9
1990,Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,eng Premier League,25,1993,23.1,1293,10,97,613,657,86,1226,33,67,49.3,39,2,990,4234,1951,111,41,21,54,54,1294,897,69.3,201
1991,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,eng Premier League,31,1987,0.1,3,0,2,1,0,0,3,0,0,,0,0,3,28,1,0,0,0,0,0,3,3,100.0,0
1992,Quincy Promes\Quincy-Promes,nl NED,DFMF,Sevilla,es La Liga,26,1992,17.6,1136,31,255,483,479,78,1009,35,49,71.4,37,0,805,4233,2840,144,34,32,36,19,905,736,81.3,112
1993,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,1527,50,348,939,339,42,1514,36,52,69.2,40,0,1063,5357,2475,100,28,2,34,28,1108,975,88.0,81
1994,Silvio Proto\Silvio-Proto,be BEL,GK,Lazio,it Serie A,35,1983,2.0,72,68,72,0,0,0,46,0,0,,0,0,32,164,72,0,0,0,0,0,30,30,100.0,0
1995,Ivan Provedel\Ivan-Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16.0,529,503,529,0,0,0,342,0,0,,0,0,216,1063,658,0,0,0,1,0,157,157,100.0,0
1996,Javi Puado\Javi-Puado,es ESP,FWMF,Espanyol,es La Liga,20,1998,4.0,144,9,37,48,69,21,140,4,9,44.4,4,0,96,691,411,16,5,3,12,7,164,92,56.1,33
1997,Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Chievo,it Serie A,27,1991,3.4,134,1,16,74,53,4,130,2,6,33.3,2,0,104,452,214,11,5,1,10,8,135,95,70.4,12
1998,Riqui Puig\Riqui-Puig,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,132,1,14,97,30,2,132,1,1,100.0,1,1,105,633,307,14,2,2,3,3,121,109,90.1,7
1999,Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,1880,99,449,1075,456,15,1622,22,32,68.8,24,2,1105,5181,2623,96,24,1,18,21,1035,995,96.1,22
2000,Jorge Pulido\Jorge-Pulido,es ESP,DF,Huesca,es La Liga,27,1991,30.9,1448,186,661,670,177,41,1296,7,14,50.0,8,0,685,3406,1761,62,15,1,15,9,713,648,90.9,43
2001,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Dortmund,de Bundesliga,19,1998,10.4,737,10,77,370,370,71,703,46,67,68.7,50,4,642,3325,2068,111,33,19,44,49,666,576,86.5,77
2002,Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Huddersfield,eng Premier League,32,1986,4.2,265,5,35,144,106,5,248,8,13,61.5,8,0,196,1079,436,26,13,0,8,7,228,171,75.0,24
2003,Jason Puncheon\Jason-Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,14,0,1,8,5,0,14,0,0,,0,0,10,60,14,1,0,0,1,1,11,8,72.7,1
2004,Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FWMF,Udinese,it Serie A,22,1995,24.2,1146,37,177,567,503,112,1080,51,99,51.5,53,2,765,3767,2338,109,41,16,72,61,1146,732,63.9,229
2005,Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,1369,22,116,568,743,204,1278,35,61,57.4,39,4,965,3104,1038,62,15,14,80,60,1799,1009,56.1,406
2006,Robin Quaison\Robin-Quaison,se SWE,FWMF,Mainz 05,de Bundesliga,24,1993,24.4,703,7,46,324,384,98,687,30,60,50.0,33,1,570,2565,1294,63,24,13,50,43,928,526,56.7,198
2007,Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,eng Premier League,27,1991,0.4,20,0,1,7,14,0,20,0,0,,0,0,18,87,59,3,1,0,2,1,26,18,69.2,6
2008,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,eng Premier League,18,1999,3.8,282,7,49,191,64,3,281,8,15,53.3,9,0,229,1240,503,22,7,0,4,4,213,202,94.8,7
2009,Xavi Quintillà\Xavi-Quintilla,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,427,28,143,202,99,5,341,0,2,0.0,0,0,205,866,477,21,8,1,3,1,255,242,94.9,9
2010,Dani Raba\Dani-Raba,es ESP,MF,Villarreal,es La Liga,22,1995,2.1,120,0,15,60,52,5,113,0,2,0.0,0,0,77,346,110,4,1,1,3,5,99,84,84.8,18
2011,Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,1160,36,256,796,225,10,1149,21,31,67.7,22,0,965,5909,3520,114,40,3,11,9,978,938,95.9,32
2012,Nemanja Radonjić\Nemanja-Radonjic,rs SRB,FW,Marseille,fr Ligue 1,22,1996,7.6,272,2,28,109,168,38,271,13,23,56.5,13,0,212,1338,861,38,17,9,21,18,318,206,64.8,65
2013,Ivan Radovanović\Ivan-Radovanovic,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,1188,53,338,799,139,5,1137,9,10,90.0,9,0,824,3684,1857,66,21,0,6,7,818,786,96.1,10
2014,Ivan Radovanović\Ivan-Radovanovic,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,811,26,188,546,122,4,768,6,6,100.0,6,0,524,2813,1366,64,17,0,4,5,488,466,95.5,12
