Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
536,Benoît Costil\Benoit-Costil,fr FRA,GK,Bordeaux,fr Ligue 1,31,1987,37.0,792,1150,68.9,28601,19331,64,66,97.0,339,345,98.3,389,739,52.6,0,0.1,-0.1,3,16,0,0,0
537,Kalifa Coulibaly\Kalifa-Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,26,1991,19.5,252,443,56.9,3631,889,172,256,67.2,56,123,45.5,20,43,46.5,2,1.3,+0.7,20,28,8,4,26
538,Senou Coulibaly\Senou-Coulibaly,ml MLI,DFMF,Dijon,fr Ligue 1,23,1994,4.6,149,201,74.1,3291,1070,36,43,83.7,87,105,82.9,24,47,51.1,0,0.4,-0.4,1,10,2,0,6
539,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Real Madrid,es La Liga,26,1992,27.0,643,831,77.4,18387,9686,76,76,100.0,371,374,99.2,194,378,51.3,0,0.0,0.0,0,0,0,0,0
540,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,Barcelona,es La Liga,26,1992,22.4,1260,1464,86.1,19541,4130,711,778,91.4,449,494,90.9,79,136,58.1,2,3.5,-1.5,32,94,51,3,108
541,Nicolas Cozza\Nicolas-Cozza,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,390,465,83.9,7543,2280,136,147,92.5,210,230,91.3,41,75,54.7,1,0.4,+0.6,2,30,0,0,25
542,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,24,1994,38.0,813,1252,64.9,31082,24482,116,118,98.3,274,281,97.5,418,846,49.4,0,0.0,0.0,0,18,1,0,0
543,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,835,1061,78.7,13626,5624,437,488,89.5,319,386,82.6,61,135,45.2,1,1.1,-0.1,16,63,18,6,74
544,Domenico Criscito\Domenico-Criscito,it ITA,DF,Genoa,it Serie A,31,1986,34.1,1267,1755,72.2,27360,12307,426,492,86.6,601,730,82.3,230,484,47.5,4,3.7,+0.3,47,158,55,15,187
545,Lorenzo Crisetig\Lorenzo-Crisetig,it ITA,MF,Frosinone,it Serie A,25,1993,5.6,169,198,85.4,3322,598,64,70,91.4,82,95,86.3,22,31,71.0,0,0.2,-0.2,1,10,2,0,12
546,Bryan Cristante\Bryan-Cristante,it ITA,MF,Roma,it Serie A,23,1995,26.9,1085,1336,81.2,20411,6295,466,538,86.6,465,561,82.9,142,204,69.6,3,1.5,+1.5,24,143,22,3,159
547,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MFFW,Getafe,es La Liga,24,1993,5.0,120,155,77.4,2371,813,49,57,86.0,44,49,89.8,22,38,57.9,2,0.5,+1.5,6,16,2,0,15
548,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Caen,fr Ligue 1,23,1995,25.1,364,557,65.4,4958,810,219,305,71.8,104,167,62.3,23,50,46.0,1,0.8,+0.2,13,18,7,3,21
549,Peter Crouch\Peter-Crouch,eng ENG,FW,Burnley,eng Premier League,37,1981,1.0,11,25,44.0,140,49,7,17,41.2,4,7,57.1,0,0,,0,0.0,0.0,0,1,1,0,2
550,Alessio da Cruz\Alessio-da-Cruz,nl NED,FWMF,Parma,it Serie A,21,1997,1.6,23,29,79.3,370,38,12,16,75.0,10,10,100.0,1,2,50.0,0,0.0,0.0,0,4,0,0,0
551,Juan Cuadrado\Juan-Cuadrado,co COL,MFDF,Juventus,it Serie A,30,1988,13.6,684,811,84.3,13464,3490,303,329,92.1,274,313,87.5,102,147,69.4,2,1.8,+0.2,28,56,32,12,83
552,Cucho\Cucho,co COL,FW,Huesca,es La Liga,19,1999,23.9,403,606,66.5,6898,1888,214,285,75.1,122,184,66.3,53,93,57.0,3,2.1,+0.9,26,30,36,13,51
553,Marc Cucurella\Marc-Cucurella,es ESP,MFFW,Eibar,es La Liga,20,1998,26.2,763,997,76.5,12127,3490,408,474,86.1,296,385,76.9,48,90,53.3,2,3.4,-1.4,32,44,29,14,68
554,Iván Cuéllar\Ivan-Cuellar,es ESP,GK,Leganés,es La Liga,34,1984,33.9,576,1051,54.8,26398,19894,30,31,96.8,149,156,95.5,397,864,45.9,0,0.0,0.0,0,33,1,0,0
555,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,3.1,121,156,77.6,2332,374,46,57,80.7,58,64,90.6,16,29,55.2,1,0.1,+0.9,3,11,4,0,12
556,Matheus Cunha\Matheus-Cunha,br BRA,FWMF,RB Leipzig,de Bundesliga,19,1999,9.5,161,235,68.5,2402,789,103,135,76.3,44,63,69.8,12,22,54.5,0,0.9,-0.9,8,15,9,1,29
557,Greg Cunningham\Greg-Cunningham,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,167,229,72.9,3036,1473,74,90,82.2,68,90,75.6,21,43,48.8,0,0.2,-0.2,5,19,5,4,13
558,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Milan,it Serie A,20,1998,16.2,241,335,71.9,3355,573,163,203,80.3,64,91,70.3,11,20,55.0,2,2.4,-0.4,21,13,3,0,14
559,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Nice,fr Ligue 1,23,1995,26.2,1688,2020,83.6,32576,8605,704,776,90.7,694,768,90.4,264,426,62.0,1,3.8,-2.8,58,143,13,2,139
560,Marco D'Alessandro\Marco-DAlessandro,it ITA,DFMF,Udinese,it Serie A,27,1991,16.6,466,665,70.1,7511,2984,248,293,84.6,188,261,72.0,24,66,36.4,2,1.6,+0.4,18,28,11,6,46
561,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,Inter,it Serie A,29,1988,28.7,1615,1918,84.2,29686,11059,669,730,91.6,753,875,86.1,177,272,65.1,5,3.9,+1.1,33,130,33,15,135
562,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,1247,1424,87.6,27022,7779,312,341,91.5,697,736,94.7,228,322,70.8,1,0.1,+0.9,1,56,3,0,58
563,Kouadio-Yves Dabila\Kouadio-Yves-Dabila,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,325,386,84.2,7187,2441,88,97,90.7,171,183,93.4,65,100,65.0,0,0.0,0.0,0,11,0,0,9
564,Abdoulaye Dabo\Abdoulaye-Dabo,fr FRA,FW,Nantes,fr Ligue 1,17,2001,1.3,26,32,81.3,464,112,13,16,81.3,10,12,83.3,3,3,100.0,0,0.2,-0.2,3,1,2,0,5
565,Bryan Dabo\Bryan-Dabo,bf BFA,MFDF,Fiorentina,it Serie A,26,1992,9.2,342,423,80.9,5809,1598,155,176,88.1,152,181,84.0,28,51,54.9,1,0.7,+0.3,12,30,8,1,45
566,Christoph Daferner\Christoph-Daferner,de GER,FW,Freiburg,de Bundesliga,20,1998,0.3,2,4,50.0,23,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
567,Colin Dagba\Colin-Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,10.2,596,647,92.1,9022,2341,322,347,92.8,247,260,95.0,17,24,70.8,2,1.4,+0.6,13,29,7,6,25
568,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,Dortmund,de Bundesliga,22,1996,7.7,373,455,82.0,7448,1728,141,172,82.0,168,191,88.0,59,84,70.2,0,0.8,-0.8,8,35,8,0,45
569,Leon Dajaku\Leon-Dajaku,de GER,MFFW,Stuttgart,de Bundesliga,17,2001,0.3,4,6,66.7,52,4,3,3,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
570,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,SPAL,it Serie A,34,1984,26.2,1090,1276,85.4,20733,9024,441,469,94.0,487,541,90.0,149,243,61.3,2,0.1,+1.9,6,65,4,1,71
571,Nicola Dalmonte\Nicola-Dalmonte,it ITA,MFFW,Genoa,it Serie A,20,1997,0.5,20,25,80.0,274,107,17,20,85.0,2,4,50.0,1,1,100.0,0,0.0,0.0,1,3,0,0,1
572,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,Manchester Utd,eng Premier League,19,1999,11.3,395,556,71.0,7185,2625,182,224,81.3,162,224,72.3,47,88,53.4,2,1.7,+0.3,17,23,14,7,43
573,Matty Daly\Matty-Daly,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,7,13,53.8,72,14,5,6,83.3,1,5,20.0,0,0,,0,0.0,0.0,0,1,0,0,0
574,Vitalie Damașcan\Vitalie-Damascan,md MDA,MF,Torino,it Serie A,19,1999,0.0,2,4,50.0,10,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
575,Loïc Damour\Loic-Damour,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,8,11,72.7,233,25,3,4,75.0,2,3,66.7,3,4,75.0,0,0.0,0.0,0,1,0,0,0
576,Charlie Daniels\Charlie-Daniels,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,785,1019,77.0,13981,5849,360,420,85.7,335,404,82.9,82,167,49.1,0,1.0,-1.0,11,62,22,6,77
577,Danilo\Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,767,871,88.1,13915,3100,323,342,94.4,376,415,90.6,65,97,67.0,0,0.3,-0.3,5,69,9,1,56
578,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,190,243,78.2,3784,1692,61,64,95.3,99,115,86.1,29,58,50.0,1,0.0,+1.0,0,10,0,0,15
579,Kevin Danso\Kevin-Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,453,611,74.1,10609,4053,119,142,83.8,225,266,84.6,105,193,54.4,1,0.0,+1.0,1,31,2,0,42
580,Dante\Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,2147,2352,91.3,45275,16368,636,666,95.5,1189,1237,96.1,314,425,73.9,1,0.3,+0.7,4,89,4,0,69
581,Palkó Dárdai\Palko-Dardai,hu HUN,MFFW,Hertha BSC,de Bundesliga,19,1999,1.3,29,41,70.7,487,160,15,18,83.3,6,10,60.0,5,6,83.3,0,0.1,-0.1,2,2,2,2,1
582,Sergi Darder\Sergi-Darder,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,1025,1313,78.1,19696,5741,413,481,85.9,452,537,84.2,149,260,57.3,2,4.4,-2.4,35,124,32,5,135
583,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,214,245,87.3,3933,914,94,99,94.9,85,95,89.5,33,44,75.0,1,1.0,0.0,8,19,6,4,23
584,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,176,206,85.4,2960,1297,91,95,95.8,64,72,88.9,19,34,55.9,0,0.1,-0.1,2,14,1,1,12
585,Alphonso Davies\Alphonso-Davies,ca CAN,FWMF,Bayern Munich,de Bundesliga,17,2000,0.9,31,36,86.1,431,58,16,19,84.2,13,14,92.9,1,2,50.0,0,0.0,0.0,0,2,1,0,1
586,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,eng Premier League,25,1993,20.5,1071,1314,81.5,18467,7269,482,538,89.6,489,576,84.9,92,165,55.8,0,1.9,-1.9,17,82,21,7,107
587,Tom Davies\Tom-Davies,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,414,525,78.9,7840,1831,168,196,85.7,184,218,84.4,56,92,60.9,0,0.5,-0.5,5,49,8,0,48
588,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,65,69,94.2,1339,434,25,28,89.3,29,29,100.0,10,11,90.9,1,0.7,+0.3,3,6,3,1,6
589,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,625,819,76.3,12509,3382,246,280,87.9,266,331,80.4,102,175,58.3,2,3.5,-1.5,33,66,44,8,83
590,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,326,408,79.9,7285,2408,89,100,89.0,172,197,87.3,65,106,61.3,0,0.1,-0.1,2,14,4,2,17
591,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,207,256,80.9,4656,1826,60,66,90.9,102,118,86.4,45,68,66.2,1,0.1,+0.9,2,16,3,2,16
592,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,MFFW,Udinese,it Serie A,24,1994,35.4,1295,1837,70.5,28665,9458,473,569,83.1,491,641,76.6,309,553,55.9,9,8.1,+0.9,100,175,80,19,235
593,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,Roma,it Serie A,35,1983,14.1,809,924,87.6,16876,5691,291,309,94.2,379,421,90.0,139,186,74.7,1,0.9,+0.1,16,115,15,0,112
594,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,987,1180,83.6,19158,6029,387,438,88.4,469,527,89.0,125,185,67.6,1,0.8,+0.2,12,68,13,8,74
595,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,DFMF,Torino,it Serie A,30,1988,26.8,791,1220,64.8,13387,6187,382,467,81.8,326,508,64.2,68,185,36.8,4,3.5,+0.5,29,54,40,27,107
596,Lucas Deaux\Lucas-Deaux,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,371,533,69.6,6894,2209,166,224,74.1,143,197,72.6,54,91,59.3,1,1.2,-0.2,11,44,7,3,45
597,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,861,1165,73.9,14669,6114,435,492,88.4,345,460,75.0,74,171,43.3,3,1.4,+1.6,15,57,21,16,82
598,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,522,836,62.4,7505,2717,332,461,72.0,143,245,58.4,31,82,37.8,5,4.7,+0.3,40,61,42,3,105
599,Jermain Defoe\Jermain-Defoe,eng ENG,DFFW,Bournemouth,eng Premier League,35,1982,0.3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
600,Steven Defour\Steven-Defour,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,198,250,79.2,4054,1078,69,77,89.6,91,103,88.3,36,62,58.1,0,0.0,0.0,2,17,4,0,20
601,Grégoire Defrel\Gregoire-Defrel,mq MTQ,FWMF,Sampdoria,it Serie A,27,1991,26.0,672,805,83.5,8570,1376,466,519,89.8,163,200,81.5,24,46,52.2,3,3.1,-0.1,24,25,23,2,40
602,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,123,172,71.5,1911,699,70,89,78.7,41,57,71.9,9,20,45.0,0,0.1,-0.1,2,11,1,0,13
603,Alessandro Deiola\Alessandro-Deiola,it ITA,MF,Parma,it Serie A,22,1995,6.1,134,181,74.0,2233,747,71,83,85.5,46,57,80.7,11,26,42.3,1,0.0,+1.0,2,7,2,0,12
604,Romain Del Castillo\Romain-Del-Castillo,fr FRA,FWMF,Rennes,fr Ligue 1,22,1996,14.9,380,560,67.9,5879,1952,222,285,77.9,126,184,68.5,26,59,44.1,3,3.1,-0.1,25,22,27,10,53
605,Thomas Delaney\Thomas-Delaney,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,1405,1645,85.4,25108,5057,620,696,89.1,605,676,89.5,154,222,69.4,5,1.4,+3.6,12,149,14,1,90
606,Moisés Delgado\Moises-Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,71,100,71.0,1245,475,32,35,91.4,30,40,75.0,7,21,33.3,0,0.2,-0.2,3,9,3,2,6
607,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,458,520,88.1,8555,2667,176,189,93.1,240,264,90.9,40,57,70.2,0,0.1,-0.1,1,21,1,0,25
608,Cristian Dell'Orco\Cristian-DellOrco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,50,69,72.5,945,515,19,24,79.2,23,26,88.5,8,16,50.0,1,0.2,+0.8,1,4,3,2,8
609,Andy Delort\Andy-Delort,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,694,1197,58.0,11959,3256,358,513,69.8,231,388,59.5,81,203,39.9,7,5.9,+1.1,52,64,47,21,92
610,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,692,758,91.3,12042,3058,342,356,96.1,277,299,92.6,72,92,78.3,1,0.3,+0.7,3,75,14,2,53
611,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,278,308,90.3,4789,964,121,135,89.6,137,149,91.9,17,21,81.0,0,0.0,0.0,0,21,1,0,23
612,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,324,435,74.5,4252,713,215,259,83.0,74,109,67.9,15,26,57.7,4,3.5,+0.5,26,16,14,4,24
613,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FWMF,Barcelona,es La Liga,21,1997,18.5,790,1018,77.6,12801,2943,433,513,84.4,272,347,78.4,69,113,61.1,5,4.7,+0.3,46,51,47,12,70
614,Jessy Deminguet\Jessy-Deminguet,fr FRA,MFFW,Caen,fr Ligue 1,20,1998,14.1,379,468,81.0,7526,1525,149,173,86.1,161,188,85.6,63,90,70.0,0,0.2,-0.2,6,35,5,1,31
615,Merih Demiral\Merih-Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,619,704,87.9,12427,3741,161,175,92.0,387,415,93.3,64,101,63.4,0,0.2,-0.2,1,46,1,0,40
616,Kerem Demirbay\Kerem-Demirbay,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,1096,1420,77.2,21713,7941,431,501,86.0,445,539,82.6,202,336,60.1,9,8.5,+0.5,83,138,40,5,161
617,Diego Demme\Diego-Demme,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,1188,1495,79.5,21033,7245,561,640,87.7,471,583,80.8,133,227,58.6,2,2.0,0.0,27,158,30,5,153
618,Jason Denayer\Jason-Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,1840,1947,94.5,36813,12730,526,553,95.1,1061,1103,96.2,233,263,88.6,0,0.1,-0.1,3,98,3,0,102
619,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,504,625,80.6,8274,1826,259,304,85.2,190,228,83.3,44,62,71.0,0,1.2,-1.2,7,28,7,1,36
620,Fabio Depaoli\Fabio-Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,890,1228,72.5,17112,7804,362,427,84.8,402,521,77.2,122,242,50.4,4,3.8,+0.2,33,56,40,23,106
621,Memphis Depay\Memphis-Depay,nl NED,FWMF,Lyon,fr Ligue 1,24,1994,30.4,1093,1491,73.3,19060,6362,585,690,84.8,324,415,78.1,150,305,49.2,10,11.5,-1.5,122,110,63,18,150
622,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,169,261,64.8,2246,458,107,150,71.3,48,82,58.5,5,8,62.5,1,0.5,+0.5,7,10,6,0,17
623,Clément Depres\Clement-Depres,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,114,166,68.7,1530,311,82,106,77.4,26,47,55.3,3,9,33.3,0,0.1,-0.1,4,9,3,0,11
624,Kiril Despodov\Kiril-Despodov,bg BUL,FWMF,Cagliari,it Serie A,21,1996,1.2,7,17,41.2,70,25,5,10,50.0,1,5,20.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
625,Daniele Dessena\Daniele-Dessena,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,136,184,73.9,2076,605,83,97,85.6,38,47,80.9,11,32,34.4,0,0.0,0.0,1,11,3,1,10
626,Mattia Destro\Mattia-Destro,it ITA,FWMF,Bologna,it Serie A,27,1991,5.5,49,90,54.4,811,221,21,38,55.3,19,31,61.3,5,15,33.3,1,0.6,+0.4,3,4,1,0,6
627,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FW,Watford,eng Premier League,24,1994,23.0,580,795,73.0,9204,2193,330,403,81.9,184,250,73.6,53,90,58.9,5,4.9,+0.1,30,40,43,5,77
628,Jacopo Dezi\Jacopo-Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,38,43,88.4,561,102,16,18,88.9,18,19,94.7,1,2,50.0,0,0.0,0.0,0,3,0,0,4
629,Federico Di Francesco\Federico-Di-Francesco,it ITA,FWMF,Sassuolo,it Serie A,24,1994,11.9,322,394,81.7,4880,1166,185,215,86.0,102,121,84.3,22,32,68.8,2,1.2,+0.8,14,11,11,1,35
630,Antonio Di Gaudio\Antonio-Di-Gaudio,it ITA,FWMF,Parma,it Serie A,28,1989,7.8,68,119,57.1,895,274,46,70,65.7,21,35,60.0,1,4,25.0,1,0.3,+0.7,4,2,2,0,7
631,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DF,Empoli,it Serie A,24,1993,37.0,1696,2197,77.2,29154,13132,788,903,87.3,736,908,81.1,146,293,49.8,3,4.2,-1.2,34,160,73,17,246
632,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1988,25.8,1068,1457,73.3,18416,5465,543,654,83.0,388,489,79.3,121,263,46.0,11,8.7,+2.3,59,88,65,6,144
633,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,22,36,61.1,271,24,16,23,69.6,4,10,40.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
634,Franco Di Santo\Franco-Di-Santo,ar ARG,FWMF,Schalke 04,de Bundesliga,29,1989,2.7,43,72,59.7,640,140,29,39,74.4,9,20,45.0,5,10,50.0,0,0.4,-0.4,4,1,4,3,2
635,Boulaye Dia\Boulaye-Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,109,158,69.0,1408,322,70,86,81.4,27,44,61.4,4,13,30.8,0,1.2,-1.2,8,7,4,0,11
636,Fousseni Diabaté\Fousseni-Diabate,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,10,18,55.6,161,38,5,9,55.6,4,6,66.7,1,1,100.0,0,0.1,-0.1,1,0,1,1,0
637,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,Paris S-G,fr Ligue 1,19,1999,12.7,464,579,80.1,6730,1420,278,315,88.3,169,207,81.6,10,22,45.5,6,4.2,+1.8,18,16,21,4,36
638,Adama Diakhaby\Adama-Diakhaby,fr FRA,FWMF,Huddersfield,eng Premier League,22,1996,6.1,118,164,72.0,1783,279,69,87,79.3,44,55,80.0,5,14,35.7,0,0.4,-0.4,5,2,4,0,10
639,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,592,688,86.0,12641,4126,172,194,88.7,321,349,92.0,96,138,69.6,0,0.0,0.0,0,25,0,0,30
640,Bafodé Diakité\Bafode-Diakite,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,271,345,78.6,4921,1508,111,127,87.4,127,159,79.9,30,52,57.7,0,0.0,0.0,2,12,1,0,18
641,Abdou Diallo\Abdou-Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,1727,1953,88.4,34816,11787,612,664,92.2,839,901,93.1,260,351,74.1,1,0.7,+0.3,11,126,12,6,116
642,Abdoulaye Diallo\Abdoulaye-Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,106,147,72.1,3364,2159,7,9,77.8,52,53,98.1,47,85,55.3,0,0.0,0.0,0,0,0,0,0
643,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,116,173,67.1,2089,561,43,67,64.2,55,74,74.3,13,24,54.2,1,0.1,+0.9,2,9,2,0,12
644,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,571,741,77.1,10387,2494,270,315,85.7,215,257,83.7,76,142,53.5,0,0.0,0.0,1,44,8,1,44
645,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Ham,eng Premier League,20,1998,6.8,200,265,75.5,2919,785,130,157,82.8,53,70,75.7,13,26,50.0,1,1.2,-0.2,11,16,7,1,21
646,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,131,147,89.1,2290,505,58,62,93.5,63,71,88.7,8,10,80.0,0,0.0,0.0,1,13,0,0,10
647,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,501,548,91.4,9645,2109,203,222,91.4,223,232,96.1,71,86,82.6,0,0.1,-0.1,5,59,2,0,47
648,Brahim Díaz\Brahim-Diaz,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,147,174,84.5,1978,475,98,105,93.3,38,50,76.0,6,10,60.0,1,1.2,-0.2,6,10,6,0,13
649,Javier Díaz\Javier-Diaz,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,14,24,58.3,485,300,0,0,,8,9,88.9,6,15,40.0,0,0.0,0.0,0,0,0,0,0
650,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1097,1442,76.1,20865,7291,440,505,87.1,495,614,80.6,150,274,54.7,1,0.3,+0.7,6,72,13,6,93
651,Lorenzo Dickmann\Lorenzo-Dickmann,it ITA,DFMF,SPAL,it Serie A,21,1996,1.9,48,59,81.4,648,171,34,35,97.1,13,16,81.3,1,4,25.0,0,0.0,0.0,0,1,0,0,1
652,Daniel Didavi\Daniel-Didavi,de GER,MFFW,Stuttgart,de Bundesliga,28,1990,10.6,328,454,72.2,5964,1825,150,175,85.7,126,158,79.7,46,102,45.1,2,3.3,-1.3,29,32,15,3,40
653,Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,927,1232,75.2,20242,6390,303,370,81.9,426,510,83.5,193,326,59.2,1,1.5,-0.5,20,122,19,0,130
654,Adrián Diéguez\Adrian-Dieguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,153,200,76.5,3193,1329,55,59,93.2,75,86,87.2,23,52,44.2,0,0.0,0.0,1,6,0,0,10
655,Eric Dier\Eric-Dier,eng ENG,MF,Tottenham,eng Premier League,24,1994,16.7,890,1058,84.1,17043,4569,347,391,88.7,424,474,89.5,112,170,65.9,0,0.9,-0.9,8,80,12,3,75
656,Tim Dierßen\Tim-Dierssen,de GER,FW,Hannover 96,de Bundesliga,22,1996,0.2,3,3,100.0,37,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
657,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,1460,2059,70.9,26883,12195,662,784,84.4,585,772,75.8,195,429,45.5,4,6.1,-2.1,70,112,51,30,162
658,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,2709,2996,90.4,61696,17542,683,735,92.9,1451,1536,94.5,569,703,80.9,2,1.1,+0.9,6,182,5,0,151
659,Mitchell Dijks\Mitchell-Dijks,nl NED,DFMF,Bologna,it Serie A,25,1993,22.5,722,1009,71.6,13460,6326,287,342,83.9,351,475,73.9,76,144,52.8,0,0.8,-0.8,14,53,20,9,99
