Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
2206,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,477,396,81,5,0,36,17,34,0,0,0,0,252,87,138,355,12,28,76,0,333,1,8,11,16
2207,Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,67,66,1,0,0,17,1,0,0,0,0,0,50,10,7,9,51,6,1,0,55,0,0,3,3
2208,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,26,1992,24.9,1454,1201,253,16,0,271,27,67,4,0,0,0,894,332,228,142,993,53,233,8,1184,1,28,25,55
2209,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31.0,771,747,24,7,4,201,11,53,0,0,0,0,610,87,74,67,651,30,10,3,573,5,12,26,39
2210,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,2161,2006,155,60,2,279,67,10,0,0,0,0,1706,183,272,1703,261,74,95,6,1920,2,25,33,38
2211,Lluís Sastre\Lluis-Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,95,93,2,1,0,10,0,2,1,0,0,0,70,7,18,4,88,2,0,0,74,1,0,0,6
2212,Marco Sau\Marco-Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,27,27,0,0,0,7,0,2,0,0,0,0,19,6,2,1,25,0,0,0,22,0,0,1,1
2213,Marco Sau\Marco-Sau,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,150,145,5,0,0,39,3,8,0,0,0,0,110,22,18,24,115,7,1,2,126,0,0,0,4
2214,Téji Savanier\Teji-Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,1875,1549,326,151,4,332,175,66,170,16,26,14,892,246,737,270,1496,69,5,7,1232,6,70,30,56
2215,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,542,522,20,17,0,79,21,0,0,0,0,0,352,70,120,41,440,40,3,3,447,1,8,6,5
2216,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,1029,981,48,41,2,204,73,12,0,0,0,0,526,98,405,111,826,60,7,1,699,5,25,14,25
2217,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Chievo,it Serie A,29,1989,1.6,92,76,16,1,1,12,4,5,0,0,0,0,42,18,32,5,63,7,15,0,64,0,2,3,4
2218,Nicolás Schiappacasse\Nicolas-Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,0.9,16,12,4,0,0,4,0,2,0,0,0,0,7,4,5,1,12,2,0,0,9,0,0,0,2
2219,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,1363,1222,141,85,2,247,25,29,49,2,1,0,1030,135,198,149,1153,47,4,2,1147,4,23,26,24
2220,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,22,1996,14.6,278,265,13,0,2,72,3,7,0,0,0,0,159,71,48,164,37,38,1,6,207,2,9,3,7
2221,Julian Schieber\Julian-Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,78,73,5,0,0,12,0,4,0,0,0,0,42,14,22,48,8,14,0,4,58,0,3,0,1
2222,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1501,1460,41,38,1,205,31,3,0,0,0,0,1027,162,312,224,1034,178,3,3,1271,0,24,13,13
2223,Keven Schlotterbeck\Keven-Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,445,435,10,10,0,49,17,1,0,0,0,0,364,27,54,292,129,16,0,1,394,1,9,5,4
2224,Nico Schlotterbeck\Nico-Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,108,94,14,2,1,16,7,0,0,0,0,0,60,19,29,79,10,3,12,2,81,0,5,1,2
2225,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,25,1992,18.6,646,637,9,0,1,143,4,17,0,0,0,0,472,71,103,436,117,49,9,1,484,3,18,16,31
2226,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38.0,1208,774,434,129,1,88,100,0,0,0,0,0,458,85,665,50,962,3,0,109,825,3,57,11,3
2227,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,468,391,77,12,0,42,1,10,0,0,0,0,329,84,55,299,71,27,65,4,386,2,11,7,20
2228,Jonathan Schmid\Jonathan-Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,1411,1031,380,43,1,247,43,55,53,5,13,0,717,309,385,144,913,58,284,3,1118,6,16,29,36
2229,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,544,538,6,6,0,79,19,1,0,0,0,0,424,55,65,78,430,25,0,1,484,1,9,3,1
2230,Alessandro Schöpf\Alessandro-Schopf,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,11.2,475,440,35,2,1,46,5,14,0,0,0,0,362,44,69,135,290,18,32,0,384,3,7,14,12
2231,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,25,1993,28.2,1547,1294,253,7,1,243,30,122,1,0,0,0,962,327,258,1045,232,17,245,4,1178,5,25,38,78
2232,André Schürrle\Andre-Schurrle,de GER,FWMF,Fulham,eng Premier League,27,1990,18.2,571,552,19,5,1,116,18,35,2,0,0,0,400,82,89,79,437,37,9,1,426,4,8,16,29
2233,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,1195,1031,164,83,2,178,52,20,79,6,15,4,679,176,340,111,960,93,1,10,902,4,24,13,25
2234,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33.0,1268,854,414,87,1,131,45,0,0,0,0,0,525,55,688,189,900,2,0,137,825,3,34,2,4
2235,Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,692,594,98,45,3,108,36,21,51,9,6,2,388,102,202,79,580,29,2,1,527,4,16,10,11
2236,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9.0,257,149,108,16,0,14,6,0,0,0,0,0,106,7,144,14,201,0,0,34,173,0,9,2,2
2237,Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1.0,20,15,5,3,0,0,0,0,0,0,0,0,6,0,14,0,17,0,0,3,11,1,0,0,0
2238,Stanley Segarel\Stanley-Segarel,fr FRA,FWMF,Amiens,fr Ligue 1,24,1994,0.2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
2239,Davie Selke\Davie-Selke,de GER,FWMF,Hertha BSC,de Bundesliga,23,1995,19.3,471,443,28,0,1,146,6,34,0,0,0,0,217,144,110,39,259,80,3,20,288,2,9,12,24
2240,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,926,898,28,17,6,195,32,5,11,0,0,0,662,110,154,766,100,44,0,5,748,5,12,14,25
2241,Matz Sels\Matz-Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37.0,1119,713,406,81,0,100,30,0,0,0,0,0,415,43,661,68,816,0,1,180,692,5,40,2,5
2242,Ken Sema\Ken-Sema,se SWE,FWMF,Watford,eng Premier League,24,1993,8.4,261,254,7,0,0,82,5,7,5,0,0,0,179,44,38,167,58,20,1,2,186,1,5,8,18
2243,Alfa Semedo\Alfa-Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,25,24,1,1,0,4,0,1,0,0,0,0,14,3,8,3,17,3,0,0,18,0,1,0,1
2244,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1217,1086,131,14,0,159,6,17,1,0,0,0,993,167,57,164,915,15,116,2,1098,0,10,19,26
2245,Rúben Semedo\Ruben-Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,364,355,9,8,0,38,12,0,0,0,0,0,266,44,54,32,282,34,1,1,316,0,6,2,4
2246,Adrian Šemper\Adrian-Semper,hr CRO,GK,Chievo,it Serie A,20,1998,6.0,200,124,76,24,0,14,4,0,0,0,0,0,57,16,127,10,142,0,0,30,118,2,8,0,0
2247,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,1451,1313,138,62,2,187,57,19,68,7,17,3,1081,142,228,248,1157,20,3,13,1222,6,12,27,20
2248,Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,it Serie A,27,1991,37.0,1202,622,580,129,0,65,61,0,0,0,0,0,377,47,778,788,198,0,0,129,749,11,48,1,2
2249,Suat Serdar\Suat-Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,462,460,2,1,0,81,9,5,0,0,0,0,325,64,73,42,368,33,1,5,333,3,11,13,14
2250,Jean Seri\Jean-Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1712,1561,151,57,2,282,78,25,89,2,1,0,1272,140,300,208,1413,68,3,13,1433,4,35,25,23
2251,Leonardo Sernicola\Leonardo-Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,4,4,0,0,0,2,0,0,0,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,0
2252,Julien Serrano\Julien-Serrano,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,1.3,56,49,7,0,1,11,1,3,0,0,0,0,39,8,9,36,11,1,7,0,45,0,1,0,1
2253,Grégory Sertic\Gregory-Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,72,69,3,3,0,12,1,1,0,0,0,0,47,8,17,20,42,7,0,1,54,0,3,2,0
2254,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,Fulham,eng Premier League,18,2000,25.6,829,726,103,9,3,162,20,49,29,3,3,0,559,83,187,637,86,34,64,0,582,2,17,24,35
2255,Paik Seung-ho\Paik-Seung-ho,kr KOR,FWMF,Girona,es La Liga,21,1997,0.7,20,20,0,0,0,5,2,0,0,0,0,0,15,2,3,2,18,0,0,0,17,0,1,0,0
2256,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,25,1992,23.4,869,848,21,2,7,235,25,44,2,0,0,0,597,155,117,70,746,23,17,2,699,1,12,19,26
2257,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,19,1999,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
2258,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,11.8,695,644,51,11,7,158,32,24,27,0,1,0,464,76,155,535,116,28,12,3,545,3,16,14,25
2259,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,1984,1667,317,26,3,355,24,36,14,0,4,0,1293,371,320,1458,123,96,277,6,1657,3,14,30,71
2260,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,678,590,88,52,0,86,46,15,31,4,2,1,362,89,227,91,548,29,3,0,458,4,13,13,15
2261,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,26,1992,4.3,137,122,15,8,0,20,5,15,5,1,2,0,79,22,36,28,99,7,1,1,83,1,2,7,7
2262,Gen Shoji\Gen-Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,722,699,23,20,1,117,35,0,0,0,0,0,505,78,139,130,542,36,3,3,614,1,13,11,2
2263,Djibril Sidibé\Djibril-Sidibe,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,23.1,1428,1126,302,34,1,210,34,71,2,0,0,1,809,307,312,201,891,53,266,5,1061,2,30,45,55
2264,Kalidou Sidibé\Kalidou-Sidibe,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14.0,591,583,8,7,0,127,6,3,0,0,0,0,363,93,135,134,333,74,1,1,440,0,19,15,10
2265,Sidnei\Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1271,1194,77,58,0,150,40,10,0,0,0,0,1005,118,148,270,922,47,19,5,1133,4,20,11,9
2266,Jordan Siebatcheu\Jordan-Siebatcheu,us USA,FW,Rennes,fr Ligue 1,22,1996,6.8,96,89,7,0,0,26,2,1,0,0,0,0,66,19,11,9,69,6,0,8,74,1,0,4,1
2267,Francisco Sierralta\Francisco-Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,93,84,9,3,0,12,4,1,0,0,0,0,49,12,32,5,71,6,6,0,65,0,1,3,2
2268,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,1231,1049,182,61,15,223,61,61,105,8,19,6,785,157,289,221,945,48,1,5,830,19,32,34,63
2269,Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,522,481,41,10,4,134,31,37,21,4,0,1,292,96,134,429,44,31,6,0,334,7,12,26,23
2270,Adrien Silva\Adrien-Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1.0,79,76,3,1,0,10,3,0,0,0,0,0,62,12,5,12,65,1,1,0,70,0,3,2,3
2271,Adrien Silva\Adrien-Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,726,690,36,29,1,127,22,3,0,0,0,0,481,122,123,119,546,35,7,7,606,2,13,13,17
2272,André Silva\Andre-Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24.0,550,513,37,1,4,143,4,11,0,0,0,0,349,137,64,51,400,64,3,9,399,5,2,20,27
2273,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,1798,1720,78,22,13,338,29,69,21,0,0,0,1368,220,210,1566,134,61,33,0,1513,5,16,29,52
2274,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,2083,2022,61,26,16,351,27,70,23,0,1,0,1706,180,197,1733,280,44,8,4,1783,12,31,42,43
2275,Gabriel Silva\Gabriel-Silva,br BRA,DFMF,Saint-Étienne,fr Ligue 1,27,1991,15.9,627,483,144,6,0,113,13,25,2,0,0,0,321,137,169,281,158,35,136,4,484,2,21,5,17
2276,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,es La Liga,24,1994,30.0,1290,992,298,44,2,177,53,114,23,0,4,0,588,235,467,918,70,62,231,2,869,8,35,29,55
2277,Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MF,Juventus,it Serie A,20,1998,1.0,45,41,4,0,0,4,1,2,2,0,0,1,30,10,5,35,5,2,2,0,35,0,1,0,4
2278,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,1880,1831,49,45,6,162,33,1,0,0,0,0,1594,150,136,142,1651,63,4,9,1763,4,16,10,10
2279,Xande Silva\Xande-Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,5,5,0,0,0,1,0,1,0,0,0,0,3,0,2,1,3,0,0,0,3,0,0,0,0
2280,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,1484,1426,58,54,0,154,86,3,0,0,0,0,1005,133,346,190,1162,93,4,3,1267,0,32,11,16
2281,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,366,340,26,0,2,77,3,12,0,0,0,0,245,74,47,41,265,35,1,9,248,2,4,18,21
2282,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,145,141,4,4,0,16,1,0,0,0,0,0,112,9,24,11,128,5,0,0,121,0,2,2,1
2283,Moses Simon\Moses-Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,299,241,58,1,1,60,4,19,1,0,0,0,146,93,60,55,174,11,56,2,212,1,8,7,18
2284,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,183,119,64,13,0,12,8,0,0,0,0,0,68,9,106,12,133,0,0,31,112,2,11,0,0
2285,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,154,117,37,2,1,23,5,1,0,0,0,0,65,36,53,7,90,16,35,2,108,0,5,6,4
2286,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,225,216,9,3,0,34,3,1,0,0,0,0,172,20,33,173,28,15,6,0,191,0,2,4,2
2287,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,21,1997,2.4,46,45,1,0,1,12,0,3,0,0,0,0,33,8,5,9,33,3,0,0,36,0,0,2,2
2288,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,22,20,2,0,0,14,1,1,0,0,0,0,13,5,4,17,1,1,0,0,17,0,0,0,0
2289,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1448,1298,150,45,1,215,58,7,0,0,0,0,756,191,501,1036,120,131,105,8,1052,4,60,19,15
2290,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,1119,709,410,117,0,84,28,0,0,0,0,0,304,83,732,47,844,0,0,121,703,5,23,5,2
2291,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,1274,1265,9,8,3,273,48,15,0,0,0,0,970,126,178,158,1022,55,1,6,1038,3,28,18,37
2292,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,28,1989,25.9,1397,1363,34,11,2,264,28,24,0,0,0,0,1097,150,150,140,1169,43,22,5,1205,4,13,26,33
2293,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,456,435,21,9,2,83,22,11,10,0,0,0,356,46,54,44,403,6,2,1,379,1,13,12,9
2294,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3.0,102,54,48,14,0,1,3,0,0,0,0,0,12,1,89,4,78,0,0,10,47,1,6,1,0
2295,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,1683,1637,46,32,2,362,51,12,0,0,0,0,1234,191,258,169,1369,90,14,10,1461,2,19,21,21
2296,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,eng Premier League,17,2000,2.4,137,133,4,2,0,17,2,0,0,0,0,0,111,12,14,8,115,8,2,0,116,0,1,4,5
2297,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38.0,1126,701,425,82,0,52,33,0,0,0,0,0,435,75,616,76,763,0,0,223,764,5,40,3,3
2298,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,2400,2329,71,65,1,277,63,1,1,0,0,0,2029,160,211,358,1899,98,5,11,2227,4,27,18,9
2299,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,142,128,14,0,0,30,3,3,0,0,0,0,100,26,16,28,99,8,3,1,99,0,2,8,8
2300,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,6.7,168,158,10,0,0,41,2,3,0,0,0,0,78,56,34,84,30,24,1,10,116,1,3,0,8
2301,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,32,32,0,0,0,10,1,1,0,0,0,0,20,2,10,1,25,3,0,0,21,0,2,0,1
2302,Naïm Sliti\Naim-Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,959,767,192,77,6,158,62,40,95,5,11,6,629,98,232,117,800,25,8,5,668,5,24,24,39
2303,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,924,895,29,23,0,132,22,2,0,0,0,0,654,109,161,58,714,91,6,8,800,1,14,4,6
2304,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23.0,1072,867,205,25,0,164,8,18,6,0,0,0,684,182,206,125,702,53,174,3,860,2,19,20,31
2305,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,618,496,122,6,0,105,7,16,0,0,0,0,332,118,168,55,418,16,116,4,470,2,9,12,20
2306,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,16,15,1,1,0,3,0,0,0,0,0,0,13,3,0,2,14,0,0,0,13,0,0,0,1
2307,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,30,1987,24.7,1156,995,161,36,4,195,54,56,116,18,10,1,769,107,280,974,121,37,7,4,875,5,15,24,33
2308,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,822,686,136,15,0,148,25,44,2,0,0,0,429,136,257,96,545,50,119,2,577,3,30,10,41
2309,Cédric Soares\Cedric-Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,206,159,47,11,0,65,9,14,10,5,3,0,111,29,66,22,150,5,26,0,157,0,3,2,8
2310,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,eng Premier League,21,1997,0.9,44,41,3,0,0,11,0,3,0,0,0,0,33,3,8,4,34,1,3,0,37,0,0,2,0
2311,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,340,334,6,6,0,45,5,1,0,0,0,0,250,40,50,55,252,26,0,1,267,1,8,4,8
2312,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,253,249,4,1,0,65,1,11,0,0,0,0,163,44,46,36,165,31,0,7,178,0,2,8,14
2313,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,48,46,2,0,0,12,1,1,0,0,0,0,30,14,4,6,34,3,0,0,35,0,2,1,3
2314,Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,126,115,11,4,0,16,4,12,3,0,0,0,83,16,27,19,94,4,4,0,90,1,4,1,4
2315,Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,76,54,22,2,0,14,0,3,0,0,0,0,48,20,8,3,50,3,20,0,61,0,0,2,2
2316,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,101,100,1,0,0,25,0,2,0,0,0,0,77,15,9,20,69,5,0,2,73,0,4,3,6
2317,Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,27,26,1,0,0,2,1,0,0,0,0,0,21,2,4,4,20,2,1,0,22,0,1,1,0
2318,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,983,954,29,13,5,137,25,45,7,0,2,0,710,125,148,118,789,49,9,9,749,7,17,28,38
2319,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,48,48,0,0,0,5,0,0,0,0,0,0,36,3,9,5,36,5,0,0,44,1,0,0,0
2320,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34.0,1596,1265,331,69,0,155,64,0,0,0,0,0,1018,105,473,304,1055,2,0,190,1265,6,49,2,2
2321,Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,26,26,0,0,0,4,1,2,0,0,0,0,14,8,4,16,5,3,0,1,19,0,2,0,1
2322,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1005,974,31,30,0,104,30,0,0,0,0,0,717,108,180,110,806,62,1,2,859,2,26,12,9
2323,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,867,757,110,21,1,109,37,15,0,0,0,0,476,119,272,167,544,63,89,1,655,4,20,8,25
2324,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,25,1993,37.0,1071,618,453,176,0,38,23,0,0,0,0,0,84,35,952,24,762,0,1,54,454,8,51,7,1
2325,Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4.0,145,100,45,12,0,7,5,0,0,0,0,0,53,5,87,84,29,0,0,27,78,0,4,0,1
2326,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,it Serie A,27,1991,5.2,235,224,11,4,1,47,3,11,4,0,0,0,176,29,30,39,170,17,2,2,191,0,4,3,11
2327,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,633,623,10,3,3,135,4,13,1,0,0,0,455,112,66,110,469,34,5,4,509,6,6,20,23
2328,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31.0,895,475,420,130,0,43,9,0,0,0,0,0,310,48,537,17,730,0,0,94,589,2,12,3,2
2329,Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,397,320,77,6,0,60,8,18,5,0,0,0,204,81,112,273,22,28,66,0,280,5,15,11,7
2330,Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,de Bundesliga,18,2000,0.3,5,5,0,0,0,3,0,1,0,0,0,0,3,1,1,1,3,0,0,0,4,0,0,0,0
2331,Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,9,9,0,0,0,2,0,0,0,0,0,0,6,3,0,0,9,0,0,0,7,0,1,0,1
2332,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
2333,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,926,892,34,34,1,99,19,0,0,0,0,0,799,52,75,99,759,49,0,1,862,0,14,2,2
2334,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,359,352,7,6,1,64,7,1,0,0,0,0,303,31,25,58,285,9,1,2,316,0,3,7,5
2335,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,215,207,8,6,0,24,8,2,0,0,0,0,161,23,31,45,147,11,2,2,183,1,3,2,4
2336,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1.0,36,20,16,3,0,0,0,0,0,0,0,0,2,2,32,1,26,0,0,3,16,0,1,0,0
2337,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,383,339,44,2,0,62,11,28,0,0,0,0,254,57,72,75,246,11,42,3,303,0,10,5,14
2338,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,201,195,6,5,0,16,5,0,0,0,0,0,146,25,30,8,165,25,1,2,167,0,6,2,1
